itemtype,labeltype,item,label,meanresponse,YMin,YMax
dist_samesuper,sub,squirrel,a polar bear,0.0178571428571429,0.00142857142857143,0.04
dist_samesuper,sub,squirrel,a pug,0.0242857142857143,0.0114285714285714,0.0378571428571429
dist_samesuper,sub,squirrel,an eagle,0.0192307692307692,0.00769230769230769,0.0354038461538461
dist_samesuper,sub,train,a convertible,0.0907692307692308,0.0146153846153846,0.193884615384615
dist_samesuper,sub,train,a minivan,0.095,0.0191666666666667,0.200854166666667
dist_samesuper,sub,train,a sports car,0.0783333333333333,0.00664583333333334,0.193333333333333
dist_samesuper,sub,train,an SUV,0.0582352941176471,0.0158823529411765,0.117058823529412
dist_samesuper,sub,wardrobe,a bedside table,0.26375,0.1075,0.42265625
dist_samesuper,sub,wardrobe,a coffee table,0.0111111111111111,0.00444444444444444,0.0188888888888889
dist_samesuper,sub,wardrobe,a dining table,0.0592307692307692,0.0222884615384615,0.106173076923077
dist_samesuper,sub,wardrobe,a picnic table,0.0338888888888889,0.00555555555555556,0.0811111111111111
target,sub,bedsidetable,a bedside table,0.93125,0.893125,0.965625
target,sub,blackbear,a black bear,0.957,0.925,0.984
target,sub,catfish,a catfish,0.932727272727273,0.879977272727273,0.979545454545454
target,sub,clownfish,a clownfish,0.922777777777778,0.866111111111111,0.973347222222222
target,sub,coffeetable,a coffee table,0.924375,0.86809375,0.971875
target,sub,convertible,a convertible,0.9405,0.8889875,0.978
target,sub,daisy,a daisy,0.852941176470588,0.711161764705882,0.952955882352941
target,sub,dalmatian,a dalmatian,0.948666666666667,0.901983333333333,0.9807
target,sub,diningtable,a dining table,0.82375,0.72615625,0.91634375
target,sub,dressshirt,a dress shirt,0.939166666666667,0.9,0.97
target,sub,eagle,an eagle,0.885,0.719979166666667,0.983333333333333
target,sub,germanshepherd,a German Shepherd,0.95,0.872704545454545,0.991818181818182
target,sub,goldfish,a goldfish,0.963571428571429,0.929267857142857,0.991428571428571
target,sub,grizzlybear,a grizzly bear,0.951052631578947,0.902618421052632,0.984210526315789
target,sub,gummybears,gummybears,0.985333333333333,0.977333333333333,0.992683333333333
target,sub,hawaiishirt,a Hawaii shirt,0.932777777777778,0.888305555555556,0.971666666666667
target,sub,hummingbird,a hummingbird,0.934117647058823,0.861161764705882,0.984117647058824
target,sub,husky,a husky,0.932142857142857,0.851410714285714,0.982142857142857
target,sub,jellybeans,jellybeans,0.982142857142857,0.968553571428571,0.993571428571429
target,sub,minivan,a minivan,0.946153846153846,0.904596153846154,0.978461538461538
target,sub,mnms,M&Ms,0.923333333333333,0.808305555555556,0.987777777777778
target,sub,pandabear,a panda bear,0.9785,0.9685,0.9865
target,sub,parrot,a parrot,0.955333333333333,0.914,0.984666666666667
target,sub,picnictable,a picnic table,0.987222222222222,0.977222222222222,0.994458333333333
target,sub,pigeon,a pigeon,0.973888888888889,0.952208333333333,0.989458333333333
target,sub,polarbear,a polar bear,0.97,0.951666666666667,0.985833333333333
target,sub,poloshirt,a polo shirt,0.853571428571429,0.697089285714286,0.957857142857143
target,sub,pug,a pug,0.941764705882353,0.877058823529412,0.984705882352941
target,sub,rose,a rose,0.981666666666667,0.96,0.998333333333333
target,sub,skittles,skittles,0.952631578947368,0.898934210526316,0.986315789473684
target,sub,sportscar,a sports car,0.911875,0.83375,0.968140625
target,sub,sunflower,a sunflower,0.972105263157895,0.958947368421053,0.984736842105263
target,sub,suv,an SUV,0.919285714285714,0.86,0.972160714285714
target,sub,swordfish,a swordfish,0.963846153846154,0.918442307692308,0.992307692307692
target,sub,tshirt,a t-shirt,0.957857142857143,0.925696428571429,0.984285714285714
target,sub,tulip,a tulip,0.851666666666667,0.77,0.922791666666667
dist_samesuper,basic,ambulance,a car,0.388181818181818,0.232704545454545,0.560045454545455
dist_samesuper,basic,bathrobe,a shirt,0.192222222222222,0.104972222222222,0.303916666666667
dist_samesuper,basic,bed,a table,0.0542105263157895,0.0220921052631579,0.1
dist_samesuper,basic,bison,a bear,0.068,0.0214875,0.134
dist_samesuper,basic,bison,a bird,0.02,0.00461538461538461,0.0423076923076923
dist_samesuper,basic,bison,a dog,0.0305263157894737,0.00842105263157895,0.0563157894736842
dist_samesuper,basic,bison,a fish,0.015,0.00571428571428572,0.0271428571428571
dist_samesuper,basic,bookcase,a table,0.0361904761904762,0.00951190476190476,0.0795595238095238
dist_samesuper,basic,campshirt,a shirt,0.9,0.847647058823529,0.945882352941177
dist_samesuper,basic,candycorn,candy,0.893846153846154,0.807615384615385,0.965384615384615
dist_samesuper,basic,chick,a bear,0.026,0.00865,0.048
dist_samesuper,basic,chick,a bird,0.809230769230769,0.693057692307692,0.911538461538462
dist_samesuper,basic,chick,a dog,0.0153333333333333,0.00266666666666667,0.0286666666666667
dist_samesuper,basic,chick,a fish,0.00823529411764706,0.00294117647058824,0.0147058823529412
dist_samesuper,basic,chips,candy,0.0322222222222222,0.00663888888888889,0.06
dist_samesuper,basic,cookies,candy,0.257333333333333,0.135333333333333,0.38
dist_samesuper,basic,cow,a bear,0.035,0.00916666666666667,0.0733333333333333
dist_samesuper,basic,cow,a bird,0.0307692307692308,0.01,0.0638461538461538
dist_samesuper,basic,cow,a dog,0.0525,0.02375,0.096875
dist_samesuper,basic,cow,a fish,0.0192857142857143,0.0135714285714286,0.025
dist_samesuper,basic,crocodile,a bear,0.0314285714285714,0.00714285714285714,0.0671785714285714
dist_samesuper,basic,crocodile,a bird,0.0346153846153846,0.00692307692307692,0.0715384615384615
dist_samesuper,basic,crocodile,a dog,0.0427777777777778,0.0172222222222222,0.0728055555555555
dist_samesuper,basic,crocodile,a fish,0.0875,0.02875,0.16125
dist_samesuper,basic,discusfish,a fish,0.849333333333333,0.765316666666667,0.920683333333333
dist_samesuper,basic,dress,a shirt,0.103076923076923,0.0269038461538462,0.184615384615385
dist_samesuper,basic,elephant,a bear,0.04,0.016945652173913,0.071304347826087
dist_samesuper,basic,elephant,a bird,0.016,0.006,0.029
dist_samesuper,basic,elephant,a dog,0.0136363636363636,0.00272727272727273,0.0272727272727273
dist_samesuper,basic,elephant,a fish,0.0285714285714286,0.00714285714285714,0.0614285714285714
dist_samesuper,basic,firetruck,a car,0.245,0.167777777777778,0.322777777777778
dist_samesuper,basic,gloves,a shirt,0.0453333333333333,0.0106666666666667,0.0913666666666667
dist_samesuper,basic,grasses,a flower,0.274375,0.1655625,0.392515625
dist_samesuper,basic,greyhound,a dog,0.928,0.88065,0.966
dist_samesuper,basic,horse,a bear,0.0193333333333333,0.00865,0.0346666666666667
dist_samesuper,basic,horse,a bird,0.00941176470588235,0.00411764705882353,0.0147058823529412
dist_samesuper,basic,horse,a dog,0.00916666666666667,0.0025,0.0166666666666667
dist_samesuper,basic,horse,a fish,0.0107692307692308,0.00538461538461538,0.0161538461538462
dist_samesuper,basic,iguana,a bear,0.0364285714285714,0.00857142857142857,0.0828571428571429
dist_samesuper,basic,iguana,a bird,0.0246153846153846,0.01,0.0438461538461538
dist_samesuper,basic,iguana,a dog,0.0308333333333333,0.0108333333333333,0.0533333333333333
dist_samesuper,basic,iguana,a fish,0.0261111111111111,0.0116666666666667,0.0466666666666667
dist_samesuper,basic,ivy,a flower,0.17125,0.079359375,0.276875
dist_samesuper,basic,kitten,a bear,0.024,0.008,0.0486833333333333
dist_samesuper,basic,kitten,a bird,0.0258333333333333,0.00416666666666667,0.0625
dist_samesuper,basic,kitten,a dog,0.0738461538461538,0.0115192307692308,0.186173076923077
dist_samesuper,basic,kitten,a fish,0.02,0.00916666666666667,0.0341666666666667
dist_samesuper,basic,koalabear,a bear,0.495333333333333,0.359983333333333,0.6294
dist_samesuper,basic,lamp,a table,0.0361538461538462,0.02075,0.0553846153846154
dist_samesuper,basic,lily,a flower,0.926666666666667,0.869145833333333,0.9766875
dist_samesuper,basic,lion,a bear,0.0492307692307692,0.0176730769230769,0.0977115384615385
dist_samesuper,basic,lion,a bird,0.02,0.00714285714285714,0.0371428571428571
dist_samesuper,basic,lion,a dog,0.0163636363636364,0.01,0.0227272727272727
dist_samesuper,basic,lion,a fish,0.0115384615384615,0.00153846153846154,0.0246153846153846
dist_samesuper,basic,lobster,a bear,0.004,0.001,0.007
dist_samesuper,basic,lobster,a bird,0.0292307692307692,0.0107692307692308,0.0515576923076923
dist_samesuper,basic,lobster,a dog,0.0117647058823529,0.00235294117647059,0.0235294117647059
dist_samesuper,basic,lobster,a fish,0.341333333333333,0.226666666666667,0.45135
dist_samesuper,basic,motorcycle,a car,0.151111111111111,0.0577777777777778,0.286666666666667
dist_samesuper,basic,pig,a bear,0.012,0.00666666666666667,0.018
dist_samesuper,basic,pig,a bird,0.011875,0.0025,0.025640625
dist_samesuper,basic,pig,a dog,0.015,0.00583333333333333,0.0283333333333333
dist_samesuper,basic,pig,a fish,0.0809090909090909,0.0154545454545455,0.198181818181818
dist_samesuper,basic,popcorn,candy,0.101538461538462,0.0253846153846154,0.1885
dist_samesuper,basic,pottedplant,a flower,0.360714285714286,0.24,0.494285714285714
dist_samesuper,basic,pretzels,candy,0.0828571428571429,0.0192678571428571,0.167857142857143
dist_samesuper,basic,rabbit,a bear,0.036,0.0166666666666667,0.0566666666666667
dist_samesuper,basic,rabbit,a bird,0.0264705882352941,0.00647058823529412,0.0547205882352941
dist_samesuper,basic,rabbit,a dog,0.015,0.00611111111111111,0.0277916666666667
dist_samesuper,basic,rabbit,a fish,0.0225,0.00666666666666667,0.045
dist_samesuper,basic,rhino,a bear,0.03,0.01,0.0571428571428571
dist_samesuper,basic,rhino,a bird,0.0395,0.007,0.098
dist_samesuper,basic,rhino,a dog,0.0285714285714286,0.0135714285714286,0.0485714285714286
dist_samesuper,basic,rhino,a fish,0.0754545454545455,0.0109090909090909,0.191840909090909
dist_samesuper,basic,rosemary,a flower,0.248,0.084975,0.4171
dist_samesuper,basic,sedan,a car,0.976666666666667,0.953316666666667,0.99135
dist_samesuper,basic,sheep,a bear,0.036,0.0213333333333333,0.052
dist_samesuper,basic,sheep,a bird,0.0191666666666667,0.0075,0.0333333333333333
dist_samesuper,basic,sheep,a dog,0.0593333333333333,0.0153166666666667,0.112666666666667
dist_samesuper,basic,sheep,a fish,0.00842105263157895,0.00210526315789474,0.0163157894736842
dist_samesuper,basic,sidetable,a table,0.913333333333333,0.854145833333333,0.965854166666667
dist_samesuper,basic,snake,a bear,0.01625,0.005,0.029375
dist_samesuper,basic,snake,a bird,0.0155555555555556,0.00555555555555556,0.0266666666666667
dist_samesuper,basic,snake,a dog,0.0228571428571429,0.0121428571428571,0.0357142857142857
dist_samesuper,basic,snake,a fish,0.025,0.0121428571428571,0.0421428571428571
dist_samesuper,basic,socks,a shirt,0.0714285714285714,0.0171428571428571,0.140017857142857
dist_samesuper,basic,sparrow,a bird,0.92,0.868571428571429,0.963571428571429
dist_samesuper,basic,squirrel,a bear,0.0336842105263158,0.0115789473684211,0.0594736842105263
dist_samesuper,basic,squirrel,a bird,0.0182352941176471,0.00470588235294118,0.0382352941176471
dist_samesuper,basic,squirrel,a dog,0.0146666666666667,0.00466666666666667,0.0273333333333333
dist_samesuper,basic,squirrel,a fish,0.0238888888888889,0.01,0.0422361111111111
dist_samesuper,basic,train,a car,0.117727272727273,0.0690681818181818,0.170909090909091
dist_samesuper,basic,wardrobe,a table,0.0372222222222222,0.0138888888888889,0.0666666666666667
target,basic,bedsidetable,a table,0.487333333333333,0.347916666666667,0.634
target,basic,blackbear,a bear,0.935,0.83625,0.990625
target,basic,catfish,a fish,0.8525,0.8055,0.899025
target,basic,clownfish,a fish,0.944444444444444,0.911111111111111,0.975569444444444
target,basic,coffeetable,a table,0.8705,0.7859875,0.936
target,basic,convertible,a car,0.921,0.834,0.988
target,basic,daisy,a flower,0.970769230769231,0.95,0.988461538461539
target,basic,dalmatian,a dog,0.893636363636364,0.82,0.959113636363636
target,basic,diningtable,a table,0.927619047619048,0.889523809523809,0.959535714285714
target,basic,dressshirt,a shirt,0.912222222222222,0.868875,0.952791666666667
target,basic,eagle,a bird,0.788125,0.712484375,0.86003125
target,basic,germanshepherd,a dog,0.934615384615385,0.893846153846154,0.971538461538462
target,basic,goldfish,a fish,0.941176470588235,0.897058823529412,0.975882352941176
target,basic,grizzlybear,a bear,0.970769230769231,0.947692307692308,0.989230769230769
target,basic,gummybears,candy,0.856153846153846,0.774615384615385,0.932326923076923
target,basic,hawaiishirt,a shirt,0.811739130434783,0.724771739130435,0.898282608695652
target,basic,hummingbird,a bird,0.844545454545454,0.666340909090909,0.96275
target,basic,husky,a dog,0.863333333333333,0.76065,0.944666666666667
target,basic,jellybeans,candy,0.903571428571429,0.826428571428571,0.965714285714286
target,basic,minivan,a car,0.847272727272727,0.791795454545455,0.897727272727273
target,basic,mnms,candy,0.8985,0.8439625,0.9425125
target,basic,pandabear,a bear,0.754,0.678,0.827525
target,basic,parrot,a bird,0.863913043478261,0.76645652173913,0.930021739130435
target,basic,picnictable,a table,0.82625,0.753109375,0.898140625
target,basic,pigeon,a bird,0.901578947368421,0.839460526315789,0.95421052631579
target,basic,polarbear,a bear,0.894375,0.840609375,0.94
target,basic,poloshirt,a shirt,0.9675,0.9375,0.99
target,basic,pug,a dog,0.907826086956522,0.84520652173913,0.956521739130435
target,basic,rose,a flower,0.885454545454545,0.780886363636364,0.968204545454545
target,basic,skittles,candy,0.905,0.865714285714286,0.942857142857143
target,basic,sportscar,a car,0.775333333333333,0.663283333333333,0.874666666666667
target,basic,sunflower,a flower,0.973076923076923,0.949230769230769,0.991538461538461
target,basic,suv,a car,0.886818181818182,0.845431818181818,0.925465909090909
target,basic,swordfish,a fish,0.896,0.823316666666667,0.959333333333333
target,basic,tshirt,a shirt,0.937142857142857,0.904285714285714,0.967619047619048
target,basic,tulip,a flower,0.941764705882353,0.90410294117647,0.975294117647059
dist_diffsuper,super,ambulance,a snack,0.00666666666666667,0.00333333333333333,0.0111111111111111
dist_diffsuper,super,ambulance,an animal,0.007,0.001,0.016
dist_diffsuper,super,ambulance,clothing,0.0247058823529412,0.0111764705882353,0.0423529411764706
dist_diffsuper,super,ambulance,furniture,0.102,0.01,0.272025
dist_diffsuper,super,bathrobe,a plant,0.0188235294117647,0.0111764705882353,0.0264705882352941
dist_diffsuper,super,bathrobe,a snack,0.028,0.002,0.07
dist_diffsuper,super,bathrobe,a vehicle,0.02,0.01,0.0316666666666667
dist_diffsuper,super,bathrobe,an animal,0.0211764705882353,0.00941176470588235,0.0352941176470588
dist_diffsuper,super,bathrobe,furniture,0.0307142857142857,0.0135714285714286,0.0507142857142857
dist_diffsuper,super,bed,a plant,0.00769230769230769,0.00230769230769231,0.0138461538461538
dist_diffsuper,super,bed,a snack,0.011,0.003,0.021
dist_diffsuper,super,bed,a vehicle,0.00857142857142857,0.00498214285714286,0.0121428571428571
dist_diffsuper,super,bed,an animal,0.00833333333333333,0.00166666666666667,0.0177777777777778
dist_diffsuper,super,bed,clothing,0.02,0.00469117647058824,0.0429705882352941
dist_diffsuper,super,bison,a plant,0.01,0.00363636363636364,0.0172727272727273
dist_diffsuper,super,bison,a snack,0.171111111111111,0.02775,0.319055555555555
dist_diffsuper,super,bison,a vehicle,0.0533333333333333,0.01,0.114472222222222
dist_diffsuper,super,bison,clothing,0.0505263157894737,0.0178815789473684,0.0968552631578947
dist_diffsuper,super,bison,furniture,0.0461538461538462,0.0145961538461538,0.1
dist_diffsuper,super,bookcase,a plant,0.0218181818181818,0.0118181818181818,0.0318181818181818
dist_diffsuper,super,bookcase,a snack,0.0075,0.0025,0.01375
dist_diffsuper,super,bookcase,an animal,0.0529411764705882,0.01,0.130014705882353
dist_diffsuper,super,bookcase,clothing,0.0364705882352941,0.00529411764705882,0.0917794117647059
dist_diffsuper,super,chick,a plant,0.046875,0.010625,0.105
dist_diffsuper,super,chick,a snack,0.1415,0.079,0.2115
dist_diffsuper,super,chick,a vehicle,0.0166666666666667,0.0075,0.0275
dist_diffsuper,super,chick,clothing,0.0533333333333333,0.0233125,0.09
dist_diffsuper,super,chick,furniture,0.0125,0.005,0.02375
dist_diffsuper,super,chips,a plant,0.121,0.022,0.24205
dist_diffsuper,super,chips,a vehicle,0.06875,0.015625,0.160625
dist_diffsuper,super,chips,an animal,0.0181818181818182,0.00818181818181818,0.0327272727272727
dist_diffsuper,super,chips,clothing,0.0230769230769231,0.01,0.0376923076923077
dist_diffsuper,super,chips,furniture,0.0257894736842105,0.0115789473684211,0.0426315789473684
dist_diffsuper,super,cookies,a plant,0.024,0.004,0.0546666666666667
dist_diffsuper,super,cookies,a vehicle,0.0125,0.0075,0.0185
dist_diffsuper,super,cookies,an animal,0.0122222222222222,0.00444444444444444,0.0222222222222222
dist_diffsuper,super,cookies,clothing,0.030625,0.019375,0.0425
dist_diffsuper,super,cookies,furniture,0.03,0.00642857142857143,0.0714285714285714
dist_diffsuper,super,cow,a plant,0.00933333333333333,0.00333333333333333,0.0173333333333333
dist_diffsuper,super,cow,a snack,0.0485714285714286,0.015,0.0892857142857143
dist_diffsuper,super,cow,a vehicle,0.126153846153846,0.0453846153846154,0.242307692307692
dist_diffsuper,super,cow,clothing,0.04,0.0158333333333333,0.0716666666666667
dist_diffsuper,super,cow,furniture,0.102307692307692,0.00769230769230769,0.236942307692308
dist_diffsuper,super,crocodile,a plant,0.0173684210526316,0.00789473684210526,0.0284342105263158
dist_diffsuper,super,crocodile,a snack,0.0766666666666667,0.00222222222222222,0.183416666666667
dist_diffsuper,super,crocodile,a vehicle,0.013,0.006,0.02
dist_diffsuper,super,crocodile,clothing,0.0825,0.019375,0.173765625
dist_diffsuper,super,crocodile,furniture,0.03,0.00866666666666667,0.0606833333333333
dist_diffsuper,super,dress,a plant,0.03,0.0104642857142857,0.0557261904761905
dist_diffsuper,super,dress,a snack,0.0483333333333333,0.0108333333333333,0.1016875
dist_diffsuper,super,dress,a vehicle,0.0423529411764706,0.00588235294117647,0.101779411764706
dist_diffsuper,super,dress,an animal,0.012,0.00533333333333333,0.0186666666666667
dist_diffsuper,super,dress,furniture,0.025,0.00642857142857143,0.0471428571428571
dist_diffsuper,super,elephant,a plant,0.0554545454545455,0.0181818181818182,0.0990909090909091
dist_diffsuper,super,elephant,a snack,0.111666666666667,0.0116666666666667,0.255833333333333
dist_diffsuper,super,elephant,a vehicle,0.109090909090909,0.0481590909090909,0.179113636363636
dist_diffsuper,super,elephant,clothing,0.0584615384615385,0.00846153846153846,0.12925
dist_diffsuper,super,elephant,furniture,0.0108333333333333,0.00333333333333333,0.0183333333333333
dist_diffsuper,super,firetruck,a plant,0.0170588235294118,0.00705882352941176,0.0288235294117647
dist_diffsuper,super,firetruck,a snack,0.0257894736842105,0.00631578947368421,0.0589473684210526
dist_diffsuper,super,firetruck,an animal,0.0533333333333333,0.0183125,0.109166666666667
dist_diffsuper,super,firetruck,clothing,0.0716666666666667,0.005,0.183333333333333
dist_diffsuper,super,firetruck,furniture,0.0173333333333333,0.004,0.0386666666666667
dist_diffsuper,super,gloves,a plant,0.0206666666666667,0.01,0.0326666666666667
dist_diffsuper,super,gloves,a snack,0.0153846153846154,0.00615384615384615,0.0261730769230769
dist_diffsuper,super,gloves,a vehicle,0.0458823529411765,0.0182205882352941,0.0788235294117647
dist_diffsuper,super,gloves,an animal,0.0155555555555556,0.00888888888888889,0.0222222222222222
dist_diffsuper,super,gloves,furniture,0.0138461538461538,0.00538461538461539,0.0261538461538462
dist_diffsuper,super,grasses,a snack,0.0630769230769231,0.0330576923076923,0.0976923076923077
dist_diffsuper,super,grasses,a vehicle,0.010625,0.005625,0.016875
dist_diffsuper,super,grasses,an animal,0.0807142857142857,0.0107142857142857,0.206428571428571
dist_diffsuper,super,grasses,clothing,0.0130769230769231,0.00307692307692308,0.0269230769230769
dist_diffsuper,super,grasses,furniture,0.0188888888888889,0.00888888888888889,0.03
dist_diffsuper,super,horse,a plant,0.0253333333333333,0.00533333333333333,0.06
dist_diffsuper,super,horse,a snack,0.015,0.00642857142857143,0.0257142857142857
dist_diffsuper,super,horse,a vehicle,0.221428571428571,0.139267857142857,0.316428571428571
dist_diffsuper,super,horse,clothing,0.0258333333333333,0.00664583333333334,0.0516666666666667
dist_diffsuper,super,horse,furniture,0.0826666666666667,0.0193166666666667,0.19135
dist_diffsuper,super,iguana,a plant,0.0215384615384615,0.00307692307692308,0.0515384615384615
dist_diffsuper,super,iguana,a snack,0.0566666666666667,0.005,0.140020833333333
dist_diffsuper,super,iguana,a vehicle,0.0158333333333333,0.00666666666666667,0.0283333333333333
dist_diffsuper,super,iguana,furniture,0.0245454545454545,0.008625,0.0445568181818182
dist_diffsuper,super,ivy,a snack,0.0685714285714286,0.0192857142857143,0.142142857142857
dist_diffsuper,super,ivy,a vehicle,0.0136363636363636,0.00363636363636364,0.0272954545454545
dist_diffsuper,super,ivy,an animal,0.0213333333333333,0.00533333333333333,0.044
dist_diffsuper,super,ivy,clothing,0.015,0.00416666666666667,0.03
dist_diffsuper,super,ivy,furniture,0.04,0.014,0.075025
dist_diffsuper,super,kitten,a plant,0.005,0.002,0.008
dist_diffsuper,super,kitten,a vehicle,0.0725,0.0158333333333333,0.155854166666667
dist_diffsuper,super,kitten,clothing,0.0308695652173913,0.01,0.0609021739130435
dist_diffsuper,super,kitten,furniture,0.0165,0.0065,0.0295
dist_diffsuper,super,lamp,a plant,0.035625,0.005,0.075015625
dist_diffsuper,super,lamp,a snack,0.0107142857142857,0.00357142857142857,0.0185714285714286
dist_diffsuper,super,lamp,a vehicle,0.0294117647058824,0.01,0.0529411764705882
dist_diffsuper,super,lamp,an animal,0.0288235294117647,0.00823529411764706,0.0658823529411765
dist_diffsuper,super,lamp,clothing,0.028,0.01,0.054
dist_diffsuper,super,lion,a plant,0.023,0.008,0.038
dist_diffsuper,super,lion,a snack,0.039375,0.01,0.091875
dist_diffsuper,super,lion,a vehicle,0.0484210526315789,0.0252631578947368,0.0800131578947368
dist_diffsuper,super,lion,clothing,0.0433333333333333,0.02,0.0700166666666666
dist_diffsuper,super,lion,furniture,0.0433333333333333,0.00666666666666667,0.106666666666667
dist_diffsuper,super,lobster,a plant,0.010625,0.00375,0.017515625
dist_diffsuper,super,lobster,a snack,0.29,0.14,0.43875
dist_diffsuper,super,lobster,a vehicle,0.0194444444444444,0.0122222222222222,0.0272361111111111
dist_diffsuper,super,lobster,clothing,0.0194117647058824,0.00645588235294118,0.0394117647058824
dist_diffsuper,super,lobster,furniture,0.0285714285714286,0.00785714285714286,0.0557142857142857
dist_diffsuper,super,motorcycle,an animal,0.0423529411764706,0.00763235294117647,0.104705882352941
dist_diffsuper,super,motorcycle,clothing,0.0144444444444444,0.005,0.0294444444444444
dist_diffsuper,super,motorcycle,furniture,0.0986666666666667,0.04465,0.17
dist_diffsuper,super,pig,clothing,0.018,0.006,0.0333333333333333
dist_diffsuper,super,popcorn,a plant,0.1075,0.05371875,0.181890625
dist_diffsuper,super,popcorn,a vehicle,0.015,0.00642857142857143,0.0264285714285714
dist_diffsuper,super,popcorn,an animal,0.0133333333333333,0.00497916666666667,0.0225208333333333
dist_diffsuper,super,popcorn,clothing,0.00875,0.0025,0.015
dist_diffsuper,super,popcorn,furniture,0.00555555555555556,0,0.0144444444444444
dist_diffsuper,super,pottedplant,a vehicle,0.018125,0.007484375,0.03625
dist_diffsuper,super,pottedplant,an animal,0.0429411764705882,0.00941176470588236,0.0917794117647059
dist_diffsuper,super,pottedplant,furniture,0.109411764705882,0.0446911764705882,0.188852941176471
dist_diffsuper,super,pretzels,a plant,0.0178571428571429,0.005,0.0378571428571429
dist_diffsuper,super,pretzels,a vehicle,0.021,0.005,0.042
dist_diffsuper,super,pretzels,an animal,0.0153333333333333,0.008,0.0253333333333333
dist_diffsuper,super,pretzels,clothing,0.015625,0.00625,0.0275
dist_diffsuper,super,pretzels,furniture,0.0285714285714286,0.0142857142857143,0.045
dist_diffsuper,super,rabbit,a plant,0.0386666666666667,0.00266666666666666,0.0993666666666666
dist_diffsuper,super,rabbit,a snack,0.139230769230769,0.0445961538461538,0.256173076923077
dist_diffsuper,super,rabbit,a vehicle,0.0144444444444444,0.00777777777777778,0.0222222222222222
dist_diffsuper,super,rabbit,clothing,0.0126666666666667,0.006,0.02
dist_diffsuper,super,rabbit,furniture,0.0286666666666667,0.00533333333333333,0.0633333333333333
dist_diffsuper,super,rhino,a plant,0.0218181818181818,0.00363636363636364,0.05
dist_diffsuper,super,rhino,a snack,0.0166666666666667,0.00583333333333333,0.0325
dist_diffsuper,super,rhino,a vehicle,0.0373684210526316,0.0126315789473684,0.0742236842105263
dist_diffsuper,super,rhino,clothing,0.0236842105263158,0.0121052631578947,0.0363157894736842
dist_diffsuper,super,rhino,furniture,0.015,0.008,0.023
dist_diffsuper,super,rosemary,a snack,0.0670588235294118,0.03,0.109426470588235
dist_diffsuper,super,rosemary,a vehicle,0.0114285714285714,0.00428571428571429,0.02
dist_diffsuper,super,rosemary,an animal,0.015,0.005,0.028
dist_diffsuper,super,rosemary,clothing,0.0322222222222222,0.0133055555555556,0.05225
dist_diffsuper,super,rosemary,furniture,0.0525,0.0169875,0.0970125
dist_diffsuper,super,sheep,a plant,0.0323529411764706,0.0152941176470588,0.0529411764705882
dist_diffsuper,super,sheep,a snack,0.0429411764705882,0.0223529411764706,0.0658823529411765
dist_diffsuper,super,sheep,a vehicle,0.0457142857142857,0.0135714285714286,0.0843035714285714
dist_diffsuper,super,sheep,clothing,0.0952631578947368,0.0299868421052632,0.177394736842105
dist_diffsuper,super,sheep,furniture,0.0115789473684211,0.00578947368421053,0.0184210526315789
dist_diffsuper,super,snake,a plant,0.078125,0.01,0.18565625
dist_diffsuper,super,snake,a snack,0.119375,0.02625,0.255640625
dist_diffsuper,super,snake,a vehicle,0.0275,0.016,0.04
dist_diffsuper,super,snake,clothing,0.0458823529411765,0.01,0.102367647058824
dist_diffsuper,super,snake,furniture,0.0157142857142857,0.00285714285714286,0.035
dist_diffsuper,super,socks,a plant,0.0217647058823529,0.00588235294117647,0.0482352941176471
dist_diffsuper,super,socks,a snack,0.0275,0.006875,0.055625
dist_diffsuper,super,socks,a vehicle,0.026,0.00466666666666667,0.056
dist_diffsuper,super,socks,an animal,0.0881818181818182,0.0109090909090909,0.23
dist_diffsuper,super,socks,furniture,0.0335714285714286,0.00998214285714286,0.0692857142857143
dist_diffsuper,super,squirrel,a plant,0.01,0.003,0.018
dist_diffsuper,super,squirrel,a snack,0.0466666666666667,0.0175,0.0833333333333333
dist_diffsuper,super,squirrel,a vehicle,0.0523529411764706,0.0182205882352941,0.102985294117647
dist_diffsuper,super,squirrel,clothing,0.04875,0.00375,0.13
dist_diffsuper,super,squirrel,furniture,0.0221428571428571,0.00571428571428571,0.0507321428571428
dist_diffsuper,super,train,a plant,0.0116666666666667,0.005,0.0191666666666667
dist_diffsuper,super,train,a snack,0.02,0.0075,0.0325
dist_diffsuper,super,train,an animal,0.0226666666666667,0.006,0.04535
dist_diffsuper,super,train,clothing,0.014375,0.008125,0.021265625
dist_diffsuper,super,train,furniture,0.0369230769230769,0.0115384615384615,0.0715576923076923
dist_diffsuper,super,wardrobe,a plant,0.0193333333333333,0.00533333333333333,0.038
dist_diffsuper,super,wardrobe,a snack,0.0141666666666667,0.00583333333333333,0.0225208333333333
dist_diffsuper,super,wardrobe,a vehicle,0.0321428571428571,0.0171428571428571,0.0492857142857143
dist_diffsuper,super,wardrobe,an animal,0.0277777777777778,0.00888888888888889,0.0466944444444444
dist_diffsuper,super,wardrobe,clothing,0.618823529411765,0.466470588235294,0.754205882352941
dist_samesuper,super,ambulance,a vehicle,0.729333333333333,0.62725,0.830016666666667
dist_samesuper,super,bathrobe,clothing,0.776428571428571,0.675678571428571,0.873571428571429
dist_samesuper,super,bed,furniture,0.88,0.816315789473684,0.931052631578947
