gameid,time,roundNum,sender,contents
8116-a,1479926885297,1,speaker,"medium green no stem"
8116-a,1479926907711,2,speaker,"red with stem"
8116-a,1479926925932,2,listener,"long stem or short stem?"
8116-a,1479926930605,2,speaker,"long"
8116-a,1479926942344,3,speaker,"normal color fruit"
8116-a,1479926967886,4,speaker,"circle normal color fruit"
8116-a,1479926984645,5,speaker,"dark blue"
8116-a,1479927001935,6,speaker,"non rotten fruit"
8116-a,1479927014057,7,speaker,"red"
8116-a,1479927031724,8,speaker,"the black one of the two"
8116-a,1479927047560,8,listener,"with a long stem?"
8116-a,1479927052880,8,speaker,"short"
8116-a,1479927067301,9,speaker,"long stem red"
8116-a,1479927081793,10,speaker,"proper color item"
8116-a,1479927098407,11,speaker,"orange veggie"
8116-a,1479927112540,12,speaker,"black item"
8116-a,1479927123206,13,speaker,"brown"
8116-a,1479927131700,14,speaker,"yellow"
8116-a,1479927141672,15,speaker,"brown veggie"
8116-a,1479927157475,16,speaker,"yellow with stem"
8116-a,1479927178656,16,listener,"brown stem?"
8116-a,1479927188516,16,speaker,"yes sry didnt consider the other stem heh"
8116-a,1479927198817,16,listener,"no problem"
8116-a,1479927205147,17,speaker,"orange"
8116-a,1479927217269,18,speaker,"red"
8116-a,1479927221771,19,speaker,"brown"
8116-a,1479927231219,20,speaker,"green"
8116-a,1479927244593,21,speaker,"green with brown stem"
8116-a,1479927254595,22,speaker,"black"
8116-a,1479927269496,23,speaker,"yellow brown stem"
8116-a,1479927279860,24,speaker,"red with brown stem"
8116-a,1479927291069,25,speaker,"black with green stem"
8116-a,1479927308589,26,speaker,"orange with brown stem"
8116-a,1479927327987,27,speaker,"lighter blue"
8116-a,1479927336579,28,speaker,"brown"
8116-a,1479927346956,29,speaker,"blue"
8116-a,1479927357127,30,speaker,"orange"
8116-a,1479927365474,31,speaker,"purple with leafy stem"
8116-a,1479927374824,32,speaker,"green"
8116-a,1479927384277,33,speaker,"purple round fruit"
8116-a,1479927398195,34,speaker,"red with short stem"
8116-a,1479927405830,35,speaker,"purple round"
8116-a,1479927412060,36,speaker,"orange"
8116-a,1479927423084,37,speaker,"blue"
8116-a,1479927436261,38,speaker,"green round"
8116-a,1479927453355,39,speaker,"red, wrong for item"
8116-a,1479927470102,40,speaker,"purple"
8116-a,1479927493633,41,speaker,"green not round"
8116-a,1479927505462,42,speaker,"orange with leafy stem"
