gameid,time,roundNum,sender,contents
1544-1,1479922966113,1,speaker,"it's the darkest and doesn't have a stem"
1544-1,1479922978128,2,speaker,"bright green color"
1544-1,1479922994360,3,speaker,"orange and has a small stem"
1544-1,1479923004548,4,speaker,"long yellow fruit"
1544-1,1479923018165,5,speaker,"orange veggie with green leaves"
1544-1,1479923037896,6,speaker,"the green thing that's similar to the yellow thing"
1544-1,1479923049363,7,speaker,"long rotten fruit"
1544-1,1479923060821,8,speaker,"looks like the orange thing but it's brown"
1544-1,1479923073653,9,speaker,"looks like the red thing but it's purple"
1544-1,1479923088460,10,speaker,"the only one that's not long and skinny"
1544-1,1479923104710,11,speaker,"orange and has a stem with no leaves"
1544-1,1479923118621,12,speaker,"the purple long skinny thing"
1544-1,1479923134468,13,speaker,"reddish with a heavy stem"
1544-1,1479923146360,14,speaker,"same as the previous, red with a heavy stem"
1544-1,1479923157062,15,speaker,"the red one"
1544-1,1479923168610,16,speaker,"the green one like the red one"
1544-1,1479923175701,17,speaker,"the yellow one"
1544-1,1479923185411,18,speaker,"the dark thing with a heavy stem"
1544-1,1479923201033,19,speaker,"the sort of dark red or maroon one"
1544-1,1479923216193,20,speaker,"same shape as previous but it's very dark"
1544-1,1479923232676,21,speaker,"same as previous but it's dark green, no stem"
1544-1,1479923245842,22,speaker,"long orange thing"
1544-1,1479923254531,23,speaker,"orange with a heavy stem"
1544-1,1479923271078,24,speaker,"yellow with a small stem but it's not long and skinny"
1544-1,1479923283057,25,speaker,"black with a heavy stem"
1544-1,1479923299233,26,speaker,"the red thing with a few small leaves, no heavy stem"
1544-1,1479923312681,27,speaker,"the green thing with no stem"
1544-1,1479923327237,28,speaker,"green with a few small leaves, round"
1544-1,1479923335892,29,speaker,"yellow"
1544-1,1479923343540,30,speaker,"bright purple"
1544-1,1479923348098,31,speaker,"blue"
1544-1,1479923355320,32,speaker,"dark red or maroon"
1544-1,1479923360214,33,speaker,"blue"
1544-1,1479923371602,34,speaker,"green with no leaves"
1544-1,1479923379361,35,speaker,"bright blue"
1544-1,1479923388912,36,speaker,"same as before, blue"
1544-1,1479923397847,37,speaker,"brown with green leaves"
1544-1,1479923409735,38,speaker,"red with green leaves, round"
1544-1,1479923421594,39,speaker,"purple with leaves"
1544-1,1479923436428,40,speaker,"the red thing that's like the blue thing"
1544-1,1479923447890,41,speaker,"the brown thing like the blue thing"
1544-1,1479923469490,42,speaker,"the orange one with a heavy stem; good job on the task"
