gameid,time,roundNum,sender,contents
2988-4,1479921776245,1,speaker,"choose avocado"
2988-4,1479921785769,2,speaker,"chose tomato"
2988-4,1479921795918,2,listener,"which color"
2988-4,1479921798684,2,speaker,"red"
2988-4,1479921809145,3,speaker,"choose green avocado"
2988-4,1479921819093,4,speaker,"choose orange carrot"
2988-4,1479921828086,5,speaker,"choose pear"
2988-4,1479921839420,6,speaker,"tomato"
2988-4,1479921849683,7,speaker,"purple carrot"
2988-4,1479921858333,8,speaker,"purple tomato"
2988-4,1479921868340,9,speaker,"brown banana"
2988-4,1479921882243,10,speaker,"red avocado"
2988-4,1479921887596,11,speaker,"red apple"
2988-4,1479921900009,12,speaker,"orange pepper"
2988-4,1479921908022,13,speaker,"red pepper"
2988-4,1479921920924,14,speaker,"red apple"
2988-4,1479921927897,15,speaker,"pear"
2988-4,1479921935958,16,speaker,"pepper"
2988-4,1479921944500,17,speaker,"green apple"
2988-4,1479921953443,18,speaker,"green tomato"
2988-4,1479921969913,19,speaker,"green carrot"
2988-4,1479921984811,19,listener,"green?"
2988-4,1479921987481,19,speaker,"brown carrot"
2988-4,1479922000896,20,speaker,"orange pear"
2988-4,1479922009983,21,speaker,"purple tomato"
2988-4,1479922019595,22,speaker,"black pepper"
2988-4,1479922028390,23,speaker,"black avocado"
2988-4,1479922036191,24,speaker,"blue banana"
2988-4,1479922047740,25,speaker,"purple carrot"
2988-4,1479922060274,26,speaker,"blue banana"
2988-4,1479922066431,27,speaker,"blue apple"
2988-4,1479922079116,28,speaker,"black avocado"
2988-4,1479922086784,29,speaker,"green avocado"
2988-4,1479922095001,30,speaker,"banana"
2988-4,1479922100524,31,speaker,"pear"
2988-4,1479922107952,32,speaker,"pear"
2988-4,1479922114742,33,speaker,"black pepper"
2988-4,1479922125223,34,speaker,"yellow banana"
2988-4,1479922131465,35,speaker,"carrot"
2988-4,1479922137714,36,speaker,"apple"
2988-4,1479922145404,37,speaker,"red pepper"
2988-4,1479922154793,38,speaker,"yellowpear"
2988-4,1479922162786,39,speaker,"brown carrot"
2988-4,1479922173353,40,speaker,"apple"
2988-4,1479922180748,41,speaker,"banana"
2988-4,1479922187846,42,speaker,"tomato"
