gameid,time,roundNum,sender,contents
1866-f,1480030871021,1,listener,"kasjd"
1866-f,1480030880867,2,listener,"kajd"
1866-f,1480030891950,3,listener,";lkd"
1866-f,1480030898878,4,listener,"als"
1866-f,1480030914461,5,listener,";aslkdj"
1866-f,1480030920709,6,listener,";ald"
1866-f,1480030925054,7,listener,"d;kfj"
1866-f,1480031039683,8,speaker,"blue banana"
1866-f,1480031119901,9,listener,";alkf"
1866-f,1480031172062,10,speaker,"yellow banana"
1866-f,1480031181303,11,listener,"lskfj"
1866-f,1480031187323,12,listener,"alksdfj"
1866-f,1480031197450,13,listener,"akslfj"
1866-f,1480031204705,14,listener,";adlkf"
1866-f,1480031210882,15,listener,"a;ldc"
1866-f,1480031215098,16,listener,";als"
1866-f,1480031262708,17,speaker,"brown banana"
1866-f,1480031272216,18,listener,";adkf"
1866-f,1480031275689,19,listener,";aldfk"
1866-f,1480031280384,20,listener,";asldk"
1866-f,1480031287592,21,listener,";akldf"
1866-f,1480031295095,22,listener,"a;ldsk"
1866-f,1480031303194,23,listener,"s;alfk"
1866-f,1480031311369,24,listener,"a;ldk"
1866-f,1480031336743,25,speaker,"blue banana"
1866-f,1480031358157,26,listener,";adlkf"
1866-f,1480031362462,27,listener,"a'sldfk"
1866-f,1480031367293,28,listener,"s;dlkf"
1866-f,1480031371935,29,listener,";dlskf"
1866-f,1480031377789,30,listener,"a;lfk"
1866-f,1480031384853,31,listener,";lsdfk"
1866-f,1480031388876,32,listener,"a;dlfk"
1866-f,1480031396509,33,listener,"a;ldfk"
1866-f,1480031400924,34,listener,"a;dlfk"
1866-f,1480031405639,35,listener,"d;lfk"
1866-f,1480031409517,36,listener,"ad;lfk"
1866-f,1480031414036,37,listener,";alkjfg"
1866-f,1480031419087,38,listener,"skdljg"
1866-f,1480031443851,39,listener,"lskdjg"
1866-f,1480031447843,40,listener,";aldfk"
1866-f,1480031459610,41,speaker,"yellow banana"
