gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
1625-9,1455303376030,1,subSuperTrial,basic22,sportsCar,target,4,4,car,vehicle,ambulance,distractor,2,2,NA,vehicle,firetruck,distractor,3,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303404482,2,colorSizeTrial,size33,big_green_guitar,target,4,3,NA,NA,small_green_guitar,distractor,3,2,NA,NA,small_green_guitar,distractor,2,4,NA,NA,small_green_guitar,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303419139,3,colorSizeTrial,color32,small_purple_flower,target,2,4,NA,NA,big_red_flower,distractor,3,2,NA,NA,small_red_flower,distractor,4,3,NA,NA,small_red_flower,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303432632,4,subSuperTrial,basic22,suv,target,4,4,car,vehicle,firetruck,distractor,3,2,NA,vehicle,train,distractor,2,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303444892,5,subSuperTrial,basic22,pandaBear,target,2,2,bear,animal,elephant,distractor,4,3,NA,animal,iguana,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303467981,6,colorSizeTrial,size22,big_green_pepper,target,3,4,NA,NA,small_green_pepper,distractor,4,2,NA,NA,small_green_pepper,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303490960,7,colorSizeTrial,color31,big_purple_butterfly,target,2,3,NA,NA,big_blue_butterfly,distractor,3,1,NA,NA,small_blue_butterfly,distractor,1,4,NA,NA,small_blue_butterfly,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303507812,8,subSuperTrial,basic12,hawaiiShirt,target,2,2,shirt,clothing,gloves,distractor,4,4,NA,clothing,campShirt,distractor,3,3,shirt,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303526516,9,subSuperTrial,basic33,bedsideTable,target,2,3,table,furniture,lion,distractor,3,4,NA,animal,cookies,distractor,4,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1625-9,1455303545311,10,colorSizeTrial,color41,small_blue_ornament,target,5,2,NA,NA,big_purple_ornament,distractor,1,4,NA,NA,big_purple_ornament,distractor,2,1,NA,NA,big_purple_ornament,distractor,4,5,NA,NA,small_purple_ornament,distractor,3,3,NA,NA
