gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
0422-5,1455303050631,1,subSuperTrial,basic12,rose,target,2,4,flower,plant,lily,distractor,3,2,flower,plant,grasses,distractor,4,3,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303062865,2,colorSizeTrial,size33,small_red_pepper,target,1,3,NA,NA,big_red_pepper,distractor,4,1,NA,NA,big_red_pepper,distractor,3,2,NA,NA,big_red_pepper,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303072981,3,colorSizeTrial,color31,small_purple_billiardball,target,4,4,NA,NA,big_orange_billiardball,distractor,2,2,NA,NA,big_orange_billiardball,distractor,1,3,NA,NA,small_orange_billiardball,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303085781,4,subSuperTrial,basic23,catfish,target,2,2,fish,animal,iguana,distractor,3,3,NA,animal,grasses,distractor,4,4,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303097594,5,colorSizeTrial,size22,small_black_turtle,target,4,4,NA,NA,big_black_turtle,distractor,2,3,NA,NA,big_black_turtle,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303110328,6,colorSizeTrial,size32,small_black_book,target,2,4,NA,NA,big_black_book,distractor,4,1,NA,NA,big_black_book,distractor,3,2,NA,NA,big_blue_book,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303124042,7,subSuperTrial,basic12,minivan,target,3,3,car,vehicle,sedan,distractor,4,2,car,vehicle,firetruck,distractor,2,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303138381,8,colorSizeTrial,size41,small_pink_hairdryer,target,5,2,NA,NA,big_purple_hairdryer,distractor,2,1,NA,NA,big_pink_hairdryer,distractor,3,5,NA,NA,big_purple_hairdryer,distractor,4,4,NA,NA,big_purple_hairdryer,distractor,1,3,NA,NA
0422-5,1455303155022,9,subSuperTrial,basic23,bedsideTable,target,4,2,table,furniture,lamp,distractor,3,3,NA,furniture,gloves,distractor,2,4,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303178915,10,colorSizeTrial,color33,small_blue_cushion,target,1,2,NA,NA,small_orange_cushion,distractor,4,1,NA,NA,small_orange_cushion,distractor,2,4,NA,NA,small_orange_cushion,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303192361,11,colorSizeTrial,color43,small_green_avocado,target,2,4,NA,NA,small_black_avocado,distractor,3,2,NA,NA,small_black_avocado,distractor,1,5,NA,NA,big_black_avocado,distractor,4,3,NA,NA,small_black_avocado,distractor,5,1,NA,NA
0422-5,1455303209516,12,subSuperTrial,basic23,daisy,target,2,4,flower,plant,rosemary,distractor,3,3,NA,plant,horse,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303221966,13,subSuperTrial,basic23,convertible,target,2,4,car,vehicle,bathrobe,distractor,4,3,NA,clothing,motorcycle,distractor,3,2,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303238646,14,subSuperTrial,basic22,dalmatian,target,2,3,dog,animal,lion,distractor,4,2,NA,animal,sheep,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303258605,15,colorSizeTrial,size22,small_orange_cap,target,4,2,NA,NA,big_orange_cap,distractor,3,3,NA,NA,big_orange_cap,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303271481,16,subSuperTrial,basic23,gummyBears,target,4,4,candy,snack,popcorn,distractor,3,3,NA,snack,cow,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303281164,17,subSuperTrial,basic12,eagle,target,4,4,bird,animal,sparrow,distractor,3,3,bird,animal,rhino,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303297917,18,subSuperTrial,basic12,husky,target,2,3,dog,animal,greyhound,distractor,4,4,dog,animal,horse,distractor,3,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303309932,19,subSuperTrial,basic23,picnicTable,target,3,4,table,furniture,bed,distractor,2,3,NA,furniture,horse,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303319484,20,colorSizeTrial,color21,big_pink_bucket,target,2,4,NA,NA,small_red_bucket,distractor,3,3,NA,NA,big_red_bucket,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303329379,21,subSuperTrial,basic23,pigeon,target,3,2,bird,animal,wardrobe,distractor,4,3,NA,furniture,hamster,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303341816,22,colorSizeTrial,size43,big_blue_candle,target,5,2,NA,NA,small_blue_candle,distractor,4,1,NA,NA,small_blue_candle,distractor,3,5,NA,NA,small_blue_candle,distractor,2,3,NA,NA,small_red_candle,distractor,1,4,NA,NA
0422-5,1455303351839,23,subSuperTrial,basic22,sportsCar,target,2,3,car,vehicle,train,distractor,4,2,NA,vehicle,ambulance,distractor,3,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303361794,24,colorSizeTrial,color42,small_white_weddingcake,target,4,1,NA,NA,big_pink_weddingcake,distractor,2,4,NA,NA,big_pink_weddingcake,distractor,3,3,NA,NA,small_pink_weddingcake,distractor,5,5,NA,NA,small_pink_weddingcake,distractor,1,2,NA,NA
0422-5,1455303381872,25,subSuperTrial,basic33,dressShirt,target,2,4,shirt,clothing,bookcase,distractor,3,2,NA,furniture,sheep,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303392029,26,colorSizeTrial,color41,small_yellow_balloon,target,4,2,NA,NA,big_pink_balloon,distractor,2,4,NA,NA,small_pink_balloon,distractor,5,3,NA,NA,big_pink_balloon,distractor,1,5,NA,NA,big_pink_balloon,distractor,3,1,NA,NA
0422-5,1455303399630,27,colorSizeTrial,color22,big_red_bike,target,3,4,NA,NA,big_purple_bike,distractor,4,3,NA,NA,big_purple_bike,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303407790,28,colorSizeTrial,size31,small_purple_bracelet,target,4,1,NA,NA,big_green_bracelet,distractor,3,4,NA,NA,big_green_bracelet,distractor,2,3,NA,NA,big_purple_bracelet,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303417079,29,colorSizeTrial,size43,small_blue_ornament,target,1,4,NA,NA,big_purple_ornament,distractor,4,2,NA,NA,big_blue_ornament,distractor,2,1,NA,NA,big_blue_ornament,distractor,5,5,NA,NA,big_blue_ornament,distractor,3,3,NA,NA
0422-5,1455303424902,30,colorSizeTrial,color22,small_pink_phone,target,2,2,NA,NA,small_white_phone,distractor,3,3,NA,NA,small_white_phone,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303430959,31,subSuperTrial,basic22,polarBear,target,3,3,bear,animal,horse,distractor,4,4,NA,animal,lion,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303438408,32,colorSizeTrial,color21,big_red_stapler,target,4,3,NA,NA,small_purple_stapler,distractor,2,4,NA,NA,big_purple_stapler,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303445457,33,colorSizeTrial,color43,big_blue_toothbrush,target,2,1,NA,NA,small_red_toothbrush,distractor,5,4,NA,NA,big_red_toothbrush,distractor,3,3,NA,NA,big_red_toothbrush,distractor,1,5,NA,NA,big_red_toothbrush,distractor,4,2,NA,NA
0422-5,1455303451838,34,colorSizeTrial,color42,big_black_comb,target,3,3,NA,NA,big_blue_comb,distractor,5,2,NA,NA,small_blue_comb,distractor,2,1,NA,NA,small_blue_comb,distractor,1,5,NA,NA,big_blue_comb,distractor,4,4,NA,NA
0422-5,1455303458510,35,colorSizeTrial,color44,small_red_yarn,target,5,1,NA,NA,small_purple_yarn,distractor,3,5,NA,NA,small_purple_yarn,distractor,4,3,NA,NA,small_purple_yarn,distractor,1,2,NA,NA,small_purple_yarn,distractor,2,4,NA,NA
0422-5,1455303468181,36,subSuperTrial,basic22,poloShirt,target,3,3,shirt,clothing,bathrobe,distractor,4,4,NA,clothing,gloves,distractor,2,2,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303475189,37,subSuperTrial,basic33,hummingBird,target,3,4,bird,animal,chips,distractor,4,2,NA,snack,ambulance,distractor,2,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303481330,38,subSuperTrial,basic23,sunflower,target,4,3,flower,plant,grasses,distractor,2,4,NA,plant,squirrel,distractor,3,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303489191,39,colorSizeTrial,size21,big_blue_butterfly,target,4,4,NA,NA,small_blue_butterfly,distractor,2,2,NA,NA,small_purple_butterfly,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303496376,40,colorSizeTrial,color31,big_blue_tack,target,2,3,NA,NA,big_red_tack,distractor,3,2,NA,NA,small_red_tack,distractor,4,4,NA,NA,small_red_tack,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303516454,41,colorSizeTrial,color33,small_green_guitar,target,4,4,NA,NA,small_blue_guitar,distractor,3,2,NA,NA,small_blue_guitar,distractor,1,3,NA,NA,small_blue_guitar,distractor,2,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303523976,42,subSuperTrial,basic22,goldFish,target,3,4,fish,animal,snake,distractor,2,3,NA,animal,sheep,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303531553,43,subSuperTrial,basic33,hawaiiShirt,target,3,3,shirt,clothing,train,distractor,4,2,NA,vehicle,lamp,distractor,2,4,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303538741,44,colorSizeTrial,color44,small_purple_coathanger,target,4,5,NA,NA,small_orange_coathanger,distractor,5,2,NA,NA,small_orange_coathanger,distractor,3,1,NA,NA,small_orange_coathanger,distractor,2,4,NA,NA,small_orange_coathanger,distractor,1,3,NA,NA
0422-5,1455303545397,45,colorSizeTrial,size31,small_pink_golfball,target,1,1,NA,NA,big_blue_golfball,distractor,4,4,NA,NA,big_blue_golfball,distractor,3,3,NA,NA,big_pink_golfball,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0422-5,1455303551980,46,subSuperTrial,basic33,skittles,target,4,2,candy,snack,bathrobe,distractor,2,3,NA,clothing,wardrobe,distractor,3,4,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
