gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
6344-9,1455311499024,1,colorSizeTrial,size41,big_purple_hairdryer,target,3,4,NA,NA,small_pink_hairdryer,distractor,5,5,NA,NA,small_pink_hairdryer,distractor,1,2,NA,NA,small_pink_hairdryer,distractor,4,3,NA,NA,small_purple_hairdryer,distractor,2,1,NA,NA
6344-9,1455311535841,2,subSuperTrial,basic12,coffeeTable,target,3,4,table,furniture,lamp,distractor,4,3,NA,furniture,sideTable,distractor,2,2,table,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311547285,3,colorSizeTrial,color31,small_blue_cushion,target,2,3,NA,NA,small_orange_cushion,distractor,1,2,NA,NA,big_orange_cushion,distractor,4,4,NA,NA,big_orange_cushion,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311552822,4,colorSizeTrial,color32,small_red_flower,target,2,1,NA,NA,small_purple_flower,distractor,3,2,NA,NA,big_purple_flower,distractor,1,3,NA,NA,small_purple_flower,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311559839,5,colorSizeTrial,color42,big_blue_book,target,4,2,NA,NA,big_black_book,distractor,2,5,NA,NA,small_black_book,distractor,1,1,NA,NA,big_black_book,distractor,5,4,NA,NA,small_black_book,distractor,3,3,NA,NA
6344-9,1455311566102,6,subSuperTrial,basic23,sportsCar,target,3,3,car,vehicle,ambulance,distractor,4,4,NA,vehicle,horse,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311592024,7,colorSizeTrial,size42,big_blue_rug,target,1,3,NA,NA,small_purple_rug,distractor,2,4,NA,NA,small_blue_rug,distractor,4,2,NA,NA,small_purple_rug,distractor,3,5,NA,NA,small_blue_rug,distractor,5,1,NA,NA
6344-9,1455311627837,8,subSuperTrial,basic12,swordFish,target,2,3,fish,animal,rhino,distractor,3,2,NA,animal,discusFish,distractor,4,4,fish,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311636333,9,subSuperTrial,basic22,jellyBeans,target,2,2,candy,snack,chips,distractor,3,3,NA,snack,popcorn,distractor,4,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311643673,10,subSuperTrial,basic23,tShirt,target,2,2,shirt,clothing,dress,distractor,3,3,NA,clothing,pig,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311650647,11,subSuperTrial,basic33,daisy,target,2,3,flower,plant,dress,distractor,4,4,NA,clothing,crocodile,distractor,3,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311661406,12,colorSizeTrial,color42,big_purple_stapler,target,1,4,NA,NA,big_red_stapler,distractor,4,2,NA,NA,small_red_stapler,distractor,3,1,NA,NA,small_red_stapler,distractor,2,5,NA,NA,big_red_stapler,distractor,5,3,NA,NA
6344-9,1455311675777,13,colorSizeTrial,size43,big_white_teacup,target,5,2,NA,NA,small_white_teacup,distractor,3,1,NA,NA,small_pink_teacup,distractor,2,5,NA,NA,small_white_teacup,distractor,1,4,NA,NA,small_white_teacup,distractor,4,3,NA,NA
6344-9,1455311711469,14,colorSizeTrial,size41,small_red_tack,target,3,4,NA,NA,big_blue_tack,distractor,2,1,NA,NA,big_blue_tack,distractor,1,5,NA,NA,big_blue_tack,distractor,5,2,NA,NA,big_red_tack,distractor,4,3,NA,NA
6344-9,1455311719082,15,colorSizeTrial,size22,big_red_toothbrush,target,4,4,NA,NA,small_red_toothbrush,distractor,2,2,NA,NA,small_red_toothbrush,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311726713,16,colorSizeTrial,color41,big_blue_binder,target,1,2,NA,NA,small_green_binder,distractor,5,3,NA,NA,small_green_binder,distractor,4,4,NA,NA,small_green_binder,distractor,3,1,NA,NA,big_green_binder,distractor,2,5,NA,NA
6344-9,1455311735500,17,subSuperTrial,basic33,minivan,target,2,2,car,vehicle,sheep,distractor,3,3,NA,animal,pretzels,distractor,4,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311745429,18,colorSizeTrial,color22,small_pink_balloon,target,2,3,NA,NA,small_yellow_balloon,distractor,4,4,NA,NA,small_yellow_balloon,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311751684,19,subSuperTrial,basic23,tulip,target,4,2,flower,plant,rosemary,distractor,3,4,NA,plant,lobster,distractor,2,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311761469,20,colorSizeTrial,size21,small_pink_bucket,target,2,3,NA,NA,big_red_bucket,distractor,4,4,NA,NA,big_pink_bucket,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311766717,21,subSuperTrial,basic33,diningTable,target,3,2,table,furniture,bathrobe,distractor,2,3,NA,clothing,lobster,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311777293,22,subSuperTrial,basic12,hawaiiShirt,target,2,4,shirt,clothing,campShirt,distractor,3,2,shirt,clothing,socks,distractor,4,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311788891,23,colorSizeTrial,size31,small_green_chair,target,2,1,NA,NA,big_red_chair,distractor,3,4,NA,NA,big_red_chair,distractor,1,2,NA,NA,big_green_chair,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311806102,24,colorSizeTrial,color41,small_brown_jacket,target,3,3,NA,NA,big_green_jacket,distractor,1,4,NA,NA,big_green_jacket,distractor,4,1,NA,NA,big_green_jacket,distractor,2,2,NA,NA,small_green_jacket,distractor,5,5,NA,NA
6344-9,1455311816536,25,colorSizeTrial,color21,big_green_bracelet,target,2,4,NA,NA,big_purple_bracelet,distractor,3,3,NA,NA,small_purple_bracelet,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311822875,26,colorSizeTrial,size33,small_blue_guitar,target,4,3,NA,NA,big_blue_guitar,distractor,2,4,NA,NA,big_blue_guitar,distractor,3,1,NA,NA,big_blue_guitar,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311828392,27,subSuperTrial,basic33,blackBear,target,4,4,bear,animal,grasses,distractor,3,2,NA,plant,motorcycle,distractor,2,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311835681,28,subSuperTrial,basic23,clownFish,target,4,2,fish,animal,dress,distractor,2,4,NA,clothing,lion,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311842137,29,colorSizeTrial,size42,small_brown_belt,target,4,1,NA,NA,big_black_belt,distractor,1,3,NA,NA,big_brown_belt,distractor,3,4,NA,NA,big_brown_belt,distractor,5,2,NA,NA,big_black_belt,distractor,2,5,NA,NA
6344-9,1455311848260,30,colorSizeTrial,size31,small_blue_butterfly,target,4,3,NA,NA,big_purple_butterfly,distractor,2,2,NA,NA,big_blue_butterfly,distractor,3,1,NA,NA,big_purple_butterfly,distractor,1,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6344-9,1455311854357,31,colorSizeTrial,color33,small_blue_ornament,target,1,1,NA,NA,small_purple_ornament,distractor,3,2,NA,NA,small_purple_ornament,distractor,2,3,NA,NA,small_purple_ornament,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
