gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
8344-c,1455301623125,1,colorSizeTrial,size21,small_blue_rug,distractor,4,2,NA,NA,big_purple_rug,target,2,4,NA,NA,small_purple_rug,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8344-c,1455301643665,2,colorSizeTrial,size44,small_pink_balloon,distractor,2,3,NA,NA,small_pink_balloon,distractor,5,4,NA,NA,small_pink_balloon,distractor,1,1,NA,NA,small_pink_balloon,distractor,3,2,NA,NA,big_pink_balloon,target,4,5,NA,NA
8344-c,1455301656786,3,colorSizeTrial,size43,small_brown_turtle,target,2,3,NA,NA,big_brown_turtle,distractor,4,1,NA,NA,big_black_turtle,distractor,1,4,NA,NA,big_brown_turtle,distractor,3,2,NA,NA,big_brown_turtle,distractor,5,5,NA,NA
8344-c,1455301664256,4,subSuperTrial,basic23,rose,target,2,3,flower,plant,rabbit,distractor,4,2,NA,animal,ivy,distractor,3,4,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8344-c,1455301674966,5,subSuperTrial,basic22,parrot,target,4,4,bird,animal,lion,distractor,2,2,NA,animal,lobster,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8344-c,1455301684418,6,subSuperTrial,basic22,hawaiiShirt,target,2,2,shirt,clothing,bathrobe,distractor,3,4,NA,clothing,gloves,distractor,4,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8344-c,1455301692115,7,subSuperTrial,basic23,tulip,target,4,3,flower,plant,grasses,distractor,3,4,NA,plant,bed,distractor,2,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8344-c,1455301699680,8,subSuperTrial,basic12,polarBear,target,2,4,bear,animal,rabbit,distractor,4,2,NA,animal,koalaBear,distractor,3,3,bear,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8344-c,1455301706793,9,colorSizeTrial,color43,big_black_belt,target,4,2,NA,NA,big_brown_belt,distractor,5,1,NA,NA,big_brown_belt,distractor,1,5,NA,NA,big_brown_belt,distractor,2,3,NA,NA,small_brown_belt,distractor,3,4,NA,NA
8344-c,1455301711705,10,subSuperTrial,basic33,minivan,target,3,3,car,vehicle,squirrel,distractor,4,2,NA,animal,cookies,distractor,2,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
