gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
5611-0,1455301475680,1,colorSizeTrial,size44,small_orange_billiardball,target,3,3,NA,NA,big_orange_billiardball,distractor,2,1,NA,NA,big_orange_billiardball,distractor,5,2,NA,NA,big_orange_billiardball,distractor,4,5,NA,NA,big_orange_billiardball,distractor,1,4,NA,NA
5611-0,1455301482489,2,subSuperTrial,basic12,blackBear,target,4,2,bear,animal,sheep,distractor,3,4,NA,animal,koalaBear,distractor,2,3,bear,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5611-0,1455301489256,3,colorSizeTrial,color42,big_red_bucket,target,1,3,NA,NA,big_pink_bucket,distractor,3,5,NA,NA,small_pink_bucket,distractor,4,1,NA,NA,big_pink_bucket,distractor,5,4,NA,NA,small_pink_bucket,distractor,2,2,NA,NA
5611-0,1455301493898,4,colorSizeTrial,size22,big_purple_coathanger,target,3,2,NA,NA,small_purple_coathanger,distractor,4,3,NA,NA,small_purple_coathanger,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5611-0,1455301498696,5,colorSizeTrial,size32,big_red_flower,target,4,2,NA,NA,small_red_flower,distractor,2,3,NA,NA,small_red_flower,distractor,3,4,NA,NA,small_purple_flower,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5611-0,1455301502800,6,subSuperTrial,basic23,germanShepherd,target,4,4,dog,animal,bed,distractor,3,3,NA,furniture,iguana,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5611-0,1455301508973,7,subSuperTrial,basic12,jellyBeans,target,3,4,candy,snack,candyCorn,distractor,2,3,candy,snack,cookies,distractor,4,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5611-0,1455301516139,8,colorSizeTrial,size43,small_blue_book,target,1,4,NA,NA,big_black_book,distractor,4,5,NA,NA,big_blue_book,distractor,3,2,NA,NA,big_blue_book,distractor,5,3,NA,NA,big_blue_book,distractor,2,1,NA,NA
5611-0,1455301520596,9,subSuperTrial,basic22,hummingBird,target,3,2,bird,animal,sheep,distractor,2,3,NA,animal,crocodile,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5611-0,1455301524449,10,subSuperTrial,basic33,tShirt,target,4,2,shirt,clothing,train,distractor,2,4,NA,vehicle,snake,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
