gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
5895-f,1455301332451,1,colorSizeTrial,size43,big_red_flower,target,3,1,NA,NA,small_red_flower,distractor,2,5,NA,NA,small_red_flower,distractor,5,3,NA,NA,small_purple_flower,distractor,4,4,NA,NA,small_red_flower,distractor,1,2,NA,NA
5895-f,1455301346671,2,subSuperTrial,basic33,daisy,target,4,4,flower,plant,pig,distractor,2,2,NA,animal,train,distractor,3,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301357552,3,subSuperTrial,basic12,germanShepherd,target,2,3,dog,animal,greyhound,distractor,3,4,dog,animal,cow,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301371634,4,subSuperTrial,basic12,tulip,target,3,4,flower,plant,grasses,distractor,2,2,NA,plant,lily,distractor,4,3,flower,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301380822,5,subSuperTrial,basic22,catfish,target,3,3,fish,animal,cow,distractor,4,2,NA,animal,squirrel,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301392413,6,subSuperTrial,basic33,convertible,target,2,4,car,vehicle,kitten,distractor,3,3,NA,animal,gloves,distractor,4,2,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301405713,7,colorSizeTrial,size43,big_green_chair,target,1,1,NA,NA,small_red_chair,distractor,3,3,NA,NA,small_green_chair,distractor,5,2,NA,NA,small_green_chair,distractor,2,4,NA,NA,small_green_chair,distractor,4,5,NA,NA
5895-f,1455301421155,8,subSuperTrial,basic23,mnMs,target,2,2,candy,snack,firetruck,distractor,3,3,NA,vehicle,chips,distractor,4,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301436555,9,subSuperTrial,basic23,diningTable,target,3,4,table,furniture,chips,distractor,2,3,NA,snack,bed,distractor,4,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301453339,10,colorSizeTrial,color32,big_brown_jacket,target,2,2,NA,NA,big_green_jacket,distractor,1,4,NA,NA,big_green_jacket,distractor,3,1,NA,NA,small_green_jacket,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301461745,11,colorSizeTrial,color44,small_pink_balloon,target,5,4,NA,NA,small_yellow_balloon,distractor,3,1,NA,NA,small_yellow_balloon,distractor,2,5,NA,NA,small_yellow_balloon,distractor,4,2,NA,NA,small_yellow_balloon,distractor,1,3,NA,NA
5895-f,1455301471615,12,subSuperTrial,basic12,pandaBear,target,4,2,bear,animal,koalaBear,distractor,2,3,bear,animal,hamster,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301485136,13,colorSizeTrial,size42,small_red_toothbrush,target,5,1,NA,NA,big_blue_toothbrush,distractor,2,4,NA,NA,big_red_toothbrush,distractor,4,2,NA,NA,big_blue_toothbrush,distractor,3,5,NA,NA,big_red_toothbrush,distractor,1,3,NA,NA
5895-f,1455301502006,14,subSuperTrial,basic12,dalmatian,target,3,2,dog,animal,crocodile,distractor,2,4,NA,animal,greyhound,distractor,4,3,dog,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301514967,15,colorSizeTrial,color43,big_green_rock,target,1,1,NA,NA,small_purple_rock,distractor,2,2,NA,NA,big_purple_rock,distractor,3,4,NA,NA,big_purple_rock,distractor,4,3,NA,NA,big_purple_rock,distractor,5,5,NA,NA
5895-f,1455301541978,16,colorSizeTrial,size31,small_purple_bracelet,target,2,4,NA,NA,big_green_bracelet,distractor,4,3,NA,NA,big_purple_bracelet,distractor,3,1,NA,NA,big_green_bracelet,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301559738,17,subSuperTrial,basic22,suv,target,4,3,car,vehicle,ambulance,distractor,2,2,NA,vehicle,train,distractor,3,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301568608,18,subSuperTrial,basic22,husky,target,3,3,dog,animal,horse,distractor,2,2,NA,animal,rhino,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301586525,19,subSuperTrial,basic23,goldFish,target,4,4,fish,animal,socks,distractor,2,3,NA,clothing,sheep,distractor,3,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301599579,20,colorSizeTrial,color21,big_red_bike,target,4,4,NA,NA,small_purple_bike,distractor,2,2,NA,NA,big_purple_bike,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301608322,21,subSuperTrial,basic22,hummingBird,target,4,2,bird,animal,iguana,distractor,3,4,NA,animal,cow,distractor,2,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301629741,22,colorSizeTrial,size32,big_brown_belt,target,3,4,NA,NA,small_brown_belt,distractor,4,3,NA,NA,small_brown_belt,distractor,2,1,NA,NA,small_black_belt,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301635234,23,subSuperTrial,basic33,parrot,target,2,4,bird,animal,cookies,distractor,4,3,NA,snack,bookcase,distractor,3,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301655210,24,colorSizeTrial,size31,big_blue_comb,target,1,4,NA,NA,small_blue_comb,distractor,4,3,NA,NA,small_black_comb,distractor,2,2,NA,NA,small_black_comb,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301664720,25,colorSizeTrial,size41,small_blue_cushion,target,2,2,NA,NA,big_orange_cushion,distractor,5,1,NA,NA,big_orange_cushion,distractor,4,4,NA,NA,big_orange_cushion,distractor,1,3,NA,NA,big_blue_cushion,distractor,3,5,NA,NA
5895-f,1455301672201,26,colorSizeTrial,size21,small_green_framee,target,2,3,NA,NA,big_pink_framee,distractor,3,4,NA,NA,big_green_framee,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301678744,27,colorSizeTrial,size32,big_blue_rug,target,1,1,NA,NA,small_purple_rug,distractor,2,3,NA,NA,small_blue_rug,distractor,3,4,NA,NA,small_blue_rug,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301690492,28,colorSizeTrial,size41,big_red_bucket,target,4,3,NA,NA,small_pink_bucket,distractor,3,5,NA,NA,small_pink_bucket,distractor,2,4,NA,NA,small_pink_bucket,distractor,1,2,NA,NA,small_red_bucket,distractor,5,1,NA,NA
5895-f,1455301706312,29,colorSizeTrial,color42,small_pink_phone,target,5,3,NA,NA,big_white_phone,distractor,2,2,NA,NA,small_white_phone,distractor,4,4,NA,NA,small_white_phone,distractor,1,5,NA,NA,big_white_phone,distractor,3,1,NA,NA
5895-f,1455301713033,30,colorSizeTrial,size33,big_blue_butterfly,target,2,2,NA,NA,small_blue_butterfly,distractor,1,3,NA,NA,small_blue_butterfly,distractor,3,1,NA,NA,small_blue_butterfly,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301719334,31,colorSizeTrial,size44,small_red_stapler,target,3,3,NA,NA,big_red_stapler,distractor,1,4,NA,NA,big_red_stapler,distractor,2,5,NA,NA,big_red_stapler,distractor,5,1,NA,NA,big_red_stapler,distractor,4,2,NA,NA
5895-f,1455301731423,32,subSuperTrial,basic23,jellyBeans,target,2,2,candy,snack,chips,distractor,3,4,NA,snack,kitten,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301737802,33,subSuperTrial,basic33,swordFish,target,3,2,fish,animal,ambulance,distractor,2,4,NA,vehicle,cookies,distractor,4,3,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301748761,34,colorSizeTrial,color43,small_pink_teacup,target,2,3,NA,NA,big_white_teacup,distractor,1,1,NA,NA,small_white_teacup,distractor,4,2,NA,NA,small_white_teacup,distractor,3,5,NA,NA,small_white_teacup,distractor,5,4,NA,NA
5895-f,1455301759415,35,subSuperTrial,basic33,polarBear,target,3,2,bear,animal,lamp,distractor,2,4,NA,furniture,socks,distractor,4,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301770384,36,subSuperTrial,basic12,skittles,target,2,4,candy,snack,candyCorn,distractor,4,2,candy,snack,pretzels,distractor,3,3,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5895-f,1455301777844,37,subSuperTrial,basic23,tShirt,target,2,4,shirt,clothing,dress,distractor,3,2,NA,clothing,horse,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
