gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
3909-d,1455301927143,1,subSuperTrial,basic22,mnMs,target,4,4,candy,snack,pretzels,distractor,2,3,NA,snack,popcorn,distractor,3,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455301946190,2,subSuperTrial,basic12,clownFish,target,3,3,fish,animal,discusFish,distractor,4,2,fish,animal,crocodile,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455301953818,3,subSuperTrial,basic23,hawaiiShirt,target,2,2,shirt,clothing,gloves,distractor,4,4,NA,clothing,snake,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455301974374,4,subSuperTrial,basic12,bedsideTable,target,2,4,table,furniture,bookcase,distractor,4,3,NA,furniture,sideTable,distractor,3,2,table,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455301986791,5,subSuperTrial,basic23,blackBear,target,4,4,bear,animal,cow,distractor,2,3,NA,animal,pretzels,distractor,3,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455301992942,6,subSuperTrial,basic33,dressShirt,target,4,4,shirt,clothing,hamster,distractor,3,3,NA,animal,train,distractor,2,2,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455302003071,7,colorSizeTrial,size42,small_purple_bike,target,5,4,NA,NA,big_red_bike,distractor,2,3,NA,NA,big_purple_bike,distractor,1,2,NA,NA,big_purple_bike,distractor,3,5,NA,NA,big_red_bike,distractor,4,1,NA,NA
3909-d,1455302057536,8,subSuperTrial,basic22,gummyBears,target,2,4,candy,snack,pretzels,distractor,3,3,NA,snack,cookies,distractor,4,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455302069151,9,colorSizeTrial,color21,small_pink_framee,target,4,3,NA,NA,small_green_framee,distractor,2,2,NA,NA,big_green_framee,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455302092391,10,colorSizeTrial,color32,big_red_pepper,target,3,3,NA,NA,big_green_pepper,distractor,1,2,NA,NA,small_green_pepper,distractor,4,1,NA,NA,big_green_pepper,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455302100903,11,subSuperTrial,basic23,goldFish,target,4,3,fish,animal,socks,distractor,3,2,NA,clothing,bison,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455302111535,12,subSuperTrial,basic23,tulip,target,2,3,flower,plant,motorcycle,distractor,3,4,NA,vehicle,grasses,distractor,4,2,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455302119494,13,colorSizeTrial,size21,small_purple_hairdryer,target,2,3,NA,NA,big_purple_hairdryer,distractor,4,2,NA,NA,big_pink_hairdryer,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455302126180,14,colorSizeTrial,size32,big_pink_phone,target,4,2,NA,NA,small_pink_phone,distractor,2,4,NA,NA,small_pink_phone,distractor,1,3,NA,NA,small_white_phone,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3909-d,1455302132170,15,colorSizeTrial,color43,big_blue_rug,target,1,4,NA,NA,big_purple_rug,distractor,3,3,NA,NA,big_purple_rug,distractor,5,2,NA,NA,big_purple_rug,distractor,2,5,NA,NA,small_purple_rug,distractor,4,1,NA,NA
3909-d,1455302136577,16,colorSizeTrial,color22,big_blue_cushion,target,3,4,NA,NA,big_orange_cushion,distractor,4,2,NA,NA,big_orange_cushion,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
