gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
2785-6,1455302534371,1,colorSizeTrial,size22,big_yellow_balloon,target,3,2,NA,NA,small_yellow_balloon,distractor,2,3,NA,NA,small_yellow_balloon,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
2785-6,1455302544953,2,colorSizeTrial,size44,big_blue_tack,target,1,3,NA,NA,small_blue_tack,distractor,4,5,NA,NA,small_blue_tack,distractor,2,4,NA,NA,small_blue_tack,distractor,5,1,NA,NA,small_blue_tack,distractor,3,2,NA,NA
2785-6,1455302552329,3,colorSizeTrial,color32,big_red_candle,target,3,4,NA,NA,big_blue_candle,distractor,4,2,NA,NA,big_blue_candle,distractor,1,1,NA,NA,small_blue_candle,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
2785-6,1455302557972,4,subSuperTrial,basic22,tulip,target,3,2,flower,plant,ivy,distractor,2,3,NA,plant,grasses,distractor,4,4,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
2785-6,1455302563205,5,subSuperTrial,basic33,dressShirt,target,2,4,shirt,clothing,sheep,distractor,4,2,NA,animal,pottedPlant,distractor,3,3,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
2785-6,1455302568165,6,subSuperTrial,basic22,goldFish,target,2,3,fish,animal,sheep,distractor,4,2,NA,animal,lobster,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
2785-6,1455302573519,7,colorSizeTrial,color21,big_orange_billiardball,target,3,2,NA,NA,small_purple_billiardball,distractor,4,4,NA,NA,big_purple_billiardball,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
2785-6,1455302578295,8,subSuperTrial,basic33,tShirt,target,2,2,shirt,clothing,bison,distractor,3,4,NA,animal,chips,distractor,4,3,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
2785-6,1455302589322,9,colorSizeTrial,size32,big_orange_coathanger,target,2,3,NA,NA,small_purple_coathanger,distractor,3,1,NA,NA,small_orange_coathanger,distractor,1,2,NA,NA,small_orange_coathanger,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
2785-6,1455302597566,10,colorSizeTrial,size43,small_blue_cushion,target,5,5,NA,NA,big_blue_cushion,distractor,2,1,NA,NA,big_blue_cushion,distractor,4,2,NA,NA,big_blue_cushion,distractor,3,4,NA,NA,big_orange_cushion,distractor,1,3,NA,NA
