gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
8800-a,1455306624868,1,subSuperTrial,basic22,blackBear,target,3,3,bear,animal,rabbit,distractor,2,2,NA,animal,snake,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306638191,2,subSuperTrial,basic22,pug,target,4,2,dog,animal,rabbit,distractor,3,4,NA,animal,squirrel,distractor,2,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306653481,3,colorSizeTrial,color41,small_purple_billiardball,target,4,2,NA,NA,big_orange_billiardball,distractor,2,1,NA,NA,small_orange_billiardball,distractor,5,4,NA,NA,big_orange_billiardball,distractor,3,5,NA,NA,big_orange_billiardball,distractor,1,3,NA,NA
8800-a,1455306662691,4,colorSizeTrial,color33,big_purple_bike,target,3,2,NA,NA,big_red_bike,distractor,1,4,NA,NA,big_red_bike,distractor,2,3,NA,NA,big_red_bike,distractor,4,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306675896,5,subSuperTrial,basic23,suv,target,2,3,car,vehicle,motorcycle,distractor,3,4,NA,vehicle,lobster,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306682761,6,colorSizeTrial,color22,small_pink_bucket,target,2,4,NA,NA,small_red_bucket,distractor,3,3,NA,NA,small_red_bucket,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306691013,7,colorSizeTrial,size21,small_green_jacket,distractor,3,3,NA,NA,big_brown_jacket,target,4,4,NA,NA,small_brown_jacket,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306725232,8,subSuperTrial,basic12,polarBear,target,4,2,bear,animal,crocodile,distractor,2,3,NA,animal,koalaBear,distractor,3,4,bear,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306751327,9,colorSizeTrial,color21,big_blue_guitar,target,3,3,NA,NA,big_green_guitar,distractor,2,4,NA,NA,small_green_guitar,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306765477,10,colorSizeTrial,color22,big_white_weddingcake,target,2,2,NA,NA,big_pink_weddingcake,distractor,3,4,NA,NA,big_pink_weddingcake,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306775453,11,colorSizeTrial,size33,small_purple_butterfly,target,1,1,NA,NA,big_purple_butterfly,distractor,3,2,NA,NA,big_purple_butterfly,distractor,4,3,NA,NA,big_purple_butterfly,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306788967,12,subSuperTrial,basic22,husky,target,4,2,dog,animal,sheep,distractor,2,3,NA,animal,cow,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
8800-a,1455306803353,13,colorSizeTrial,size42,big_purple_bracelet,target,1,2,NA,NA,small_green_bracelet,distractor,2,3,NA,NA,small_green_bracelet,distractor,5,5,NA,NA,small_purple_bracelet,distractor,4,4,NA,NA,small_purple_bracelet,distractor,3,1,NA,NA
8800-a,1455306814587,14,colorSizeTrial,color44,big_black_belt,target,5,3,NA,NA,big_brown_belt,distractor,1,1,NA,NA,big_brown_belt,distractor,4,2,NA,NA,big_brown_belt,distractor,2,5,NA,NA,big_brown_belt,distractor,3,4,NA,NA
