gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
0842-a,1455301219719,1,subSuperTrial,basic23,coffeeTable,target,4,4,table,furniture,socks,distractor,3,2,NA,clothing,bookcase,distractor,2,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0842-a,1455301259313,2,subSuperTrial,basic12,jellyBeans,target,3,2,candy,snack,popcorn,distractor,4,4,NA,snack,candyCorn,distractor,2,3,candy,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0842-a,1455301273653,3,colorSizeTrial,size44,big_blue_rug,target,3,3,NA,NA,small_blue_rug,distractor,1,4,NA,NA,small_blue_rug,distractor,2,2,NA,NA,small_blue_rug,distractor,4,5,NA,NA,small_blue_rug,distractor,5,1,NA,NA
0842-a,1455301284977,4,colorSizeTrial,color31,small_purple_rock,target,2,3,NA,NA,big_green_rock,distractor,1,2,NA,NA,big_green_rock,distractor,4,1,NA,NA,small_green_rock,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0842-a,1455301295003,5,colorSizeTrial,size21,small_pink_framee,target,3,2,NA,NA,big_green_framee,distractor,2,3,NA,NA,big_pink_framee,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0842-a,1455301307156,6,subSuperTrial,basic12,goldFish,target,3,3,fish,animal,discusFish,distractor,2,4,fish,animal,snake,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0842-a,1455301332103,7,colorSizeTrial,color41,big_purple_butterfly,target,2,5,NA,NA,big_blue_butterfly,distractor,1,1,NA,NA,small_blue_butterfly,distractor,3,4,NA,NA,small_blue_butterfly,distractor,5,3,NA,NA,small_blue_butterfly,distractor,4,2,NA,NA
0842-a,1455301340453,8,subSuperTrial,basic33,hawaiiShirt,target,4,2,shirt,clothing,bison,distractor,3,3,NA,animal,bed,distractor,2,4,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0842-a,1455301348888,9,colorSizeTrial,size33,small_green_guitar,target,2,1,NA,NA,big_green_guitar,distractor,4,4,NA,NA,big_green_guitar,distractor,1,3,NA,NA,big_green_guitar,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0842-a,1455301357591,10,subSuperTrial,basic33,pigeon,target,3,4,bird,animal,pretzels,distractor,4,3,NA,snack,bed,distractor,2,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
