gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
5664-b,1455301032073,1,colorSizeTrial,size43,small_white_phone,target,5,4,NA,NA,big_white_phone,distractor,4,1,NA,NA,big_white_phone,distractor,2,5,NA,NA,big_pink_phone,distractor,1,2,NA,NA,big_white_phone,distractor,3,3,NA,NA
5664-b,1455301048018,2,colorSizeTrial,size44,small_blue_ornament,target,2,4,NA,NA,big_blue_ornament,distractor,5,1,NA,NA,big_blue_ornament,distractor,4,5,NA,NA,big_blue_ornament,distractor,3,3,NA,NA,big_blue_ornament,distractor,1,2,NA,NA
5664-b,1455301058742,3,colorSizeTrial,color31,small_blue_cap,target,1,2,NA,NA,big_orange_cap,distractor,3,4,NA,NA,big_orange_cap,distractor,2,1,NA,NA,small_orange_cap,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301066196,4,colorSizeTrial,color32,small_yellow_balloon,target,1,4,NA,NA,big_pink_balloon,distractor,3,3,NA,NA,small_pink_balloon,distractor,4,2,NA,NA,small_pink_balloon,distractor,2,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301073842,5,subSuperTrial,basic23,clownFish,target,4,4,fish,animal,gloves,distractor,3,3,NA,clothing,crocodile,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301079283,6,subSuperTrial,basic22,tShirt,target,4,4,shirt,clothing,socks,distractor,3,2,NA,clothing,bathrobe,distractor,2,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301088307,7,subSuperTrial,basic12,blackBear,target,3,3,bear,animal,koalaBear,distractor,2,4,bear,animal,lobster,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301093650,8,subSuperTrial,basic22,diningTable,target,3,4,table,furniture,lamp,distractor,2,3,NA,furniture,bookcase,distractor,4,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301100886,9,subSuperTrial,basic12,suv,target,2,3,car,vehicle,sedan,distractor,3,2,car,vehicle,train,distractor,4,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301106353,10,subSuperTrial,basic33,hawaiiShirt,target,2,2,shirt,clothing,bed,distractor,3,3,NA,furniture,chips,distractor,4,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301111422,11,subSuperTrial,basic22,grizzlyBear,target,4,2,bear,animal,elephant,distractor,3,3,NA,animal,kitten,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
5664-b,1455301117367,12,colorSizeTrial,color33,big_green_framee,target,3,1,NA,NA,big_pink_framee,distractor,2,4,NA,NA,big_pink_framee,distractor,1,2,NA,NA,big_pink_framee,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
