gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
3985-8,1479921647737,1,apple,overinformative-cc,apple_green,target,2,2,pepper_black,distractor,3,4,distractor_apple_green,distractor,4,3
3985-8,1479921662647,2,apple,informative,apple_green,target,3,3,pepper_orange,distractor,4,2,apple_red,distractor,2,4
3985-8,1479921681382,3,tomato,informative-cc,tomato_green,target,2,2,tomato_red,distractor,3,4,distractor_tomato_green,distractor,4,3
3985-8,1479921695453,4,tomato,informative,tomato_pink,target,3,3,banana_blue,distractor,2,4,tomato_red,distractor,4,2
3985-8,1479921705174,5,banana,overinformative-cc,banana_yellow,target,3,4,tomato_red,distractor,4,2,distractor_banana_yellow,distractor,2,3
3985-8,1479921713862,6,pear,overinformative,pear_green,target,3,2,avocado_black,distractor,4,3,pepper_red,distractor,2,4
3985-8,1479921732519,7,avocado,informative-cc,avocado_black,target,2,3,avocado_green,distractor,4,2,distractor_avocado_black,distractor,3,4
3985-8,1479921744005,8,pepper,informative-cc,pepper_red,target,3,3,distractor_pepper_red,distractor,2,4,pepper_orange,distractor,4,2
3985-8,1479921756036,9,banana,overinformative,banana_brown,target,3,3,avocado_green,distractor,4,4,pepper_red,distractor,2,2
3985-8,1479921766457,10,carrot,overinformative,carrot_pink,target,4,4,pear_yellow,distractor,2,3,tomato_green,distractor,3,2
3985-8,1479921780453,11,tomato,overinformative-cc,tomato_green,target,3,4,pear_yellow,distractor,4,2,distractor_tomato_green,distractor,2,3
3985-8,1479921790233,12,tomato,overinformative,tomato_pink,target,4,4,pepper_orange,distractor,2,2,avocado_red,distractor,3,3
3985-8,1479921801629,13,tomato,overinformative-cc,tomato_red,target,2,4,pear_green,distractor,3,2,distractor_tomato_red,distractor,4,3
3985-8,1479921812889,14,pear,informative,pear_yellow,target,4,2,pear_green,distractor,2,3,banana_blue,distractor,3,4
3985-8,1479921822510,15,banana,overinformative-cc,banana_brown,target,2,3,distractor_banana_brown,distractor,4,4,pear_green,distractor,3,2
3985-8,1479921831565,16,avocado,overinformative,avocado_green,target,3,3,pepper_red,distractor,4,4,banana_blue,distractor,2,2
3985-8,1479921838663,17,pear,overinformative-cc,pear_green,target,3,2,distractor_pear_green,distractor,4,3,avocado_black,distractor,2,4
3985-8,1479921849088,18,pepper,overinformative-cc,pepper_black,target,4,4,pear_yellow,distractor,2,2,distractor_pepper_black,distractor,3,3
3985-8,1479921857263,19,apple,informative-cc,apple_red,target,4,2,distractor_apple_red,distractor,3,4,apple_blue,distractor,2,3
3985-8,1479921865278,20,apple,informative,apple_blue,target,2,3,banana_brown,distractor,3,2,apple_red,distractor,4,4
