gameid,time,roundNum,sender,contents
6180-c,1479927440035,1,speaker,"it's big and green"
6180-c,1479927460442,2,speaker,"it's not the purple one, but like it"
6180-c,1479927472905,3,speaker,"it's the orange one"
6180-c,1479927480032,4,speaker,"blue!"
6180-c,1479927490498,5,speaker,"bigger and green"
6180-c,1479927507327,6,speaker,"orange but like the yellow one"
6180-c,1479927518697,7,speaker,"green all over"
6180-c,1479927534763,8,speaker,"red and shiny, no leaves"
6180-c,1479927542520,9,speaker,"orange!"
6180-c,1479927551700,10,speaker,"green with spikes"
6180-c,1479927557835,11,speaker,"red!"
6180-c,1479927563165,12,speaker,"black!"
6180-c,1479927573068,13,speaker,"lighter, yellower orange"
6180-c,1479927583785,13,speaker,"big green stem"
6180-c,1479927584587,13,listener,"?\"
6180-c,1479927593017,14,speaker,"green"
6180-c,1479927602619,15,speaker,"red, like the black one but red"
6180-c,1479927617960,15,listener,"lol thats not red man"
6180-c,1479927630422,16,speaker,"purple (and the last one was Very red on my screen)"
6180-c,1479927633267,16,speaker,":)"
6180-c,1479927644631,17,speaker,"yellow and long and curvy"
6180-c,1479927654601,18,speaker,"yellow and Not like the other two"
6180-c,1479927665212,19,speaker,"brown and not like the other two"
6180-c,1479927676076,20,speaker,"long and straight with green leaves"
6180-c,1479927684301,21,speaker,"long and straight again"
6180-c,1479927695437,22,speaker,"purple, and like the orange one"
6180-c,1479927702491,23,speaker,"black!"
6180-c,1479927707162,24,speaker,"blue!"
6180-c,1479927715465,25,speaker,"purple, and like the green one"
6180-c,1479927723241,26,speaker,"purple, long and straight"
6180-c,1479927731424,27,speaker,"not like the other two, yellow"
6180-c,1479927739897,28,speaker,"green, like the orange one"
6180-c,1479927750334,29,speaker,"blue, like the yellow one"
6180-c,1479927762430,30,speaker,"black, like the other one that I think is red ::)"
6180-c,1479927770880,31,listener,"lol"
6180-c,1479927775989,31,speaker,"red (to me) ha"
6180-c,1479927779065,31,speaker,"and like the black "
6180-c,1479927783361,32,speaker,"yellow!"
6180-c,1479927797735,33,speaker,"green and somewhat more lumpy"
6180-c,1479927807589,34,speaker,"red!"
6180-c,1479927815838,35,speaker,"red and like the black one"
6180-c,1479927820833,36,speaker,"red!"
6180-c,1479927828992,37,speaker,"blue, and like the red one"
6180-c,1479927840178,38,speaker,"orange-ish, not like the other two"
6180-c,1479927850560,39,speaker,"black, and like the other one"
6180-c,1479927860181,40,speaker,"brownish, long and curvy"
6180-c,1479927867864,41,speaker,"green, and like the other one"
6180-c,1479927879066,42,speaker,"brown, long and straight"
