gameid,time,roundNum,sender,contents
0960-e,1480296032604,1,speaker,"brown banana"
0960-e,1480296049459,2,speaker,"regular tomato"
0960-e,1480296062139,3,speaker,"granny smith apple"
0960-e,1480296070826,4,speaker,"avoc"
0960-e,1480296083436,5,speaker,"magenta carrot"
0960-e,1480296096343,6,speaker,"regular carrot"
0960-e,1480296110746,7,speaker,"magenta carrot"
0960-e,1480296121250,8,speaker,"brown carrot"
0960-e,1480296131683,9,speaker,"pink tomato"
0960-e,1480296140945,10,speaker,"pink tomato"
0960-e,1480296207216,11,speaker,"yellow bell pepper"
0960-e,1480296348518,12,listener,"kjgk"
0960-e,1480296353355,13,listener,"lkh"
