gameid,time,roundNum,sender,contents
8360-7,1479923833940,1,speaker,"the color red"
8360-7,1479923840065,2,speaker,"it's all blue, yo"
8360-7,1479923848974,3,speaker,"monkeys love that stuff"
8360-7,1479923859142,4,speaker,"wait a second, it's not supposed to be this color"
8360-7,1479923870663,5,speaker,"sure is round, isn't it?"
8360-7,1479923878632,6,speaker,"what the??"
8360-7,1479923890788,7,speaker,"yum, looks poiple"
8360-7,1479923899760,8,speaker,"it's not ripe!"
8360-7,1479923921791,9,speaker,"it's not blue or orange"
8360-7,1479923926767,10,speaker,"sorry couldn't think of anything funny"
8360-7,1479923944831,11,speaker,"it's green"
8360-7,1479923951991,12,speaker,"not quite ripe"
8360-7,1479923965001,13,speaker,"it's a little unripe"
8360-7,1479923973025,14,speaker,"same as last"
8360-7,1479923981638,15,speaker,"bugs bunny"
8360-7,1479923993812,16,speaker,"makes a good sauce"
8360-7,1479924007370,17,speaker,"long green stem"
8360-7,1479924021609,18,speaker,"green stem, red body"
8360-7,1479924037030,19,speaker,"it's all brown and stuff"
8360-7,1479924045790,20,speaker,"sharp and pointy"
8360-7,1479924064364,21,speaker,"monkeys love it, and not the blue one"
8360-7,1479924078385,22,speaker,"snow white"
8360-7,1479924087741,23,speaker,"nice and ripe"
8360-7,1479924101907,24,speaker,"round and wierd"
8360-7,1479924109863,25,speaker,"blue monkey"
8360-7,1479924123659,26,speaker,"purple and round"
8360-7,1479924132891,27,speaker,"bugs bunny"
8360-7,1479924143692,28,speaker,"nothing like a rotten monkey"
8360-7,1479924162803,29,speaker,"black and ripe"
8360-7,1479924174692,30,speaker,"sweet and yellow, makes you mellow"
8360-7,1479924185982,31,speaker,"hard and green, pit in between"
8360-7,1479924193105,32,speaker,"snow white"
8360-7,1479924199322,33,speaker,"black and weird"
8360-7,1479924206976,34,speaker,"green and sour"
8360-7,1479924218322,35,speaker,"blue monkey"
8360-7,1479924229922,36,speaker,"green stem with orange body"
8360-7,1479924240287,37,speaker,"rotten monkey"
8360-7,1479924259176,38,speaker,"oval and weird"
8360-7,1479924268696,39,speaker,"bugs bunny brown"
8360-7,1479924274789,40,speaker,"black and weird"
8360-7,1479924281511,41,speaker,"orange and weird"
8360-7,1479924287595,42,speaker,"same as last"
