gameid,time,roundNum,sender,contents
3841-5,1479921597308,1,speaker,"black on the outside green in the inside"
3841-5,1479921636637,2,speaker,"purple and bunnies eat it"
3841-5,1479921667768,3,speaker,"purple and a fruit."
3841-5,1479921701955,4,speaker,"same as last one"
3841-5,1479921734873,5,listener,"this is going slowly"
3841-5,1479921742448,5,listener,"can we go faster?"
3841-5,1479921752135,5,speaker,"green pear"
3841-5,1479921774038,6,speaker,"not my fault takes forever to send"
3841-5,1479921778953,6,listener,"gotach"
3841-5,1479921782060,6,listener,"gotcha"
3841-5,1479921795660,6,speaker,"green tomato"
3841-5,1479921821401,7,speaker,"yellow long fruit"
3841-5,1479921848614,8,speaker,"orange bunnies eat"
3841-5,1479921866632,9,speaker," red"
3841-5,1479921875212,10,speaker,"blue"
3841-5,1479921899569,11,speaker,"orange bell"
3841-5,1479921925409,12,speaker,"purple avocado"
3841-5,1479921952818,13,speaker,"blue app"
3841-5,1479921987667,14,speaker,"long "
3841-5,1479922002403,15,speaker,"orange"
3841-5,1479922025926,16,speaker,"orange"
3841-5,1479922046213,17,speaker,"green app"
3841-5,1479922072424,17,speaker,"apple"
3841-5,1479922097211,18,speaker,"brown"
3841-5,1479922118299,19,speaker,"green"
3841-5,1479922149422,20,speaker,"blue long"
3841-5,1479922169695,21,speaker,"purple bunnies eat"
3841-5,1479922187742,22,speaker,"green app"
3841-5,1479922207383,23,speaker,"black"
3841-5,1479922245727,24,speaker,"same thing"
3841-5,1479922289777,24,speaker,"pepper black"
3841-5,1479922338734,25,speaker,"brown bunnies"
3841-5,1479922363431,26,speaker,"yellow"
3841-5,1479922378785,27,speaker,"green inside"
3841-5,1479922427945,28,speaker,"yellow pear"
3841-5,1479922451741,29,speaker,"gaucamole"
3841-5,1479922471868,30,speaker,"red"
3841-5,1479922521253,30,speaker,"app"
3841-5,1479922567841,31,speaker,"orange not pear"
3841-5,1479922636888,32,speaker,"red "
3841-5,1479922661009,33,speaker,"brown"
3841-5,1479922677029,33,speaker,"purply"
3841-5,1479922706725,34,speaker,"keeps doc away"
3841-5,1479922739906,35,speaker,"red not pepper"
3841-5,1479922790679,36,speaker,"gaucamole"
3841-5,1479922828157,37,speaker,"red only 1 on board"
3841-5,1479922848204,38,speaker,"orange 2 on board"
3841-5,1479922868950,39,speaker,"green"
3841-5,1479922901667,39,speaker,"fruit "
3841-5,1479922959310,40,speaker,"brown fru7t"
3841-5,1479922980916,41,speaker,"blue"
3841-5,1479923000086,42,speaker,"green gauc "
