gameid,time,roundNum,sender,contents
3819-9,1479921601872,1,speaker,"blue apple"
3819-9,1479921612310,2,speaker,"red carrot"
3819-9,1479921627118,2,listener,"i have an orange and brown carrot"
3819-9,1479921630253,2,speaker,"by red I mean orange"
3819-9,1479921646598,3,speaker,"red fruit"
3819-9,1479921666269,4,speaker,"the blackish and green thing"
3819-9,1479921679982,5,speaker,"blue banana"
3819-9,1479921693277,6,speaker,"brownish carrot looking thing"
3819-9,1479921703805,7,speaker,"green apple"
3819-9,1479921719710,8,speaker,"the orange and green guy"
3819-9,1479921730405,9,speaker,"yellow banana"
3819-9,1479921743116,10,speaker,"green apple"
3819-9,1479921767717,11,speaker,"green, I think it's tomato "
3819-9,1479921780341,12,speaker,"the yellow guy"
3819-9,1479921799340,13,speaker,"the carrot"
3819-9,1479921813939,14,speaker,"the purple tomato thing"
3819-9,1479921826420,15,speaker,"purple carrot "
3819-9,1479921837692,16,speaker,"the yellow one"
3819-9,1479921860755,17,speaker,"the red thing with the longer green stem"
3819-9,1479921868432,17,listener,"the pepper"
3819-9,1479921878851,18,speaker,"the apple"
3819-9,1479921886868,19,speaker,"purple carrot"
3819-9,1479921903275,20,speaker,"the red thing I don't know the name of"
3819-9,1479921909251,20,listener,"avacado"
3819-9,1479921920731,21,speaker,"purple tamato"
3819-9,1479921933787,22,speaker,"blackish colored pepper"
3819-9,1479921953658,23,speaker,"brown banana"
3819-9,1479921965402,24,speaker,"the black avacado"
3819-9,1479921973174,25,speaker,"brown carrot"
3819-9,1479921980266,26,speaker,"red tomato"
3819-9,1479921989011,27,speaker,"green avacado"
3819-9,1479922007354,28,speaker,"the green one"
3819-9,1479922016185,29,speaker,"blue banana"
3819-9,1479922023707,30,speaker,"black avacado"
3819-9,1479922031099,31,speaker,"red avacado"
3819-9,1479922040387,32,speaker,"blue apple"
3819-9,1479922048162,33,speaker,"red pepper"
3819-9,1479922055097,34,speaker,"red apple"
3819-9,1479922064130,35,speaker,"the banana"
3819-9,1479922071721,36,speaker,"banana again"
3819-9,1479922078522,37,speaker,"green avacado"
3819-9,1479922098610,38,speaker,"the orange and round thing"
3819-9,1479922118850,39,speaker,"the green and round thing"
3819-9,1479922126496,39,listener,"the pear?"
3819-9,1479922130241,39,speaker,"yes"
3819-9,1479922140641,40,speaker,"orange pear"
3819-9,1479922147690,41,speaker,"orange pepper"
3819-9,1479922157785,42,speaker,"green tomato"
