gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
6836-b,1479929397077,1,pear,overinformative,pear_green,target,4,4,banana_blue,distractor,2,2,apple_blue,distractor,3,3
6836-b,1479929404756,2,pepper,overinformative,pepper_orange,target,2,3,apple_red,distractor,3,4,tomato_green,distractor,4,2
6836-b,1479929414829,3,tomato,informative-cc,tomato_green,target,4,2,tomato_red,distractor,3,4,distractor_tomato_green,distractor,2,3
6836-b,1479929422568,4,carrot,overinformative,carrot_orange,target,4,3,banana_brown,distractor,2,4,pear_yellow,distractor,3,2
6836-b,1479929428590,5,tomato,overinformative,tomato_pink,target,2,2,pear_yellow,distractor,4,3,apple_blue,distractor,3,4
6836-b,1479929436787,6,tomato,overinformative-cc,tomato_pink,target,3,4,apple_blue,distractor,4,2,distractor_tomato_pink,distractor,2,3
6836-b,1479929444243,7,apple,informative-cc,apple_red,target,3,4,distractor_apple_red,distractor,2,3,apple_green,distractor,4,2
6836-b,1479929466242,8,pear,informative-cc,pear_yellow,target,3,4,pear_green,distractor,2,3,distractor_pear_yellow,distractor,4,2
6836-b,1479929478170,9,avocado,overinformative,avocado_red,target,3,4,pear_orange,distractor,4,3,pear_green,distractor,2,2
6836-b,1479929485959,10,avocado,overinformative,avocado_black,target,3,4,tomato_red,distractor,2,2,pepper_red,distractor,4,3
6836-b,1479929492716,11,banana,informative,banana_yellow,target,4,3,avocado_red,distractor,3,2,banana_brown,distractor,2,4
6836-b,1479929505543,12,carrot,overinformative-cc,carrot_brown,target,4,2,distractor_carrot_brown,distractor,2,3,apple_blue,distractor,3,4
6836-b,1479929519025,13,pepper,informative-cc,pepper_red,target,3,2,pepper_orange,distractor,4,3,distractor_pepper_red,distractor,2,4
6836-b,1479929525168,14,pepper,informative,pepper_black,target,3,3,pepper_red,distractor,2,4,banana_yellow,distractor,4,2
6836-b,1479929532264,15,pear,informative,pear_orange,target,4,3,banana_yellow,distractor,3,4,pear_green,distractor,2,2
6836-b,1479929540012,16,banana,overinformative-cc,banana_yellow,target,2,2,distractor_banana_yellow,distractor,4,4,tomato_pink,distractor,3,3
6836-b,1479929544238,17,apple,informative,apple_red,target,4,2,avocado_black,distractor,2,4,apple_green,distractor,3,3
6836-b,1479929550460,18,apple,overinformative,apple_blue,target,4,3,banana_yellow,distractor,2,4,pear_orange,distractor,3,2
6836-b,1479929562066,19,pear,informative-cc,pear_green,target,3,4,pear_orange,distractor,2,2,distractor_pear_green,distractor,4,3
6836-b,1479929571214,20,avocado,informative-cc,avocado_black,target,4,2,distractor_avocado_black,distractor,3,4,avocado_green,distractor,2,3
6836-b,1479929580025,21,carrot,informative-cc,carrot_brown,target,3,4,carrot_pink,distractor,2,2,distractor_carrot_brown,distractor,4,3
6836-b,1479929595386,22,pear,informative,pear_yellow,target,4,2,pear_green,distractor,3,4,carrot_orange,distractor,2,3
6836-b,1479929602426,23,avocado,informative,avocado_green,target,4,3,pepper_red,distractor,3,4,avocado_black,distractor,2,2
6836-b,1479929607561,24,pepper,overinformative,pepper_red,target,4,4,pear_yellow,distractor,2,2,carrot_brown,distractor,3,3
6836-b,1479929613501,25,carrot,overinformative,carrot_pink,target,4,2,avocado_black,distractor,3,4,avocado_green,distractor,2,3
6836-b,1479929618941,26,pepper,informative,pepper_orange,target,2,2,pepper_black,distractor,3,4,carrot_pink,distractor,4,3
6836-b,1479929624552,27,pepper,overinformative,pepper_black,target,4,4,banana_blue,distractor,3,3,tomato_green,distractor,2,2
6836-b,1479929629193,28,tomato,informative,tomato_red,target,2,4,avocado_black,distractor,3,3,tomato_green,distractor,4,2
6836-b,1479929634256,29,banana,overinformative,banana_blue,target,2,2,avocado_black,distractor,4,4,avocado_red,distractor,3,3
6836-b,1479929641549,30,carrot,informative-cc,carrot_pink,target,3,2,carrot_orange,distractor,4,4,distractor_carrot_pink,distractor,2,3
6836-b,1479929648128,31,banana,informative,banana_brown,target,3,4,carrot_orange,distractor,2,3,banana_yellow,distractor,4,2
6836-b,1479929653537,32,apple,overinformative,apple_green,target,3,4,pepper_red,distractor,4,3,avocado_black,distractor,2,2
6836-b,1479929660428,33,tomato,overinformative-cc,tomato_red,target,4,3,distractor_tomato_red,distractor,3,2,pear_yellow,distractor,2,4
6836-b,1479929666187,34,avocado,overinformative,avocado_green,target,2,2,tomato_pink,distractor,3,4,carrot_orange,distractor,4,3
6836-b,1479929671834,35,carrot,informative,carrot_orange,target,3,4,apple_blue,distractor,4,2,carrot_brown,distractor,2,3
6836-b,1479929678818,36,apple,informative-cc,apple_blue,target,2,4,apple_red,distractor,3,2,distractor_apple_blue,distractor,4,3
6836-b,1479929691169,37,banana,informative-cc,banana_brown,target,2,2,distractor_banana_brown,distractor,4,4,banana_blue,distractor,3,3
6836-b,1479929698581,38,tomato,overinformative,tomato_green,target,2,4,avocado_black,distractor,3,2,apple_blue,distractor,4,3
