gameid,time,roundNum,sender,contents
0071-5,1455301809302,1,speaker,"White and black spots. Cute"
0071-5,1455301836743,2,speaker,"the only color that is different"
0071-5,1455301871224,3,speaker,"again, the color is different"
0071-5,1455301885542,4,speaker,"has 4 wheels"
0071-5,1455301904827,5,speaker,"has a collar"
0071-5,1455301916855,6,speaker,"smells good"
0071-5,1455301931695,7,speaker,"wooden.~~~"
0071-5,1455301947114,8,speaker,"the smallest one of them all"
0071-5,1455301964369,9,speaker,"short sleeved"
0071-5,1455301981983,10,speaker,"pretty flower"
0071-5,1455301992183,11,speaker,"convertible"
0071-5,1455302006608,12,speaker,"city bird"
0071-5,1455302029348,13,speaker,"the smallest in size"
0071-5,1455302046917,14,speaker,"different color"
0071-5,1455302067663,15,speaker,"has M" imprint"
0071-5,1455302079358,16,speaker,"smallest one"
0071-5,1455302088944,17,speaker,"flower"
0071-5,1455302099767,18,speaker,"black one"
0071-5,1455302112271,19,speaker,"smallest"
0071-5,1455302134727,20,speaker,"big one"
0071-5,1455302147788,21,speaker,"big one again"
0071-5,1455302159711,22,speaker,"rose color"
0071-5,1455302180105,23,speaker,"bahama"
0071-5,1455302203132,24,speaker,"different color"
0071-5,1455302216604,25,speaker,"smallest in size"
0071-5,1455302227787,26,speaker,"different color"
0071-5,1455302245374,27,speaker,"slightly bigger than oothers"
0071-5,1455302256985,28,speaker,"bird"
0071-5,1455302282947,29,speaker,"chewy"
0071-5,1455302294954,30,speaker,"fish"
0071-5,1455302305116,31,speaker,"red one"
0071-5,1455302315815,32,speaker,"purple"
0071-5,1455302326458,33,speaker,"piknik"
0071-5,1455302338689,34,speaker,"orange"
0071-5,1455302349150,35,speaker,"blue one"
0071-5,1455302365992,36,speaker,"2 drawers"
0071-5,1455302376013,37,speaker,"big one"
0071-5,1455302384455,38,speaker,"big"
0071-5,1455302398022,39,speaker,"silver color"
0071-5,1455302409409,40,speaker,"smallest"
0071-5,1455302419811,41,speaker,"big one"
0071-5,1455302427530,42,speaker,"big one"
0071-5,1455302436737,43,speaker,"nemo"
0071-5,1455302449202,44,speaker,"brown one"
0071-5,1455302458681,45,speaker,"pet"
0071-5,1455302469420,46,speaker,"another pet"
0071-5,1455302485138,47,speaker,"different color"
0071-5,1455302501450,48,speaker,"multicolored"
0071-5,1455302511413,49,speaker,"bigger one"
0071-5,1455302522238,50,speaker,"blue"
0071-5,1455302532292,51,speaker,"blue again"
0071-5,1455302543178,52,speaker,"bigger one"
0071-5,1455302553561,53,speaker,"pointy"
0071-5,1455302564146,54,speaker,"bigger"
0071-5,1455302582413,55,speaker,"has moustache"
0071-5,1455302610522,56,speaker,"north pole "
0071-5,1455302624153,57,speaker,"smaller"
0071-5,1455302641968,58,speaker,"purple"
0071-5,1455302658789,59,speaker,"follows sun"
0071-5,1455302674001,60,speaker,"SUV"
0071-5,1455302683203,61,speaker,"small"
0071-5,1455302697273,62,speaker,"small , different color"
0071-5,1455302714275,63,speaker,"red one"
0071-5,1455302719521,64,listener,"Good job, thanks"
0071-5,1455302731831,64,speaker,"S imprint"
0071-5,1455302745154,65,speaker,"small one"
0071-5,1455302754098,66,speaker,"yellow"
0071-5,1455302780456,67,speaker,"wooden"
0071-5,1455302792694,68,speaker,"can talk"
0071-5,1455302804098,69,speaker,"polar.~~~"
0071-5,1455302821492,70,speaker,"white and black"
0071-5,1455302830209,71,speaker,"pink"
0071-5,1455302843249,72,speaker,"short sleeved"
