alpha,lengthCost,freqCost,typWeight,logLikelihood,outputProb
15.902728843625964,2.4910580436844825,0,0.6919547933879143,-1261.9226747075145,-6.907755278982137
15.902728843625964,2.4999256332463964,0,0.6908118889965608,-1261.8204822895332,-6.907755278982137
15.944438876118973,2.46832579252496,0,0.6908118889965608,-1262.1407441015324,-6.907755278982137
15.899102376555312,2.4249803153457856,0,0.6941793850053938,-1262.8065506599887,-6.907755278982137
16.084403202099992,2.4891177311577954,0,0.6941793850053938,-1261.902456595061,-6.907755278982137
16.027702522034335,2.4825748101085923,0,0.6941793850053938,-1261.9932335213525,-6.907755278982137
16.127812882358285,2.4825748101085923,0,0.6562820300167792,-1261.839074376486,-6.907755278982137
16.03436357513451,2.4825748101085923,0,0.6694373591573788,-1261.8233266620605,-6.907755278982137
16.106937537484598,2.360033783180507,0,0.6749720423122447,-1263.44480830045,-6.907755278982137
16.159066031721608,2.507933446489147,0,0.6444109997404643,-1261.934295898124,-6.907755278982137
16.148137254180746,2.5366658829110236,0,0.6444109997404643,-1261.8442608119617,-6.907755278982137
16.143834363461167,2.588681565238313,0,0.6430398991059755,-1261.8383808861702,-6.907755278982137
16.209962744815336,2.562601734414623,0,0.6430398991059755,-1261.6523655184246,-6.907755278982137
16.124933357991587,2.5867586360005914,0,0.7175784846411174,-1261.5932126972484,-6.907755278982137
16.142570491943367,2.60158455485941,0,0.6568040812865807,-1261.2591378334228,-6.907755278982137
16.167767272160848,2.60158455485941,0,0.7092817376169542,-1261.1946152372298,-6.907755278982137
16.051987294436998,2.7087700595538715,0,0.6639611611106567,-1261.4827988203856,-6.907755278982137
16.051987294436998,2.6654378492492317,0,0.6731610130514901,-1261.021899788115,-6.907755278982137
16.087365212832886,2.6654378492492317,0,0.6731610130514901,-1260.9374604544244,-6.907755278982137
16.066245112559947,2.5881355557514762,0,0.6731610130514901,-1261.0646610722165,-6.907755278982137
16.046952895339636,2.5115531996597915,0,0.6731610130514901,-1261.529247702056,-6.907755278982137
16.135440412928215,2.414354172202851,0,0.7033733989858837,-1263.3733863357752,-6.907755278982137
16.18759240021669,2.412844997772206,0,0.6434473214903969,-1262.665831096446,-6.907755278982137
16.102777601836262,2.4771064048849056,0,0.6434473214903969,-1262.304206162757,-6.907755278982137
16.166159406610923,2.460868635918085,0,0.6797310157731142,-1261.9550348459347,-6.907755278982137
16.239891493448432,2.4449799380093467,0,0.670256021482184,-1262.0014425172408,-6.907755278982137
16.38933925239113,2.355258995609439,0,0.7353343504102232,-1267.6004029459732,-6.907755278982137
16.42836787233842,2.4183685008699354,0,0.6967769619328201,-1263.302321228315,-6.907755278982137
16.534608111498386,2.5027897902129594,0,0.6967769619328201,-1262.0160209694268,-6.907755278982137
16.57120881291817,2.577083639905588,0,0.6967769619328201,-1261.135051387932,-6.907755278982137
16.57120881291817,2.66169185783228,0,0.6967769619328201,-1260.4944652698828,-6.907755278982137
16.70324297573734,2.6950754694387746,0,0.6967769619328201,-1260.372660825922,-6.907755278982137
16.773093353017863,2.7833291083496148,0,0.6967769619328201,-1260.2503320893754,-6.907755278982137
16.85738253057433,2.7833291083496148,0,0.6972392852322989,-1260.2623538968912,-6.907755278982137
16.78221251656419,2.8090259633300745,0,0.663720657577445,-1260.2074239834405,-6.907755278982137
16.663276198789752,2.853887998507187,0,0.7028182004132959,-1260.6265418165162,-6.907755278982137
16.741529357385723,2.953235040040949,0,0.7327395872884314,-1262.103665699976,-6.907755278982137
16.824210495083463,2.996668487201787,0,0.7327395872884314,-1262.47367830366,-6.907755278982137
16.846905176724512,2.9590360503434265,0,0.7256353368979622,-1261.9077424781747,-6.907755278982137
16.956204533706682,2.7743045377926885,0,0.7256353368979622,-1261.7842417883935,-6.907755278982137
16.840667064234804,2.82058080412103,0,0.6806435564793696,-1260.0731085508112,-6.907755278982137
16.855099402856712,2.7943640067256963,0,0.6806435564793696,-1259.9543418705716,-6.907755278982137
16.855099402856712,2.7975675073463924,0,0.6806435564793696,-1259.9648817191987,-6.907755278982137
16.75969281648275,2.882744179345885,0,0.6806435564793696,-1260.6096307172581,-6.907755278982137
16.703820904774723,2.8862771845439825,0,0.6806435564793696,-1260.737115663397,-6.907755278982137
16.68484698174501,2.9623531905966374,0,0.6806435564793696,-1261.672565874763,-6.907755278982137
16.66110455297307,2.9436475318230673,0,0.6898532317313332,-1261.3336946236543,-6.907755278982137
16.747953309079303,2.9350230312790813,0,0.6898532317313332,-1261.094163125714,-6.907755278982137
16.70770388474093,2.8941021399961393,0,0.7068196078903138,-1260.9119367607761,-6.907755278982137
16.75227748498737,2.8769364840579743,0,0.6870514686666829,-1260.5492272446365,-6.907755278982137
16.988781423784904,2.9289487258462894,0,0.6870514686666829,-1260.7270223996359,-6.907755278982137
16.827557705305136,2.981581304385294,0,0.6870514686666829,-1261.5491501601753,-6.907755278982137
16.827557705305136,2.912478668907326,0,0.7106120753338347,-1261.0880324045058,-6.907755278982137
16.701396043259027,2.8299633042096084,0,0.712740049831162,-1260.7923521835687,-6.907755278982137
16.748908550626005,2.78508976491021,0,0.6632649934828315,-1260.1334809220305,-6.907755278982137
16.744666764454525,2.5408541370924502,0,0.6632649934828315,-1260.5556561356916,-6.907755278982137
16.61698461981927,2.613355109018982,0,0.6632649934828315,-1260.1938132295422,-6.907755278982137
16.61698461981927,2.6272146331340767,0,0.6901644997624543,-1260.5020475912868,-6.907755278982137
16.645379146447645,2.7366402481194987,0,0.6507056573999417,-1260.426960991827,-6.907755278982137
16.69935610481009,2.8168283884694754,0,0.7116111381702385,-1260.729625572413,-6.907755278982137
16.67050094327591,2.801412467800402,0,0.6176788372015447,-1262.9178120490376,-6.907755278982137
16.83152013043584,2.7763892822806993,0,0.6176788372015447,-1261.912140556211,-6.907755278982137
16.828322096345843,2.715336549025883,0,0.6213792611023579,-1261.1324499539567,-6.907755278982137
17.017677219612796,2.7368681347513695,0,0.6213792611023579,-1260.6336491775244,-6.907755278982137
16.938608388817883,2.6850212754588325,0,0.6882950699707077,-1260.200712214202,-6.907755278982137
16.822339922221218,2.6850212754588325,0,0.6564150495221845,-1259.8107718394442,-6.907755278982137
16.7482853593112,2.719045118009801,0,0.6564150495221845,-1259.984202653683,-6.907755278982137
16.7482853593112,2.6844206406042006,0,0.6757086270862427,-1259.9203344832458,-6.907755278982137
16.727538937850774,2.7320709082340597,0,0.6757086270862427,-1259.9116670162746,-6.907755278982137
16.728356924715232,2.710234646029085,0,0.6757086270862427,-1259.9047917198689,-6.907755278982137
16.809434879615168,2.5431532110478026,0,0.7123238929695221,-1262.82305470838,-6.907755278982137
16.6437023245135,2.567643778139917,0,0.7123238929695221,-1262.1412209133337,-6.907755278982137
16.609549852957944,2.6082306179122985,0,0.7123238929695221,-1261.61143546146,-6.907755278982137
16.609549852957944,2.514784222926251,0,0.7123238929695221,-1262.848583533996,-6.907755278982137
16.609549852957944,2.5172862861566516,0,0.6906560862079443,-1261.6030253744302,-6.907755278982137
16.611476097785037,2.5759811383451243,0,0.6906560862079443,-1260.9319645131172,-6.907755278982137
16.662658876454525,2.6139357577783344,0,0.6446455247733679,-1260.351659094347,-6.907755278982137
16.673378262594003,2.69611769189333,0,0.6446455247733679,-1260.391886134058,-6.907755278982137
16.744552565619575,2.620222677884004,0,0.6693652406809109,-1260.0756190336267,-6.907755278982137
16.75717265984712,2.6970578332452684,0,0.6610745655760398,-1259.8740598623401,-6.907755278982137
16.598118021951127,2.6220249097178145,0,0.6610745655760398,-1260.1982384962128,-6.907755278982137
16.777008285842406,2.68164122645844,0,0.6610745655760398,-1259.844350995919,-6.907755278982137
16.725658560845044,2.774328573980812,0,0.7125402903985596,-1260.7720536613224,-6.907755278982137
16.704965322897714,2.853299021000458,0,0.7125402903985596,-1260.8517710755543,-6.907755278982137
16.671026502220386,2.829442126976539,0,0.6538255581432288,-1260.9388847061975,-6.907755278982137
16.68902767212912,2.829442126976539,0,0.7326338403595133,-1261.6663321714489,-6.907755278982137
16.85304335711652,2.815254439449527,0,0.6685242388115915,-1260.0536324913883,-6.907755278982137
16.83817781277274,2.8329607884726657,0,0.6721899534042575,-1260.1592879329346,-6.907755278982137
16.782798597212576,2.869652471432876,0,0.6669382701072852,-1260.6455289943053,-6.907755278982137
16.742915866058933,2.80974012659889,0,0.6669382701072852,-1260.2337016048923,-6.907755278982137
16.787353254991572,2.576341223925836,0,0.6716524127703752,-1260.391350430101,-6.907755278982137
16.739644642582615,2.602241013022844,0,0.6716524127703752,-1260.2144839882346,-6.907755278982137
16.739644642582615,2.7198800115166852,0,0.6716524127703752,-1259.8770034313886,-6.907755278982137
16.610397231905495,2.7198800115166852,0,0.7376177456249386,-1262.2376412405533,-6.907755278982137
16.546156660837507,2.6749286475458947,0,0.7376177456249386,-1262.4626045754803,-6.907755278982137
16.63012279091642,2.6749286475458947,0,0.7376177456249386,-1262.6506907243242,-6.907755278982137
16.562025649838635,2.682494851722679,0,0.7376177456249386,-1262.4289329914893,-6.907755278982137
16.476661663999636,2.6004372710048047,0,0.6435061628304781,-1260.8370386133563,-6.907755278982137
16.432937441826297,2.708353805150302,0,0.685749614141802,-1260.251629621643,-6.907755278982137
16.413610331711862,2.763374887998136,0,0.6859737036857041,-1260.3708245613034,-6.907755278982137
16.37074489168888,2.6951560667282264,0,0.6859737036857041,-1260.3233479875832,-6.907755278982137
16.466247206342388,2.6951560667282264,0,0.6574909895865763,-1260.5042431340858,-6.907755278982137
16.546335103904593,2.6951560667282264,0,0.6125369162534506,-1262.7929406732953,-6.907755278982137
16.593494511143437,2.6876159042687835,0,0.6105396864978735,-1262.6920296799485,-6.907755278982137
16.512744192477182,2.4739760587656834,0,0.6105396864978735,-1262.6731673860681,-6.907755278982137
16.43311559072093,2.4739760587656834,0,0.6771310479009732,-1261.6550559046636,-6.907755278982137
16.515633268471554,2.477231959129698,0,0.589524314290019,-1264.3043615732226,-6.907755278982137
16.609065929623,2.474999447012641,0,0.605649367002749,-1262.640697150037,-6.907755278982137
16.63428953862311,2.474999447012641,0,0.6713878262976378,-1261.4944504058697,-6.907755278982137
16.68809695927702,2.474999447012641,0,0.6713878262976378,-1261.5024665147737,-6.907755278982137
16.601835387454965,2.421673481212249,0,0.6713878262976378,-1262.2923928305038,-6.907755278982137
16.481083014103916,2.503881434233608,0,0.6604144420875873,-1261.0759245452662,-6.907755278982137
16.41377217223104,2.5721161280252933,0,0.6604144420875873,-1260.6807377812934,-6.907755278982137
16.279365958155005,2.5514188878741075,0,0.6938791788043035,-1261.2009827817765,-6.907755278982137
16.089802152125745,2.5596505505224005,0,0.6467585459653217,-1261.8599813466626,-6.907755278982137
16.17150041561531,2.6307005897090185,0,0.6959711353278827,-1260.7337569022145,-6.907755278982137
16.290817399069734,2.7323380568786484,0,0.7460488260930204,-1262.1323719555182,-6.907755278982137
16.349119231006185,2.7366177103716542,0,0.7113711803752234,-1260.6752762664607,-6.907755278982137
16.384742107315294,2.7787520416393816,0,0.7157721514201888,-1260.783315975919,-6.907755278982137
16.46032344432336,2.6966879700727957,0,0.7164808408331145,-1260.9932348423267,-6.907755278982137
16.491513095863965,2.802418537445961,0,0.6948012753083412,-1260.4307855833579,-6.907755278982137
16.396594799367346,2.782815273922445,0,0.6834923644315525,-1260.4965311328583,-6.907755278982137
16.431852019986067,2.7929972791890423,0,0.6834923644315525,-1260.4881607967436,-6.907755278982137
16.5323753770535,2.7929972791890423,0,0.6674920371412325,-1260.555436023854,-6.907755278982137
16.637968885744318,2.7348023439731386,0,0.649135638865153,-1260.4907697018373,-6.907755278982137
16.640341877225026,2.7749485056139007,0,0.6286235091793553,-1261.8699653253027,-6.907755278982137
16.83402847276307,2.7749485056139007,0,0.6286235091793553,-1261.1443831182098,-6.907755278982137
16.835463195664044,2.684069196501436,0,0.6378124511244502,-1260.179737183819,-6.907755278982137
16.953502416696956,2.7358554084025046,0,0.6378124511244502,-1260.075483648252,-6.907755278982137
16.953502416696956,2.764820797569749,0,0.6378124511244502,-1260.2423309410437,-6.907755278982137
16.964372290053998,2.9158554804551087,0,0.6501272562737235,-1261.2599233352964,-6.907755278982137
17.16417547361508,2.890843283202047,0,0.722610147721683,-1261.7724396105475,-6.907755278982137
17.16176300983431,2.87190934513125,0,0.7090229228858375,-1260.990780062372,-6.907755278982137
16.99248707022243,2.9052400383379937,0,0.6371944855297176,-1261.654989186845,-6.907755278982137
17.23409660133835,2.900724301164342,0,0.6371944855297176,-1260.8251400898441,-6.907755278982137
17.203905864927158,2.8101836736378982,0,0.6667481232747965,-1259.5983869135873,-6.907755278982137
17.200864620895185,2.9004450842987533,0,0.6667481232747965,-1260.1890390375013,-6.907755278982137
17.240395293712687,2.9004450842987533,0,0.6667481232747965,-1260.1352190582463,-6.907755278982137
17.25382641636278,2.822787596821276,0,0.6667481232747965,-1259.6080915686823,-6.907755278982137
17.38344737189382,2.7576407268073972,0,0.6372665957067843,-1259.2784946602114,-6.907755278982137
17.393173489033053,2.7576407268073972,0,0.6372665957067843,-1259.2621065429464,-6.907755278982137
17.36327553654319,2.7229022610300166,0,0.671676904409062,-1259.617824306555,-6.907755278982137
17.338340800181353,2.661888360664511,0,0.6311296351692997,-1259.3037659947452,-6.907755278982137
17.338340800181353,2.620563707562462,0,0.6522060631796094,-1259.5440281995116,-6.907755278982137
17.472300524015985,2.620563707562462,0,0.6123765798163953,-1259.498092726678,-6.907755278982137
17.477575421669123,2.620563707562462,0,0.6532645460021812,-1259.570872602531,-6.907755278982137
17.487413888556848,2.5190961572888053,0,0.6532645460021812,-1260.6284665130834,-6.907755278982137
17.493314903976785,2.614977215094353,0,0.6478551209684946,-1259.462013823058,-6.907755278982137
17.493314903976785,2.636077858921662,0,0.6289211523995487,-1259.160890144894,-6.907755278982137
17.493314903976785,2.5394115578979286,0,0.6402629867174204,-1259.932610281386,-6.907755278982137
17.34444910819757,2.4767376121359765,0,0.6466092279342077,-1260.8732791325044,-6.907755278982137
17.27801496324578,2.535643655668991,0,0.6643545932137027,-1260.741217471645,-6.907755278982137
17.301522954549878,2.564477570459724,0,0.6643545932137027,-1260.4153817933843,-6.907755278982137
17.496259547927384,2.59837724516495,0,0.6211454049096776,-1259.3523825450177,-6.907755278982137
17.441529225438416,2.524590016262416,0,0.6211454049096776,-1259.888351474648,-6.907755278982137
17.371477501259392,2.6585835507203814,0,0.6211454049096776,-1259.4402062909162,-6.907755278982137
17.54915698704506,2.8135876480885584,0,0.6211454049096776,-1259.7004648582833,-6.907755278982137
17.52139277134974,2.7286590616548625,0,0.7282011518082282,-1263.9090979882155,-6.907755278982137
17.432523024563455,2.8567247245575147,0,0.6575927060712845,-1259.5735407528714,-6.907755278982137
17.514978752870483,2.8178126832523023,0,0.6371539689279648,-1259.3618692938458,-6.907755278982137
17.639224343633515,2.804831640358182,0,0.6425336064382046,-1259.0629411380119,-6.907755278982137
17.639224343633515,2.665374012856662,0,0.6457598823190722,-1259.1105877490022,-6.907755278982137
17.639224343633515,2.6967904676666175,0,0.6457598823190722,-1258.9994347652053,-6.907755278982137
17.686608768410508,2.6967904676666175,0,0.6443465436002016,-1258.95830852595,-6.907755278982137
17.686608768410508,2.6909036932374226,0,0.6283535095548626,-1258.835503477223,-6.907755278982137
17.648388414536846,2.7567914514602285,0,0.5931028022456194,-1260.4264086241724,-6.907755278982137
17.67404739095769,2.806639317457042,0,0.6557390595278103,-1259.1596070021753,-6.907755278982137
17.748976367444392,2.818460035432114,0,0.6809418483436893,-1260.1072360889955,-6.907755278982137
17.67561671810973,2.9143512940664187,0,0.6809418483436893,-1260.260999537243,-6.907755278982137
17.608988077223913,2.9143512940664187,0,0.6460299819175668,-1259.8833653717552,-6.907755278982137
17.614840118955094,2.998962379596732,0,0.6460299819175668,-1260.955659036821,-6.907755278982137
17.768783309025487,2.998962379596732,0,0.6460299819175668,-1260.651350677338,-6.907755278982137
17.744695167877076,2.956214714820744,0,0.6460299819175668,-1260.1302613508801,-6.907755278982137
17.670834629773314,2.981410646725781,0,0.6460299819175668,-1260.586419762126,-6.907755278982137
17.80766836219491,2.841783026007342,0,0.6770807248750249,-1259.964722202858,-6.907755278982137
17.841230588929317,2.8397347797116055,0,0.6770807248750249,-1259.9938262409748,-6.907755278982137
17.787852745570614,2.929466318607163,0,0.6770807248750249,-1260.239649255844,-6.907755278982137
17.762293224137757,2.9212512997654647,0,0.6596745646824445,-1259.7671110091605,-6.907755278982137
17.756984807164617,2.9212512997654647,0,0.6527667659031348,-1259.7176481418971,-6.907755278982137
17.744767294105408,2.9212512997654647,0,0.6527667659031348,-1259.730234410978,-6.907755278982137
17.65207844391832,2.73975333533192,0,0.6629488069010906,-1259.362339824331,-6.907755278982137
17.56039600645959,2.782266524566186,0,0.6629488069010906,-1259.308330569388,-6.907755278982137
17.60709832723171,2.805419789285392,0,0.6629488069010906,-1259.329660334982,-6.907755278982137
17.60709832723171,2.8619470048968774,0,0.6765075207390489,-1259.8668921050382,-6.907755278982137
17.57886329958957,2.7978141039494044,0,0.6765075207390489,-1259.769462200376,-6.907755278982137
17.499474482402942,2.7733595414798473,0,0.6496647048128561,-1259.1165534248794,-6.907755278982137
17.407462147178574,2.664909862760781,0,0.6633333857910594,-1259.593501076392,-6.907755278982137
17.377663266951025,2.664909862760781,0,0.6954430677353203,-1261.2548634458035,-6.907755278982137
17.41425020327198,2.7391029242910543,0,0.6954430677353203,-1260.761645087036,-6.907755278982137
17.339899998581444,2.7391029242910543,0,0.6954430677353203,-1260.6507421749404,-6.907755278982137
17.421968843009246,2.736962398233512,0,0.6268023343065479,-1259.344729730956,-6.907755278982137
17.400542872465557,2.736962398233512,0,0.643363874265644,-1259.142238236773,-6.907755278982137
17.43093280197708,2.8183398036062624,0,0.6396820758717104,-1259.4712907148323,-6.907755278982137
17.584088414297447,2.8521257580543224,0,0.6730525163715743,-1259.720427991913,-6.907755278982137
17.463102793377306,2.850034540360074,0,0.6541205762683389,-1259.4949656316655,-6.907755278982137
17.4075809633699,2.8103302457203125,0,0.6376634286859442,-1259.501150194587,-6.907755278982137
17.32304098796567,2.78010070600219,0,0.6376634286859442,-1259.4831829119946,-6.907755278982137
17.202334097620323,2.796640608519592,0,0.6799588957241741,-1259.7888040374326,-6.907755278982137
17.241841061956766,2.8104394946022557,0,0.6799588957241741,-1259.807685170969,-6.907755278982137
17.28945315908473,2.8679060452690175,0,0.6799588957241741,-1259.9940256444206,-6.907755278982137
17.252260176039627,2.853445263821168,0,0.6799588957241741,-1259.93864992995,-6.907755278982137
17.28108244225451,2.934099794901247,0,0.6520193856919896,-1260.627459431565,-6.907755278982137
17.39665646706258,2.842714584299657,0,0.6949034300905993,-1260.4721654528782,-6.907755278982137
17.333808410747885,2.8626623440582692,0,0.672058756108747,-1259.8064435890208,-6.907755278982137
17.457267971996863,2.8045173702321824,0,0.672058756108747,-1259.5777770438444,-6.907755278982137
17.53461867890806,2.8605049677233465,0,0.672058756108747,-1259.7241804235077,-6.907755278982137
17.53461867890806,2.6244459924683152,0,0.672058756108747,-1260.4035591998431,-6.907755278982137
17.34192017802129,2.467199347368194,0,0.6015746954942826,-1260.8536411954947,-6.907755278982137
17.409564004896197,2.517578493065787,0,0.6238103785908048,-1259.9789426227949,-6.907755278982137
17.45801228623801,2.6548971004849835,0,0.6056043889059536,-1259.779014773438,-6.907755278982137
17.47880525544845,2.590203041108163,0,0.6056043889059536,-1259.7535562884543,-6.907755278982137
17.516372830285263,2.5155752365771233,0,0.5897455911371087,-1260.5725069822784,-6.907755278982137
17.54218437172639,2.5155752365771233,0,0.665053935923057,-1261.3817272690183,-6.907755278982137
17.53097703287238,2.5155752365771233,0,0.665053935923057,-1261.3642515465235,-6.907755278982137
17.547138975993416,2.6315945310174973,0,0.6389097446116762,-1259.177026441736,-6.907755278982137
17.45069242076767,2.730647747499921,0,0.6751568615314937,-1259.7665800399966,-6.907755278982137
17.411454775622577,2.6380403298698583,0,0.5995098737324696,-1260.1807573892581,-6.907755278982137
17.582650753745405,2.580921707667426,0,0.6386838706303659,-1259.4984063204636,-6.907755278982137
17.534355997942907,2.659985625362504,0,0.6386838706303659,-1259.065569036484,-6.907755278982137
17.446760834285936,2.6432228154167534,0,0.6386838706303659,-1259.190121786197,-6.907755278982137
17.485181452332725,2.6006174971552323,0,0.6122013968627364,-1259.519932665521,-6.907755278982137
17.432046708543723,2.668855044805575,0,0.6122013968627364,-1259.5978296949665,-6.907755278982137
17.5809353098293,2.668855044805575,0,0.6304459860650569,-1258.9760928058242,-6.907755278982137
17.616549171431238,2.5925704054253664,0,0.5829169422632203,-1260.4824933099467,-6.907755278982137
17.765905503166884,2.5925704054253664,0,0.6276875374065058,-1259.1560473424256,-6.907755278982137
17.828799583271014,2.5484984164726248,0,0.6694448914023341,-1261.7224675853977,-6.907755278982137
17.679084526889696,2.6063844633673763,0,0.6694448914023341,-1260.6455391503614,-6.907755278982137
17.767590064568928,2.53523324296701,0,0.5910071324622505,-1259.835043796134,-6.907755278982137
17.667833952217247,2.5771997855000026,0,0.622455481500048,-1259.2746259733049,-6.907755278982137
17.66831168183879,2.5417349941200973,0,0.5755152414698373,-1260.8433382450078,-6.907755278982137
17.81783443112511,2.5723917339816404,0,0.5755152414698373,-1260.332748678645,-6.907755278982137
17.87807234144443,2.550933022606577,0,0.5755152414698373,-1260.1952457402524,-6.907755278982137
17.884337797073073,2.4658598191655905,0,0.5755152414698373,-1260.626623150137,-6.907755278982137
17.902189802698096,2.451115589708359,0,0.6041591902009198,-1260.2571930027934,-6.907755278982137
17.902189802698096,2.383473740094413,0,0.5914632988684485,-1261.2013677425082,-6.907755278982137
17.91883802298139,2.2748937450731557,0,0.5927216648406379,-1263.2752161729134,-6.907755278982137
17.98242251808097,2.2748937450731557,0,0.5927216648406379,-1263.2632489196337,-6.907755278982137
17.996180418637334,2.3076017937657824,0,0.5927216648406379,-1262.5396208096518,-6.907755278982137
18.030270400342147,2.3372473467569126,0,0.5927216648406379,-1261.930029987729,-6.907755278982137
17.794646796102718,2.4028042982977427,0,0.5927216648406379,-1261.024292149686,-6.907755278982137
17.84348473411555,2.415649234221992,0,0.5535256662518591,-1262.4439086476307,-6.907755278982137
17.93831966757039,2.4888709954122037,0,0.6025947287970482,-1259.771471712558,-6.907755278982137
17.98555323818245,2.572898696671505,0,0.6132519760006627,-1259.0195933822258,-6.907755278982137
18.017685822791684,2.7144565028288117,0,0.6132519760006627,-1258.5275467116273,-6.907755278982137
18.017685822791684,2.7691564094304595,0,0.6132519760006627,-1258.6678433895718,-6.907755278982137
18.106496846654004,2.7214940350859766,0,0.6132519760006627,-1258.4187135005272,-6.907755278982137
18.14807014798754,2.723914404852791,0,0.6444497464155,-1258.930598133633,-6.907755278982137
18.16492481018232,2.7818491736489896,0,0.6727824713308523,-1260.2871442441196,-6.907755278982137
18.16492481018232,2.9001661840352275,0,0.6121214968427104,-1259.4253681100965,-6.907755278982137
18.22844405218021,2.760389573772194,0,0.6484373930988698,-1259.0333859403906,-6.907755278982137
18.262676392866936,2.7593382553670005,0,0.6484373930988698,-1259.061571794307,-6.907755278982137
18.18560362978888,2.838559293824952,0,0.6454240436040264,-1258.9106571088914,-6.907755278982137
18.09247270064339,2.763802077838553,0,0.6454240436040264,-1258.8458304289366,-6.907755278982137
18.19925267875813,2.7341968819859117,0,0.6454240436040264,-1258.9630752264507,-6.907755278982137
18.159752058778412,2.846404509139903,0,0.6454240436040264,-1258.9352397898908,-6.907755278982137
18.149208984785965,2.846404509139903,0,0.5934841010298789,-1259.683550987812,-6.907755278982137
18.029538581125674,2.795510467191864,0,0.5934841010298789,-1259.5290102447805,-6.907755278982137
18.09505357674243,2.8592668866130433,0,0.626858428655071,-1258.8823558106083,-6.907755278982137
18.078362387005317,2.7111977657817796,0,0.626858428655071,-1258.4896873659443,-6.907755278982137
