infWeight,colorCost,sizeCost,typeCost,colorTyp,sizeTyp,typeTyp,typWeight,fixedVsEmpirical,logLikelihood,outputProb
13.62750761331981,0.15275886836188057,0,0.05014296626858394,0.8708336146010371,0,0.9959776103118781,1.38022645854046,0.6825341533403839,-1163.9248516362884,-6.907755278982137
13.54588751387773,0.18276648963527894,0,0.021368733398935368,0.8708336146010371,0,0.9959776103118781,1.38022645854046,0.6825341533403839,-1163.5419781098362,-6.907755278982137
13.686169443000015,0.22156141376780486,0,0.014483240847329562,0.8708336146010371,0,0.9959776103118781,1.38022645854046,0.6825341533403839,-1164.149622625572,-6.907755278982137
13.686169443000015,0.22156141376780486,0,0.014483240847329562,0.8708336146010371,0,0.9922182357802427,1.4481027417129781,0.6208824053406711,-1165.127307327763,-6.907755278982137
13.686169443000015,0.19881678009132067,0,0.014483240847329562,0.8708336146010371,0,0.9922182357802427,1.4497089358291533,0.6208824053406711,-1165.48132813631,-6.907755278982137
13.600320382323023,0.16168357943842332,0,0.014483240847329562,0.8708336146010371,0,0.9922182357802427,1.381085862290388,0.703475642483681,-1164.0470247900025,-6.907755278982137
13.550143238436338,0.16719487029785435,0,0.014483240847329562,0.8708336146010371,0,0.9893374892883577,1.3219633118494358,0.703475642483681,-1163.9567006767547,-6.907755278982137
13.606272326735686,0.062149679442756,0,0.011649993124106629,0.8708336146010371,0,0.9893374892883577,1.3099536451290306,0.703475642483681,-1164.2264967778854,-6.907755278982137
13.663788653910068,0.0047743087632927195,0,0.011649993124106629,0.8708336146010371,0,0.9893374892883577,1.3036979054811355,0.7374083782080557,-1165.3829398639014,-6.907755278982137
13.663788653910068,0.01508640966342878,0,0.011649993124106629,0.875589522525883,0,0.9893374892883577,1.3358829823101819,0.7374083782080557,-1165.5938036872087,-6.907755278982137
13.664208194985893,0.11550664739762294,0,0.011649993124106629,0.875589522525883,0,0.9893374892883577,1.3180781387503206,0.6849610753823068,-1163.7090058010585,-6.907755278982137
13.74757939809924,0.1486666547235553,0,0.011649993124106629,0.875589522525883,0,0.9893374892883577,1.3180781387503206,0.6849610753823068,-1163.2658585822262,-6.907755278982137
13.751317831454704,0.1486666547235553,0,0.01596915254256787,0.875589522525883,0,0.9893374892883577,1.3180781387503206,0.6849610753823068,-1163.3647726722832,-6.907755278982137
13.65949436766086,0.21089554420751377,0,0.01596915254256787,0.875589522525883,0,0.9893374892883577,1.41549850267013,0.6849610753823068,-1163.736460147471,-6.907755278982137
13.65949436766086,0.21089554420751377,0,0.01596915254256787,0.875589522525883,0,0.9893374892883577,1.336150177313289,0.7238618724048134,-1165.1099193085279,-6.907755278982137
13.696178953628891,0.294909022479177,0,0.01596915254256787,0.9041783405395509,0,0.9893374892883577,1.4317151569074897,0.7238618724048134,-1165.5071816179557,-6.907755278982137
13.698165418440379,0.294909022479177,0,0.01596915254256787,0.9041783405395509,0,0.9893374892883577,1.3687591967417803,0.6612334820441899,-1164.0387693175314,-6.907755278982137
13.562857156526203,0.3337736196917003,0,0.01596915254256787,0.9041783405395509,0,0.9943413634849568,1.3687591967417803,0.6612334820441899,-1162.395403141322,-6.907755278982137
13.562857156526203,0.3337736196917003,0,0.01596915254256787,0.9041783405395509,0,0.9943413634849568,1.4237277694291381,0.6612334820441899,-1162.9253290787813,-6.907755278982137
13.468885924154797,0.3473806401815718,0,0.01596915254256787,0.9041783405395509,0,0.9943413634849568,1.4237277694291381,0.6612334820441899,-1162.703957855812,-6.907755278982137
13.4531962257809,0.2130605579454904,0,0.01596915254256787,0.9041783405395509,0,0.9943413634849568,1.2996522307640817,0.7568633568938817,-1165.612346083243,-6.907755278982137
13.421652498049568,0.2130605579454904,0,0.01596915254256787,0.9041783405395509,0,0.9943413634849568,1.2996522307640817,0.724797810753807,-1164.2181844779857,-6.907755278982137
13.421652498049568,0.30198224304322946,0,0.01596915254256787,0.9041783405395509,0,0.9943413634849568,1.2115040549787635,0.6822192633524533,-1163.8640018603276,-6.907755278982137
13.421652498049568,0.24311535126608658,0,0.04047889579692086,0.9041783405395509,0,0.9941270014462052,1.2554380868340784,0.7103356680367139,-1164.9632493034414,-6.907755278982137
13.468204081943165,0.22652703790073145,0,0.045326091384231625,0.9041783405395509,0,0.9941270014462052,1.310512199696427,0.7103356680367139,-1164.9945537216272,-6.907755278982137
13.413043566420582,0.22652703790073145,0,0.0023813802241220276,0.9041783405395509,0,0.9941270014462052,1.2684123157768452,0.7055168492719528,-1163.3564517942016,-6.907755278982137
13.441402110457327,0.14870048282747014,0,0.0023813802241220276,0.9041783405395509,0,0.9941270014462052,1.1851412594097608,0.7055168492719528,-1166.4130119134413,-6.907755278982137
13.537155919894483,0.1481422579482649,0,0.020381521768312667,0.9041783405395509,0,0.9941270014462052,1.2218432057428115,0.7134187176357951,-1166.2064824202525,-6.907755278982137
13.522882840083819,0.1680268744107787,0,0.020381521768312667,0.8987093213699555,0,0.9941270014462052,1.149043286290293,0.7134187176357951,-1166.6243050043222,-6.907755278982137
13.42754387105806,0.15111481343475028,0,0.020381521768312667,0.8987093213699555,0,0.9941270014462052,1.149043286290293,0.7577901403885331,-1168.2446352614124,-6.907755278982137
13.42754387105806,0.15111481343475028,0,0.016522021193776278,0.8987093213699555,0,0.9941270014462052,1.136455071974819,0.7577901403885331,-1168.5163493221305,-6.907755278982137
13.299481756146907,0.13326478610825582,0,0.021451463779892516,0.8987093213699555,0,0.9941270014462052,1.225456358516862,0.7166189983021465,-1166.2435193592655,-6.907755278982137
13.356493991194203,0.13326478610825582,0,0.013633164459852425,0.8987093213699555,0,0.9941270014462052,1.3196455357375494,0.6657654576003549,-1166.6572949921335,-6.907755278982137
13.231740387249648,0.2215587111756657,0,0.013633164459852425,0.8987093213699555,0,0.9941270014462052,1.307766600629588,0.7356914161704478,-1164.339699436271,-6.907755278982137
13.355980206979348,0.2407113639273201,0,0.05468421556486757,0.8987093213699555,0,0.9941270014462052,1.307766600629588,0.7386587916873393,-1165.9923419533231,-6.907755278982137
13.311311903921796,0.26074930970636057,0,0.05468421556486757,0.8987093213699555,0,0.9941270014462052,1.5649824014644083,0.6731802733149377,-1166.7963171489098,-6.907755278982137
13.234568589227184,0.34519768721503064,0,0.015441847880838452,0.8879780176315254,0,0.9941270014462052,1.4868799092958627,0.6731802733149377,-1163.6747769544554,-6.907755278982137
13.234568589227184,0.34519768721503064,0,0.06094078872472274,0.8879780176315254,0,0.9941270014462052,1.4238151268812773,0.6175133405253288,-1164.488751585843,-6.907755278982137
13.373433547560035,0.327067821250156,0,0.02087691240905922,0.8879780176315254,0,0.9941270014462052,1.4238151268812773,0.6555708091240373,-1162.7778800830463,-6.907755278982137
13.234635628620072,0.327067821250156,0,0.02087691240905922,0.8879780176315254,0,0.9941270014462052,1.4238151268812773,0.641921290522441,-1162.7116522300964,-6.907755278982137
13.234635628620072,0.4291911956489537,0,0.02087691240905922,0.9097436817582494,0,0.9941270014462052,1.467277618335834,0.641921290522441,-1163.1307527668146,-6.907755278982137
13.221288597350851,0.47973645567972995,0,0.02087691240905922,0.9097436817582494,0,0.9941270014462052,1.4046775663516429,0.6513869740068909,-1163.0533616668426,-6.907755278982137
13.263522722152903,0.438822636018366,0,0.02087691240905922,0.9097436817582494,0,0.9941270014462052,1.4046775663516429,0.6513869740068909,-1162.6945706783856,-6.907755278982137
13.281990436464458,0.41292821854431966,0,0.02087691240905922,0.9114081077465808,0,0.9941270014462052,1.2803071048821266,0.6513869740068909,-1163.2616031825062,-6.907755278982137
13.376951695978553,0.35271296152924037,0,0.034314581264679754,0.9114081077465808,0,0.9941270014462052,1.3479923885560539,0.6898447385989126,-1163.6828129972907,-6.907755278982137
13.261305035743773,0.35271296152924037,0,0.015652143771686094,0.9114081077465808,0,0.9941270014462052,1.3381075406226275,0.6779185230378058,-1162.797979931849,-6.907755278982137
13.366644597705365,0.30288815336380936,0,0.015652143771686094,0.9114081077465808,0,0.9941270014462052,1.3381075406226275,0.701563802734017,-1163.4758260252831,-6.907755278982137
13.335573592642234,0.30288815336380936,0,0.0347097084026469,0.9114081077465808,0,0.9941270014462052,1.3381075406226275,0.7275241153314705,-1165.2359056107011,-6.907755278982137
13.377013220172287,0.3646018439073566,0,0.0347097084026469,0.9114081077465808,0,0.9941270014462052,1.4889418189658732,0.6822127023246135,-1164.8721542978326,-6.907755278982137
13.347318901074962,0.3950233674243543,0,0.02161130321325318,0.9114081077465808,0,0.9941270014462052,1.4889418189658732,0.6822127023246135,-1164.1644612552495,-6.907755278982137
13.436502163670868,0.3950233674243543,0,0.02161130321325318,0.8969980644526452,0,0.9678614715623379,1.4738513418252528,0.6822127023246135,-1167.5215232546227,-6.907755278982137
13.436502163670868,0.4584730300687703,0,0.02161130321325318,0.8969980644526452,0,0.9678614715623379,1.4572103875468434,0.6667884503491219,-1167.066880213298,-6.907755278982137
13.494401409616605,0.4584730300687703,0,0.02161130321325318,0.8969980644526452,0,0.9678614715623379,1.4567894126067817,0.6284796695690599,-1167.44300834078,-6.907755278982137
13.427003603102552,0.4584730300687703,0,0.02161130321325318,0.8969980644526452,0,0.9890351265498338,1.4220401048439504,0.6830890735145656,-1165.4433929383035,-6.907755278982137
13.37642362592733,0.4804832921930108,0,0.02161130321325318,0.8969980644526452,0,0.9942002698704796,1.5539928536641363,0.6547235222999004,-1165.913500235709,-6.907755278982137
13.459109639841975,0.42706187321883476,0,0.08003720521587761,0.882467918144402,0,0.9942002698704796,1.5238962287793816,0.6594310773070899,-1168.0853898079924,-6.907755278982137
13.501290767500091,0.42706187321883476,0,0.08003720521587761,0.8688466041347505,0,0.9942002698704796,1.4552780481300265,0.6594310773070899,-1171.066428312974,-6.907755278982137
13.189589486643586,0.42706187321883476,0,0.0661362159952461,0.8726870731449248,0,0.9777239056970217,1.4201418489928304,0.6594310773070899,-1168.7040920426007,-6.907755278982137
13.270765212736938,0.3967104468595687,0,0.0661362159952461,0.8950630485544474,0,0.9777239056970217,1.4201418489928304,0.6594310773070899,-1166.974686182619,-6.907755278982137
13.356752865342337,0.36633412568908963,0,0.0661362159952461,0.8956918932030471,0,0.9777239056970217,1.4089458183164654,0.6413156558759509,-1167.5374644239448,-6.907755278982137
13.244579191272992,0.43062659228299593,0,0.04652968059775612,0.8956918932030471,0,0.9777239056970217,1.4557777988969292,0.6413156558759509,-1166.1662478135063,-6.907755278982137
13.277385001024147,0.4013469018143121,0,0.01789254740847942,0.8956918932030471,0,0.9888853470468634,1.3951012870076056,0.7016480693593619,-1165.0961416162618,-6.907755278982137
13.376953650126149,0.4013469018143121,0,0.01789254740847942,0.8956918932030471,0,0.9888853470468634,1.3091923775396253,0.6032581260427831,-1164.812944856803,-6.907755278982137
13.476438314048488,0.4013469018143121,0,0.01789254740847942,0.8956918932030471,0,0.9850055857555151,1.3303110926656927,0.6772814207244662,-1164.1444117777435,-6.907755278982137
