infWeight,colorCost,sizeCost,typeCost,colorTyp,typeTyp,typWeight,logLikelihood,outputProb
14.158502841461546,0.014348951873521702,0,0.036497460624020574,0.9080441315459741,0,0.9996460592462713,1,-1201.2978922717216,-6.907755278982137
14.14500046372423,0.020066831459277384,0,0.036497460624020574,0.9080441315459741,0,0.9996460592462713,1,-1201.5025257087752,-6.907755278982137
14.14500046372423,0.0021373391432377227,0,0.0012169794379427593,0.9080441315459741,0,0.9996460592462713,1,-1199.11214854106,-6.907755278982137
14.14500046372423,0.03045589702264707,0,0.0012169794379427593,0.9080441315459741,0,0.9996460592462713,1,-1200.0328039124993,-6.907755278982137
14.14500046372423,0.02319706557584452,0,0.0012169794379427593,0.9178544222640258,0,0.9996460592462713,1,-1198.921822013411,-6.907755278982137
14.122643686411998,0.10001488764684138,0,0.03841550514377559,0.9178544222640258,0,0.9996460592462713,1,-1203.092039967086,-6.907755278982137
14.184951232327244,0.10475832772355018,0,0.04084347381966336,0.9178544222640258,0,0.9996460592462713,1,-1203.2766199107991,-6.907755278982137
14.17049455735842,0.01846659615808942,0,0.04084347381966336,0.9178544222640258,0,0.9996460592462713,1,-1201.3001255089496,-6.907755278982137
14.182582729775557,0.0771907702928384,0,0.06821744109326905,0.9178544222640258,0,0.9996460592462713,1,-1204.2758483233779,-6.907755278982137
14.252707109274441,0.048554255609781244,0,0.04921538975202455,0.9178544222640258,0,0.9996460592462713,1,-1202.1730652477484,-6.907755278982137
14.272284685587609,0.048554255609781244,0,0.04921538975202455,0.9163220873959691,0,0.9996460592462713,1,-1202.1422445841508,-6.907755278982137
14.187384651089186,0.048554255609781244,0,0.06701056649092185,0.9129205798152811,0,0.9996460592462713,1,-1203.6164698017942,-6.907755278982137
14.179502606857668,0.055659903450499384,0,0.06701056649092185,0.9129205798152811,0,0.9996460592462713,1,-1203.8400342981918,-6.907755278982137
14.27839993033568,0.05983628077520197,0,0.06701056649092185,0.9129205798152811,0,0.9996460592462713,1,-1203.765811737497,-6.907755278982137
14.326332368562097,0.03217396763844292,0,0.00301073158398503,0.9129205798152811,0,0.9996460592462713,1,-1199.15918740412,-6.907755278982137
14.266163031105052,0.050819375997589504,0,0.014913194580772624,0.9129205798152811,0,0.9996460592462713,1,-1200.43708960014,-6.907755278982137
14.304758540913562,0.0015270361785892307,0,0.027318984335413462,0.9123158087951602,0,0.9996460592462713,1,-1199.8256962741825,-6.907755278982137
14.21403437652635,0.0015270361785892307,0,0.027318984335413462,0.9123158087951602,0,0.9996460592462713,1,-1199.9997897280155,-6.907755278982137
14.291193505283541,0.0015270361785892307,0,0.027318984335413462,0.9123158087951602,0,0.99627101815431,1,-1200.8661886621858,-6.907755278982137
14.362329522613532,0.032239644927920745,0,0.008070025506669028,0.9123158087951602,0,0.99627101815431,1,-1200.2146590087102,-6.907755278982137
14.22666732240478,0.04542922564879398,0,0.008070025506669028,0.9123158087951602,0,0.99627101815431,1,-1200.8057172227457,-6.907755278982137
14.223104619467728,0.03753935555843766,0,0.008070025506669028,0.9123158087951602,0,0.99627101815431,1,-1200.6033687425954,-6.907755278982137
14.295673193130739,0.017965281192647606,0,0.02022582362517696,0.9123158087951602,0,0.99627101815431,1,-1200.724940844308,-6.907755278982137
14.357750688307087,0.017965281192647606,0,0.01592896041942606,0.9123158087951602,0,0.99627101815431,1,-1200.3484176187528,-6.907755278982137
14.353791279206153,0.02439300051730232,0,0.017943228636288232,0.9123158087951602,0,0.9919181701876327,1,-1201.985039494019,-6.907755278982137
14.464731443021545,0.012526204716246079,0,0.017943228636288232,0.9123158087951602,0,0.9919181701876327,1,-1201.557155870968,-6.907755278982137
14.42145443484197,0.06647423454309905,0,0.01589836231587679,0.9123158087951602,0,0.9919181701876327,1,-1202.6622187478963,-6.907755278982137
14.286823548469789,0.008396232533479767,0,0.01589836231587679,0.9123158087951602,0,0.9919181701876327,1,-1201.7639623548873,-6.907755278982137
14.363489209394999,0.008396232533479767,0,0.02079349320123202,0.9123158087951602,0,0.9919181701876327,1,-1201.9075445748338,-6.907755278982137
14.3312299426646,0.008396232533479767,0,0.013195999209446524,0.9001027802521933,0,0.9938279788152174,1,-1202.0525009407647,-6.907755278982137
14.327713858429437,0.008474810941487873,0,0.007678729026518436,0.9001027802521933,0,0.9938279788152174,1,-1201.793072629341,-6.907755278982137
14.363754652114679,0.008474810941487873,0,0.007678729026518436,0.9083981369598351,0,0.9938279788152174,1,-1200.508145597115,-6.907755278982137
14.381933477334771,0.004163186994426098,0,0.007678729026518436,0.9083981369598351,0,0.9938279788152174,1,-1200.373705288106,-6.907755278982137
14.407369421981368,0.004163186994426098,0,0.007678729026518436,0.9083981369598351,0,0.9938279788152174,1,-1200.327714157525,-6.907755278982137
14.30335711343223,0.004163186994426098,0,0.0034546733666603676,0.9159656188376222,0,0.9938279788152174,1,-1200.390543774163,-6.907755278982137
13.994350893329923,0.04513177642834587,0,0.0034546733666603676,0.9159656188376222,0,0.9938279788152174,1,-1201.6990102835102,-6.907755278982137
13.954391738306825,0.04513177642834587,0,0.06605288332154524,0.9159656188376222,0,0.9941326451505661,1,-1206.233572997474,-6.907755278982137
14.028031112719422,0.002330552031398824,0,0.06605288332154524,0.9159656188376222,0,0.9941326451505661,1,-1205.6035922210763,-6.907755278982137
14.044762715092023,0.002330552031398824,0,0.06605288332154524,0.9159656188376222,0,0.9994625064347072,1,-1203.133290708023,-6.907755278982137
14.259344873903414,0.002330552031398824,0,0.04848805003092829,0.9159656188376222,0,0.9994625064347072,1,-1201.3518269414994,-6.907755278982137
14.160725686466417,0.012292116344797016,0,0.04848805003092829,0.9159656188376222,0,0.9994625064347072,1,-1201.7194866312898,-6.907755278982137
14.229399339202887,0.10408435241221517,0,0.007701865141388435,0.9159656188376222,0,0.9994625064347072,1,-1201.542547727871,-6.907755278982137
14.321988840168437,0.01372621479346483,0,0.0014682906217176044,0.9159656188376222,0,0.9994625064347072,1,-1198.5069889065564,-6.907755278982137
14.357412403076982,0.035316155617180336,0,0.02849311291600907,0.9159656188376222,0,0.9994625064347072,1,-1200.4560227970042,-6.907755278982137
14.430843387125154,0.00860533481798601,0,0.02849311291600907,0.9159656188376222,0,0.9994625064347072,1,-1199.828362568978,-6.907755278982137
14.222923513921073,0.020652558195151625,0,0.02849311291600907,0.9159656188376222,0,0.9994625064347072,1,-1200.4191063337034,-6.907755278982137
14.222923513921073,0.020652558195151625,0,0.04013403982749474,0.9159656188376222,0,0.9994625064347072,1,-1201.1566141178641,-6.907755278982137
14.222923513921073,0.014103624324228757,0,0.03342844368386045,0.9013431679312349,0,0.9994625064347072,1,-1202.3489739025413,-6.907755278982137
14.14333464042293,0.00812028690335926,0,0.03342844368386045,0.9013431679312349,0,0.9994625064347072,1,-1202.2151395750907,-6.907755278982137
14.14333464042293,0.00812028690335926,0,0.001891632529634787,0.9013431679312349,0,0.9994625064347072,1,-1200.793393951589,-6.907755278982137
13.973371342569685,0.00812028690335926,0,0.0013190998069050031,0.9013431679312349,0,0.9994625064347072,1,-1201.0387286407215,-6.907755278982137
14.00575148207145,0.005119983087337075,0,0.0013190998069050031,0.9013431679312349,0,0.9994625064347072,1,-1200.8561228202482,-6.907755278982137
14.072360672429298,0.005119983087337075,0,0.0011905137955741203,0.9013431679312349,0,0.9994625064347072,1,-1200.740121276104,-6.907755278982137
14.116664535459226,0.005119983087337075,0,0.013263964193615035,0.9013431679312349,0,0.9994625064347072,1,-1201.1988146164076,-6.907755278982137
14.116664535459226,0.013541372299091619,0,0.013263964193615035,0.9001780860637875,0,0.9994625064347072,1,-1201.8890802243625,-6.907755278982137
13.977538357861434,0.013541372299091619,0,0.013918996745257777,0.9079220231634246,0,0.9994625064347072,1,-1200.4926895929084,-6.907755278982137
13.992407737625857,0.01919952259248573,0,0.013918996745257777,0.9079220231634246,0,0.9994625064347072,1,-1200.6346882388502,-6.907755278982137
13.864779376983739,0.01919952259248573,0,0.009913636245729334,0.9079220231634246,0,0.9994625064347072,1,-1200.7264207848057,-6.907755278982137
13.890669363830334,0.01919952259248573,0,0.009913636245729334,0.9079220231634246,0,0.9994625064347072,1,-1200.6618046723113,-6.907755278982137
13.872455283952972,0.0040213563706791265,0,0.009913636245729334,0.9079220231634246,0,0.9994625064347072,1,-1200.2610733770712,-6.907755278982137
13.872455283952972,0.019290590012073422,0,0.009913636245729334,0.9079220231634246,0,0.9994625064347072,1,-1200.7099071934554,-6.907755278982137
13.834628335433177,0.019290590012073422,0,0.009913636245729334,0.9239307669418003,0,0.9994625064347072,1,-1200.8166510188644,-6.907755278982137
13.839855696586987,0.031757803917759876,0,0.01638174168005386,0.9239307669418003,0,0.9994625064347072,1,-1201.2959801250952,-6.907755278982137
13.857669355208149,0.04136951036308809,0,0.01638174168005386,0.9239307669418003,0,0.9996777707363078,1,-1201.2021542397447,-6.907755278982137
13.8056604551618,0.05387560410101531,0,0.01638174168005386,0.9227929193242757,0,0.9996777707363078,1,-1201.3765437352504,-6.907755278982137
13.888350057555456,0.006260954753391861,0,0.01638174168005386,0.9227929193242757,0,0.9996777707363078,1,-1200.8260428279661,-6.907755278982137
13.957455960754398,0.004414396112245729,0,0.01638174168005386,0.9227929193242757,0,0.9996777707363078,1,-1200.615548703773,-6.907755278982137
13.957455960754398,0.004414396112245729,0,0.025027576189103833,0.9227929193242757,0,0.9996777707363078,1,-1201.2309356647029,-6.907755278982137
14.114716202858927,0.10103790448606381,0,0.025027576189103833,0.9227929193242757,0,0.9996777707363078,1,-1201.987621434019,-6.907755278982137
14.319781439192687,0.10152691910602518,0,0.025027576189103833,0.9294399572543413,0,0.9996777707363078,1,-1201.8620318439366,-6.907755278982137
14.349786917073747,0.01210594115042293,0,0.025027576189103833,0.9294399572543413,0,0.9996777707363078,1,-1201.6229019368484,-6.907755278982137
14.428144905157481,0.01210594115042293,0,0.025027576189103833,0.921369314698695,0,0.9996777707363078,1,-1199.9308342768277,-6.907755278982137
14.309022974688654,0.00789792196956487,0,0.025027576189103833,0.921369314698695,0,0.9996777707363078,1,-1200.136494174453,-6.907755278982137
14.328125376021582,0.013585482335119758,0,0.013892442735156765,0.921369314698695,0,0.9947032778792491,1,-1201.4389444596607,-6.907755278982137
14.243446073634642,0.12310591569726058,0,0.013892442735156765,0.921369314698695,0,0.9947032778792491,1,-1203.153097519449,-6.907755278982137
14.297968621598649,0.014689021410449194,0,0.006897623662638438,0.921369314698695,0,0.9947032778792491,1,-1201.0109555208833,-6.907755278982137
14.304372326564136,0.026995134047297274,0,0.006897623662638438,0.9089064410914522,0,0.9947032778792491,1,-1200.791270199267,-6.907755278982137
14.258467068011033,0.005570294202492166,0,0.006897623662638438,0.9089064410914522,0,0.9957692211469328,1,-1200.0571977110276,-6.907755278982137
14.261783997435215,0.005646387256113337,0,0.006897623662638438,0.9089064410914522,0,0.9957692211469328,1,-1200.0525311833471,-6.907755278982137
14.42637557233693,0.00025766776928797387,0,0.006897623662638438,0.9089064410914522,0,0.9957692211469328,1,-1199.6342262444452,-6.214608098422191
14.317912923125645,0.015405913721700278,0,0.011235556006594179,0.9089064410914522,0,0.9957692211469328,1,-1200.4356857492076,-6.907755278982137
14.27182787288921,0.015405913721700278,0,0.011235556006594179,0.9089064410914522,0,0.9893162909486991,1,-1202.4441038872067,-6.907755278982137
14.244417233346123,0.04554495321806541,0,0.00584016364777284,0.9043783028911718,0,0.9893162909486991,1,-1203.2826572301303,-6.907755278982137
14.219034566870052,0.048146012455042145,0,0.00584016364777284,0.9043783028911718,0,0.9893162909486991,1,-1203.4294698830868,-6.907755278982137
14.199303444800991,0.048146012455042145,0,0.00584016364777284,0.9053952627113722,0,0.9893162909486991,1,-1203.334014274036,-6.907755278982137
14.160693159140738,0.048146012455042145,0,0.00584016364777284,0.9053952627113722,0,0.9893162909486991,1,-1203.4281086039575,-6.907755278982137
