infWeight,lengthCostWeight,freqCostWeight,typWeight,empiricalVsTruthConditional,logLikelihood,outputProb
19.675354480142087,2.7603735072538513,0.0049791488628441495,0.5658691069111297,0.005998233907398895,-1257.629360692683,-7.600902459542082
19.68418020015055,2.6436042228713887,0.0049791488628441495,0.537856487650431,0.005998233907398895,-1258.1944088737646,-7.600902459542082
19.808551695434694,2.685777514474492,0.03565405789774213,0.537856487650431,0.005998233907398895,-1258.4549070939693,-7.600902459542082
19.831349926492518,2.629850704316075,0.03565405789774213,0.537856487650431,0.00037571452306974716,-1257.903160592975,-7.600902459542082
19.810723185077627,2.6075325231068085,0.006865404940474186,0.537856487650431,0.003592205159131691,-1257.8641072253247,-7.600902459542082
19.710678127551766,2.594344610488067,0.01773377651427863,0.5510190330445834,0.003592205159131691,-1257.9050657331509,-7.600902459542082
19.829235936658776,2.604475081944863,0.10418608571296174,0.5510190330445834,0.003592205159131691,-1258.7516338024868,-7.600902459542082
19.854277210453844,2.604475081944863,0.17104985116742139,0.605914456117905,0.003592205159131691,-1260.8890316809866,-7.600902459542082
19.769049521865643,2.6522887939121826,0.17104985116742139,0.5471098451875218,0.0014278729619696053,-1260.0224962712175,-7.600902459542082
19.773447607834214,2.642912399163495,0.06731225441902466,0.5446037118323215,0.0014278729619696053,-1258.2923527769492,-7.600902459542082
19.773447607834214,2.727260035183306,0.0033264125261403153,0.6401450233068384,0.01285553478342554,-1263.0313435354938,-7.600902459542082
19.628538003940456,2.7362574552651746,0.0033264125261403153,0.6401450233068384,0.01285553478342554,-1262.4580199380507,-7.600902459542082
19.711694951499204,2.7080682986416176,0.0033264125261403153,0.5822877772618154,0.013950084309174705,-1258.5414451109816,-7.600902459542082
19.995861340376777,2.7265168342273935,0.0033264125261403153,0.5257963023614207,0.013950084309174705,-1258.9622385869022,-7.600902459542082
19.995861340376777,2.6610290053300814,0.002231110365600341,0.5302433365024695,0.013950084309174705,-1258.5183519560032,-7.600902459542082
19.995861340376777,2.604738706117521,0.03770145969750602,0.5302433365024695,0.013950084309174705,-1259.0359150934676,-7.600902459542082
19.910839950076888,2.658926513884242,0.013880420363378361,0.5302433365024695,0.013950084309174705,-1258.8562816654453,-7.600902459542082
19.96529775520968,2.7481724211480723,0.013880420363378361,0.5865683505777337,0.013950084309174705,-1258.781748851575,-7.600902459542082
19.949622073096275,2.7899475875310857,0.013880420363378361,0.5865683505777337,0.023571510319762973,-1259.6155917373599,-7.600902459542082
19.789460389175705,2.7899475875310857,0.013880420363378361,0.5843151390086927,0.00837783143995941,-1258.0939745450046,-7.600902459542082
19.82564987051233,2.717873321939285,0.013880420363378361,0.5843151390086927,0.00837783143995941,-1258.2095469449832,-7.600902459542082
19.808901018508962,2.596032953169222,0.03972627506615341,0.5291656156070598,0.017167554544226627,-1259.7572688594403,-7.600902459542082
19.89402712061933,2.546782529912914,0.020146348497225432,0.5099980019498684,0.017167554544226627,-1260.5215542357057,-7.600902459542082
19.82507840664989,2.482494407100628,0.04176183462880004,0.5146571616176583,0.01939984046685826,-1261.0770325353287,-7.600902459542082
19.91894792462631,2.4080760178156444,0.07807004183529508,0.5428002312313832,0.01939984046685826,-1261.2695680647491,-7.600902459542082
19.91894792462631,2.418510418757821,0.03300963792340089,0.5054292395245351,0.01939984046685826,-1261.766479627931,-7.600902459542082
19.92818385981898,2.418510418757821,0.03300963792340089,0.5054292395245351,0.01939984046685826,-1261.7446978727764,-7.600902459542082
19.854648446405378,2.5751113727689035,0.028832878989684972,0.512360160378746,0.01939984046685826,-1260.7411531899197,-7.600902459542082
19.766368104677714,2.5751113727689035,0.0560230380293813,0.5793586875777759,0.01939984046685826,-1260.2073854699788,-7.600902459542082
19.820642112355745,2.485532271629224,0.11064827447376395,0.5793586875777759,0.039349387902086724,-1263.4991353911691,-7.600902459542082
19.737245323762366,2.609086234308804,0.06101025357461715,0.5627429924439706,0.04540211574020574,-1262.0681998742828,-7.600902459542082
19.70635704530596,2.609086234308804,0.06101025357461715,0.53496601884254,0.04540211574020574,-1262.551604449954,-7.600902459542082
19.843706942463363,2.683619992435003,0.06330534821029023,0.5355692534707555,0.04540211574020574,-1262.468529698235,-7.600902459542082
19.71737701731927,2.6286583292298262,0.05877339129262287,0.527837962331257,0.011050493274452034,-1259.8936392016606,-7.600902459542082
19.670853619204898,2.739028137037555,0.04147156194349379,0.527837962331257,0.011050493274452034,-1260.3261880037358,-7.600902459542082
19.670853619204898,2.7837565449066703,0.044419955877933515,0.527837962331257,0.003331512267452409,-1260.2308372098032,-7.600902459542082
19.66644659440226,2.7837565449066703,0.018666482394317258,0.5540888699237324,0.003331512267452409,-1257.9921799696165,-7.600902459542082
19.83637971195585,2.816925294604177,0.018666482394317258,0.5467920036520876,0.010667527747582268,-1258.806401393834,-7.600902459542082
19.83637971195585,2.8069561724085608,0.023129664491513248,0.5467920036520876,0.001301233726463275,-1258.0329224718093,-7.600902459542082
19.85398707367761,2.887026706105123,0.023129664491513248,0.5765691156964816,0.001301233726463275,-1257.8885820585954,-7.600902459542082
19.85398707367761,2.7776868533808985,0.07397323025528775,0.5765691156964816,0.0017945393584614764,-1258.1230375664927,-7.600902459542082
19.988311431948492,2.7776868533808985,0.07397323025528775,0.5652277945540912,0.0017945393584614764,-1258.0164678166232,-7.600902459542082
19.88597565822677,2.8447800595779213,0.10181426487023196,0.5652277945540912,0.0017945393584614764,-1259.129841655241,-7.600902459542082
