infWeight,lengthCostWeight,freqCostWeight,typWeight,empiricalVsTruthConditional,logLikelihood,outputProb
19.26675810865118,2.698997962847351,0.037882965542663426,0.6158387379720942,0.0074472955590657135,-1259.5180280023437,-7.600902459542082
19.282167185563512,2.771804855624213,0.037882965542663426,0.6110212166328118,0.033733515571655354,-1261.6148922721284,-7.600902459542082
19.158810080820608,2.673730314197018,0.037882965542663426,0.6070981765631721,0.033733515571655354,-1261.6316980554695,-7.600902459542082
19.197983698127704,2.699137149797752,0.03541198276811496,0.6070981765631721,0.033733515571655354,-1261.52143990372,-7.600902459542082
19.341614644974385,2.6263597246725108,0.0037007285502293334,0.6070981765631721,0.04080041634733353,-1262.7020129807786,-7.600902459542082
19.434804606856694,2.6589698118157683,0.14364323414137892,0.6070981765631721,0.001273065197892819,-1259.7697776115374,-7.600902459542082
19.485734116285958,2.749729904253036,0.14364323414137892,0.6302824145648763,0.029089740701630028,-1263.6555921658537,-7.600902459542082
19.71420023087404,2.749729904253036,0.14364323414137892,0.6252770708408342,0.016250688208325564,-1262.2885636617125,-7.600902459542082
19.812401428213267,2.739408644847572,0.2558228419928097,0.6252770708408342,0.016250688208325564,-1263.8105534171639,-7.600902459542082
19.784843819728046,2.903252115938813,0.15042484140230644,0.6252770708408342,0.009335354077421554,-1262.0290775314872,-7.600902459542082
19.911044222908018,2.903252115938813,0.11777492885684898,0.5584481854923204,0.009335354077421554,-1261.095735138279,-7.600902459542082
19.910047397125126,2.852603018051014,0.028830081533848546,0.5453497307375208,0.009335354077421554,-1259.1439051178236,-7.600902459542082
19.884053454119634,2.773665748722852,0.03080217761789914,0.5453497307375208,0.012479711509841927,-1258.825791876003,-7.600902459542082
19.958820658549108,2.710050207516179,0.02601199231011343,0.5615768898744271,0.006520017020267634,-1257.6707927469902,-7.600902459542082
19.958820658549108,2.631056737154723,0.04886319911648964,0.5752475847490267,0.006520017020267634,-1258.483108892827,-7.600902459542082
19.92363995683798,2.618636182835326,0.09346589075118919,0.5752475847490267,0.006520017020267634,-1258.918663243836,-7.600902459542082
19.94362863804994,2.7115114363376054,0.08914891610789052,0.5752475847490267,0.006520017020267634,-1258.5921955679935,-7.600902459542082
19.93123006670384,2.6762757855467503,0.021550595268588366,0.5686096337158368,0.006520017020267634,-1257.8088416700925,-7.600902459542082
19.925660854524224,2.800856583938003,0.11726380526650504,0.5597257632762329,0.006520017020267634,-1259.5426218014697,-7.600902459542082
19.925660854524224,2.842026596795767,0.053794270078546876,0.5597257632762329,0.006520017020267634,-1258.6712712371634,-7.600902459542082
19.881614823082778,2.7693434766959397,0.053794270078546876,0.6017514426726983,0.006520017020267634,-1259.1089105209412,-7.600902459542082
19.913460932534505,2.8037970265839247,0.06422569900978335,0.6017514426726983,0.006520017020267634,-1259.2011490030145,-7.600902459542082
19.91120454490497,2.7419047729112203,0.1627545235184745,0.5653828586917506,0.005146331666766916,-1259.7545154641741,-7.600902459542082
19.840166894686135,2.8376155002973973,0.1627545235184745,0.598275943100466,0.005146331666766916,-1260.4336144059885,-7.600902459542082
19.79190568273394,2.8376155002973973,0.18830714900696438,0.5738854954950647,0.005146331666766916,-1261.1284897465043,-7.600902459542082
