alpha,lengthCost,freqCost,typWeight,logLikelihood,outputProb
5.861465224390326,2.4571584158242143,0.7092916967402441,1.587582090672512,-1248.3910308945508,-6.907755278982137
5.861465224390326,2.4733095538007257,0.7092916967402441,1.587582090672512,-1248.388830324251,-6.907755278982137
5.861465224390326,2.5075280035515153,0.7092916967402441,1.6077288157189342,-1248.380562431335,-6.907755278982137
5.80577886461789,2.460888038481904,0.7092916967402441,1.6077288157189342,-1248.4515592316764,-6.907755278982137
5.80577886461789,2.5471801425432052,0.7092916967402441,1.5534067240518876,-1249.077575913775,-6.907755278982137
5.8422383342704185,2.5271698465956045,0.7092916967402441,1.5534067240518876,-1248.8256885433912,-6.907755278982137
5.8422383342704185,2.502263644360675,0.7092916967402441,1.5534067240518876,-1248.7241665625143,-6.907755278982137
5.756175693446405,2.502263644360675,0.6557443045865452,1.5534067240518876,-1249.1325877512104,-6.907755278982137
5.728459063172929,2.4622843966578314,0.6557443045865452,1.5534067240518876,-1249.0587856605107,-6.907755278982137
5.7467369133010315,2.4267529178756795,0.6557443045865452,1.5534067240518876,-1248.858160039904,-6.907755278982137
5.915861188500724,2.4267529178756795,0.6557443045865452,1.5534067240518876,-1248.3348576505941,-6.907755278982137
6.041293549438951,2.4267529178756795,0.6557443045865452,1.5534067240518876,-1248.260885403085,-6.907755278982137
6.13412244081714,2.4267529178756795,0.6557443045865452,1.5534067240518876,-1248.3713055846624,-6.907755278982137
6.13412244081714,2.4267529178756795,0.5689946578085946,1.4797357067320045,-1249.0099681518698,-6.907755278982137
6.170769489350798,2.4267529178756795,0.5689946578085946,1.5055278614444023,-1248.5850177677044,-6.907755278982137
6.15844355076683,2.4267529178756795,0.5115654065703732,1.5055278614444023,-1248.629565206809,-6.907755278982137
6.15844355076683,2.456293361923295,0.6079000506661318,1.5055278614444023,-1248.6784011801021,-6.907755278982137
6.124587889995974,2.456293361923295,0.5958303131875462,1.5055278614444023,-1248.6613679020982,-6.907755278982137
6.057305911923388,2.456293361923295,0.649335135589499,1.5055278614444023,-1248.742571700868,-6.907755278982137
6.057305911923388,2.4082026841061026,0.649335135589499,1.5785515239543777,-1248.184492857917,-6.907755278982137
6.134193333409265,2.4082026841061026,0.7158626141912525,1.5785515239543777,-1248.8853330418399,-6.907755278982137
6.134193333409265,2.4165749710560416,0.7158626141912525,1.5811272458186525,-1248.8287516204196,-6.907755278982137
6.07041144578981,2.4165749710560416,0.7158626141912525,1.5811272458186525,-1248.651276153234,-6.907755278982137
5.991786526039608,2.4165749710560416,0.629783849947439,1.5811272458186525,-1248.037391315071,-6.907755278982137
5.991786526039608,2.4165749710560416,0.7047395391049456,1.5419788490296675,-1248.6219813528733,-6.907755278982137
5.991786526039608,2.4165749710560416,0.7067453100311849,1.5419788490296675,-1248.635285472973,-6.907755278982137
5.991786526039608,2.4820998544203188,0.6429735646680935,1.5419788490296675,-1248.3979706230236,-6.907755278982137
5.991786526039608,2.3882851869006183,0.6429735646680935,1.5419788490296675,-1248.3670271887004,-6.907755278982137
5.991786526039608,2.357172215681121,0.6429735646680935,1.5419788490296675,-1248.4853706991141,-6.907755278982137
5.897114508954968,2.300930320268429,0.6429735646680935,1.5419788490296675,-1248.8683956967775,-6.907755278982137
5.8362541221405255,2.254757821829071,0.6429735646680935,1.5419788490296675,-1249.33829962034,-6.907755278982137
5.8362541221405255,2.254757821829071,0.6399291110273166,1.559458235581444,-1249.198743154736,-6.907755278982137
5.8362541221405255,2.254757821829071,0.6399291110273166,1.5688340077382237,-1249.1574130196273,-6.907755278982137
5.894694748197477,2.254757821829071,0.6399291110273166,1.5688340077382237,-1249.1292230312874,-6.907755278982137
5.855616004377007,2.254757821829071,0.6399291110273166,1.5688340077382237,-1249.1415797595648,-6.907755278982137
5.92988534749532,2.254757821829071,0.6117988696307097,1.5688340077382237,-1248.8741181018263,-6.907755278982137
5.8432834052378055,2.254757821829071,0.6117988696307097,1.4891719934549257,-1249.7535155058936,-6.907755278982137
5.863820404065107,2.1961584714245173,0.6117988696307097,1.4891719934549257,-1250.2703714869879,-6.907755278982137
5.912286997787589,2.1961584714245173,0.6117988696307097,1.4891719934549257,-1250.2189198738768,-6.907755278982137
5.912286997787589,2.227795213503058,0.7093203870854367,1.4891719934549257,-1250.9186024299838,-6.907755278982137
5.864033594092076,2.227795213503058,0.7093203870854367,1.41007690462828,-1252.5860292382333,-6.907755278982137
5.929729573794275,2.227795213503058,0.7093203870854367,1.41007690462828,-1252.5109774785426,-6.907755278982137
5.962552477244512,2.227795213503058,0.7093203870854367,1.41007690462828,-1252.5002633961753,-6.907755278982137
6.053359686892838,2.31952437747306,0.7093203870854367,1.41007690462828,-1251.5393328256423,-6.907755278982137
6.053359686892838,2.3314972348502057,0.7093203870854367,1.41007690462828,-1251.4481542071308,-6.907755278982137
6.053359686892838,2.3766089611221477,0.7093203870854367,1.41007690462828,-1251.1915976593036,-6.907755278982137
6.13693572949453,2.418478316208775,0.7093203870854367,1.41007690462828,-1251.0683634451102,-6.907755278982137
6.13693572949453,2.4970433706417605,0.6852501742451995,1.41007690462828,-1251.0508454373053,-6.907755278982137
6.13693572949453,2.4668805832790075,0.6852501742451995,1.3123166737574996,-1254.9168819174663,-6.907755278982137
6.19807806242526,2.4668805832790075,0.6852501742451995,1.3123166737574996,-1254.8336857531465,-6.907755278982137
6.180487357214364,2.4668805832790075,0.6852501742451995,1.3557002622989498,-1252.8793550808753,-6.907755278982137
6.180487357214364,2.4693060614247386,0.6852501742451995,1.3517718533370746,-1253.0489056093,-6.907755278982137
6.168293617538393,2.4693060614247386,0.6852501742451995,1.3296306779398703,-1254.0370867227873,-6.907755278982137
6.149823345951754,2.4693060614247386,0.7486899540159215,1.3296306779398703,-1254.1906449121152,-6.907755278982137
6.149823345951754,2.5656996627342012,0.7486899540159215,1.3296306779398703,-1254.6192993856355,-6.907755278982137
6.149823345951754,2.5656996627342012,0.8370794211962831,1.3296306779398703,-1254.7661172696771,-6.907755278982137
6.149823345951754,2.6069314606910354,0.8345084073098723,1.3296306779398703,-1254.9658381038687,-6.907755278982137
6.073389404025249,2.6069314606910354,0.8298576752430509,1.3296306779398703,-1255.0777700161584,-6.907755278982137
6.073389404025249,2.5757332196237397,0.8269043115267605,1.3296306779398703,-1254.8693871287835,-6.907755278982137
6.153922792254423,2.6298858560063563,0.8269043115267605,1.3296306779398703,-1255.1201550539597,-6.907755278982137
6.153922792254423,2.5518197412244534,0.8269043115267605,1.3803315835028211,-1252.651310634389,-6.907755278982137
6.138188107726461,2.5518197412244534,0.8140130500276794,1.3803315835028211,-1252.5830636246853,-6.907755278982137
6.161764495177621,2.5518197412244534,0.8845591874484174,1.3803315835028211,-1253.062722614398,-6.907755278982137
6.161764495177621,2.5518197412244534,0.956960246154498,1.3803315835028211,-1253.8200950703185,-6.907755278982137
6.161764495177621,2.5518197412244534,0.9743762372784286,1.3803315835028211,-1254.0430846585384,-6.907755278982137
6.161764495177621,2.5518197412244534,0.9072484584244712,1.4338907424664467,-1251.7948083287679,-6.907755278982137
6.161764495177621,2.461762860453414,0.9072484584244712,1.420403073441243,-1252.6590768753085,-6.907755278982137
6.161764495177621,2.461762860453414,0.8823388515899387,1.406238622352515,-1252.6548108817426,-6.907755278982137
6.225670009362276,2.461762860453414,0.8823388515899387,1.406238622352515,-1252.8580907253092,-6.907755278982137
6.253253205331502,2.523023806197027,0.8823388515899387,1.406238622352515,-1252.564929104264,-6.907755278982137
6.253253205331502,2.523023806197027,0.7338371025681035,1.406238622352515,-1251.4148071320958,-6.907755278982137
6.187853064121967,2.523023806197027,0.7338371025681035,1.406238622352515,-1251.3541501756315,-6.907755278982137
6.187853064121967,2.527005670002606,0.679709118167657,1.406238622352515,-1251.2894395492383,-6.907755278982137
6.187853064121967,2.509131145205888,0.679709118167657,1.406238622352515,-1251.1978740976222,-6.907755278982137
6.187853064121967,2.5816448332294732,0.679709118167657,1.406238622352515,-1251.698331964741,-6.907755278982137
6.251668853636848,2.4882052881615375,0.679709118167657,1.406238622352515,-1251.15479206063,-6.907755278982137
6.152914898467578,2.4882052881615375,0.679709118167657,1.4578107241697082,-1249.743187192192,-6.907755278982137
6.216827157784731,2.4882052881615375,0.679709118167657,1.547429020998757,-1248.6264347666918,-6.907755278982137
6.216827157784731,2.4882052881615375,0.7690677465092,1.5582258601237784,-1249.2657183611877,-6.907755278982137
6.216827157784731,2.5091780955912313,0.7690677465092,1.5141554307554066,-1249.4494035211176,-6.907755278982137
6.216827157784731,2.65165158560541,0.7690677465092,1.5141554307554066,-1249.7617672126987,-6.907755278982137
6.216827157784731,2.608619732344642,0.8420666132310328,1.5141554307554066,-1249.941456373125,-6.907755278982137
6.245073729995839,2.608619732344642,0.8420666132310328,1.5266855254134126,-1249.9178706797322,-6.907755278982137
6.245073729995839,2.521235753440411,0.8420666132310328,1.5916451996149519,-1250.0870047756723,-6.907755278982137
6.245073729995839,2.53233978065185,0.8420666132310328,1.5916451996149519,-1250.013580758287,-6.907755278982137
6.245073729995839,2.4707256431165296,0.8420666132310328,1.5916451996149519,-1250.5235439332687,-6.907755278982137
6.1584363055599765,2.566114747124627,0.8420666132310328,1.5916451996149519,-1249.4561326762548,-6.907755278982137
6.1584363055599765,2.619990671970181,0.8420666132310328,1.5916451996149519,-1249.3873168160442,-6.907755278982137
6.1584363055599765,2.6723087104968424,0.8776469454603455,1.5916451996149519,-1249.7231561561284,-6.907755278982137
6.193263513182988,2.6723087104968424,0.8121137202214279,1.5916451996149519,-1249.4469550319552,-6.907755278982137
6.193263513182988,2.6723087104968424,0.7655219165453209,1.6602213095306293,-1249.5558247214149,-6.907755278982137
6.193263513182988,2.7546503957725403,0.7655219165453209,1.643758296203386,-1250.1187862021688,-6.907755278982137
6.193263513182988,2.7546503957725403,0.6984584133361917,1.643758296203386,-1250.2846494335276,-6.907755278982137
6.193263513182988,2.747462963364943,0.6984584133361917,1.6138529283970584,-1250.1424687756955,-6.907755278982137
6.10049890206235,2.747462963364943,0.6984584133361917,1.597016934479785,-1250.2125685009805,-6.907755278982137
6.10049890206235,2.715814038284229,0.7372250862017081,1.597016934479785,-1249.6171996866944,-6.907755278982137
6.10049890206235,2.715814038284229,0.7372250862017081,1.5927194454720879,-1249.6332640266407,-6.907755278982137
6.10049890206235,2.715814038284229,0.7372250862017081,1.6200605703116877,-1249.579312462697,-6.907755278982137
6.10049890206235,2.748201304763029,0.7427723399047106,1.6200605703116877,-1249.9593342741482,-6.907755278982137
6.10049890206235,2.748201304763029,0.7427723399047106,1.7537844748685907,-1251.1608332695407,-6.907755278982137
6.10049890206235,2.748201304763029,0.7472483613321923,1.710567177884621,-1250.4983787852939,-5.809142990314028
6.10049890206235,2.6619222838425083,0.7472483613321923,1.710567177884621,-1249.7759017706642,-6.907755278982137
6.16615463520366,2.6619222838425083,0.6729215940765803,1.710567177884621,-1249.8798195017753,-6.907755278982137
6.16615463520366,2.6619222838425083,0.5927459341894694,1.686657654217351,-1249.8378353143942,-6.907755278982137
6.16615463520366,2.677525491444126,0.5927459341894694,1.686657654217351,-1250.032939816677,-6.907755278982137
6.17825499420673,2.677525491444126,0.5927459341894694,1.686657654217351,-1250.0421957737178,-6.214608098422191
6.17825499420673,2.677525491444126,0.660978668518513,1.686657654217351,-1249.770919770191,-6.907755278982137
6.17825499420673,2.6798140700797846,0.660978668518513,1.686657654217351,-1249.7937761280416,-6.907755278982137
6.193297334372479,2.6798140700797846,0.660978668518513,1.6923048893267612,-1249.8842146663128,-6.907755278982137
6.193297334372479,2.5905525506588516,0.660978668518513,1.6923048893267612,-1249.2634295287858,-6.907755278982137
6.193297334372479,2.5905525506588516,0.5813184493549701,1.6619824444403126,-1248.9811220033966,-6.907755278982137
6.193297334372479,2.5986450482396157,0.5813184493549701,1.6619824444403126,-1249.0494782521773,-6.907755278982137
6.136125616345112,2.5986450482396157,0.576367727758482,1.6619824444403126,-1249.0089681476618,-6.907755278982137
6.204773782567654,2.5986450482396157,0.576367727758482,1.7530453703205493,-1250.354975200963,-6.907755278982137
6.204773782567654,2.5732111876385497,0.6030735224548011,1.7530453703205493,-1250.1941406345898,-6.907755278982137
6.204773782567654,2.5732111876385497,0.6140308380503002,1.7530453703205493,-1250.20353464679,-6.907755278982137
6.204773782567654,2.632928564982408,0.6140308380503002,1.7530453703205493,-1250.542863807072,-6.907755278982137
6.294440391415303,2.632928564982408,0.6140308380503002,1.7345065598946423,-1250.5106647061596,-6.907755278982137
6.294440391415303,2.5946197891994784,0.6244735867450733,1.7345065598946423,-1250.3091863767681,-6.907755278982137
6.385310496146097,2.5471063117172124,0.6244735867450733,1.7345065598946423,-1250.7367165600044,-6.907755278982137
6.3457776012517435,2.5917295009189822,0.6244735867450733,1.7345065598946423,-1250.5645033720361,-6.907755278982137
6.3457776012517435,2.582082150014267,0.598998009978136,1.7345065598946423,-1250.4787958696159,-6.907755278982137
6.266618551285656,2.6115215483419254,0.598998009978136,1.7345065598946423,-1250.2654211096701,-6.907755278982137
6.16872056126157,2.6115215483419254,0.6574425848246533,1.7345065598946423,-1249.935053199685,-6.907755278982137
6.16872056126157,2.6115215483419254,0.6743706869554339,1.7345065598946423,-1249.9582701429474,-6.907755278982137
6.16872056126157,2.6115215483419254,0.6004081185454276,1.7345065598946423,-1249.96314320002,-6.907755278982137
6.157578062061973,2.6115215483419254,0.6004081185454276,1.7345065598946423,-1249.9383472970121,-6.907755278982137
6.157578062061973,2.643126785210293,0.6004081185454276,1.7288400446954229,-1250.122326414129,-6.214608098422191
6.162763432776681,2.643126785210293,0.6004081185454276,1.7288400446954229,-1250.131245041109,-6.907755278982137
6.162763432776681,2.643126785210293,0.6004081185454276,1.7048237599852503,-1249.7917586587882,-6.907755278982137
6.162763432776681,2.643126785210293,0.5412746106756342,1.7048237599852503,-1250.1029564877072,-6.907755278982137
6.115011736467991,2.643126785210293,0.5248901698799014,1.7048237599852503,-1250.2209782808711,-6.907755278982137
6.115011736467991,2.5554285335477167,0.5958206759244752,1.7048237599852503,-1249.0457755570467,-6.907755278982137
6.115011736467991,2.5554285335477167,0.5970598324843591,1.6159752488844086,-1248.4042775801304,-6.907755278982137
6.115011736467991,2.5554285335477167,0.5592145715889665,1.5279923662502344,-1249.1325426304222,-6.907755278982137
6.115011736467991,2.52305289615557,0.5625356211343824,1.5279923662502344,-1248.8041624961663,-6.907755278982137
6.03551302128844,2.52305289615557,0.5625356211343824,1.567870629382155,-1248.4985635398884,-6.907755278982137
6.023739610159543,2.52305289615557,0.5625356211343824,1.5391812646401082,-1248.8230575963119,-6.907755278982137
6.023739610159543,2.435170542642202,0.5625356211343824,1.5391812646401082,-1248.252647105048,-6.907755278982137
6.023739610159543,2.435170542642202,0.48955966310965415,1.5260897653139178,-1248.6612239514714,-6.907755278982137
6.001065715223239,2.3753720392204474,0.48955966310965415,1.5260897653139178,-1248.397684925733,-6.907755278982137
6.08673066714279,2.285866904817096,0.48955966310965415,1.5260897653139178,-1248.2919424303516,-6.907755278982137
6.08673066714279,2.321273894200302,0.48955966310965415,1.5853387800568417,-1247.8529849845536,-6.907755278982137
6.1682601955257725,2.321273894200302,0.48955966310965415,1.5853387800568417,-1247.9559399979883,-6.907755278982137
6.1682601955257725,2.253406213893676,0.4447728753252889,1.5853387800568417,-1248.116418082559,-6.907755278982137
6.200242516140959,2.253406213893676,0.41367566763504937,1.5853387800568417,-1248.0911460949567,-6.907755278982137
6.200242516140959,2.253406213893676,0.36014034159490504,1.656056561801211,-1248.3942916921997,-6.907755278982137
6.200242516140959,2.253406213893676,0.27798419825508724,1.656056561801211,-1248.503884715059,-6.907755278982137
6.165701690378999,2.253406213893676,0.32762937882341486,1.656056561801211,-1248.3334715540186,-6.907755278982137
6.225200968759636,2.253406213893676,0.4099448781820094,1.656056561801211,-1248.5833009577532,-6.214608098422191
6.225200968759636,2.3505364247398046,0.5082598824903343,1.656056561801211,-1248.4725306607272,-6.907755278982137
6.225200968759636,2.3505364247398046,0.5687426628123573,1.656056561801211,-1248.8373518720894,-6.907755278982137
6.225200968759636,2.4179039508853526,0.5687426628123573,1.656056561801211,-1248.5145938798994,-6.907755278982137
6.225200968759636,2.4179039508853526,0.5707068277990808,1.656056561801211,-1248.5237076671353,-6.907755278982137
6.225200968759636,2.3775712665449444,0.5707068277990808,1.5727310071489353,-1248.2359159219775,-6.907755278982137
6.173067901521575,2.3157822254619553,0.5707068277990808,1.5727310071489353,-1248.4076838977408,-6.907755278982137
6.203887411412214,2.3157822254619553,0.6452280083864648,1.5727310071489353,-1249.218503423013,-6.907755278982137
6.234716784736401,2.3157822254619553,0.6558009055041649,1.5727310071489353,-1249.4915974528835,-6.907755278982137
6.234716784736401,2.3157822254619553,0.6373722530330039,1.5727310071489353,-1249.2708549386086,-6.907755278982137
6.234716784736401,2.398203709368206,0.5484866460996377,1.5727310071489353,-1248.1203679041407,-6.907755278982137
6.213915341066912,2.398203709368206,0.5484866460996377,1.5113527298293201,-1248.4957307196385,-6.907755278982137
6.165847618019984,2.398203709368206,0.5141190262789826,1.5113527298293201,-1248.4411854786763,-6.907755278982137
6.165847618019984,2.398203709368206,0.5141190262789826,1.5531274721716566,-1248.0229282008559,-6.907755278982137
6.165847618019984,2.398203709368206,0.4360358605404656,1.5531274721716566,-1248.1741316941682,-6.907755278982137
6.165847618019984,2.398203709368206,0.436715938057595,1.5710362920447611,-1248.0549311861917,-6.214608098422191
6.165847618019984,2.398203709368206,0.4355003563209095,1.5979070588830586,-1247.98190257865,-6.907755278982137
6.165847618019984,2.4880119464144235,0.4548315183619459,1.5979070588830586,-1248.465846221823,-6.907755278982137
6.165847618019984,2.388819279128915,0.4548315183619459,1.5979070588830586,-1247.9045926099134,-6.907755278982137
6.165847618019984,2.3776856531008117,0.3757767053988802,1.5979070588830586,-1248.1417124805218,-6.907755278982137
6.104098411423113,2.3776856531008117,0.3757767053988802,1.5743656927345602,-1248.2811582561003,-6.907755278982137
6.104098411423113,2.3776856531008117,0.25259817478935653,1.5743656927345602,-1249.4903158525894,-6.907755278982137
6.036218746585991,2.3776856531008117,0.3249581884524033,1.5743656927345602,-1248.8759229396,-6.907755278982137
6.036218746585991,2.374216390832701,0.42342842234645073,1.5743656927345602,-1248.1031596547837,-6.907755278982137
6.036218746585991,2.374216390832701,0.4811390283759382,1.5711985809802638,-1247.9206850563053,-6.907755278982137
5.961190974712858,2.374216390832701,0.4811390283759382,1.5711985809802638,-1248.0568453737953,-6.907755278982137
5.961190974712858,2.374216390832701,0.4811390283759382,1.5870159033845987,-1247.9690232843898,-6.907755278982137
5.970603679523526,2.374216390832701,0.4811390283759382,1.5870159033845987,-1247.9490163566888,-6.907755278982137
5.970603679523526,2.374216390832701,0.4811390283759382,1.508317151412618,-1248.7830381153258,-6.907755278982137
5.970603679523526,2.2781692012713157,0.4811390283759382,1.508317151412618,-1248.6449766703795,-6.907755278982137
5.923138875272452,2.2781692012713157,0.4811390283759382,1.508317151412618,-1248.7663277871673,-6.907755278982137
6.015046482051815,2.2781692012713157,0.39133412889744734,1.508317151412618,-1248.7087693110577,-6.907755278982137
6.099956670404206,2.2781692012713157,0.39133412889744734,1.5813898219562361,-1247.9107079131545,-6.907755278982137
6.1638949896410855,2.2781692012713157,0.4035782902003826,1.5813898219562361,-1247.9356755300307,-6.907755278982137
6.1638949896410855,2.3267369167450447,0.4035782902003826,1.56645987106103,-1247.9645738814102,-6.907755278982137
6.141765276518485,2.3267369167450447,0.4035782902003826,1.56645987106103,-1247.961710836334,-6.907755278982137
6.141765276518485,2.4020613488636933,0.4035782902003826,1.56645987106103,-1248.270926632707,-6.907755278982137
6.141765276518485,2.4020613488636933,0.4035782902003826,1.5239529177199866,-1248.7156787596987,-6.907755278982137
6.141765276518485,2.4020613488636933,0.4035782902003826,1.5552056005363353,-1248.3587816621648,-6.907755278982137
6.141765276518485,2.4020613488636933,0.41725902030158957,1.5552056005363353,-1248.2801238185561,-6.907755278982137
6.141765276518485,2.4020613488636933,0.41725902030158957,1.5851108534389706,-1248.1005024344613,-6.907755278982137
6.158136692051775,2.399101783621222,0.41725902030158957,1.5851108534389706,-1248.0798502323146,-6.907755278982137
6.158136692051775,2.399101783621222,0.3827150353311063,1.556523371607709,-1248.4432878278724,-6.907755278982137
6.228726328505556,2.399101783621222,0.38818143516437287,1.556523371607709,-1248.3769680071914,-6.907755278982137
6.228726328505556,2.399101783621222,0.36870400127762093,1.556523371607709,-1248.494649858944,-6.907755278982137
6.228726328505556,2.399101783621222,0.3783247994398681,1.6446338177673314,-1248.395141358399,-6.907755278982137
6.231109829171746,2.399101783621222,0.3783247994398681,1.6446338177673314,-1248.398453765858,-6.907755278982137
6.185625426270693,2.30281148543978,0.3783247994398681,1.6446338177673314,-1248.1421706052265,-6.907755278982137
6.185625426270693,2.30281148543978,0.3783247994398681,1.6873605643718474,-1248.6052783079874,-6.907755278982137
6.2491217448977165,2.30281148543978,0.4598183932480169,1.6873605643718474,-1249.019442803581,-6.907755278982137
6.281146409053305,2.30281148543978,0.4598183932480169,1.625385860707417,-1248.4211762729522,-6.907755278982137
6.281146409053305,2.3040097473639007,0.4676375813162109,1.625385860707417,-1248.450206066356,-6.907755278982137
6.281146409053305,2.295467837945771,0.4676375813162109,1.625385860707417,-1248.500069304159,-6.907755278982137
6.3336952081672315,2.295467837945771,0.5024905611066403,1.625385860707417,-1248.9807742210908,-6.907755278982137
6.39031644339523,2.295467837945771,0.5024905611066403,1.625385860707417,-1249.3197035438416,-6.907755278982137
6.319400823081153,2.295467837945771,0.590316571462064,1.625385860707417,-1249.7536093018398,-6.907755278982137
6.319400823081153,2.295467837945771,0.5038669132161956,1.5799515647847617,-1248.6535750288765,-6.907755278982137
6.319400823081153,2.371861867986543,0.5038669132161956,1.5799515647847617,-1248.2934119561253,-6.907755278982137
6.319400823081153,2.332531643425849,0.5038669132161956,1.4806398815963655,-1249.0986198377657,-6.907755278982137
6.319400823081153,2.3878216258756977,0.5038669132161956,1.4756061093699413,-1249.1461001548332,-6.907755278982137
6.319400823081153,2.4027291966837567,0.47411049320622833,1.4756061093699413,-1249.199621468382,-6.907755278982137
6.371858788394581,2.4027291966837567,0.5705026090320664,1.4756061093699413,-1249.4386024941841,-6.907755278982137
6.371858788394581,2.4027291966837567,0.5625050850935589,1.4756061093699413,-1249.4083235156988,-6.907755278982137
6.3069171404230815,2.4027291966837567,0.5593572814458243,1.4756061093699413,-1249.2121795289622,-6.907755278982137
6.3069171404230815,2.399578522300794,0.5237337359025098,1.4756061093699413,-1249.1498562393033,-6.907755278982137
6.3069171404230815,2.399578522300794,0.5237337359025098,1.5179667629113418,-1248.5659087904412,-6.907755278982137
6.2212338882176175,2.399578522300794,0.5237337359025098,1.5653132694413785,-1248.0491752746927,-6.907755278982137
6.2212338882176175,2.4941456769599926,0.49420018429730167,1.5653132694413785,-1248.4564246819434,-6.907755278982137
6.140625785214072,2.4941456769599926,0.4900405483502477,1.5653132694413785,-1248.4897946717276,-6.907755278982137
6.217971958474553,2.4534292870472045,0.4900405483502477,1.5653132694413785,-1248.208380382585,-6.907755278982137
6.217971958474553,2.4534292870472045,0.484069041379251,1.5653132694413785,-1248.2251986462393,-6.907755278982137
6.1431497269165,2.4534292870472045,0.484069041379251,1.5833897470874234,-1248.116864642722,-6.907755278982137
6.206917378696232,2.4534292870472045,0.4224956050623142,1.5833897470874234,-1248.4105079907047,-6.907755278982137
6.206917378696232,2.508392967702454,0.4224956050623142,1.4867055451161857,-1250.2314401801743,-6.907755278982137
6.303118643534185,2.508392967702454,0.4535709313653969,1.4867055451161857,-1249.8486850239906,-6.907755278982137
6.371714584759184,2.520332560878142,0.4535709313653969,1.4867055451161857,-1250.0024107239635,-6.907755278982137
6.371714584759184,2.525426654986349,0.4773974326196,1.4867055451161857,-1249.9024675109758,-6.907755278982137
6.371714584759184,2.4789966038386035,0.4773974326196,1.4867055451161857,-1249.4874479956877,-6.907755278982137
6.371714584759184,2.4789966038386035,0.5105656726438684,1.4867055451161857,-1249.384231806074,-6.907755278982137
6.371714584759184,2.398397347686679,0.5105656726438684,1.4867055451161857,-1249.11148952774,-6.907755278982137
6.371714584759184,2.398397347686679,0.4322072016347338,1.4867055451161857,-1249.1669907845207,-6.907755278982137
6.371714584759184,2.398397347686679,0.4909319970925002,1.4867055451161857,-1249.0955571367308,-6.907755278982137
6.371714584759184,2.398397347686679,0.4909319970925002,1.526771745135959,-1248.6279190341922,-6.907755278982137
6.3865493548558465,2.4005527945307072,0.4909319970925002,1.526771745135959,-1248.6794879803288,-6.907755278982137
6.3865493548558465,2.4005527945307072,0.47734541314183243,1.480877475761879,-1249.231617629746,-6.907755278982137
6.361752243707354,2.4005527945307072,0.5510771726629953,1.480877475761879,-1249.2574350483792,-6.907755278982137
