infWeight,lengthCostWeight,freqCostWeight,typWeight,logLikelihood,outputProb
5.767224247381172,0.026056500855157386,0.00035470076408238965,4.927924588549448,-1334.2454867239514,-6.907755278982137
5.802641370706341,0.02335823423556989,0.00035470076408238965,4.878811722439843,-1333.8986266915178,-6.907755278982137
5.716578549239864,0.14034345754460342,0.00035470076408238965,4.707554919882806,-1336.4611295974191,-6.907755278982137
5.6669287957251875,0.0026470289043466167,0.05999624955098682,4.814940669532063,-1335.3155021122598,-6.907755278982137
5.605878588743588,0.0026470289043466167,0.03422950863095415,4.772081356966066,-1334.7062851143448,-6.907755278982137
5.590744533250188,0.07894246505307306,0.03422950863095415,4.680692379740195,-1336.327744867385,-6.907755278982137
5.50824373322547,0.036574439791075004,0.009092074778803416,4.70835443027796,-1334.9990729657577,-6.907755278982137
5.50357181355365,0.036574439791075004,0.025092813743074552,4.843330338229553,-1336.0548632781824,-6.907755278982137
5.542629762971853,0.009481583414841102,0.03777321278332214,4.936650919593066,-1335.9980972174064,-6.907755278982137
5.523277309257616,0.024629575018404085,0.12760914571468804,4.9601203437133305,-1340.1493826713354,-6.907755278982137
5.718416138785039,0.024629575018404085,0.0751434351286932,4.965368201130285,-1336.8860839175097,-6.907755278982137
5.829139888612632,0.024629575018404085,0.055100683806711626,4.847360620833933,-1335.2000419917458,-6.907755278982137
5.695275756251147,0.03803366078721709,0.012466619807985507,4.812638586340472,-1334.6003319488143,-6.907755278982137
5.64756616880194,0.06023055405989533,0.02899968411080693,4.736984889442101,-1335.5437760261996,-6.907755278982137
5.559992101369508,0.06023055405989533,0.02899968411080693,4.64827310051769,-1335.6910087585977,-6.907755278982137
5.65954470569276,0.030451580140863896,0.05879182400215654,4.611034665768966,-1335.2801308142068,-6.907755278982137
5.732237737346521,0.030451580140863896,0.02005303251962781,4.76735307346098,-1334.3571189021357,-6.907755278982137
5.7410991471261585,0.02065743426464743,0.02005303251962781,4.715019065607338,-1333.9996104677166,-6.907755278982137
5.760781953157936,0.02065743426464743,0.02005303251962781,4.724169753212481,-1333.9653660151434,-6.907755278982137
5.717104518506756,0.02065743426464743,0.09869452637459974,4.771028565382584,-1336.5975999353407,-6.907755278982137
5.6636449657847034,0.0035459301492607293,0.04444134630648375,4.836988137615843,-1334.9913261458203,-6.907755278982137
5.582646432425907,0.0035459301492607293,0.015572325741974695,4.913190406421197,-1334.8871509233686,-6.907755278982137
5.408806102350436,0.0035459301492607293,0.005989089765466171,4.949287175688504,-1335.7959905304529,-6.907755278982137
5.531442732177756,0.0035459301492607293,0.005989089765466171,4.900729058486178,-1334.83254108527,-6.907755278982137
5.687156989006407,0.0035459301492607293,0.028197634712870713,4.939738350280127,-1334.8889498187607,-6.907755278982137
5.719734707987017,0.0027997981571367043,0.028197634712870713,4.846074387372035,-1334.3623272211798,-6.907755278982137
5.77080845073805,0.0027997981571367043,0.012570030738649034,4.939685376627865,-1334.1757029066318,-6.907755278982137
5.74568338901744,0.017871947109710382,0.01609804150680557,4.900009314912291,-1334.4535654495328,-6.907755278982137
5.701641038945026,0.018616248075762187,0.01609804150680557,4.944095841773743,-1334.8281715364838,-6.907755278982137
5.724159715930082,0.012388209132651474,0.01609804150680557,4.798242082189898,-1334.0502719783226,-6.907755278982137
5.65980460541331,0.005440040392682723,0.023901012163149864,4.823172718988876,-1334.438473861046,-6.907755278982137
5.731633206131018,0.1035553765519231,0.020605680368601477,4.810910334162559,-1336.4270621678231,-6.907755278982137
5.680962992506183,0.105058690536645,0.020155514161085575,4.879773499662611,-1337.0922528433543,-6.907755278982137
5.764540580567054,0.0372350374993421,0.020155514161085575,4.96519065368776,-1335.222035582477,-6.907755278982137
5.810387061676092,0.017005796912863125,0.016306672297328857,4.870590184392023,-1334.1304988295442,-6.907755278982137
5.579892642004498,0.05892862166562394,0.016306672297328857,4.76739677800386,-1335.5738719391484,-6.907755278982137
5.689041765313678,0.03213316395787194,0.03574304792605574,4.710909396731841,-1334.8038777720374,-6.907755278982137
5.673611579695798,0.04274100700430426,0.018557494614147855,4.615188389872748,-1334.3673556468052,-6.907755278982137
5.748767197504721,0.01958394637231124,0.005799752057658719,4.571648849682498,-1333.4138107621836,-6.907755278982137
5.547475680336439,0.01958394637231124,0.005799752057658719,4.659518797505262,-1334.2395528350175,-6.907755278982137
5.5670645765961035,0.013410556945326526,0.009789725955019238,4.464289449896278,-1333.9206140778317,-6.907755278982137
5.725695085758425,0.013410556945326526,0.009789725955019238,4.414007064463187,-1333.4877902188496,-6.907755278982137
5.659592442540535,0.14593719986828532,0.009789725955019238,4.356337246527511,-1336.325591292411,-6.907755278982137
5.729756185738451,0.14593719986828532,0.009789725955019238,4.228303606338416,-1336.015563986167,-6.907755278982137
5.87592705874712,0.0825871142335471,0.01881484305918825,4.244419771242504,-1334.5675403697398,-6.907755278982137
5.641396537050687,0.13713337049648727,0.05128242651710809,4.108393444815268,-1337.6638724181194,-6.907755278982137
5.795105689205311,0.1136577421037164,0.05128242651710809,4.174953377009918,-1336.3222950841377,-6.907755278982137
5.699543546373107,0.007618785490590231,0.0003340262512377795,4.174953377009918,-1333.91706685682,-6.907755278982137
5.7268303836231,0.007618785490590231,0.0003340262512377795,4.192218886917074,-1333.823963540678,-6.907755278982137
5.699862304143689,0.09167766450124415,0.0003340262512377795,4.318976963726421,-1334.548635206259,-6.907755278982137
5.712667399365536,0.1360117324786657,0.029153265135440337,4.274893257297193,-1336.4179781574685,-6.907755278982137
5.7918718913570855,0.06648159797027943,0.039823775755335564,4.255960760773709,-1334.9055175059057,-6.907755278982137
5.885496642673468,0.024120980266670124,0.021193714058524556,4.231371042081704,-1334.0008748115615,-6.907755278982137
5.919726807531049,0.005498201850261464,0.007798090897605637,4.350527302916709,-1333.3874855283768,-6.907755278982137
5.919726807531049,0.11089044745436165,0.007798090897605637,4.337695078920189,-1334.611105432966,-6.907755278982137
6.013371542980975,0.07929609475082013,0.007798090897605637,4.210644819862756,-1334.3694570336768,-6.907755278982137
6.025890927948138,0.10483869736477104,0.007798090897605637,4.310873865425202,-1334.4739913598085,-6.907755278982137
6.030503757018677,0.05645230089708535,0.014802729738180613,4.523482288788618,-1333.75276714307,-6.907755278982137
6.131269128481006,0.13584031628610932,0.014802729738180613,4.546370186326639,-1335.2414023337096,-6.907755278982137
6.235422924533567,0.13996212536635244,0.0083575258953482,4.420966158710034,-1335.1276951429122,-6.907755278982137
6.455922114057546,0.13996212536635244,0.015150935769997067,4.541004532897458,-1335.678622571623,-6.907755278982137
6.788896058360193,0.11866389390247309,0.015150935769997067,4.534395097983614,-1336.6755480707045,-6.907755278982137
6.754237878043283,0.11744291646255958,0.04152289597249205,4.611077991729215,-1336.9533810826622,-6.907755278982137
6.792757834633891,0.1360155685230981,0.004414384876544539,4.529518597894892,-1336.7058273415068,-6.907755278982137
6.767923779599446,0.18684870436637507,0.03649886773742658,4.44845435269697,-1338.3466268087068,-6.907755278982137
6.725843563582826,0.1424606055844467,0.03649886773742658,4.531011755713805,-1337.186253940466,-6.907755278982137
6.637461661687199,0.03414174364138833,0.02633354981159935,4.4573447297751745,-1335.6962601481407,-6.907755278982137
6.6289042157587446,0.06510651766393578,0.02633354981159935,4.527858879692464,-1335.5681955011557,-6.907755278982137
6.532265541935418,0.04526538041671958,0.035296760318362916,4.389556526155755,-1335.5019703430924,-6.907755278982137
6.441931541590099,0.07220631017271677,0.0304557582336364,4.483712154762433,-1335.001370848289,-6.907755278982137
6.269731067540204,0.043340095956309804,0.04707596125313138,4.564774757805824,-1334.4725437192326,-6.907755278982137
6.186124186171299,0.005042202248373397,0.04707596125313138,4.5038911950733365,-1333.991352341975,-6.907755278982137
6.28527969773867,0.005042202248373397,0.08244364506995322,4.593539382373526,-1334.754270541645,-6.907755278982137
6.275831369590096,0.08702970945680538,0.032849738461629474,4.472232765979678,-1334.8201781696134,-6.907755278982137
6.056198360817589,0.033999834886253175,0.03389275603748806,4.458714844096065,-1333.8980058211318,-6.907755278982137
5.96391809107744,0.017568208383908226,0.039818768197570506,4.271779005504757,-1334.1493142244744,-6.907755278982137
5.978639246756294,0.028873936881728374,0.03692334178592459,4.361658707676067,-1333.9946568227747,-6.907755278982137
6.1138406364248015,0.028873936881728374,0.12497248582904774,4.493897910970806,-1335.9652107937172,-6.907755278982137
6.005475870473393,0.05609762089338948,0.04087059676419869,4.4269897624343475,-1334.3422976508007,-6.907755278982137
5.909281122079201,0.04677542258081585,0.0024943623032938856,4.510486532650498,-1333.4216857611514,-6.907755278982137
6.0293664494530175,0.028521510845519207,0.0024943623032938856,4.4291541075758465,-1333.3431730371342,-6.907755278982137
6.000319403316906,0.06578049014216955,0.0024943623032938856,4.424902082230506,-1333.6668875788346,-6.907755278982137
6.1737891660538375,0.03562376152926134,0.03145664484207661,4.424902082230506,-1334.062595257444,-6.907755278982137
6.1737891660538375,0.03562376152926134,0.04129078837823756,4.541652446049807,-1334.121392227312,-6.907755278982137
6.161579540418542,0.058927999116996733,0.06853618399971073,4.4614725912414315,-1335.0621487711203,-6.907755278982137
6.172342253662727,0.058927999116996733,0.06853618399971073,4.615360689904151,-1335.1613383770857,-6.907755278982137
6.028837911831297,0.012194326330346726,0.043753942160091666,4.5525947026401585,-1333.7958025308612,-6.907755278982137
6.028970620175906,0.008123769409628076,0.043753942160091666,4.617590277079101,-1333.7708040632351,-6.907755278982137
5.951264366274783,0.06596981397932179,0.043753942160091666,4.560027721939217,-1334.6914605212214,-6.907755278982137
5.951264366274783,0.04906604612130913,0.03984008227189203,4.59100171667112,-1334.3062510513785,-6.907755278982137
6.026913912268439,0.04906604612130913,0.0013269126822623382,4.458248217260074,-1333.4408878417967,-6.907755278982137
6.051510650152424,0.00927377257775224,0.08950654909976943,4.369666244364884,-1334.812016843525,-6.907755278982137
6.086983118904838,0.06479112128417806,0.003532668653181192,4.329719773489591,-1333.9014255200811,-6.907755278982137
5.995613523759032,0.023010891710329186,0.006083371393667331,4.319193139295635,-1333.5835011571055,-6.907755278982137
6.038344087079252,0.023010891710329186,0.01306191362394783,4.462333574002217,-1333.4245583337972,-6.907755278982137
6.1140298690647725,0.07215065812320344,0.01306191362394783,4.620426187334191,-1334.0083164449904,-6.907755278982137
6.14439081475147,0.07215065812320344,0.014692941427151563,4.8057267173617895,-1334.4178758790347,-6.907755278982137
6.23047530637131,0.00017828843512025314,0.04850445834826691,4.824398193271438,-1334.1654643383752,-6.907755278982137
6.13202088531115,0.013087613502180682,0.012328215962082039,4.898448063056524,-1333.699467732677,-6.907755278982137
6.1627510840074065,0.03693085239339006,0.014101127834478984,4.904794581676473,-1334.0921885887694,-6.907755278982137
6.087378091178918,0.03693085239339006,0.010403471287794045,4.923662688387688,-1334.0846156886232,-6.907755278982137
6.2075390286744465,0.02527739515404806,0.03625590117188175,4.807428566091981,-1334.174736997,-6.907755278982137
6.304015586711549,0.03002312894604973,0.009230493834161902,4.964653202412922,-1334.1703425937371,-6.907755278982137
6.182199852168644,0.012040559645971852,0.00027125457041698173,4.987380457032037,-1333.7348962837214,-6.907755278982137
6.090790802007625,0.04871234461443932,0.002434472837994597,4.901630609564633,-1334.0116322043111,-6.907755278982137
6.157682363176803,0.04871234461443932,0.030989863519935996,4.8315486665947205,-1334.4713158635848,-6.907755278982137
6.286945893196473,0.13240653476317601,0.030989863519935996,4.56876512976753,-1335.6969868914296,-6.907755278982137
6.156265934184278,0.02812537041115397,0.02768734311757154,4.629731188588016,-1333.7599934329255,-6.907755278982137
6.1405372038018795,0.007903079789516473,0.0024703884243577946,4.685237840855665,-1333.1650920526356,-6.907755278982137
6.184880193928339,0.007903079789516473,0.07257332258803934,4.642038789404728,-1334.4567829147866,-6.907755278982137
6.130027286522173,0.052500413770081154,0.07081587498125075,4.642038789404728,-1335.136835777215,-6.907755278982137
6.168641297798686,0.046305864945144735,0.11173634166432346,4.66348361057619,-1336.2225519840638,-6.907755278982137
6.269214081717736,0.046305864945144735,0.06927369274733389,4.644155088918454,-1335.0514347183728,-6.907755278982137
6.109070303477429,0.011936982679237597,0.02861890779862902,4.708018170496619,-1333.6247048240941,-6.907755278982137
6.142187980515963,0.05332074006085164,0.01615859060201107,4.679941165460443,-1333.8715101896175,-6.907755278982137
6.1477063188330145,0.09426370825957159,0.01615859060201107,4.758682752646675,-1334.7751237454452,-6.907755278982137
6.181762023363343,0.11849267699776342,0.022708330608298057,4.74755990208516,-1335.4944423231902,-6.907755278982137
6.274831601232371,0.04106817869309813,0.09984085223813617,4.710329466512595,-1335.8755448926445,-6.907755278982137
6.10816411357381,0.07562144616389183,0.0605207408855714,4.75000179308856,-1335.6511578564862,-6.907755278982137
6.0744107140228945,0.05817749003025716,0.0605207408855714,4.713743172925135,-1335.162992524956,-6.907755278982137
6.1040470903274455,0.06464114879822709,0.0605207408855714,4.794174875518476,-1335.5373637449884,-6.907755278982137
6.1040470903274455,0.1364175590597208,0.026270162356351434,4.650155403524807,-1335.859942901419,-6.907755278982137
6.159986500861201,0.04566260715053634,0.004286169077285989,4.692485153222626,-1333.554059521512,-6.907755278982137
6.091322169872079,0.16423170000121773,0.000733721236628949,4.626726234205237,-1335.750572319317,-6.907755278982137
6.005987147986968,0.16423170000121773,0.007009851088487479,4.486155412964693,-1335.7871533246855,-6.907755278982137
6.082605458889235,0.16423170000121773,0.0010594875856501358,4.55235509445349,-1335.59716586342,-6.907755278982137
6.10905203539886,0.08619299108900906,0.0010594875856501358,4.545300272213464,-1333.9034810448422,-6.907755278982137
6.031074570911084,0.058865321211282955,0.01846354503852144,4.709265907168557,-1334.0764547769518,-6.907755278982137
6.007365883374665,0.024010489904763944,0.028324115066650918,4.67160188799182,-1333.709111450704,-6.907755278982137
6.073658881709059,0.024010489904763944,0.028324115066650918,4.751824626386334,-1333.8247079071073,-6.907755278982137
6.046987455617716,0.08657164771124952,0.028324115066650918,4.806231256727298,-1335.206082265266,-6.907755278982137
5.983511206321497,0.09439563600768787,0.008117091545254376,4.866710531631653,-1335.1407757344653,-6.907755278982137
5.983511206321497,0.020134007955625425,0.011290596939173725,4.920226913987216,-1333.9113967948047,-6.907755278982137
6.118654126441185,0.05048886458876368,0.018989016226160876,4.863107902582534,-1334.3083073509133,-6.907755278982137
6.099492068542247,0.004467324571440863,0.019969539916501747,4.769517797117853,-1333.4633976912778,-6.907755278982137
6.1107663116418625,0.004467324571440863,0.04657193927786121,4.8447810742731106,-1334.1640579154775,-6.907755278982137
5.983292192965826,0.004467324571440863,0.04657193927786121,4.706392648602547,-1333.9027962885361,-6.907755278982137
5.938242712477302,0.024321087083524866,0.01586112331803386,4.70702210703929,-1333.5509075444904,-6.907755278982137
5.812557234475469,0.021941632464402186,0.033231098912978006,4.596479454003918,-1333.9290850556552,-6.907755278982137
5.902242420660411,0.021941632464402186,0.033231098912978006,4.4999278951163335,-1333.7416733930293,-6.907755278982137
5.902242420660411,0.010220001862830128,0.033231098912978006,4.621842622869361,-1333.6510570856856,-6.907755278982137
6.0458611477632855,0.03442720499029396,0.03426077463625123,4.620512890648742,-1333.91208601756,-6.907755278982137
6.049101305380541,0.08315381802352789,0.003971203683248027,4.561683456618984,-1333.9244639238923,-6.907755278982137
6.219944542367088,0.040113448457468684,0.021447296702231874,4.60206076975045,-1333.8507053911799,-6.907755278982137
6.415733581129538,0.05672265151679922,0.021447296702231874,4.55469326825877,-1334.5137876069114,-6.907755278982137
6.290761972963887,0.08918550820991356,0.021447296702231874,4.56892131191743,-1334.6025498192164,-6.907755278982137
6.389205875434058,0.012387389230812264,0.021447296702231874,4.549956246531284,-1334.1786675346243,-6.907755278982137
6.372552162362339,0.038640272499397936,0.01579623347468518,4.478798348289631,-1334.2850354632833,-6.907755278982137
6.280485592782574,0.07466648415541725,0.0006846266506411812,4.538632863313608,-1333.9687795731425,-6.907755278982137
6.2505831219256685,0.03113635803732352,0.0006846266506411812,4.640939726932622,-1333.4783158675405,-6.907755278982137
6.22391772633426,0.09014605813675314,0.0006846266506411812,4.697698278511591,-1334.173191620519,-6.907755278982137
6.202277770824807,0.12271815430185878,0.010646122203563872,4.697698278511591,-1335.0867109792996,-6.907755278982137
6.008110922202545,0.12271815430185878,0.010646122203563872,4.684973085225276,-1335.227645527595,-6.907755278982137
6.012938015582117,0.023429475884339326,0.014048126433056297,4.606336890739105,-1333.362823005696,-6.907755278982137
5.960552032757628,0.07348318825622757,0.016769549869228836,4.599640111737601,-1334.172392747587,-6.907755278982137
5.9477662583813835,0.10611267125738845,0.031027742108247696,4.6484231049853335,-1335.453449710905,-6.907755278982137
6.019202763913276,0.12345931772357009,0.0012027454478111287,4.651171893086932,-1334.8438930572993,-6.907755278982137
6.04491066713825,0.050733449279359105,0.024020435069043188,4.602416156717293,-1333.9063657441466,-6.907755278982137
6.0331996193622075,0.06405659258883423,0.024020435069043188,4.55534293537093,-1334.080728376722,-6.907755278982137
5.889500192320052,0.03383703178123202,0.033767379690495515,4.591646444909923,-1333.9851654057632,-6.907755278982137
5.842281016195272,0.012947294277067523,0.09302166191070182,4.566218300928079,-1335.1766912535443,-6.907755278982137
5.799246294284319,0.004137897848106344,0.05504192812303517,4.566218300928079,-1334.1528463775976,-6.907755278982137
5.799246294284319,0.0020861005077955287,0.021290033402087703,4.607466743020989,-1333.4430439789548,-6.907755278982137
5.989449245203366,0.0020861005077955287,0.02988582153883971,4.6826749419986236,-1333.4958138665409,-6.907755278982137
5.919274179264983,0.0020861005077955287,0.017923546298731954,4.68468402104517,-1333.308161357044,-6.907755278982137
5.953273551352403,0.0020861005077955287,0.04763840048368718,4.552225776501648,-1333.7660108055268,-6.907755278982137
6.043746525608084,0.0020861005077955287,0.03034954255504927,4.60422324628634,-1333.4622928455415,-6.907755278982137
5.9499009661377285,0.03715525958776105,0.013088368812600455,4.656209642133392,-1333.5787316970961,-6.907755278982137
6.086483130697241,0.018269159234607278,0.07385874168358159,4.55204835009826,-1334.5144160660088,-6.907755278982137
6.138659975165581,0.03201940040499605,0.026653057343615626,4.402240345692912,-1333.9363099999118,-6.907755278982137
6.237796854460692,0.03201940040499605,0.03182991567514447,4.471042716522421,-1334.0981893131213,-6.907755278982137
6.237796854460692,0.05277594347919699,0.0787223804110524,4.466323720543365,-1335.2814304372494,-6.907755278982137
6.336023375112643,0.11258400166503348,0.0787223804110524,4.505451788306887,-1336.6256076026991,-6.907755278982137
6.3386573945638585,0.1770037077376918,0.0031426361379870735,4.439178301413264,-1335.9121811354607,-6.907755278982137
6.318735140701834,0.13129438646233837,0.0031426361379870735,4.493749529654812,-1334.9282650424193,-6.907755278982137
6.318735140701834,0.06326661515939336,0.008673530607323739,4.613701997111272,-1334.0494216336906,-6.907755278982137
6.318735140701834,0.04628805794741123,0.043553294051627826,4.585485525355395,-1334.532262126669,-6.907755278982137
6.352951822150578,0.048788094596372754,0.03443085690907229,4.608328056494426,-1334.4583800977214,-6.907755278982137
6.276921849977304,0.10131530426759067,0.03443085690907229,4.6431169497507625,-1335.2018743778242,-6.907755278982137
6.238892629742702,0.021519735535695295,0.02985145348922454,4.677833021404873,-1333.8668894276689,-6.907755278982137
6.40111447116368,0.04245658246400216,0.04550111484447279,4.791016595783364,-1334.860779057249,-6.907755278982137
6.309665131568989,0.08478985996194165,0.023528017542473155,4.846130581172835,-1335.0700257348012,-6.907755278982137
6.379242486646479,0.024698179216531287,0.02271397127442076,4.8896700089990155,-1334.3037819389351,-6.907755278982137
6.513372252648777,0.023035706080935733,0.02271397127442076,4.988491245286185,-1334.82998238506,-6.907755278982137
6.47512565944352,0.004412307505854925,0.02271397127442076,4.791715522247839,-1334.2801897464283,-6.907755278982137
6.457372599886812,0.004412307505854925,0.023417638171045127,4.791715522247839,-1334.2305991544108,-6.907755278982137
6.369856395479372,0.004412307505854925,0.023417638171045127,4.840184736901435,-1334.020876770548,-6.907755278982137
6.504721554229116,0.004412307505854925,0.023417638171045127,4.974894118272433,-1334.6063359701354,-6.907755278982137
6.4324081556872335,0.029957180343589383,0.004654932441071131,4.964723538705442,-1334.3026776455756,-6.907755278982137
6.392738649947649,0.029957180343589383,0.0006798289489035812,4.879274267400928,-1333.9611486747542,-6.907755278982137
6.557883816165928,0.025102176997115696,0.058732736387167625,4.816025124839818,-1335.3611650155087,-6.907755278982137
6.587161841336716,0.03729011773123401,0.00443839224975604,4.716143447510278,-1334.6371212264148,-6.907755278982137
6.510295337578359,0.10502585661484695,0.002789071471883315,4.629613194358847,-1334.9686644878298,-6.907755278982137
6.604541349783617,0.06069725416487849,0.008241395373713512,4.833454791154091,-1334.9645042841669,-6.907755278982137
6.636750974645915,0.06069725416487849,0.0013101918502893255,4.781931473338355,-1334.9345262557863,-6.907755278982137
6.6351646558382384,0.03806718087630495,0.025720096447599722,4.792706669238706,-1335.1496062727128,-6.907755278982137
6.674366449797603,0.024074570830536792,0.0673321246460855,4.999151256215688,-1336.2793471906848,-6.907755278982137
6.645457457145754,0.03478759387764574,0.061832573368697075,4.860711450203793,-1335.9032714586872,-6.907755278982137
6.453374437335956,0.018808406417560118,0.09318307759867547,4.8928057669005405,-1335.9557214750278,-6.907755278982137
6.677427887218149,0.03139589989508211,0.09318307759867547,4.955380711238725,-1336.9057894589844,-6.907755278982137
6.685858054878267,0.006970277993258639,0.018438150045484908,4.928398637121932,-1335.1328452895884,-6.907755278982137
6.753262459021139,0.06611687161912985,0.04273866883523119,4.878727811188802,-1336.3552940584354,-6.907755278982137
6.753262459021139,0.040362745876351025,0.023765909020154633,4.927701106811544,-1335.742694375014,-6.907755278982137
6.66138528990567,0.038367942416538486,0.024705249895647853,4.958034952966828,-1335.4276906176112,-6.907755278982137
6.66138528990567,0.011092870749890973,0.029932899954265495,4.986293356851219,-1335.3144819244274,-6.907755278982137
6.758006834983903,0.013525023571634192,0.04843953686611675,4.953426436618642,-1335.9894122400378,-6.907755278982137
6.766360371047709,0.006990112342210155,0.08264776936141216,4.971750880370128,-1336.6426972721163,-6.907755278982137
6.723538155434731,0.000951476256178381,0.08264776936141216,4.9741929187091145,-1336.4088534143084,-6.907755278982137
6.6809205442202115,0.09009499932251658,0.07726154921543082,4.9741929187091145,-1337.798289558635,-6.907755278982137
6.698797640018242,0.05512621816431732,0.049093556662356465,4.9741929187091145,-1336.3465714046617,-6.907755278982137
6.698797640018242,0.04819996515447719,0.03905577187846137,4.95071185768509,-1335.957674255648,-6.907755278982137
6.604889109637665,0.03858847805613131,0.023942692086807025,4.918206739463596,-1335.1442596358722,-6.907755278982137
6.553992645489129,0.0022010004290142393,0.10729931915654592,4.947515065367351,-1336.3958886386754,-6.907755278982137
6.549242005171331,0.008738756178302927,0.051045221513906086,4.872535512851415,-1335.0863601544559,-6.907755278982137
6.673414359707463,0.008738756178302927,0.0698128308883358,4.992055609425393,-1336.1012541581601,-6.907755278982137
6.628177220048461,0.008738756178302927,0.05795187458467899,4.979224610257863,-1335.6766829652838,-6.907755278982137
6.657280714996238,0.02585935407461824,0.13534987089199502,4.979224610257863,-1337.998566930987,-6.907755278982137
6.510469157947307,0.012607591430972905,0.13534987089199502,4.942781010744595,-1337.265385810972,-6.907755278982137
