infWeight,lengthCostWeight,freqCostWeight,typWeight,empiricalVsTruthConditional,logLikelihood,outputProb
16.300306459050635,0,0,0,0.5259555235970883,0.03653906630048692,-1466.0017249945322,-7.600902459542082
16.342324365349498,0,0,0,0.46027652937920077,0.07587341016548903,-1464.5785560172594,-7.600902459542082
16.38676883224399,0,0,0,0.46707820147277107,0.07587341016548903,-1464.5273172194154,-7.600902459542082
16.30595330293292,0,0,0,0.47254487816245544,0.025759590263032792,-1462.7001109721316,-7.600902459542082
16.3238999691792,0,0,0,0.47325570187532595,0.005005064430038208,-1462.1140296601452,-7.600902459542082
16.238522270368428,0,0,0,0.5010914608370631,0.005005064430038208,-1462.8451769246753,-7.600902459542082
16.29004079769367,0,0,0,0.49385333331302994,0.005005064430038208,-1462.5684691680958,-7.600902459542082
16.34834698843771,0,0,0,0.435317460214731,0.005005064430038208,-1463.5237628049908,-7.600902459542082
16.188877203967433,0,0,0,0.43334927964025427,0.005005064430038208,-1464.1506848286176,-7.600902459542082
16.03232200895437,0,0,0,0.43334927964025427,0.03468069569256253,-1465.3374469903285,-7.600902459542082
15.959121159371,0,0,0,0.49788473499940017,0.03468069569256253,-1463.3738346645687,-7.600902459542082
15.854865463124597,0,0,0,0.49788473499940017,0.015868024821600997,-1462.699782370147,-7.600902459542082
15.803808212652813,0,0,0,0.47140177367256264,0.015868024821600997,-1462.8373687846301,-7.600902459542082
16.09218959859573,0,0,0,0.47966040000320653,0.041383238102652466,-1463.2934528008104,-7.600902459542082
16.08007253031247,0,0,0,0.48389269444161337,0.039576849684352225,-1463.2724676605467,-7.600902459542082
16.134082778263846,0,0,0,0.46286965031177973,0.060726192025575304,-1464.1151205856877,-7.600902459542082
16.100198537344124,0,0,0,0.46286965031177973,0.008270880026925595,-1462.5226368560782,-7.600902459542082
16.118998167384426,0,0,0,0.46286965031177973,0.008270880026925595,-1462.4980040791686,-7.600902459542082
16.12423358629459,0,0,0,0.46286965031177973,0.04223918371674843,-1463.469187086768,-7.600902459542082
16.028026580065504,0,0,0,0.45415882915259576,0.00740228839777359,-1463.0152459442127,-7.600902459542082
16.177116246195528,0,0,0,0.4815523924306152,0.00740228839777359,-1462.2501441856139,-7.600902459542082
16.298624925082564,0,0,0,0.4640489066951094,0.04054871896796108,-1463.2227568772166,-7.600902459542082
16.28628233792261,0,0,0,0.48335445974954644,0.003519348788169567,-1462.1960337531154,-7.600902459542082
16.14370070742444,0,0,0,0.4794162715785323,0.024998625248207777,-1462.7409042294023,-7.600902459542082
16.144890116294853,0,0,0,0.48812500699424427,0.024998625248207777,-1462.8757918025071,-7.600902459542082
16.32403743136675,0,0,0,0.514682940766227,0.029741267876860596,-1464.7514733706928,-7.600902459542082
16.28065084586852,0,0,0,0.5079979262314854,0.052656778863068604,-1465.0555727036678,-7.600902459542082
16.222397354338327,0,0,0,0.507000498473656,0.05180215045543072,-1464.834559556637,-7.600902459542082
16.18553993529641,0,0,0,0.49127853289247736,0.022814793041183133,-1462.9173601246193,-7.600902459542082
16.304438952403153,0,0,0,0.49208060661332,0.010265563174809445,-1462.660050519499,-7.600902459542082
16.296810377296072,0,0,0,0.44929122054019255,0.010265563174809445,-1462.8296642006994,-7.600902459542082
16.07127947364935,0,0,0,0.5116277277469753,0.021083483078556,-1463.68474240404,-7.600902459542082
15.956489608902498,0,0,0,0.5116277277469753,0.04800600793037178,-1464.5038779672232,-7.600902459542082
15.903402601555005,0,0,0,0.46622228650377384,0.04800600793037178,-1463.8451814908133,-7.600902459542082
16.100826740777137,0,0,0,0.45409046537244013,0.04800600793037178,-1464.0173456611194,-7.600902459542082
16.145261316979322,0,0,0,0.5025817169342308,0.010597235973505936,-1462.9594733431547,-7.600902459542082
15.956450987793524,0,0,0,0.5025817169342308,0.010597235973505936,-1462.751576462646,-7.600902459542082
16.24534705001863,0,0,0,0.4750951182097315,0.010597235973505936,-1462.2840551672937,-7.600902459542082
16.182835017051566,0,0,0,0.48549497583882206,0.021387184076513622,-1462.7168029933475,-7.600902459542082
16.289319400535916,0,0,0,0.4758127918932705,0.04879692810860585,-1463.5133683917866,-7.600902459542082
16.5051871520933,0,0,0,0.46367969298736444,0.05286875677407373,-1463.5527858046737,-7.600902459542082
16.42013398888523,0,0,0,0.46367969298736444,0.05286875677407373,-1463.5868198176765,-7.600902459542082
16.49811313794928,0,0,0,0.47764214789496057,0.05286875677407373,-1463.7689240075158,-7.600902459542082
16.448446629429256,0,0,0,0.47764214789496057,0.04881325995511581,-1463.585941665864,-7.600902459542082
16.55361000574196,0,0,0,0.44394172257744957,0.0187529007075267,-1462.8620359705885,-7.600902459542082
16.607994596241063,0,0,0,0.4288682329002885,0.02811777717876464,-1463.9300634139893,-7.600902459542082
16.662033464713048,0,0,0,0.48004526994192287,0.008677547730235225,-1462.4680841557579,-7.600902459542082
16.505313914828026,0,0,0,0.42832105313428925,0.0018605350952218534,-1463.6409116522061,-7.600902459542082
16.334820585185685,0,0,0,0.4385745419189452,0.024896360041580242,-1463.7718111666768,-7.600902459542082
16.202040972327836,0,0,0,0.4385745419189452,0.03971302341325705,-1464.5083993334717,-7.600902459542082
16.144224655395394,0,0,0,0.5064151849132149,0.0537991060443829,-1464.7430884724986,-7.600902459542082
16.166172936698448,0,0,0,0.5064151849132149,0.001688948944291716,-1462.9335595645196,-7.600902459542082
16.23771284492689,0,0,0,0.49671046398581253,0.0290591432682995,-1463.3900129214016,-7.600902459542082
16.271973693091446,0,0,0,0.49671046398581253,0.07799569309304423,-1465.4753970911645,-7.600902459542082
16.559562241705162,0,0,0,0.49658360672184515,0.0467023947903082,-1464.537979827959,-7.600902459542082
16.67432868219915,0,0,0,0.48937393636443904,0.008318285664196137,-1462.925141460629,-7.600902459542082
16.81101671126674,0,0,0,0.4605559458956241,0.0723925955891961,-1464.2870019153113,-7.600902459542082
16.783776097977555,0,0,0,0.4605559458956241,0.04905628033094668,-1463.3474191295247,-7.600902459542082
16.8318764749449,0,0,0,0.4605559458956241,0.0357777529694215,-1462.8793068412504,-7.600902459542082
16.907142229843913,0,0,0,0.4188494807575017,0.03162056669688363,-1464.1005191731972,-7.600902459542082
16.977792957332014,0,0,0,0.4535019519738972,0.04003045833875548,-1462.9493640453147,-7.600902459542082
16.836979052564157,0,0,0,0.4286522600799918,0.046766215658498665,-1463.9819131493214,-7.600902459542082
16.962843054765866,0,0,0,0.44469978120179177,0.05183585521115426,-1463.3958796537663,-7.600902459542082
16.888882521865916,0,0,0,0.4689095773734272,0.01858660430146837,-1462.5346614157727,-7.600902459542082
16.907614224078163,0,0,0,0.4479861076921344,0.00773682236890754,-1462.0507470390803,-7.600902459542082
16.701725898217436,0,0,0,0.4387173775117964,0.026991991232537225,-1463.0878169247655,-7.600902459542082
16.76005883342589,0,0,0,0.4258977469056965,0.0015294409730990033,-1463.1806660624197,-7.600902459542082
16.750168764917206,0,0,0,0.4896787094418079,0.002793945449219244,-1462.9049483486472,-7.600902459542082
16.762371154036398,0,0,0,0.46111373053864846,0.012363201919463353,-1462.1756261520713,-7.600902459542082
16.823139443807328,0,0,0,0.4781335020903618,0.023426034442185172,-1462.9948988330955,-7.600902459542082
16.838388777012028,0,0,0,0.4305948414374263,0.023426034442185172,-1463.1860940389022,-7.600902459542082
16.715892380382886,0,0,0,0.4305948414374263,0.02820959659412852,-1463.5604626429395,-7.600902459542082
16.872038982808615,0,0,0,0.45848843841814707,0.011121833696318872,-1462.1127802010653,-7.600902459542082
16.95546169220473,0,0,0,0.4780036027077706,0.011121833696318872,-1462.7666531857135,-7.600902459542082
17.13216433636847,0,0,0,0.4285036402288945,0.02655938979327364,-1462.8804624840968,-7.600902459542082
17.14387712180617,0,0,0,0.4779530826490493,0.023262851065713304,-1463.4289042339146,-7.600902459542082
17.215094850119232,0,0,0,0.427712497767073,0.0029628011653050133,-1462.211989446783,-7.600902459542082
17.25769699499945,0,0,0,0.427712497767073,0.0029628011653050133,-1462.1510712686663,-7.600902459542082
17.250982447760208,0,0,0,0.4172020231373728,0.0029628011653050133,-1462.7623699982942,-7.600902459542082
17.17355627804066,0,0,0,0.45584809328430603,0.0029628011653050133,-1461.8934307962888,-7.600902459542082
17.273387264367226,0,0,0,0.42703207745217986,0.0020043992804949155,-1462.1378414910287,-7.600902459542082
17.308115174528247,0,0,0,0.42703207745217986,0.035277142691971713,-1462.9512528253292,-7.600902459542082
17.26406640359204,0,0,0,0.4221437371336043,0.0022363434068131214,-1462.4044468756015,-7.600902459542082
17.372426102310456,0,0,0,0.4221437371336043,0.04400791441769677,-1463.3343858931419,-7.600902459542082
17.481939842086323,0,0,0,0.4336755536031097,0.07662312479452417,-1464.1802178705818,-7.600902459542082
17.615575951710383,0,0,0,0.44602581742220815,0.055323579580008365,-1463.5124585302608,-7.600902459542082
17.63171434393157,0,0,0,0.4138065767940252,0.013614769068498976,-1462.5090091018237,-7.600902459542082
17.62299881801013,0,0,0,0.4462070602458088,0.023260155588266055,-1462.3984732241272,-7.600902459542082
17.783069879608274,0,0,0,0.4489043807610987,0.0011540427703745789,-1461.9879032566353,-7.600902459542082
17.542823454923973,0,0,0,0.4489043807610987,0.0011540427703745789,-1461.8239352666333,-7.600902459542082
17.404858374549118,0,0,0,0.4489043807610987,0.006019356044036184,-1461.8965056492002,-7.600902459542082
17.456633068248667,0,0,0,0.40782349244692606,0.08769466242194307,-1465.5914205270215,-7.600902459542082
17.530247647175603,0,0,0,0.4562297434546171,0.09932472601953697,-1465.9280441635105,-7.600902459542082
17.542238365300037,0,0,0,0.4562297434546171,0.06095785294306647,-1464.1160906822454,-7.600902459542082
17.41430878569376,0,0,0,0.46335373786279244,0.010295514991718734,-1462.5398995844594,-7.600902459542082
17.423383806459643,0,0,0,0.4730540797580151,0.011782319919652095,-1463.211129522948,-7.600902459542082
17.505946965795047,0,0,0,0.42155973473564967,0.04352263764033475,-1463.1652563639109,-7.600902459542082
17.606602942571083,0,0,0,0.4194613753352432,0.046344368958178936,-1463.2118265554654,-7.600902459542082
17.435707721300453,0,0,0,0.4414662349969266,0.046344368958178936,-1463.0333221323467,-7.600902459542082
17.478912797942783,0,0,0,0.4147218838799862,0.03612751125665928,-1463.3078881009908,-7.600902459542082
17.61123133632357,0,0,0,0.4147218838799862,0.03883121927117236,-1463.1723584682725,-7.600902459542082
17.515944705251624,0,0,0,0.41898640808650534,0.008674951922695618,-1462.3059498550178,-7.600902459542082
17.33257379722783,0,0,0,0.43271635062993746,0.02186895059742981,-1462.3682291987109,-7.600902459542082
17.33129621818663,0,0,0,0.4664555133320509,0.009227827880500576,-1462.5723502707522,-7.600902459542082
17.192758051911383,0,0,0,0.4863560409285246,0.012833482445884318,-1463.8293117405253,-7.600902459542082
17.09754919409753,0,0,0,0.44500540322625326,0.012833482445884318,-1462.097866014557,-7.600902459542082
17.19148895242253,0,0,0,0.41956526520663184,0.02318453595379817,-1463.1868127302105,-7.600902459542082
17.296373456716555,0,0,0,0.40992821580731553,0.0007296237412420189,-1463.1978173655389,-7.600902459542082
17.35779209635222,0,0,0,0.4602587159257499,0.0007296237412420189,-1462.0773896252178,-7.600902459542082
17.1884160377551,0,0,0,0.44025068543852547,0.018849922517286167,-1462.2589453480214,-7.600902459542082
17.142305603949367,0,0,0,0.44025068543852547,0.005850830315653648,-1461.9591869630249,-7.600902459542082
17.2196442785673,0,0,0,0.4265976882074145,0.01769628126658102,-1462.6030674437006,-7.600902459542082
17.159631224256024,0,0,0,0.4237963691353915,0.03513146324821408,-1463.316762919087,-7.600902459542082
17.072977463994192,0,0,0,0.4673526465892909,0.05534761996790455,-1463.9298191835926,-7.600902459542082
17.069980276888256,0,0,0,0.4344429512973992,0.007406647797600066,-1462.2324787221082,-7.600902459542082
17.20280844024384,0,0,0,0.4359108305070666,0.04400521893961892,-1463.0865185937446,-7.600902459542082
17.104854586580778,0,0,0,0.4108121238649008,0.004201546345464626,-1463.6832984949444,-7.600902459542082
17.202669519418865,0,0,0,0.4982692366466043,0.016222706309256724,-1465.1274514844786,-7.600902459542082
17.26263583716938,0,0,0,0.4353864231146989,0.038289947361859526,-1462.8611720162696,-7.600902459542082
16.968968875799344,0,0,0,0.4353864231146989,0.034898691176550756,-1463.0644739709069,-7.600902459542082
17.074094469146825,0,0,0,0.4353864231146989,0.03339486989986981,-1462.8897951164442,-7.600902459542082
17.027343797497473,0,0,0,0.4353864231146989,0.0009571108517219453,-1462.10719611005,-7.600902459542082
17.011925530899337,0,0,0,0.46609202292748964,0.1027566262096002,-1466.0444279608098,-7.600902459542082
16.89716470991263,0,0,0,0.424620242649701,0.035230529489861634,-1463.7762945717343,-7.600902459542082
16.796527480566887,0,0,0,0.42627357952297906,0.049086944236956476,-1464.2953332997242,-7.600902459542082
16.849263242492466,0,0,0,0.4449727056548117,0.01600748649605705,-1462.3707008678446,-7.600902459542082
16.768190857348976,0,0,0,0.4449727056548117,0.01600748649605705,-1462.4569488410505,-7.600902459542082
16.770780760888023,0,0,0,0.45793745215052056,0.02507254883412497,-1462.526638360469,-7.600902459542082
16.81342104081997,0,0,0,0.467643198603776,0.002328797466671134,-1462.010997455255,-7.600902459542082
16.794085819320767,0,0,0,0.4401035227347284,0.08242189189178935,-1464.8464227809188,-7.600902459542082
16.91236906670967,0,0,0,0.4401035227347284,0.03616166273357629,-1463.013872107288,-7.600902459542082
17.00337891443634,0,0,0,0.4401035227347284,0.024170496476104114,-1462.5626173376193,-7.600902459542082
17.00120835034178,0,0,0,0.4613370792009055,0.015490518727242638,-1462.2926748904183,-7.600902459542082
16.81749801700936,0,0,0,0.4438838352915018,0.02257746174109249,-1462.6102759658263,-7.600902459542082
16.692014413001026,0,0,0,0.4438838352915018,0.02257746174109249,-1462.7627929325624,-7.600902459542082
16.64313136441634,0,0,0,0.44181182798930696,0.0041044627130856345,-1462.4639693387269,-7.600902459542082
16.717407011007897,0,0,0,0.4344308003317683,0.02324680613680957,-1463.1855355595892,-7.600902459542082
16.682090384420015,0,0,0,0.48462176867761897,0.04313462644573983,-1463.8533283330705,-7.600902459542082
