infWeight,colorCost,sizeCost,typeCost,colorTyp,sizeTyp,typeTyp,typWeight,fixedVsEmpirical,logLikelihood,outputProb
11.773779834294642,0,0,0,0.8531186760908189,0,0.9993461196353238,1.7815984409302401,0.6646407836582509,-1167.2721847494377,-7.600902459542082
11.78471178407776,0,0,0,0.8531186760908189,0,0.9993461196353238,1.796270013693713,0.7110674948431548,-1167.702872292255,-7.600902459542082
11.717010106425686,0,0,0,0.8531186760908189,0,0.996465174164162,1.6880572099704225,0.7223968128208067,-1166.4912945176645,-7.600902459542082
11.717010106425686,0,0,0,0.8531186760908189,0,0.996465174164162,1.7206594297196647,0.7065004152245815,-1166.3435619906115,-7.600902459542082
11.612108507798938,0,0,0,0.8531186760908189,0,0.996465174164162,1.6571709578391096,0.7328786464873698,-1166.6185980961725,-7.600902459542082
11.698643131693778,0,0,0,0.8531186760908189,0,0.993244958931882,1.6345436153933337,0.6582483694888648,-1166.5392779073911,-7.600902459542082
11.797680841246573,0,0,0,0.8425196325445745,0,0.993244958931882,1.657892512623214,0.7241474162321533,-1167.4697200441535,-7.600902459542082
11.806691553164226,0,0,0,0.8425196325445745,0,0.9844161075427624,1.6273002111818573,0.6752549588680262,-1166.3946289467517,-7.600902459542082
11.96403517094436,0,0,0,0.8425196325445745,0,0.9844161075427624,1.6691398059017888,0.6575318577699358,-1167.1858386450317,-7.600902459542082
11.958553776936558,0,0,0,0.839156633572859,0,0.9818577648763271,1.625508447736495,0.6575318577699358,-1167.101941565573,-7.600902459542082
11.879981205845205,0,0,0,0.839156633572859,0,0.9803622145901904,1.6068676351103863,0.6493441049009556,-1167.6789330956785,-7.600902459542082
12.102553754998324,0,0,0,0.839156633572859,0,0.9803622145901904,1.5044936729129335,0.6493441049009556,-1167.8280562081975,-7.600902459542082
12.184858793811825,0,0,0,0.839156633572859,0,0.980343881211568,1.5944661726243727,0.695888551836833,-1166.561803469602,-7.600902459542082
12.184949982352508,0,0,0,0.839156633572859,0,0.9862577829075911,1.5277618488296798,0.695888551836833,-1166.3967679062002,-7.600902459542082
12.283660385571372,0,0,0,0.839156633572859,0,0.9902696104790815,1.5277618488296798,0.6989074052777138,-1166.5742587270274,-7.600902459542082
12.195843463018488,0,0,0,0.839156633572859,0,0.9902696104790815,1.4458253706339677,0.6455457309726622,-1167.282264043997,-7.600902459542082
12.228836235310833,0,0,0,0.839156633572859,0,0.9902696104790815,1.5176757630426367,0.6861581611447032,-1166.231310324891,-7.600902459542082
