infWeight,lengthCostWeight,freqCostWeight,colorTyp,sizeTyp,typeTyp,typWeight,fixedVsEmpirical,logLikelihood,outputProb
18.541119551332756,0.12956759508153215,0.058481822578674326,0.8821652340152246,0,0.9948647612220147,0.9264950065408135,0.7049686349462714,-1164.366819641502,-6.907755278982137
18.388924915203912,0.09148405084771827,0.058481822578674326,0.8867335502904785,0,0.9948647612220147,1.005708030983829,0.724610900552943,-1165.1600146294957,-6.907755278982137
18.445511481817903,0.09148405084771827,0.030248529664811338,0.8867335502904785,0,0.9948647612220147,0.8853452784940836,0.724610900552943,-1164.100567622212,-6.907755278982137
18.445511481817903,0.03376345957407778,0.012521582324803418,0.8867335502904785,0,0.9948647612220147,0.9273002092726764,0.724610900552943,-1163.5062682962973,-6.907755278982137
18.400488250702708,0.009831966387413195,0.012521582324803418,0.8902298824311179,0,0.9909733193069954,0.8821217909455535,0.737809416139498,-1164.7121709602307,-6.907755278982137
18.32594532384546,0.04413134704189943,0.012521582324803418,0.8902298824311179,0,0.9911473561789764,0.9077810994349657,0.737809416139498,-1164.458035320487,-6.907755278982137
18.327992562484084,0.04413134704189943,0.027901343751396118,0.9061913132117074,0,0.9877929616475376,0.9476426596753535,0.737809416139498,-1169.749086149866,-6.907755278982137
18.261836571479307,0.030823212858781007,0.027901343751396118,0.9061913132117074,0,0.9911436702016123,0.9476426596753535,0.737809416139498,-1168.4165928961875,-6.907755278982137
18.255880627688114,0.030823212858781007,0.027901343751396118,0.9057001124514268,0,0.9911436702016123,0.9522177180741219,0.737809416139498,-1168.2769542412009,-6.907755278982137
18.283032383676712,0.030823212858781007,0.02685778499631779,0.8563892228194613,0,0.9911436702016123,0.9522177180741219,0.7258800421841439,-1167.9750014780252,-6.907755278982137
18.387499145791033,0.030823212858781007,0.02685778499631779,0.8876052195337701,0,0.9911436702016123,0.9522177180741219,0.7337780091445891,-1164.322143563117,-6.907755278982137
18.227901431173184,0.010709826418078536,0.02685778499631779,0.8876052195337701,0,0.9885593962084962,0.9522177180741219,0.7337780091445891,-1164.7873546333722,-6.907755278982137
