infWeight,colorCost,sizeCost,typeCost,colorTyp,typeTyp,typWeight,logLikelihood,outputProb
15.273365167994159,0.07601344266953139,0.0479913660648221,0.859645539131491,0,0.9785909507180074,1.2997784100938858,0.6818398720119148,-1167.4128702837622,-7.600902459542082
15.273365167994159,0.07601344266953139,0.0479913660648221,0.8770101785943942,0,0.9785909507180074,1.3829117335379397,0.7402226647827773,-1171.108061731456,-7.600902459542082
15.186403313372391,0.027377090743094218,0.0479913660648221,0.8770101785943942,0,0.9785909507180074,1.3303016799036687,0.7402226647827773,-1169.207289411002,-7.600902459542082
15.068570381868739,0.09814482500650534,0.0479913660648221,0.8770101785943942,0,0.9785909507180074,1.4217593321111326,0.7402226647827773,-1171.9611430481082,-7.600902459542082
15.178997897822516,0.03808024443324656,0.0479913660648221,0.8770101785943942,0,0.9785909507180074,1.4217593321111326,0.6990794342011213,-1172.4412257994168,-7.600902459542082
15.242900099884825,0.03808024443324656,0.0019677024663351723,0.8608273329963074,0,0.973958971481793,1.3178115093615181,0.6990794342011213,-1167.7411004798278,-7.600902459542082
15.173997283680471,0.11105213953806443,0.036285426450889856,0.8608273329963074,0,0.973958971481793,1.3178115093615181,0.6990794342011213,-1168.0265543188837,-7.600902459542082
15.109734807442983,0.11105213953806443,0.036285426450889856,0.8608273329963074,0,0.973958971481793,1.2841973090078957,0.6990794342011213,-1167.4975249917559,-7.600902459542082
15.058805578993741,0.07527581885141456,0.036285426450889856,0.8608273329963074,0,0.973958971481793,1.2328794592991748,0.6990794342011213,-1166.834548952772,-7.600902459542082
15.074749341560635,0.055014468413261325,0.036285426450889856,0.8608273329963074,0,0.973958971481793,1.3042616713792363,0.7458914119750261,-1168.2875077789442,-7.600902459542082
15.074749341560635,0.03685258592487022,0.008713251699108856,0.8402175051444308,0,0.9703514023468096,1.3042616713792363,0.7458914119750261,-1170.885452175943,-7.600902459542082
15.146914765378567,0.12990758950311299,0.008713251699108856,0.8402175051444308,0,0.9703514023468096,1.247376650618417,0.6629478127229959,-1168.159945044058,-7.600902459542082
15.132659469964088,0.04164506211366112,0.09584730746220403,0.8402175051444308,0,0.9703514023468096,1.2120449525304415,0.6884675872977822,-1168.2843636898963,-7.600902459542082
15.16037864410329,0.12318465649454652,0.07882154684748885,0.8402175051444308,0,0.986533801819966,1.2120449525304415,0.6460130956955253,-1168.4444686049605,-7.600902459542082
15.140427958266915,0.12318465649454652,0.07637171827346215,0.8402175051444308,0,0.9908067906511439,1.2120449525304415,0.6460130956955253,-1168.4266732071605,-7.600902459542082
15.140427958266915,0.12318465649454652,0.027495396269539417,0.8402175051444308,0,0.9908067906511439,1.119932948146043,0.6460130956955253,-1168.6088025467727,-7.600902459542082
15.140427958266915,0.07689935783988813,0.1694498031422242,0.8402175051444308,0,0.9908067906511439,1.1946585763246098,0.6460130956955253,-1169.1844897016317,-7.600902459542082
15.18477989574905,0.14889017943991267,0.03928101397967234,0.8402175051444308,0,0.9908067906511439,1.1946585763246098,0.6393827429041266,-1168.330465422955,-7.600902459542082
15.133354269946102,0.14889017943991267,0.03928101397967234,0.8759055699505942,0,0.9908067906511439,1.1741956097539792,0.6889253911562263,-1165.7383048080653,-7.600902459542082
15.093582043470922,0.14996939999749803,0.01726171164995798,0.8879986925334769,0,0.9908067906511439,1.0865368349477926,0.6889253911562263,-1168.5244174995373,-7.600902459542082
15.019064887147504,0.14996939999749803,0.02885317334688119,0.8879986925334769,0,0.9908067906511439,1.0865368349477926,0.7612034388817845,-1169.2455860512812,-7.600902459542082
15.019064887147504,0.16006741337245248,0.03983541876699653,0.8879986925334769,0,0.9908067906511439,1.100896575162215,0.7495057906024156,-1168.9731951704591,-7.600902459542082
15.003701435960938,0.16006741337245248,0.03983541876699653,0.8916708312281505,0,0.9908067906511439,1.0926539653912464,0.7495057906024156,-1169.6729115693543,-7.600902459542082
15.040732531622162,0.08585561546264132,0.0613262157738484,0.8916708312281505,0,0.9908067906511439,1.1506966145709434,0.7495057906024156,-1167.782466894842,-7.600902459542082
15.02316910373058,0.08585561546264132,0.0613262157738484,0.861443705093591,0,0.9908067906511439,1.094768843799857,0.7495057906024156,-1169.450971630232,-7.600902459542082
