infWeight,colorCost,sizeCost,typeCost,colorTyp,sizeTyp,typeTyp,typWeight,fixedVsEmpirical,logLikelihood,outputProb
13.048544905753792,0,0,0,0.8431946147657883,0,0.9712103680020854,1.4106389934196961,0.681947104260324,-1167.1532862802126,-7.600902459542082
13.048544905753792,0,0,0,0.8375651065219145,0,0.9781918950878326,1.4453997326083377,0.681947104260324,-1166.6540297496636,-7.600902459542082
13.00143764414823,0,0,0,0.8479775709059041,0,0.9781918950878326,1.425356439314772,0.6918477512896046,-1166.1501392376576,-7.600902459542082
13.1301073710434,0,0,0,0.8514805936679195,0,0.9781918950878326,1.425356439314772,0.6981674809940145,-1166.070602469746,-7.600902459542082
13.234513338608652,0,0,0,0.8462731077760409,0,0.9781918950878326,1.4879117303062124,0.6981674809940145,-1166.5165639586237,-7.600902459542082
13.401970452116785,0,0,0,0.8359460070688228,0,0.9781918950878326,1.493884199066077,0.6749342652503386,-1167.5935855360979,-7.600902459542082
13.383469110494463,0,0,0,0.8359460070688228,0,0.9781918950878326,1.5050223752390488,0.6749342652503386,-1167.6903063468499,-7.600902459542082
13.471811904292538,0,0,0,0.8359460070688228,0,0.9918615568583532,1.5050223752390488,0.6749342652503386,-1168.89544084307,-7.600902459542082
13.542738347407415,0,0,0,0.8384820931084405,0,0.9918615568583532,1.5050223752390488,0.6631955647841081,-1168.5651620104968,-7.600902459542082
13.54446119172497,0,0,0,0.866816440313677,0,0.9918615568583532,1.5028852848801657,0.6840215495321885,-1167.4331145650378,-7.600902459542082
13.604101834120215,0,0,0,0.8364360866561482,0,0.9918615568583532,1.4560439130291236,0.6840215495321885,-1168.7198669956817,-7.600902459542082
13.462723263259964,0,0,0,0.8364360866561482,0,0.996194816230562,1.4802655213978035,0.6642657464835778,-1168.6471661577914,-7.600902459542082
13.418510679714368,0,0,0,0.8364360866561482,0,0.9488450692305204,1.4802655213978035,0.6854724714532481,-1170.1823526215271,-7.600902459542082
13.441278450842933,0,0,0,0.8368166434071909,0,0.9901942971600591,1.4262582167517288,0.6854724714532481,-1167.6531456868634,-7.600902459542082
13.489219270832823,0,0,0,0.8368166434071909,0,0.9901942971600591,1.2958158947992964,0.6726960572879748,-1167.2812578790026,-7.600902459542082
13.437180794449509,0,0,0,0.8368166434071909,0,0.9901942971600591,1.323155120341097,0.6741076910868273,-1167.1126583808639,-7.600902459542082
13.418609751854078,0,0,0,0.8368166434071909,0,0.9901942971600591,1.2489943132735684,0.6741076910868273,-1168.0273894722784,-7.600902459542082
13.42777101118116,0,0,0,0.8368166434071909,0,0.9781793332058719,1.2331363719422264,0.6683119111694382,-1169.0328209011236,-7.600902459542082
13.49276098594999,0,0,0,0.8368166434071909,0,0.9781793332058719,1.3099332494661107,0.6672314190771418,-1167.4124125455016,-7.600902459542082
13.450639652879891,0,0,0,0.8368166434071909,0,0.9781793332058719,1.3498111060820415,0.6777551959734397,-1166.9352100049782,-7.600902459542082
13.541867671394703,0,0,0,0.8368166434071909,0,0.9781793332058719,1.3498111060820415,0.6997477964963752,-1167.1385936533065,-7.600902459542082
13.620462793251482,0,0,0,0.8627437764272045,0,0.9781793332058719,1.400038840435435,0.6997477964963752,-1166.8190712191015,-7.600902459542082
13.673867787746698,0,0,0,0.8698878147598308,0,0.9781793332058719,1.3331213562749222,0.7529625908937292,-1167.114894810734,-7.600902459542082
13.730283274315283,0,0,0,0.8698878147598308,0,0.993335787799181,1.3331213562749222,0.7529625908937292,-1165.6773678921456,-7.600902459542082
13.730283274315283,0,0,0,0.8698878147598308,0,0.993335787799181,1.190240125311528,0.7529625908937292,-1166.1494108883053,-7.600902459542082
13.865299276355639,0,0,0,0.8698878147598308,0,0.993335787799181,1.3006977121811256,0.7529625908937292,-1165.5036710735524,-7.600902459542082
13.883663602033616,0,0,0,0.8698878147598308,0,0.993335787799181,1.3006977121811256,0.7114511738065618,-1164.4914246259111,-7.600902459542082
13.791820297902438,0,0,0,0.8698878147598308,0,0.9983454127201767,1.3304446252528475,0.7114511738065618,-1164.2959478275961,-7.600902459542082
13.764453502185631,0,0,0,0.8698878147598308,0,0.9983454127201767,1.4219130451325226,0.7114511738065618,-1165.6353144217917,-7.600902459542082
