infWeight,colorCost,sizeCost,typeCost,typWeight,logLikelihood,outputProb
6.88524658088572,0.7121294635813691,0,0.006571492817794032,3.7201451182279794,-1294.8018339284974,-6.907755278982137
6.769806211162354,0.6393736182246366,0,0.006571492817794032,3.7305887383323224,-1294.0848579019164,-6.907755278982137
6.8832517246715685,0.6440554882865408,0,0.006571492817794032,3.889389003571875,-1294.1449590832926,-6.907755278982137
7.044210379943247,0.6732341079041371,0,0.006571492817794032,3.962245394094668,-1294.5397561626796,-6.907755278982137
7.044210379943247,0.6954557640012362,0,0.0018373763886794516,4.070196174681939,-1295.0073700641112,-6.907755278982137
7.107864351430903,0.6265669742599138,0,0.0016880445273440648,4.1201870580118225,-1294.3762859888434,-6.907755278982137
7.1680429965257595,0.6265669742599138,0,0.0016880445273440648,4.213605392762281,-1294.8486847640916,-6.907755278982137
7.172946617426346,0.6888205733150252,0,0.0016880445273440648,4.16826108506956,-1295.3454259025552,-6.907755278982137
7.224405765626575,0.5941170418169358,0,0.0016880445273440648,4.121425904045634,-1294.6409954351845,-6.907755278982137
7.194540579104791,0.6622420426458129,0,0.0016880445273440648,4.184606554397202,-1295.0145396940181,-6.907755278982137
7.2577083696145515,0.6837045338470498,0,0.0016880445273440648,4.184606554397202,-1295.3590255418596,-6.907755278982137
7.1790801242925175,0.6335500543005774,0,0.03952996548505973,4.170852621356777,-1297.8862734504496,-6.907755278982137
7.1790801242925175,0.6755886709317573,0,0.00642211652437544,4.306368654398998,-1296.4365813327408,-6.907755278982137
7.30660264641046,0.5237640808336448,0,0.00642211652437544,4.201790937400243,-1296.6511537901579,-6.907755278982137
7.234481685189525,0.6127370883710693,0,0.013789349588651167,4.170493139876804,-1295.7295138958093,-6.907755278982137
7.289534657914187,0.6399437839165341,0,0.013789349588651167,4.2219577024139525,-1296.0846146916695,-6.907755278982137
7.2374211218208035,0.6622544767800729,0,0.003314977903677056,4.2219577024139525,-1295.380647640564,-6.907755278982137
7.374591796658929,0.7653654213063429,0,0.011920016577397783,4.210894804951555,-1298.5039899671938,-6.907755278982137
7.447688446240495,0.7322917256038646,0,0.011920016577397783,4.194881005809462,-1297.3708093815385,-6.907755278982137
7.402423160476606,0.7062305512372414,0,0.011920016577397783,4.2957479599312,-1297.436062675775,-6.907755278982137
7.1836888745427085,0.7120001376140872,0,0.0041142427195723355,4.264996887641777,-1296.788861896661,-6.907755278982137
7.220438848715271,0.6155522632878283,0,0.004407127492618246,4.208218389973794,-1295.0793272778417,-6.907755278982137
7.333112620515745,0.6543990080710509,0,0.009672075489772365,4.208218389973794,-1295.8344657477437,-6.907755278982137
7.3942117441911215,0.5779352266341456,0,0.009672075489772365,4.194517430375149,-1296.171282661949,-6.907755278982137
7.3942117441911215,0.7393243924248971,0,0.018280074260480707,4.222982956926158,-1298.2303480671687,-6.907755278982137
7.539693292509762,0.7620759998913862,0,0.014363893761695211,4.138128258372477,-1298.1050517901997,-6.907755278982137
7.556813563406464,0.6463908648584046,0,0.014363893761695211,4.041697514281429,-1296.3212095622189,-6.907755278982137
7.697050925716753,0.6463908648584046,0,0.017006268317957582,3.9353389365047287,-1297.2486020075016,-6.907755278982137
7.640319962240751,0.7655687532853344,0,0.017006268317957582,3.8275377313986487,-1297.5496687886946,-6.907755278982137
7.409308757632967,0.7655687532853344,0,0.11455891096870918,3.834021261791519,-1305.0085269582546,-6.907755278982137
7.607343639759343,0.7188875628169635,0,0.024088082107214887,3.9419951880265085,-1297.392248127029,-6.907755278982137
7.529257960384707,0.716910933656619,0,0.024088082107214887,3.799089433430513,-1297.0108663646606,-6.907755278982137
7.489799775648858,0.6675478525925437,0,0.024088082107214887,3.739560650699591,-1296.878019709861,-6.907755278982137
7.314781276136633,0.7479493344202646,0,0.004241932884787537,3.815365021900093,-1295.4664745091159,-6.907755278982137
7.262150006694715,0.6361836992669859,0,0.00027395588046185895,3.729726094278327,-1294.3006781875838,-6.907755278982137
7.395818864041934,0.6379102019593127,0,0.00027395588046185895,3.817322587259865,-1294.6481612300927,-6.907755278982137
7.456329143932083,0.6703126470558354,0,0.00027395588046185895,3.77396842072793,-1294.828298366281,-6.907755278982137
7.36022869101725,0.6233127988874921,0,0.00027395588046185895,3.8978737902741942,-1294.520159912994,-6.907755278982137
7.4052117294631845,0.5793779030907907,0,0.00027395588046185895,3.877376711220301,-1295.448630931722,-6.907755278982137
7.308281538821753,0.6265945740975448,0,0.00027395588046185895,3.8191845296796476,-1294.3774429276991,-6.907755278982137
7.310943961702282,0.6265945740975448,0,0.007748910791470811,3.711505405829108,-1295.2243782378387,-6.907755278982137
7.173704794654618,0.6199241122696557,0,0.007748910791470811,3.7018010335423113,-1294.7933851351459,-6.907755278982137
7.276086753932754,0.6199241122696557,0,0.007466476608960134,3.6646852456878927,-1295.2995785276364,-6.907755278982137
7.276086753932754,0.6199241122696557,0,0.02692982307168659,3.7757220308676422,-1296.5330518078251,-6.907755278982137
7.36948310635052,0.6656803400255747,0,0.02692982307168659,3.756684945189214,-1296.557542583292,-6.907755278982137
7.414421317214139,0.6966158661525703,0,0.02692982307168659,3.6820895417973456,-1296.8463363804638,-6.907755278982137
