infWeight,lengthCostWeight,freqCostWeight,typWeight,empiricalVsTruthConditional,logLikelihood,outputProb
17.228458189125995,0,0,0,0.44485724000278687,0.038235635247663526,-1462.8034180870654,-7.600902459542082
17.169723574491105,0,0,0,0.44485724000278687,0.03233945914889616,-1462.6294787348409,-7.600902459542082
17.313963978364953,0,0,0,0.44485724000278687,0.042426636925308556,-1462.9331872415207,-7.600902459542082
17.543149488326055,0,0,0,0.42509115561861377,0.042426636925308556,-1462.9781018044885,-7.600902459542082
17.589287013886384,0,0,0,0.42509115561861377,0.042426636925308556,-1462.9363652467944,-7.600902459542082
17.58469844772469,0,0,0,0.42509115561861377,0.012186044864789487,-1462.07334150954,-7.600902459542082
17.608056541811564,0,0,0,0.42509115561861377,0.030272091585638802,-1462.542522356558,-7.600902459542082
17.563073363480978,0,0,0,0.42509115561861377,0.030272091585638802,-1462.5834591884168,-7.600902459542082
17.703798065287877,0,0,0,0.4456787300763635,0.033186328094661474,-1462.7460865307542,-7.600902459542082
17.636363617423804,0,0,0,0.43877274338174443,0.033542411873566165,-1462.5682106075124,-7.600902459542082
17.6615144101436,0,0,0,0.43877274338174443,0.033542411873566165,-1462.5705611445844,-7.600902459542082
17.706854788074153,0,0,0,0.4233684969136475,0.004831606374275804,-1461.8302871928227,-7.600902459542082
17.819220923771965,0,0,0,0.4233684969136475,0.02143943779578321,-1462.163047035541,-7.600902459542082
17.848272553365565,0,0,0,0.40838572867233136,0.04547028030262006,-1463.3398855315193,-7.600902459542082
18.038112028222418,0,0,0,0.3817244162784872,0.11645366176912608,-1467.744485005204,-7.600902459542082
18.081101917708178,0,0,0,0.440841626329532,0.05599994573208249,-1463.6948561419422,-7.600902459542082
18.12268967204716,0,0,0,0.4423464350869861,0.037099601617461314,-1463.101834033239,-7.600902459542082
18.02893691216584,0,0,0,0.4423464350869861,0.00933998762304097,-1462.1363335963501,-7.600902459542082
17.96530693834636,0,0,0,0.40591816985998125,0.0415354043394569,-1463.1692052321891,-7.600902459542082
18.06483967714,0,0,0,0.4213538660669681,0.0415354043394569,-1462.6733905120425,-7.600902459542082
18.18710087058123,0,0,0,0.4213538660669681,0.0025777134020350066,-1461.5372305246924,-7.600902459542082
18.309456767700503,0,0,0,0.4287578059827891,0.007071743234264777,-1461.7696108804575,-7.600902459542082
18.419623952917647,0,0,0,0.44401414790209204,0.007071743234264777,-1462.6645025806397,-7.600902459542082
18.35527345417056,0,0,0,0.4103381252849457,0.007071743234264777,-1461.6628264152166,-7.600902459542082
18.541173022147156,0,0,0,0.4103381252849457,0.007071743234264777,-1461.5663577152482,-7.600902459542082
18.57507316987019,0,0,0,0.4103381252849457,0.04042470145733423,-1462.5025678254376,-7.600902459542082
18.71185429082241,0,0,0,0.408966933889499,0.04042470145733423,-1462.4743422528948,-7.600902459542082
18.562739148270225,0,0,0,0.408966933889499,0.0657633375993357,-1463.4191909009965,-7.600902459542082
18.60957582360122,0,0,0,0.408966933889499,0.027996464098899335,-1462.107222513103,-7.600902459542082
18.503194899391264,0,0,0,0.42042670995015474,0.047675984380805,-1462.8811102129441,-7.600902459542082
18.39711186978954,0,0,0,0.42906068926695556,0.04589687476607005,-1463.0431070638688,-7.600902459542082
18.327518283249695,0,0,0,0.4252921060195175,0.04589687476607005,-1462.8794512863758,-7.600902459542082
18.16688077147107,0,0,0,0.41388689139876333,0.06321975878820794,-1463.4548908324937,-7.600902459542082
18.316584307374317,0,0,0,0.3952959300020691,0.04511060146708911,-1463.3247568734128,-7.600902459542082
18.40432629114937,0,0,0,0.4126447583550569,0.021358437921754275,-1461.9729601071638,-7.600902459542082
18.470955005613977,0,0,0,0.4130572290627268,0.0069378872653091265,-1461.5746230916363,-7.600902459542082
18.450868330011033,0,0,0,0.40810834364984006,0.0069378872653091265,-1461.6371120576935,-7.600902459542082
18.310396023932732,0,0,0,0.4265047020746377,0.0069378872653091265,-1461.7088529353477,-7.600902459542082
18.329649780224898,0,0,0,0.4265047020746377,0.0069378872653091265,-1461.7152368291456,-7.600902459542082
18.428929428011063,0,0,0,0.4269279463218507,0.006869885328131528,-1461.7688488583606,-7.600902459542082
18.43923803013738,0,0,0,0.4269279463218507,0.015328958364159368,-1462.0017830103952,-7.600902459542082
18.470275846775504,0,0,0,0.4304559498561529,0.09966981598029545,-1465.5632025376262,-7.600902459542082
18.467011591279764,0,0,0,0.4304559498561529,0.10132361631864834,-1465.6458501841544,-7.600902459542082
18.38129733121011,0,0,0,0.4285675863737223,0.017220978495257784,-1462.0770830744225,-7.600902459542082
18.154621402639776,0,0,0,0.4156420980116335,0.04568043652865368,-1462.8108177461088,-7.600902459542082
18.040933762537197,0,0,0,0.4156420980116335,0.04568043652865368,-1462.881618502454,-7.600902459542082
18.136817510193097,0,0,0,0.41844066567737437,0.06368059527329675,-1463.4553154705773,-7.600902459542082
18.26341359619971,0,0,0,0.44084303998406804,0.0033802159052776478,-1462.1438484935518,-7.600902459542082
18.05589305087912,0,0,0,0.4094739276451973,0.0033802159052776478,-1461.8856945921964,-7.600902459542082
18.223019825434193,0,0,0,0.43964182105865157,0.013733820241050944,-1462.319012664225,-7.600902459542082
