infWeight,colorCost,sizeCost,typeCost,colorTyp,sizeTyp,typeTyp,typWeight,fixedVsEmpirical,logLikelihood,outputProb
13.740339073492173,0,0,0,0.8390453006618255,0,0.972867751161245,1.335956077044814,0.6514522726770857,-1168.2164790301551,-7.600902459542082
13.75719960848797,0,0,0,0.8390453006618255,0,0.972867751161245,1.3622056860010914,0.7059219700873265,-1166.9552906043255,-7.600902459542082
13.667439873237125,0,0,0,0.8390453006618255,0,0.972867751161245,1.4183516042306863,0.7059219700873265,-1167.1308065650203,-7.600902459542082
13.525074858451225,0,0,0,0.8390453006618255,0,0.9554570890700225,1.4183516042306863,0.7059219700873265,-1168.37459159087,-7.600902459542082
13.568041840195619,0,0,0,0.8390453006618255,0,0.9554570890700225,1.4109941830858432,0.7059219700873265,-1168.3597858390756,-7.600902459542082
13.527568117808514,0,0,0,0.8390453006618255,0,0.9627701987141917,1.465993678569778,0.7206408548757801,-1167.84916106623,-7.600902459542082
13.472828435944356,0,0,0,0.8390453006618255,0,0.9627701987141917,1.538756894320234,0.7206408548757801,-1168.564021802568,-7.600902459542082
13.56106229424473,0,0,0,0.8445304644305789,0,0.9627701987141917,1.5642305422108467,0.7206408548757801,-1169.1226764387027,-7.600902459542082
13.57412895546291,0,0,0,0.8391221174516313,0,0.9627701987141917,1.5009787691291268,0.7206408548757801,-1168.2447377994695,-7.600902459542082
13.496475425083153,0,0,0,0.8391221174516313,0,0.9627701987141917,1.5895210486370919,0.7320123566903541,-1169.8471699804477,-7.600902459542082
13.47626277012747,0,0,0,0.8382050716329895,0,0.9627701987141917,1.518627935647949,0.6822124299250911,-1168.50580991255,-7.600902459542082
13.504982699686625,0,0,0,0.8382050716329895,0,0.9627701987141917,1.5178096726536596,0.6658849193837861,-1169.3448669492782,-7.600902459542082
13.517192146880515,0,0,0,0.8382050716329895,0,0.9627701987141917,1.4039960080291922,0.6658849193837861,-1168.6705398509248,-7.600902459542082
13.518871008139065,0,0,0,0.8382050716329895,0,0.9627701987141917,1.3435194180812533,0.7327295983799169,-1168.393950971539,-7.600902459542082
13.616261249547787,0,0,0,0.8382050716329895,0,0.9627701987141917,1.4218684408813562,0.7278411280021438,-1167.9456188252484,-7.600902459542082
13.552623330661989,0,0,0,0.855290981010773,0,0.9650365244717418,1.3280099372379328,0.7278411280021438,-1168.0620485863856,-7.600902459542082
13.70743855633769,0,0,0,0.855290981010773,0,0.9716255792303724,1.4036790778394637,0.7048032832920919,-1166.977599233601,-7.600902459542082
13.677111163316255,0,0,0,0.8673846285801909,0,0.9716255792303724,1.316040391894042,0.6923875245854626,-1169.449282582691,-7.600902459542082
13.633742507221138,0,0,0,0.8585680292930984,0,0.9795166696069184,1.2041580018587257,0.6923875245854626,-1167.8527827181886,-7.600902459542082
13.651970851421318,0,0,0,0.8585680292930984,0,0.9795166696069184,1.2041580018587257,0.6923875245854626,-1167.7936689730977,-7.600902459542082
13.608290238585285,0,0,0,0.8585680292930984,0,0.983115854064962,1.30334698571822,0.7214670662425826,-1165.5075221264613,-7.600902459542082
13.589903538115284,0,0,0,0.8585680292930984,0,0.983115854064962,1.3586671410128321,0.7214670662425826,-1165.4984737011466,-7.600902459542082
13.643904805416202,0,0,0,0.8585680292930984,0,0.983115854064962,1.3230021435301598,0.7097040811211239,-1165.3570597659643,-7.600902459542082
13.648243247065656,0,0,0,0.8576445078023308,0,0.983115854064962,1.350913702510282,0.7097040811211239,-1165.383369419716,-7.600902459542082
13.648502843594141,0,0,0,0.8576445078023308,0,0.983115854064962,1.3452654862310585,0.7488376713015508,-1166.5229958834395,-7.600902459542082
13.648332700831778,0,0,0,0.8576445078023308,0,0.9875729587273199,1.365390219632521,0.7653754252598058,-1168.0692902295784,-7.600902459542082
13.58332440759983,0,0,0,0.8576445078023308,0,0.9875729587273199,1.3556573291309026,0.7539247449610751,-1166.9565939885063,-7.600902459542082
13.541743989568168,0,0,0,0.8683304213930452,0,0.9875729587273199,1.3556573291309026,0.6934560132801901,-1165.8167107648953,-7.600902459542082
13.565819555800374,0,0,0,0.8482722808152967,0,0.977398370256007,1.3556573291309026,0.6869926381979506,-1166.1746476661397,-7.600902459542082
13.506616496527535,0,0,0,0.8482722808152967,0,0.977398370256007,1.3364581673405913,0.7228515929200122,-1166.3918468568177,-7.600902459542082
13.534392603533309,0,0,0,0.8482722808152967,0,0.9884131468756674,1.415208501741275,0.6994927068364243,-1166.0562028036966,-7.600902459542082
13.593575351638686,0,0,0,0.8548840666201496,0,0.9884131468756674,1.2910314179956763,0.6994927068364243,-1165.1583408894098,-7.600902459542082
13.685724251950127,0,0,0,0.8548840666201496,0,0.9884131468756674,1.2845332846511006,0.7033467914566767,-1165.1426483988398,-7.600902459542082
13.70393607211296,0,0,0,0.8548840666201496,0,0.9884131468756674,1.2157543356530216,0.6413831185672801,-1168.443825475387,-7.600902459542082
13.666703103296426,0,0,0,0.8548840666201496,0,0.9884131468756674,1.269000585330635,0.696045568877123,-1165.2602645088712,-7.600902459542082
13.757561298133773,0,0,0,0.855785162422114,0,0.9924120364692938,1.3576572240795788,0.696045568877123,-1165.1141308703395,-7.600902459542082
