gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
0327-7,1455301672115,1,subSuperTrial,basic33,convertible,target,4,3,car,vehicle,lamp,distractor,3,2,NA,furniture,rhino,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0327-7,1455301678626,2,colorSizeTrial,size22,big_green_rock,target,2,3,NA,NA,small_green_rock,distractor,3,2,NA,NA,small_green_rock,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0327-7,1455301688933,3,colorSizeTrial,size31,big_black_turtle,target,1,3,NA,NA,small_black_turtle,distractor,4,4,NA,NA,small_brown_turtle,distractor,2,1,NA,NA,small_brown_turtle,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0327-7,1455301700313,4,subSuperTrial,basic23,mnMs,target,4,2,candy,snack,dress,distractor,3,4,NA,clothing,chips,distractor,2,3,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0327-7,1455301706438,5,colorSizeTrial,color43,small_blue_binder,target,3,2,NA,NA,small_green_binder,distractor,5,3,NA,NA,small_green_binder,distractor,2,5,NA,NA,big_green_binder,distractor,1,1,NA,NA,small_green_binder,distractor,4,4,NA,NA
0327-7,1455301711984,6,colorSizeTrial,size31,small_purple_ornament,target,3,4,NA,NA,big_purple_ornament,distractor,2,3,NA,NA,big_blue_ornament,distractor,4,2,NA,NA,big_blue_ornament,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0327-7,1455301716757,7,subSuperTrial,basic33,pigeon,target,4,4,bird,animal,gloves,distractor,3,3,NA,clothing,popcorn,distractor,2,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0327-7,1455301723358,8,colorSizeTrial,color43,big_purple_yarn,target,1,5,NA,NA,big_red_yarn,distractor,3,3,NA,NA,big_red_yarn,distractor,4,1,NA,NA,big_red_yarn,distractor,2,4,NA,NA,small_red_yarn,distractor,5,2,NA,NA
0327-7,1455301728967,9,colorSizeTrial,size43,big_blue_golfball,target,4,2,NA,NA,small_blue_golfball,distractor,5,1,NA,NA,small_blue_golfball,distractor,2,5,NA,NA,small_pink_golfball,distractor,3,4,NA,NA,small_blue_golfball,distractor,1,3,NA,NA
0327-7,1455301733781,10,colorSizeTrial,color41,big_orange_billiardball,target,4,2,NA,NA,big_purple_billiardball,distractor,3,3,NA,NA,small_purple_billiardball,distractor,2,4,NA,NA,small_purple_billiardball,distractor,5,5,NA,NA,small_purple_billiardball,distractor,1,1,NA,NA
