gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
0585-7,1455302344002,1,subSuperTrial,basic33,grizzlyBear,target,2,4,bear,animal,chips,distractor,3,2,NA,snack,wardrobe,distractor,4,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0585-7,1455302349033,2,subSuperTrial,basic33,germanShepherd,target,2,4,dog,animal,chips,distractor,3,2,NA,snack,dress,distractor,4,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0585-7,1455302354728,3,subSuperTrial,basic22,tulip,target,3,2,flower,plant,rosemary,distractor,2,4,NA,plant,pottedPlant,distractor,4,3,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0585-7,1455302362875,4,colorSizeTrial,size33,small_red_candle,target,2,1,NA,NA,big_red_candle,distractor,4,4,NA,NA,big_red_candle,distractor,3,2,NA,NA,big_red_candle,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0585-7,1455302369335,5,subSuperTrial,basic33,jellyBeans,target,3,4,candy,snack,elephant,distractor,4,2,NA,animal,wardrobe,distractor,2,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0585-7,1455302374210,6,colorSizeTrial,color22,big_brown_belt,target,2,4,NA,NA,big_black_belt,distractor,4,2,NA,NA,big_black_belt,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0585-7,1455302378994,7,subSuperTrial,basic33,tShirt,target,2,3,shirt,clothing,wardrobe,distractor,3,4,NA,furniture,pottedPlant,distractor,4,2,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0585-7,1455302393937,8,colorSizeTrial,size43,small_orange_napkin,target,5,1,NA,NA,big_orange_napkin,distractor,3,5,NA,NA,big_orange_napkin,distractor,4,2,NA,NA,big_orange_napkin,distractor,2,3,NA,NA,big_yellow_napkin,distractor,1,4,NA,NA
0585-7,1455302406449,9,colorSizeTrial,color32,small_black_avocado,target,3,4,NA,NA,small_green_avocado,distractor,2,2,NA,NA,big_green_avocado,distractor,1,3,NA,NA,small_green_avocado,distractor,4,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0585-7,1455302413306,10,colorSizeTrial,color43,big_red_stapler,target,3,2,NA,NA,big_purple_stapler,distractor,5,5,NA,NA,big_purple_stapler,distractor,4,3,NA,NA,big_purple_stapler,distractor,1,1,NA,NA,small_purple_stapler,distractor,2,4,NA,NA
