gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
7949-f,1455301726988,1,colorSizeTrial,size31,big_orange_billiardball,target,2,3,NA,NA,small_orange_billiardball,distractor,3,1,NA,NA,small_purple_billiardball,distractor,4,4,NA,NA,small_purple_billiardball,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
7949-f,1455301750442,2,colorSizeTrial,color21,small_purple_rock,target,3,3,NA,NA,small_green_rock,distractor,4,2,NA,NA,big_green_rock,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
7949-f,1455301781291,3,colorSizeTrial,size42,big_orange_cap,target,5,3,NA,NA,small_blue_cap,distractor,4,2,NA,NA,small_blue_cap,distractor,3,1,NA,NA,small_orange_cap,distractor,1,4,NA,NA,small_orange_cap,distractor,2,5,NA,NA
7949-f,1455301787584,4,subSuperTrial,basic23,suv,target,2,3,car,vehicle,ambulance,distractor,4,2,NA,vehicle,popcorn,distractor,3,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
7949-f,1455301793077,5,colorSizeTrial,size44,small_blue_book,target,2,5,NA,NA,big_blue_book,distractor,4,4,NA,NA,big_blue_book,distractor,1,1,NA,NA,big_blue_book,distractor,5,2,NA,NA,big_blue_book,distractor,3,3,NA,NA
7949-f,1455301798056,6,subSuperTrial,basic22,pug,target,3,2,dog,animal,pig,distractor,4,4,NA,animal,lobster,distractor,2,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
7949-f,1455301803065,7,colorSizeTrial,color42,big_yellow_balloon,target,1,5,NA,NA,small_pink_balloon,distractor,2,4,NA,NA,big_pink_balloon,distractor,4,3,NA,NA,small_pink_balloon,distractor,3,2,NA,NA,big_pink_balloon,distractor,5,1,NA,NA
7949-f,1455301808905,8,subSuperTrial,basic22,convertible,target,3,3,car,vehicle,motorcycle,distractor,4,2,NA,vehicle,firetruck,distractor,2,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
7949-f,1455301813665,9,subSuperTrial,basic23,blackBear,target,4,2,bear,animal,cow,distractor,3,3,NA,animal,bathrobe,distractor,2,4,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
7949-f,1455301821168,10,colorSizeTrial,size44,small_pink_phone,target,5,2,NA,NA,big_pink_phone,distractor,3,3,NA,NA,big_pink_phone,distractor,1,5,NA,NA,big_pink_phone,distractor,4,1,NA,NA,big_pink_phone,distractor,2,4,NA,NA
7949-f,1455301825656,11,subSuperTrial,basic22,parrot,target,2,2,bird,animal,rhino,distractor,4,4,NA,animal,hamster,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
7949-f,1455301829656,12,colorSizeTrial,color44,big_white_teacup,target,4,5,NA,NA,big_pink_teacup,distractor,3,4,NA,NA,big_pink_teacup,distractor,5,2,NA,NA,big_pink_teacup,distractor,1,3,NA,NA,big_pink_teacup,distractor,2,1,NA,NA
7949-f,1455301833840,13,subSuperTrial,basic22,polarBear,target,4,2,bear,animal,snake,distractor,2,4,NA,animal,horse,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
