gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
9173-f,1455315060537,1,colorSizeTrial,size43,big_orange_cushion,target,5,3,NA,NA,small_blue_cushion,distractor,4,1,NA,NA,small_orange_cushion,distractor,1,2,NA,NA,small_orange_cushion,distractor,2,5,NA,NA,small_orange_cushion,distractor,3,4,NA,NA
9173-f,1455315071556,2,subSuperTrial,basic23,hummingBird,target,4,3,bird,animal,horse,distractor,3,4,NA,animal,bathrobe,distractor,2,2,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9173-f,1455315079373,3,subSuperTrial,basic33,germanShepherd,target,4,2,dog,animal,gloves,distractor,2,3,NA,clothing,bookcase,distractor,3,4,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9173-f,1455315091202,4,subSuperTrial,basic22,pug,target,2,3,dog,animal,horse,distractor,4,2,NA,animal,snake,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9173-f,1455315099086,5,subSuperTrial,basic22,swordFish,target,4,2,fish,animal,rhino,distractor,3,3,NA,animal,snake,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9173-f,1455315106164,6,subSuperTrial,basic33,poloShirt,target,2,3,shirt,clothing,kitten,distractor,3,4,NA,animal,grasses,distractor,4,2,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9173-f,1455315114451,7,colorSizeTrial,size21,small_red_bike,target,4,2,NA,NA,big_purple_bike,distractor,3,3,NA,NA,big_red_bike,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9173-f,1455315121310,8,subSuperTrial,basic12,parrot,target,4,3,bird,animal,sparrow,distractor,3,2,bird,animal,squirrel,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9173-f,1455315126731,9,subSuperTrial,basic33,hawaiiShirt,target,2,3,shirt,clothing,hamster,distractor,4,2,NA,animal,chips,distractor,3,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9173-f,1455315138720,10,colorSizeTrial,size42,small_red_candle,target,5,5,NA,NA,big_red_candle,distractor,1,4,NA,NA,big_blue_candle,distractor,2,2,NA,NA,big_blue_candle,distractor,3,3,NA,NA,big_red_candle,distractor,4,1,NA,NA
