gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
3197-1,1455301395169,1,colorSizeTrial,color21,big_green_chair,target,4,3,NA,NA,big_red_chair,distractor,3,2,NA,NA,small_red_chair,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301407604,2,subSuperTrial,basic22,coffeeTable,target,2,4,table,furniture,bed,distractor,4,3,NA,furniture,wardrobe,distractor,3,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301417282,3,colorSizeTrial,size42,big_red_flower,target,3,4,NA,NA,small_red_flower,distractor,1,2,NA,NA,small_purple_flower,distractor,4,5,NA,NA,small_purple_flower,distractor,5,3,NA,NA,small_red_flower,distractor,2,1,NA,NA
3197-1,1455301423460,4,subSuperTrial,basic23,diningTable,target,2,4,table,furniture,wardrobe,distractor,3,3,NA,furniture,dress,distractor,4,2,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301429872,5,colorSizeTrial,color33,big_white_shoe,target,3,4,NA,NA,big_yellow_shoe,distractor,4,1,NA,NA,big_yellow_shoe,distractor,2,3,NA,NA,big_yellow_shoe,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301436432,6,subSuperTrial,basic12,swordFish,target,4,4,fish,animal,pig,distractor,2,3,NA,animal,discusFish,distractor,3,2,fish,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301444308,7,colorSizeTrial,size32,small_brown_belt,target,3,4,NA,NA,big_black_belt,distractor,2,3,NA,NA,big_brown_belt,distractor,4,2,NA,NA,big_brown_belt,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301449618,8,subSuperTrial,basic22,catfish,target,2,3,fish,animal,snake,distractor,4,2,NA,animal,iguana,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301454282,9,subSuperTrial,basic12,eagle,target,3,4,bird,animal,sparrow,distractor,2,2,bird,animal,horse,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301459228,10,subSuperTrial,basic33,tShirt,target,3,2,shirt,clothing,crocodile,distractor,4,3,NA,animal,cookies,distractor,2,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301466348,11,colorSizeTrial,color32,big_pink_balloon,target,2,1,NA,NA,small_yellow_balloon,distractor,4,2,NA,NA,big_yellow_balloon,distractor,3,4,NA,NA,big_yellow_balloon,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301479308,12,colorSizeTrial,size42,big_red_tack,target,3,3,NA,NA,small_red_tack,distractor,5,1,NA,NA,small_blue_tack,distractor,1,4,NA,NA,small_red_tack,distractor,2,5,NA,NA,small_blue_tack,distractor,4,2,NA,NA
3197-1,1455301486725,13,colorSizeTrial,color41,big_green_guitar,target,1,2,NA,NA,big_blue_guitar,distractor,5,3,NA,NA,small_blue_guitar,distractor,4,1,NA,NA,small_blue_guitar,distractor,2,4,NA,NA,small_blue_guitar,distractor,3,5,NA,NA
3197-1,1455301496901,14,colorSizeTrial,size31,small_white_teacup,target,2,1,NA,NA,big_white_teacup,distractor,1,3,NA,NA,big_pink_teacup,distractor,3,2,NA,NA,big_pink_teacup,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301506971,15,colorSizeTrial,color31,small_green_rock,target,1,3,NA,NA,small_purple_rock,distractor,3,2,NA,NA,big_purple_rock,distractor,2,4,NA,NA,big_purple_rock,distractor,4,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301517391,16,colorSizeTrial,size41,big_brown_turtle,target,1,4,NA,NA,small_black_turtle,distractor,5,1,NA,NA,small_brown_turtle,distractor,3,5,NA,NA,small_black_turtle,distractor,2,3,NA,NA,small_black_turtle,distractor,4,2,NA,NA
3197-1,1455301522109,17,subSuperTrial,basic33,rose,target,3,3,flower,plant,chips,distractor,2,4,NA,snack,dress,distractor,4,2,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301529941,18,colorSizeTrial,color44,big_purple_billiardball,target,3,5,NA,NA,big_orange_billiardball,distractor,2,3,NA,NA,big_orange_billiardball,distractor,1,1,NA,NA,big_orange_billiardball,distractor,4,2,NA,NA,big_orange_billiardball,distractor,5,4,NA,NA
3197-1,1455301537301,19,subSuperTrial,basic23,dressShirt,target,3,3,shirt,clothing,bed,distractor,4,2,NA,furniture,bathrobe,distractor,2,4,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301545481,20,subSuperTrial,basic23,suv,target,2,3,car,vehicle,ambulance,distractor,4,4,NA,vehicle,bison,distractor,3,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301552354,21,subSuperTrial,basic33,jellyBeans,target,2,4,candy,snack,ivy,distractor,4,2,NA,plant,rhino,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301562754,22,colorSizeTrial,color32,small_pink_hairdryer,target,1,1,NA,NA,small_purple_hairdryer,distractor,4,4,NA,NA,small_purple_hairdryer,distractor,3,2,NA,NA,big_purple_hairdryer,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301574942,23,subSuperTrial,basic12,minivan,target,3,3,car,vehicle,sedan,distractor,2,2,car,vehicle,motorcycle,distractor,4,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301581034,24,subSuperTrial,basic33,sportsCar,target,4,2,car,vehicle,bed,distractor,3,3,NA,furniture,bison,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301589035,25,colorSizeTrial,size33,small_purple_coathanger,target,3,4,NA,NA,big_purple_coathanger,distractor,4,2,NA,NA,big_purple_coathanger,distractor,1,3,NA,NA,big_purple_coathanger,distractor,2,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301596861,26,subSuperTrial,basic23,picnicTable,target,3,4,table,furniture,rabbit,distractor,2,3,NA,animal,wardrobe,distractor,4,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301603765,27,subSuperTrial,basic22,bedsideTable,target,2,2,table,furniture,bed,distractor,4,3,NA,furniture,lamp,distractor,3,4,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301609797,28,subSuperTrial,basic23,hawaiiShirt,target,3,4,shirt,clothing,dress,distractor,2,3,NA,clothing,ivy,distractor,4,2,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301616685,29,colorSizeTrial,size21,small_white_phone,target,2,2,NA,NA,big_pink_phone,distractor,4,4,NA,NA,big_white_phone,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301623525,30,subSuperTrial,basic12,polarBear,target,4,3,bear,animal,crocodile,distractor,2,2,NA,animal,koalaBear,distractor,3,4,bear,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301638978,31,colorSizeTrial,color41,big_blue_toothbrush,target,4,3,NA,NA,small_red_toothbrush,distractor,3,1,NA,NA,small_red_toothbrush,distractor,2,2,NA,NA,small_red_toothbrush,distractor,5,5,NA,NA,big_red_toothbrush,distractor,1,4,NA,NA
3197-1,1455301644611,32,colorSizeTrial,size33,big_purple_stapler,target,2,2,NA,NA,small_purple_stapler,distractor,1,3,NA,NA,small_purple_stapler,distractor,3,4,NA,NA,small_purple_stapler,distractor,4,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301654121,33,colorSizeTrial,size31,small_blue_golfball,target,3,3,NA,NA,big_blue_golfball,distractor,2,4,NA,NA,big_pink_golfball,distractor,1,1,NA,NA,big_pink_golfball,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301675444,34,subSuperTrial,basic12,parrot,target,2,4,bird,animal,hamster,distractor,3,3,NA,animal,sparrow,distractor,4,2,bird,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301693697,35,colorSizeTrial,size43,small_red_bike,target,3,2,NA,NA,big_red_bike,distractor,4,4,NA,NA,big_purple_bike,distractor,1,5,NA,NA,big_red_bike,distractor,5,1,NA,NA,big_red_bike,distractor,2,3,NA,NA
3197-1,1455301699914,36,subSuperTrial,basic23,daisy,target,4,3,flower,plant,pottedPlant,distractor,3,2,NA,plant,elephant,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301715062,37,colorSizeTrial,size41,big_purple_butterfly,target,5,1,NA,NA,small_blue_butterfly,distractor,2,3,NA,NA,small_blue_butterfly,distractor,4,2,NA,NA,small_blue_butterfly,distractor,1,5,NA,NA,small_purple_butterfly,distractor,3,4,NA,NA
3197-1,1455301729955,38,colorSizeTrial,size21,small_blue_comb,target,3,2,NA,NA,big_black_comb,distractor,2,4,NA,NA,big_blue_comb,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3197-1,1455301736147,39,colorSizeTrial,size44,small_blue_ornament,target,1,1,NA,NA,big_blue_ornament,distractor,5,5,NA,NA,big_blue_ornament,distractor,4,2,NA,NA,big_blue_ornament,distractor,3,4,NA,NA,big_blue_ornament,distractor,2,3,NA,NA
3197-1,1455301741587,40,colorSizeTrial,color22,small_purple_rug,target,2,3,NA,NA,small_blue_rug,distractor,4,4,NA,NA,small_blue_rug,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
