gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
4886-d,1455301122978,1,colorSizeTrial,color42,small_blue_tack,target,1,2,NA,NA,big_red_tack,distractor,4,5,NA,NA,small_red_tack,distractor,3,3,NA,NA,big_red_tack,distractor,5,4,NA,NA,small_red_tack,distractor,2,1,NA,NA
4886-d,1455301129257,2,subSuperTrial,basic12,gummyBears,target,3,3,candy,snack,candyCorn,distractor,4,2,candy,snack,popcorn,distractor,2,4,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301133987,3,colorSizeTrial,color31,small_orange_cushion,target,1,3,NA,NA,big_blue_cushion,distractor,2,2,NA,NA,big_blue_cushion,distractor,3,1,NA,NA,small_blue_cushion,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301142838,4,colorSizeTrial,size41,small_black_avocado,target,2,1,NA,NA,big_black_avocado,distractor,3,5,NA,NA,big_green_avocado,distractor,4,3,NA,NA,big_green_avocado,distractor,5,4,NA,NA,big_green_avocado,distractor,1,2,NA,NA
4886-d,1455301154366,5,colorSizeTrial,size43,big_blue_golfball,target,1,1,NA,NA,small_blue_golfball,distractor,3,4,NA,NA,small_pink_golfball,distractor,4,3,NA,NA,small_blue_golfball,distractor,2,2,NA,NA,small_blue_golfball,distractor,5,5,NA,NA
4886-d,1455301166798,6,subSuperTrial,basic12,germanShepherd,target,4,4,dog,animal,greyhound,distractor,3,3,dog,animal,sheep,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301175785,7,colorSizeTrial,size33,small_blue_ornament,target,3,3,NA,NA,big_blue_ornament,distractor,1,2,NA,NA,big_blue_ornament,distractor,4,4,NA,NA,big_blue_ornament,distractor,2,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301181947,8,colorSizeTrial,color41,big_white_shoe,target,3,5,NA,NA,big_yellow_shoe,distractor,5,3,NA,NA,small_yellow_shoe,distractor,4,4,NA,NA,small_yellow_shoe,distractor,2,2,NA,NA,small_yellow_shoe,distractor,1,1,NA,NA
4886-d,1455301191537,9,colorSizeTrial,size21,big_purple_bike,target,2,4,NA,NA,small_red_bike,distractor,4,2,NA,NA,small_purple_bike,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301197627,10,subSuperTrial,basic12,hawaiiShirt,target,4,4,shirt,clothing,campShirt,distractor,3,2,shirt,clothing,gloves,distractor,2,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301203466,11,subSuperTrial,basic22,dalmatian,target,3,3,dog,animal,rabbit,distractor,2,2,NA,animal,cow,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301210027,12,colorSizeTrial,size32,big_blue_guitar,target,4,4,NA,NA,small_green_guitar,distractor,2,2,NA,NA,small_blue_guitar,distractor,1,1,NA,NA,small_blue_guitar,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301217616,13,subSuperTrial,basic33,jellyBeans,target,4,3,candy,snack,motorcycle,distractor,3,2,NA,vehicle,bookcase,distractor,2,4,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301221977,14,colorSizeTrial,size22,small_red_chair,target,4,4,NA,NA,big_red_chair,distractor,2,2,NA,NA,big_red_chair,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301226674,15,subSuperTrial,basic23,picnicTable,target,2,2,table,furniture,hamster,distractor,4,4,NA,animal,lamp,distractor,3,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301231507,16,subSuperTrial,basic33,mnMs,target,4,3,candy,snack,bookcase,distractor,3,2,NA,furniture,sheep,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301237298,17,colorSizeTrial,size21,small_blue_cap,target,2,3,NA,NA,big_blue_cap,distractor,4,2,NA,NA,big_orange_cap,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301242986,18,subSuperTrial,basic33,skittles,target,4,2,candy,snack,pig,distractor,3,4,NA,animal,grasses,distractor,2,3,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301248218,19,subSuperTrial,basic23,sunflower,target,2,3,flower,plant,squirrel,distractor,3,4,NA,animal,pottedPlant,distractor,4,2,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301253987,20,colorSizeTrial,color21,big_purple_rug,target,3,2,NA,NA,big_blue_rug,distractor,4,4,NA,NA,small_blue_rug,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301259238,21,colorSizeTrial,size42,small_white_teacup,target,4,1,NA,NA,big_white_teacup,distractor,1,4,NA,NA,big_pink_teacup,distractor,3,3,NA,NA,big_pink_teacup,distractor,5,2,NA,NA,big_white_teacup,distractor,2,5,NA,NA
4886-d,1455301264397,22,subSuperTrial,basic12,blackBear,target,4,4,bear,animal,koalaBear,distractor,2,2,bear,animal,sheep,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301269344,23,subSuperTrial,basic23,convertible,target,4,2,car,vehicle,bookcase,distractor,2,3,NA,furniture,ambulance,distractor,3,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301274716,24,colorSizeTrial,color41,small_green_rock,target,5,4,NA,NA,small_purple_rock,distractor,4,1,NA,NA,big_purple_rock,distractor,2,2,NA,NA,big_purple_rock,distractor,1,3,NA,NA,big_purple_rock,distractor,3,5,NA,NA
4886-d,1455301279479,25,subSuperTrial,basic23,minivan,target,3,3,car,vehicle,bed,distractor,4,2,NA,furniture,firetruck,distractor,2,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301284418,26,colorSizeTrial,color33,small_black_turtle,target,3,4,NA,NA,small_brown_turtle,distractor,1,3,NA,NA,small_brown_turtle,distractor,4,1,NA,NA,small_brown_turtle,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301289717,27,colorSizeTrial,color44,big_purple_billiardball,target,4,1,NA,NA,big_orange_billiardball,distractor,2,2,NA,NA,big_orange_billiardball,distractor,1,5,NA,NA,big_orange_billiardball,distractor,3,3,NA,NA,big_orange_billiardball,distractor,5,4,NA,NA
4886-d,1455301294378,28,colorSizeTrial,size42,small_pink_bucket,target,3,4,NA,NA,big_red_bucket,distractor,2,2,NA,NA,big_pink_bucket,distractor,5,5,NA,NA,big_red_bucket,distractor,1,3,NA,NA,big_pink_bucket,distractor,4,1,NA,NA
4886-d,1455301298794,29,colorSizeTrial,size31,small_orange_coathanger,target,4,1,NA,NA,big_orange_coathanger,distractor,2,3,NA,NA,big_purple_coathanger,distractor,3,2,NA,NA,big_purple_coathanger,distractor,1,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301302930,30,subSuperTrial,basic33,dressShirt,target,3,2,shirt,clothing,lamp,distractor,4,4,NA,furniture,kitten,distractor,2,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301307327,31,colorSizeTrial,color21,big_green_bracelet,target,2,3,NA,NA,small_purple_bracelet,distractor,4,2,NA,NA,big_purple_bracelet,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301312437,32,colorSizeTrial,color42,small_brown_jacket,target,1,3,NA,NA,big_green_jacket,distractor,4,1,NA,NA,big_green_jacket,distractor,5,4,NA,NA,small_green_jacket,distractor,3,5,NA,NA,small_green_jacket,distractor,2,2,NA,NA
4886-d,1455301316547,33,colorSizeTrial,color22,big_white_phone,target,4,2,NA,NA,big_pink_phone,distractor,2,3,NA,NA,big_pink_phone,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301321197,34,subSuperTrial,basic22,clownFish,target,2,4,fish,animal,rhino,distractor,3,2,NA,animal,horse,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301331418,35,subSuperTrial,basic12,poloShirt,target,3,4,shirt,clothing,campShirt,distractor,4,3,shirt,clothing,bathrobe,distractor,2,2,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301337948,36,subSuperTrial,basic33,tShirt,target,4,3,shirt,clothing,train,distractor,3,2,NA,vehicle,hamster,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301342366,37,subSuperTrial,basic22,husky,target,4,2,dog,animal,rhino,distractor,2,4,NA,animal,hamster,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301346627,38,colorSizeTrial,color43,big_blue_toothbrush,target,1,5,NA,NA,small_red_toothbrush,distractor,3,3,NA,NA,big_red_toothbrush,distractor,2,2,NA,NA,big_red_toothbrush,distractor,4,4,NA,NA,big_red_toothbrush,distractor,5,1,NA,NA
4886-d,1455301350924,39,subSuperTrial,basic22,diningTable,target,4,3,table,furniture,wardrobe,distractor,3,2,NA,furniture,lamp,distractor,2,4,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301355137,40,subSuperTrial,basic23,polarBear,target,2,2,bear,animal,iguana,distractor,4,3,NA,animal,motorcycle,distractor,3,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301358914,41,subSuperTrial,basic22,pug,target,2,2,dog,animal,snake,distractor,3,4,NA,animal,crocodile,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301363807,42,subSuperTrial,basic23,tulip,target,3,3,flower,plant,pottedPlant,distractor,2,4,NA,plant,kitten,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301368506,43,colorSizeTrial,color43,big_red_pepper,target,1,2,NA,NA,big_green_pepper,distractor,2,3,NA,NA,big_green_pepper,distractor,3,1,NA,NA,big_green_pepper,distractor,5,5,NA,NA,small_green_pepper,distractor,4,4,NA,NA
4886-d,1455301375154,44,colorSizeTrial,color44,small_pink_hairdryer,target,5,2,NA,NA,small_purple_hairdryer,distractor,4,4,NA,NA,small_purple_hairdryer,distractor,3,3,NA,NA,small_purple_hairdryer,distractor,1,1,NA,NA,small_purple_hairdryer,distractor,2,5,NA,NA
4886-d,1455301380111,45,colorSizeTrial,size44,big_brown_belt,target,1,1,NA,NA,small_brown_belt,distractor,2,4,NA,NA,small_brown_belt,distractor,5,5,NA,NA,small_brown_belt,distractor,4,3,NA,NA,small_brown_belt,distractor,3,2,NA,NA
4886-d,1455301386119,46,colorSizeTrial,color22,small_purple_stapler,target,2,3,NA,NA,small_red_stapler,distractor,4,2,NA,NA,small_red_stapler,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301389968,47,subSuperTrial,basic33,sportsCar,target,2,3,car,vehicle,hamster,distractor,3,2,NA,animal,ivy,distractor,4,4,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301394347,48,subSuperTrial,basic23,pandaBear,target,4,2,bear,animal,bookcase,distractor,2,4,NA,furniture,rhino,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301398596,49,subSuperTrial,basic22,rose,target,3,4,flower,plant,pottedPlant,distractor,2,2,NA,plant,grasses,distractor,4,3,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301404092,50,subSuperTrial,basic12,hummingBird,target,3,4,bird,animal,lobster,distractor,2,2,NA,animal,sparrow,distractor,4,3,bird,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301409818,51,subSuperTrial,basic33,bedsideTable,target,3,3,table,furniture,train,distractor,2,2,NA,vehicle,snake,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301413547,52,colorSizeTrial,size22,small_green_framee,target,2,2,NA,NA,big_green_framee,distractor,3,3,NA,NA,big_green_framee,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301418518,53,colorSizeTrial,size31,small_orange_napkin,target,3,4,NA,NA,big_yellow_napkin,distractor,4,1,NA,NA,big_orange_napkin,distractor,2,3,NA,NA,big_yellow_napkin,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301422397,54,subSuperTrial,basic33,goldFish,target,3,2,fish,animal,ivy,distractor,2,3,NA,plant,bathrobe,distractor,4,4,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301426658,55,colorSizeTrial,size43,big_white_weddingcake,target,4,5,NA,NA,small_white_weddingcake,distractor,5,1,NA,NA,small_white_weddingcake,distractor,3,4,NA,NA,small_pink_weddingcake,distractor,1,3,NA,NA,small_white_weddingcake,distractor,2,2,NA,NA
4886-d,1455301431118,56,colorSizeTrial,color32,big_black_book,target,4,3,NA,NA,small_blue_book,distractor,3,1,NA,NA,big_blue_book,distractor,2,4,NA,NA,big_blue_book,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301434985,57,colorSizeTrial,size32,big_red_candle,target,2,2,NA,NA,small_blue_candle,distractor,1,3,NA,NA,small_red_candle,distractor,4,4,NA,NA,small_red_candle,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301439045,58,colorSizeTrial,color31,big_red_flower,target,1,3,NA,NA,small_purple_flower,distractor,4,4,NA,NA,big_purple_flower,distractor,2,2,NA,NA,small_purple_flower,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301444276,59,subSuperTrial,basic12,discusFish,distractor,2,4,fish,animal,elephant,distractor,3,3,NA,animal,swordFish,target,4,2,fish,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301445877,60,colorSizeTrial,size33,small_blue_butterfly,distractor,2,2,NA,NA,big_blue_butterfly,target,1,1,NA,NA,small_blue_butterfly,distractor,4,3,NA,NA,small_blue_butterfly,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301454237,61,colorSizeTrial,size44,big_pink_balloon,target,2,2,NA,NA,small_pink_balloon,distractor,4,4,NA,NA,small_pink_balloon,distractor,3,3,NA,NA,small_pink_balloon,distractor,1,1,NA,NA,small_pink_balloon,distractor,5,5,NA,NA
4886-d,1455301459808,62,subSuperTrial,basic23,pigeon,target,4,4,bird,animal,train,distractor,2,2,NA,vehicle,lion,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301476857,63,subSuperTrial,basic23,catfish,target,4,2,fish,animal,bed,distractor,3,4,NA,furniture,crocodile,distractor,2,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301485277,64,subSuperTrial,basic22,eagle,target,4,3,bird,animal,lion,distractor,2,4,NA,animal,iguana,distractor,3,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301500192,65,subSuperTrial,basic12,coffeeTable,target,3,2,table,furniture,sideTable,distractor,2,4,table,furniture,wardrobe,distractor,4,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301506345,66,subSuperTrial,basic12,suv,target,3,3,car,vehicle,sedan,distractor,2,2,car,vehicle,train,distractor,4,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301511015,67,subSuperTrial,basic22,parrot,target,3,2,bird,animal,sheep,distractor,2,3,NA,animal,rabbit,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301515298,68,colorSizeTrial,size41,small_black_comb,target,3,1,NA,NA,big_blue_comb,distractor,4,5,NA,NA,big_blue_comb,distractor,1,3,NA,NA,big_blue_comb,distractor,5,2,NA,NA,big_black_comb,distractor,2,4,NA,NA
4886-d,1455301519475,69,colorSizeTrial,color32,small_green_binder,target,3,1,NA,NA,small_blue_binder,distractor,2,2,NA,NA,small_blue_binder,distractor,4,3,NA,NA,big_blue_binder,distractor,1,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301523876,70,colorSizeTrial,color33,big_purple_yarn,target,4,3,NA,NA,big_red_yarn,distractor,3,1,NA,NA,big_red_yarn,distractor,1,4,NA,NA,big_red_yarn,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301528378,71,subSuperTrial,basic33,daisy,target,2,2,flower,plant,wardrobe,distractor,3,4,NA,furniture,pig,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4886-d,1455301532281,72,subSuperTrial,basic22,grizzlyBear,target,4,3,bear,animal,cow,distractor,2,4,NA,animal,crocodile,distractor,3,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
