gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
6588-d,1455302275224,1,colorSizeTrial,size41,small_blue_cushion,distractor,1,1,NA,NA,small_orange_cushion,distractor,4,3,NA,NA,big_blue_cushion,target,3,5,NA,NA,small_orange_cushion,distractor,2,4,NA,NA,small_orange_cushion,distractor,5,2,NA,NA
6588-d,1455302298697,2,colorSizeTrial,color43,big_red_tack,target,5,5,NA,NA,big_blue_tack,distractor,2,4,NA,NA,small_blue_tack,distractor,4,3,NA,NA,big_blue_tack,distractor,3,1,NA,NA,big_blue_tack,distractor,1,2,NA,NA
6588-d,1455302316008,3,colorSizeTrial,color44,big_blue_ornament,target,5,2,NA,NA,big_purple_ornament,distractor,4,1,NA,NA,big_purple_ornament,distractor,2,4,NA,NA,big_purple_ornament,distractor,1,3,NA,NA,big_purple_ornament,distractor,3,5,NA,NA
6588-d,1455302330197,4,subSuperTrial,basic33,minivan,target,3,4,car,vehicle,crocodile,distractor,4,3,NA,animal,rosemary,distractor,2,2,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6588-d,1455302339070,5,subSuperTrial,basic33,tulip,target,4,3,flower,plant,gloves,distractor,2,2,NA,clothing,firetruck,distractor,3,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6588-d,1455302350267,6,colorSizeTrial,color21,big_green_guitar,target,2,2,NA,NA,small_blue_guitar,distractor,3,4,NA,NA,big_blue_guitar,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6588-d,1455302357269,7,subSuperTrial,basic33,germanShepherd,target,2,4,dog,animal,bookcase,distractor,4,2,NA,furniture,rosemary,distractor,3,3,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6588-d,1455302369464,8,colorSizeTrial,color42,big_red_stapler,target,3,4,NA,NA,big_purple_stapler,distractor,2,1,NA,NA,big_purple_stapler,distractor,5,3,NA,NA,small_purple_stapler,distractor,4,5,NA,NA,small_purple_stapler,distractor,1,2,NA,NA
6588-d,1455302381164,9,subSuperTrial,basic22,mnMs,target,4,2,candy,snack,popcorn,distractor,2,4,NA,snack,cookies,distractor,3,3,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6588-d,1455302393737,10,colorSizeTrial,color42,big_black_turtle,target,4,4,NA,NA,big_brown_turtle,distractor,5,3,NA,NA,small_brown_turtle,distractor,1,2,NA,NA,small_brown_turtle,distractor,3,1,NA,NA,big_brown_turtle,distractor,2,5,NA,NA
