gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
6517-b,1455306991737,1,colorSizeTrial,color32,big_green_bracelet,target,4,2,NA,NA,big_purple_bracelet,distractor,1,1,NA,NA,big_purple_bracelet,distractor,2,4,NA,NA,small_purple_bracelet,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6517-b,1455306997546,2,colorSizeTrial,color31,big_pink_hairdryer,target,2,4,NA,NA,small_purple_hairdryer,distractor,3,2,NA,NA,small_purple_hairdryer,distractor,4,3,NA,NA,big_purple_hairdryer,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6517-b,1455307008615,3,subSuperTrial,basic22,tulip,target,2,2,flower,plant,pottedPlant,distractor,3,4,NA,plant,rosemary,distractor,4,3,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6517-b,1455307013063,4,colorSizeTrial,color21,small_green_guitar,target,2,2,NA,NA,big_blue_guitar,distractor,3,3,NA,NA,small_blue_guitar,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6517-b,1455307017596,5,colorSizeTrial,color44,small_orange_coathanger,target,1,2,NA,NA,small_purple_coathanger,distractor,2,4,NA,NA,small_purple_coathanger,distractor,3,1,NA,NA,small_purple_coathanger,distractor,4,5,NA,NA,small_purple_coathanger,distractor,5,3,NA,NA
6517-b,1455307023831,6,subSuperTrial,basic23,eagle,target,4,3,bird,animal,rabbit,distractor,3,2,NA,animal,motorcycle,distractor,2,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6517-b,1455307028859,7,subSuperTrial,basic12,polarBear,target,4,4,bear,animal,koalaBear,distractor,3,3,bear,animal,rabbit,distractor,2,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6517-b,1455307033323,8,colorSizeTrial,color22,small_green_framee,target,4,3,NA,NA,small_pink_framee,distractor,2,2,NA,NA,small_pink_framee,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6517-b,1455307038747,9,subSuperTrial,basic33,suv,target,4,2,car,vehicle,lobster,distractor,2,4,NA,animal,wardrobe,distractor,3,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6517-b,1455307042395,10,colorSizeTrial,color42,big_red_stapler,target,4,3,NA,NA,big_purple_stapler,distractor,2,1,NA,NA,small_purple_stapler,distractor,5,2,NA,NA,small_purple_stapler,distractor,1,4,NA,NA,big_purple_stapler,distractor,3,5,NA,NA
