gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
9867-6,1455303331436,1,colorSizeTrial,size31,small_orange_cap,target,1,1,NA,NA,big_orange_cap,distractor,3,4,NA,NA,big_blue_cap,distractor,2,3,NA,NA,big_blue_cap,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
9867-6,1455303352100,2,colorSizeTrial,size44,big_green_jacket,target,2,2,NA,NA,small_green_jacket,distractor,1,5,NA,NA,small_green_jacket,distractor,3,4,NA,NA,small_green_jacket,distractor,4,1,NA,NA,small_green_jacket,distractor,5,3,NA,NA
9867-6,1455303390420,3,colorSizeTrial,size41,big_green_pepper,target,1,1,NA,NA,small_green_pepper,distractor,5,4,NA,NA,small_red_pepper,distractor,3,3,NA,NA,small_red_pepper,distractor,2,2,NA,NA,small_red_pepper,distractor,4,5,NA,NA
9867-6,1455303422619,4,subSuperTrial,basic12,convertible,target,2,3,car,vehicle,train,distractor,4,2,NA,vehicle,sedan,distractor,3,4,car,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9867-6,1455303461993,5,subSuperTrial,basic33,coffeeTable,target,3,3,table,furniture,socks,distractor,4,2,NA,clothing,rosemary,distractor,2,4,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9867-6,1455303484125,6,colorSizeTrial,color22,big_blue_golfball,target,2,3,NA,NA,big_pink_golfball,distractor,3,2,NA,NA,big_pink_golfball,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9867-6,1455303538359,7,subSuperTrial,basic33,sunflower,target,2,2,flower,plant,horse,distractor,4,4,NA,animal,socks,distractor,3,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9867-6,1455303592889,8,colorSizeTrial,size22,big_purple_ornament,target,2,2,NA,NA,small_purple_ornament,distractor,4,3,NA,NA,small_purple_ornament,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
9867-6,1455303635028,9,colorSizeTrial,color44,small_blue_candle,target,1,4,NA,NA,small_red_candle,distractor,4,2,NA,NA,small_red_candle,distractor,2,5,NA,NA,small_red_candle,distractor,3,3,NA,NA,small_red_candle,distractor,5,1,NA,NA
9867-6,1455303711251,10,subSuperTrial,basic22,swordFish,target,2,4,fish,animal,pig,distractor,3,3,NA,animal,cow,distractor,4,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
