gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
3084-5,1455301404894,1,subSuperTrial,basic23,sunflower,target,2,3,flower,plant,pottedPlant,distractor,3,4,NA,plant,chips,distractor,4,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301420545,2,subSuperTrial,basic23,tulip,target,4,4,flower,plant,grasses,distractor,3,2,NA,plant,train,distractor,2,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301433096,3,subSuperTrial,basic12,coffeeTable,target,4,2,table,furniture,lamp,distractor,3,3,NA,furniture,sideTable,distractor,2,4,table,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301451713,4,colorSizeTrial,size41,big_green_bracelet,target,4,3,NA,NA,small_purple_bracelet,distractor,1,1,NA,NA,small_green_bracelet,distractor,2,2,NA,NA,small_purple_bracelet,distractor,5,5,NA,NA,small_purple_bracelet,distractor,3,4,NA,NA
3084-5,1455301468728,5,colorSizeTrial,size42,big_blue_ornament,target,2,3,NA,NA,small_blue_ornament,distractor,3,1,NA,NA,small_blue_ornament,distractor,4,4,NA,NA,small_purple_ornament,distractor,5,2,NA,NA,small_purple_ornament,distractor,1,5,NA,NA
3084-5,1455301502785,6,subSuperTrial,basic33,parrot,target,3,3,bird,animal,socks,distractor,4,4,NA,clothing,cookies,distractor,2,2,NA,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301517761,7,colorSizeTrial,size44,small_purple_coathanger,target,1,1,NA,NA,big_purple_coathanger,distractor,2,4,NA,NA,big_purple_coathanger,distractor,5,3,NA,NA,big_purple_coathanger,distractor,3,2,NA,NA,big_purple_coathanger,distractor,4,5,NA,NA
3084-5,1455301539822,8,colorSizeTrial,color32,big_purple_hairdryer,target,4,4,NA,NA,small_pink_hairdryer,distractor,1,3,NA,NA,big_pink_hairdryer,distractor,3,1,NA,NA,big_pink_hairdryer,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301552264,9,subSuperTrial,basic22,husky,target,2,2,dog,animal,crocodile,distractor,3,4,NA,animal,snake,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301567368,10,colorSizeTrial,size21,big_white_phone,target,3,2,NA,NA,small_pink_phone,distractor,4,4,NA,NA,small_white_phone,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301580334,11,colorSizeTrial,color32,big_blue_tack,target,2,1,NA,NA,big_red_tack,distractor,1,2,NA,NA,big_red_tack,distractor,3,4,NA,NA,small_red_tack,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301594734,12,subSuperTrial,basic12,convertible,target,4,4,car,vehicle,sedan,distractor,3,2,car,vehicle,train,distractor,2,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301607310,13,subSuperTrial,basic33,swordFish,target,2,2,fish,animal,cookies,distractor,4,4,NA,snack,gloves,distractor,3,3,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301624532,14,subSuperTrial,basic22,sportsCar,target,3,2,car,vehicle,motorcycle,distractor,2,4,NA,vehicle,ambulance,distractor,4,3,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301642798,15,subSuperTrial,basic22,dalmatian,target,4,4,dog,animal,iguana,distractor,2,3,NA,animal,rabbit,distractor,3,2,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
3084-5,1455301657182,16,colorSizeTrial,size32,big_brown_jacket,target,3,1,NA,NA,small_brown_jacket,distractor,2,3,NA,NA,small_brown_jacket,distractor,4,4,NA,NA,small_green_jacket,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
