gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
6426-3,1455301905575,1,colorSizeTrial,size33,small_orange_cap,target,2,4,NA,NA,big_orange_cap,distractor,3,2,NA,NA,big_orange_cap,distractor,4,1,NA,NA,big_orange_cap,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6426-3,1455301928333,2,colorSizeTrial,color41,big_green_chair,target,2,4,NA,NA,small_red_chair,distractor,3,2,NA,NA,big_red_chair,distractor,5,5,NA,NA,small_red_chair,distractor,4,3,NA,NA,small_red_chair,distractor,1,1,NA,NA
6426-3,1455301963183,3,subSuperTrial,basic12,pug,target,2,2,dog,animal,kitten,distractor,3,3,NA,animal,greyhound,distractor,4,4,dog,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6426-3,1455301987968,4,subSuperTrial,basic23,picnicTable,target,2,4,table,furniture,firetruck,distractor,3,3,NA,vehicle,bookcase,distractor,4,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6426-3,1455302014073,5,subSuperTrial,basic33,skittles,target,2,2,candy,snack,ambulance,distractor,4,4,NA,vehicle,snake,distractor,3,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
6426-3,1455302034639,6,colorSizeTrial,size43,small_red_pepper,target,3,2,NA,NA,big_red_pepper,distractor,5,3,NA,NA,big_red_pepper,distractor,4,5,NA,NA,big_green_pepper,distractor,1,4,NA,NA,big_red_pepper,distractor,2,1,NA,NA
6426-3,1455302059890,7,colorSizeTrial,size33,big_blue_comb,target,4,4,NA,NA,small_blue_comb,distractor,2,1,NA,NA,small_blue_comb,distractor,1,2,NA,NA,small_blue_comb,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6426-3,1455302073773,8,colorSizeTrial,color44,small_blue_ornament,target,3,2,NA,NA,small_purple_ornament,distractor,1,5,NA,NA,small_purple_ornament,distractor,2,3,NA,NA,small_purple_ornament,distractor,4,1,NA,NA,small_purple_ornament,distractor,5,4,NA,NA
6426-3,1455302110626,9,colorSizeTrial,size32,big_purple_butterfly,target,1,3,NA,NA,small_purple_butterfly,distractor,3,1,NA,NA,small_blue_butterfly,distractor,2,2,NA,NA,small_purple_butterfly,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
6426-3,1455302148483,10,subSuperTrial,basic22,germanShepherd,target,4,2,dog,animal,squirrel,distractor,2,3,NA,animal,iguana,distractor,3,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
