gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
0082-3,1455301049221,1,subSuperTrial,basic12,husky,target,3,3,dog,animal,sheep,distractor,4,4,NA,animal,greyhound,distractor,2,2,dog,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301132775,2,colorSizeTrial,size42,small_pink_phone,target,1,2,NA,NA,big_pink_phone,distractor,4,1,NA,NA,big_white_phone,distractor,2,4,NA,NA,big_white_phone,distractor,5,3,NA,NA,big_pink_phone,distractor,3,5,NA,NA
0082-3,1455301175709,3,subSuperTrial,basic33,dalmatian,target,4,4,dog,animal,gloves,distractor,3,3,NA,clothing,rosemary,distractor,2,2,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301200376,4,colorSizeTrial,size42,big_green_framee,target,5,3,NA,NA,small_pink_framee,distractor,1,4,NA,NA,small_green_framee,distractor,4,1,NA,NA,small_green_framee,distractor,2,2,NA,NA,small_pink_framee,distractor,3,5,NA,NA
0082-3,1455301213185,5,colorSizeTrial,color44,small_white_shoe,target,2,3,NA,NA,small_yellow_shoe,distractor,5,2,NA,NA,small_yellow_shoe,distractor,4,5,NA,NA,small_yellow_shoe,distractor,1,1,NA,NA,small_yellow_shoe,distractor,3,4,NA,NA
0082-3,1455301259380,6,colorSizeTrial,size41,big_purple_bracelet,target,2,3,NA,NA,small_green_bracelet,distractor,5,5,NA,NA,small_green_bracelet,distractor,3,4,NA,NA,small_green_bracelet,distractor,1,2,NA,NA,small_purple_bracelet,distractor,4,1,NA,NA
0082-3,1455301343271,7,subSuperTrial,basic12,pretzels,distractor,3,2,NA,snack,candyCorn,distractor,4,4,candy,snack,jellyBeans,target,2,3,candy,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301372403,8,subSuperTrial,basic12,gummyBears,target,3,2,candy,snack,pretzels,distractor,2,3,NA,snack,candyCorn,distractor,4,4,candy,snack,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301383268,9,subSuperTrial,basic33,sportsCar,target,2,3,car,vehicle,pottedPlant,distractor,3,2,NA,plant,elephant,distractor,4,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301389895,10,colorSizeTrial,color32,big_green_rock,target,4,1,NA,NA,big_purple_rock,distractor,2,2,NA,NA,small_purple_rock,distractor,1,3,NA,NA,big_purple_rock,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301399390,11,colorSizeTrial,size22,small_blue_guitar,target,2,3,NA,NA,big_blue_guitar,distractor,4,2,NA,NA,big_blue_guitar,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301409121,12,subSuperTrial,basic33,tShirt,target,3,2,shirt,clothing,cookies,distractor,2,4,NA,snack,kitten,distractor,4,3,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301416944,13,subSuperTrial,basic33,pandaBear,target,2,2,bear,animal,popcorn,distractor,3,4,NA,snack,bed,distractor,4,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301423694,14,subSuperTrial,basic23,rose,target,2,2,flower,plant,popcorn,distractor,4,3,NA,snack,pottedPlant,distractor,3,4,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
0082-3,1455301436387,15,subSuperTrial,basic22,diningTable,target,3,4,table,furniture,bed,distractor,4,3,NA,furniture,lamp,distractor,2,2,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
