gameid, time, roundNum, trialType, condition,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
4123-8,1455306341225,1,colorSizeTrial,size41,small_purple_coathanger,target,4,2,NA,NA,big_orange_coathanger,distractor,1,3,NA,NA,big_orange_coathanger,distractor,5,4,NA,NA,big_orange_coathanger,distractor,3,5,NA,NA,big_purple_coathanger,distractor,2,1,NA,NA
4123-8,1455306349199,2,subSuperTrial,basic12,rose,target,3,4,flower,plant,grasses,distractor,4,3,NA,plant,lily,distractor,2,2,flower,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306355302,3,colorSizeTrial,size32,small_pink_bucket,target,1,2,NA,NA,big_red_bucket,distractor,3,1,NA,NA,big_pink_bucket,distractor,2,4,NA,NA,big_pink_bucket,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306360976,4,colorSizeTrial,color42,big_green_bracelet,target,1,2,NA,NA,big_purple_bracelet,distractor,5,5,NA,NA,small_purple_bracelet,distractor,2,4,NA,NA,small_purple_bracelet,distractor,3,3,NA,NA,big_purple_bracelet,distractor,4,1,NA,NA
4123-8,1455306368325,5,subSuperTrial,basic33,diningTable,target,2,3,table,furniture,elephant,distractor,3,2,NA,animal,motorcycle,distractor,4,4,NA,vehicle,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306374404,6,subSuperTrial,basic33,skittles,target,2,2,candy,snack,cow,distractor,3,4,NA,animal,wardrobe,distractor,4,3,NA,furniture,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306379770,7,subSuperTrial,basic22,dressShirt,target,4,3,shirt,clothing,gloves,distractor,2,2,NA,clothing,socks,distractor,3,4,NA,clothing,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306385666,8,subSuperTrial,basic22,grizzlyBear,target,4,2,bear,animal,crocodile,distractor,3,3,NA,animal,kitten,distractor,2,4,NA,animal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306391659,9,colorSizeTrial,color44,small_blue_toothbrush,target,1,1,NA,NA,small_red_toothbrush,distractor,2,3,NA,NA,small_red_toothbrush,distractor,4,4,NA,NA,small_red_toothbrush,distractor,5,2,NA,NA,small_red_toothbrush,distractor,3,5,NA,NA
4123-8,1455306396293,10,colorSizeTrial,color22,big_pink_weddingcake,target,4,2,NA,NA,big_white_weddingcake,distractor,2,4,NA,NA,big_white_weddingcake,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306401888,11,colorSizeTrial,color42,small_black_book,target,5,5,NA,NA,small_blue_book,distractor,4,3,NA,NA,small_blue_book,distractor,2,4,NA,NA,big_blue_book,distractor,1,2,NA,NA,big_blue_book,distractor,3,1,NA,NA
4123-8,1455306408935,12,subSuperTrial,basic33,gummyBears,target,4,2,candy,snack,kitten,distractor,2,4,NA,animal,grasses,distractor,3,3,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306416022,13,subSuperTrial,basic12,tulip,target,4,3,flower,plant,lily,distractor,2,2,flower,plant,rosemary,distractor,3,4,NA,plant,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4123-8,1455306422332,14,colorSizeTrial,size44,small_green_binder,target,2,5,NA,NA,big_green_binder,distractor,5,4,NA,NA,big_green_binder,distractor,4,3,NA,NA,big_green_binder,distractor,1,1,NA,NA,big_green_binder,distractor,3,2,NA,NA
4123-8,1455306427538,15,colorSizeTrial,color32,small_blue_golfball,target,3,4,NA,NA,big_pink_golfball,distractor,4,1,NA,NA,small_pink_golfball,distractor,1,3,NA,NA,small_pink_golfball,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined
