gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
9290-c,1479921965364,1,pepper,informative,pepper_red,target,2,3,apple_blue,distractor,3,4,pepper_orange,distractor,4,2
9290-c,1479921974657,2,tomato,overinformative,tomato_red,target,2,3,apple_blue,distractor,4,2,carrot_pink,distractor,3,4
9290-c,1479921980788,3,pepper,overinformative,pepper_red,target,2,3,banana_brown,distractor,3,2,carrot_orange,distractor,4,4
9290-c,1479921995888,4,avocado,informative,avocado_red,target,3,4,pear_orange,distractor,4,3,avocado_black,distractor,2,2
9290-c,1479922002822,5,carrot,informative-cc,carrot_brown,target,3,4,carrot_orange,distractor,4,2,distractor_carrot_brown,distractor,2,3
9290-c,1479922011016,6,tomato,overinformative,tomato_pink,target,2,2,banana_blue,distractor,4,4,apple_green,distractor,3,3
9290-c,1479922020531,7,carrot,informative-cc,carrot_orange,target,2,2,distractor_carrot_orange,distractor,3,3,carrot_brown,distractor,4,4
9290-c,1479922033511,8,pepper,informative,pepper_black,target,2,4,pear_orange,distractor,4,2,pepper_orange,distractor,3,3
9290-c,1479922039809,9,carrot,overinformative-cc,carrot_pink,target,4,2,distractor_carrot_pink,distractor,2,4,tomato_green,distractor,3,3
9290-c,1479922047970,10,banana,informative-cc,banana_yellow,target,4,3,distractor_banana_yellow,distractor,2,2,banana_brown,distractor,3,4
9290-c,1479922054160,11,apple,overinformative-cc,apple_red,target,3,2,distractor_apple_red,distractor,2,4,pepper_orange,distractor,4,3
9290-c,1479922060370,12,banana,overinformative-cc,banana_brown,target,4,4,pepper_orange,distractor,2,3,distractor_banana_brown,distractor,3,2
9290-c,1479922067839,13,banana,overinformative,banana_brown,target,2,3,pepper_red,distractor,4,4,apple_red,distractor,3,2
9290-c,1479922073089,14,pear,overinformative,pear_yellow,target,3,3,tomato_red,distractor,2,2,tomato_green,distractor,4,4
9290-c,1479922078825,15,tomato,informative-cc,tomato_red,target,3,2,distractor_tomato_red,distractor,4,4,tomato_pink,distractor,2,3
9290-c,1479922084649,16,pear,overinformative,pear_orange,target,4,2,carrot_brown,distractor,2,4,banana_brown,distractor,3,3
9290-c,1479922091601,17,pepper,informative,pepper_orange,target,3,2,banana_yellow,distractor,2,3,pepper_black,distractor,4,4
9290-c,1479922097435,18,avocado,informative,avocado_green,target,4,4,apple_red,distractor,3,3,avocado_black,distractor,2,2
9290-c,1479922104712,19,carrot,informative,carrot_orange,target,2,2,carrot_brown,distractor,3,3,avocado_red,distractor,4,4
9290-c,1479922113211,20,avocado,overinformative,avocado_black,target,2,2,banana_brown,distractor,3,3,pear_yellow,distractor,4,4
9290-c,1479922118136,21,apple,overinformative-cc,apple_blue,target,3,4,pear_green,distractor,4,2,distractor_apple_blue,distractor,2,3
9290-c,1479922122545,22,avocado,overinformative,avocado_red,target,4,2,pepper_black,distractor,2,4,carrot_pink,distractor,3,3
9290-c,1479922127331,23,apple,informative-cc,apple_blue,target,3,3,apple_green,distractor,4,2,distractor_apple_blue,distractor,2,4
