gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
2293-2,1479921904814,1,tomato,informative,tomato_green,target,2,3,avocado_black,distractor,3,2,tomato_pink,distractor,4,4
2293-2,1479921913784,2,carrot,overinformative-cc,carrot_brown,target,3,4,distractor_carrot_brown,distractor,4,3,pepper_red,distractor,2,2
2293-2,1479921921124,3,carrot,informative,carrot_orange,target,2,4,tomato_red,distractor,4,3,carrot_pink,distractor,3,2
2293-2,1479921933939,4,pepper,overinformative,pepper_orange,target,3,3,carrot_pink,distractor,4,2,avocado_green,distractor,2,4
2293-2,1479921945493,5,pear,informative-cc,pear_green,target,4,3,pear_orange,distractor,2,4,distractor_pear_green,distractor,3,2
2293-2,1479921954522,6,avocado,informative,avocado_black,target,4,4,avocado_red,distractor,2,3,banana_blue,distractor,3,2
2293-2,1479921960484,7,apple,overinformative-cc,apple_blue,target,2,3,banana_yellow,distractor,3,2,distractor_apple_blue,distractor,4,4
2293-2,1479921966874,8,pear,overinformative,pear_yellow,target,4,3,pepper_black,distractor,3,4,banana_brown,distractor,2,2
2293-2,1479921973355,9,pear,informative-cc,pear_orange,target,3,4,pear_green,distractor,4,2,distractor_pear_orange,distractor,2,3
2293-2,1479921980272,10,avocado,informative-cc,avocado_red,target,2,3,avocado_green,distractor,3,4,distractor_avocado_red,distractor,4,2
2293-2,1479921989732,11,pepper,informative,pepper_orange,target,3,4,banana_yellow,distractor,4,3,pepper_black,distractor,2,2
2293-2,1479921996283,12,avocado,overinformative-cc,avocado_green,target,3,3,distractor_avocado_green,distractor,4,2,pepper_orange,distractor,2,4
2293-2,1479922004383,13,banana,informative,banana_yellow,target,4,4,avocado_green,distractor,3,3,banana_blue,distractor,2,2
2293-2,1479922011773,14,pepper,overinformative-cc,pepper_black,target,4,3,distractor_pepper_black,distractor,2,2,pear_green,distractor,3,4
2293-2,1479922020043,15,tomato,informative,tomato_pink,target,4,2,carrot_orange,distractor,3,3,tomato_green,distractor,2,4
2293-2,1479922026085,16,tomato,informative-cc,tomato_red,target,3,4,distractor_tomato_red,distractor,4,2,tomato_pink,distractor,2,3
2293-2,1479922032396,17,avocado,overinformative,avocado_red,target,3,2,banana_blue,distractor,2,4,pear_yellow,distractor,4,3
2293-2,1479922039221,18,apple,overinformative,apple_green,target,3,4,pear_yellow,distractor,4,3,banana_yellow,distractor,2,2
2293-2,1479922047539,19,tomato,overinformative,tomato_green,target,2,2,carrot_brown,distractor,4,4,apple_blue,distractor,3,3
