gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
1035-9,1479921525060,1,banana,informative-cc,banana_blue,target,4,2,banana_yellow,distractor,3,4,distractor_banana_blue,distractor,2,3
1035-9,1479921532283,2,apple,overinformative,apple_red,target,2,4,pear_green,distractor,4,3,tomato_pink,distractor,3,2
1035-9,1479921539739,3,tomato,overinformative-cc,tomato_green,target,2,2,pear_yellow,distractor,3,3,distractor_tomato_green,distractor,4,4
1035-9,1479921544713,4,carrot,overinformative-cc,carrot_pink,target,4,2,distractor_carrot_pink,distractor,2,3,apple_blue,distractor,3,4
1035-9,1479921551724,5,avocado,informative-cc,avocado_red,target,4,3,avocado_green,distractor,3,2,distractor_avocado_red,distractor,2,4
1035-9,1479921556034,6,banana,overinformative-cc,banana_yellow,target,4,3,distractor_banana_yellow,distractor,2,2,apple_red,distractor,3,4
1035-9,1479921561404,7,apple,informative,apple_red,target,4,2,carrot_orange,distractor,3,4,apple_green,distractor,2,3
1035-9,1479921565535,8,apple,informative,apple_green,target,4,3,tomato_red,distractor,2,4,apple_blue,distractor,3,2
1035-9,1479921572231,9,carrot,overinformative-cc,carrot_orange,target,2,4,distractor_carrot_orange,distractor,4,2,avocado_black,distractor,3,3
1035-9,1479921579000,10,pear,overinformative-cc,pear_green,target,4,3,carrot_pink,distractor,3,4,distractor_pear_green,distractor,2,2
1035-9,1479921584452,11,carrot,informative,carrot_brown,target,4,3,apple_red,distractor,3,2,carrot_pink,distractor,2,4
1035-9,1479921589727,12,pepper,informative,pepper_black,target,3,2,banana_blue,distractor,2,4,pepper_orange,distractor,4,3
1035-9,1479921598351,13,tomato,overinformative-cc,tomato_pink,target,3,4,avocado_black,distractor,2,3,distractor_tomato_pink,distractor,4,2
1035-9,1479921603186,14,carrot,overinformative,carrot_brown,target,4,3,tomato_pink,distractor,3,4,apple_green,distractor,2,2
1035-9,1479921610050,15,avocado,informative-cc,avocado_black,target,2,4,distractor_avocado_black,distractor,3,2,avocado_green,distractor,4,3
1035-9,1479921614269,16,tomato,overinformative,tomato_pink,target,3,3,banana_brown,distractor,4,2,avocado_black,distractor,2,4
1035-9,1479921620290,17,pepper,informative-cc,pepper_black,target,2,2,pepper_red,distractor,3,3,distractor_pepper_black,distractor,4,4
1035-9,1479921625244,18,pepper,overinformative-cc,pepper_red,target,2,4,apple_blue,distractor,4,2,distractor_pepper_red,distractor,3,3
1035-9,1479921631038,19,tomato,informative-cc,tomato_red,target,3,2,tomato_pink,distractor,4,4,distractor_tomato_red,distractor,2,3
1035-9,1479921639885,20,pear,overinformative-cc,pear_orange,target,2,4,carrot_brown,distractor,3,2,distractor_pear_orange,distractor,4,3
1035-9,1479921645125,21,banana,overinformative,banana_brown,target,3,3,tomato_green,distractor,4,4,pepper_red,distractor,2,2
1035-9,1479921653110,22,apple,informative-cc,apple_blue,target,4,2,apple_red,distractor,3,3,distractor_apple_blue,distractor,2,4
1035-9,1479921659265,23,banana,informative,banana_yellow,target,3,3,pepper_red,distractor,4,2,banana_blue,distractor,2,4
1035-9,1479921664057,24,apple,overinformative-cc,apple_blue,target,2,4,distractor_apple_blue,distractor,3,2,pepper_orange,distractor,4,3
1035-9,1479921669760,25,tomato,informative,tomato_green,target,4,2,tomato_red,distractor,2,3,banana_yellow,distractor,3,4
1035-9,1479921675788,26,pear,informative,pear_green,target,2,3,apple_red,distractor,4,2,pear_yellow,distractor,3,4
1035-9,1479921681814,27,avocado,overinformative,avocado_green,target,4,4,pepper_black,distractor,3,3,pear_orange,distractor,2,2
1035-9,1479921690588,28,avocado,informative-cc,avocado_green,target,3,4,distractor_avocado_green,distractor,2,3,avocado_black,distractor,4,2
1035-9,1479921696448,29,pepper,informative,pepper_orange,target,4,3,banana_yellow,distractor,2,4,pepper_red,distractor,3,2
1035-9,1479921704449,30,carrot,informative-cc,carrot_orange,target,3,3,distractor_carrot_orange,distractor,4,4,carrot_pink,distractor,2,2
1035-9,1479921708630,31,avocado,informative,avocado_black,target,3,4,avocado_green,distractor,4,3,pepper_orange,distractor,2,2
1035-9,1479921716576,32,pepper,informative-cc,pepper_orange,target,2,4,distractor_pepper_orange,distractor,4,3,pepper_black,distractor,3,2
1035-9,1479921721445,33,pear,overinformative-cc,pear_yellow,target,2,4,distractor_pear_yellow,distractor,4,2,banana_brown,distractor,3,3
1035-9,1479921726363,34,apple,overinformative,apple_green,target,2,3,carrot_orange,distractor,3,4,carrot_brown,distractor,4,2
1035-9,1479921732459,35,banana,overinformative-cc,banana_brown,target,2,4,distractor_banana_brown,distractor,4,2,apple_blue,distractor,3,3
1035-9,1479921736939,36,carrot,informative,carrot_pink,target,2,4,pepper_black,distractor,3,3,carrot_orange,distractor,4,2
1035-9,1479921742692,37,tomato,overinformative-cc,tomato_red,target,2,4,banana_brown,distractor,3,3,distractor_tomato_red,distractor,4,2
1035-9,1479921747348,38,pear,overinformative,pear_yellow,target,3,3,tomato_pink,distractor,4,2,apple_blue,distractor,2,4
1035-9,1479921751916,39,pepper,informative,pepper_red,target,3,2,pepper_black,distractor,4,4,banana_yellow,distractor,2,3
1035-9,1479921756673,40,banana,overinformative,banana_blue,target,2,4,pepper_orange,distractor,3,2,avocado_black,distractor,4,3
1035-9,1479921760705,41,avocado,informative,avocado_red,target,2,2,avocado_green,distractor,3,4,pepper_black,distractor,4,3
1035-9,1479921765159,42,pear,informative,pear_orange,target,3,2,pear_green,distractor,2,4,tomato_red,distractor,4,3
