gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
3429-a,1479921932411,1,apple,overinformative,apple_blue,target,4,3,pepper_red,distractor,3,4,pepper_orange,distractor,2,2
3429-a,1479921939690,2,tomato,informative,tomato_pink,target,4,3,tomato_red,distractor,2,2,pepper_black,distractor,3,4
3429-a,1479921945795,3,carrot,informative,carrot_brown,target,2,2,pear_green,distractor,3,3,carrot_pink,distractor,4,4
3429-a,1479921950909,4,banana,informative-cc,banana_blue,target,4,4,distractor_banana_blue,distractor,2,2,banana_yellow,distractor,3,3
3429-a,1479921956723,5,banana,informative,banana_blue,target,2,2,banana_brown,distractor,4,3,tomato_red,distractor,3,4
3429-a,1479921961337,6,banana,informative-cc,banana_yellow,target,4,3,banana_blue,distractor,2,2,distractor_banana_yellow,distractor,3,4
3429-a,1479921969681,7,pepper,overinformative,pepper_orange,target,2,3,avocado_black,distractor,3,4,avocado_red,distractor,4,2
3429-a,1479921976466,8,carrot,informative-cc,carrot_orange,target,4,2,distractor_carrot_orange,distractor,2,4,carrot_brown,distractor,3,3
3429-a,1479921982952,9,pear,overinformative-cc,pear_yellow,target,3,3,carrot_brown,distractor,2,2,distractor_pear_yellow,distractor,4,4
3429-a,1479921990280,10,avocado,informative,avocado_black,target,4,4,avocado_red,distractor,2,3,pear_yellow,distractor,3,2
3429-a,1479921995096,11,tomato,overinformative,tomato_red,target,4,4,pepper_orange,distractor,3,2,avocado_black,distractor,2,3
3429-a,1479921999529,12,pear,overinformative,pear_green,target,3,4,avocado_black,distractor,2,2,banana_yellow,distractor,4,3
3429-a,1479922003824,13,carrot,overinformative,carrot_pink,target,4,2,avocado_green,distractor,3,4,apple_blue,distractor,2,3
3429-a,1479922007874,14,pepper,informative,pepper_black,target,3,4,pear_green,distractor,2,3,pepper_orange,distractor,4,2
