gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
9423-c,1479924461694,1,apple,overinformative,apple_green,target,4,4,tomato_red,distractor,3,2,pepper_orange,distractor,2,3
9423-c,1479924470293,2,tomato,overinformative,tomato_green,target,2,3,pepper_black,distractor,3,2,apple_red,distractor,4,4
9423-c,1479924509933,3,tomato,informative-cc,tomato_green,target,4,4,distractor_tomato_green,distractor,3,3,tomato_red,distractor,2,2
9423-c,1479924553649,4,pepper,overinformative-cc,pear_green,distractor,2,2,pepper_black,target,4,4,distractor_pepper_black,distractor,3,3
9423-c,1479924585209,5,pepper,overinformative,pepper_red,target,4,4,pear_orange,distractor,2,2,banana_blue,distractor,3,3
9423-c,1479924599463,6,carrot,overinformative-cc,carrot_brown,target,3,2,avocado_green,distractor,4,4,distractor_carrot_brown,distractor,2,3
9423-c,1479924615239,7,pear,informative-cc,pear_yellow,target,3,3,pear_orange,distractor,4,2,distractor_pear_yellow,distractor,2,4
9423-c,1479924628174,8,tomato,informative,tomato_red,target,2,4,tomato_green,distractor,3,3,apple_green,distractor,4,2
9423-c,1479924644389,9,pepper,overinformative-cc,pepper_red,target,4,2,apple_green,distractor,3,3,distractor_pepper_red,distractor,2,4
9423-c,1479924654716,10,avocado,informative-cc,avocado_red,target,2,2,distractor_avocado_red,distractor,3,3,avocado_green,distractor,4,4
9423-c,1479924671678,11,avocado,informative,avocado_black,target,4,2,banana_yellow,distractor,2,3,avocado_green,distractor,3,4
9423-c,1479924683328,12,pear,informative,pear_green,target,4,2,pear_yellow,distractor,2,4,pepper_black,distractor,3,3
9423-c,1479924701844,13,avocado,informative-cc,avocado_green,target,4,4,avocado_red,distractor,3,3,distractor_avocado_green,distractor,2,2
9423-c,1479924714500,14,carrot,overinformative,carrot_orange,target,2,3,apple_red,distractor,4,2,banana_blue,distractor,3,4
9423-c,1479924737505,15,pepper,overinformative,pepper_orange,target,4,3,avocado_red,distractor,3,4,banana_yellow,distractor,2,2
9423-c,1479924744849,16,apple,overinformative-cc,apple_red,target,3,3,distractor_apple_red,distractor,4,4,pear_orange,distractor,2,2
9423-c,1479924753772,17,banana,overinformative,banana_brown,target,3,4,tomato_red,distractor,4,3,tomato_pink,distractor,2,2
9423-c,1479924760345,18,pepper,informative,pepper_black,target,2,4,apple_green,distractor,4,2,pepper_red,distractor,3,3
9423-c,1479924778593,19,avocado,overinformative,avocado_green,target,3,4,pepper_orange,distractor,2,2,pear_orange,distractor,4,3
