gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
0717-c,1479924586353,1,carrot,overinformative-cc,carrot_orange,target,4,4,tomato_pink,distractor,3,2,distractor_carrot_orange,distractor,2,3
0717-c,1479924598375,2,avocado,informative-cc,avocado_black,target,2,3,distractor_avocado_black,distractor,3,2,avocado_red,distractor,4,4
0717-c,1479924614602,3,avocado,informative,avocado_green,target,2,4,carrot_orange,distractor,4,3,avocado_red,distractor,3,2
0717-c,1479924629124,4,pear,informative,pear_orange,target,3,4,avocado_red,distractor,4,2,pear_green,distractor,2,3
0717-c,1479924645218,5,carrot,informative,carrot_orange,target,3,4,carrot_brown,distractor,4,2,banana_blue,distractor,2,3
0717-c,1479924659812,6,banana,informative-cc,banana_brown,target,3,4,distractor_banana_brown,distractor,4,2,banana_blue,distractor,2,3
0717-c,1479924673349,7,tomato,informative,tomato_green,target,4,4,pepper_orange,distractor,3,2,tomato_pink,distractor,2,3
0717-c,1479924682710,8,pepper,informative,pepper_black,target,3,2,pepper_orange,distractor,4,4,banana_yellow,distractor,2,3
0717-c,1479924696965,9,tomato,overinformative-cc,tomato_pink,target,4,3,distractor_tomato_pink,distractor,3,2,carrot_brown,distractor,2,4
0717-c,1479924716551,10,avocado,informative-cc,avocado_red,target,4,3,distractor_avocado_red,distractor,2,4,avocado_green,distractor,3,2
0717-c,1479924723598,11,apple,overinformative-cc,apple_blue,target,4,2,tomato_red,distractor,3,4,distractor_apple_blue,distractor,2,3
0717-c,1479924736568,12,avocado,overinformative-cc,avocado_red,target,2,3,distractor_avocado_red,distractor,4,2,carrot_pink,distractor,3,4
0717-c,1479924752830,13,apple,informative-cc,apple_red,target,2,4,distractor_apple_red,distractor,4,3,apple_green,distractor,3,2
0717-c,1479924764134,14,pepper,informative-cc,pepper_red,target,3,2,pepper_black,distractor,4,4,distractor_pepper_red,distractor,2,3
0717-c,1479924773720,15,avocado,overinformative,avocado_black,target,2,4,carrot_orange,distractor,4,3,tomato_pink,distractor,3,2
0717-c,1479924797313,16,pear,overinformative-cc,pear_green,target,2,3,tomato_red,distractor,3,2,distractor_pear_green,distractor,4,4
0717-c,1479924804117,17,pepper,informative-cc,pepper_orange,target,2,2,distractor_pepper_orange,distractor,4,4,pepper_red,distractor,3,3
0717-c,1479924811172,18,carrot,informative,carrot_pink,target,2,4,carrot_orange,distractor,4,3,apple_blue,distractor,3,2
0717-c,1479924819047,19,banana,informative,banana_brown,target,3,4,banana_blue,distractor,2,2,tomato_pink,distractor,4,3
0717-c,1479924828015,20,carrot,overinformative,carrot_pink,target,2,3,pepper_black,distractor,4,4,avocado_black,distractor,3,2
0717-c,1479924837811,21,apple,informative,apple_green,target,2,2,pepper_orange,distractor,4,4,apple_blue,distractor,3,3
0717-c,1479924850717,22,tomato,informative-cc,tomato_pink,target,2,2,tomato_red,distractor,3,4,distractor_tomato_pink,distractor,4,3
