gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
5381-c,1479922214019,1,avocado,overinformative-cc,avocado_green,target,4,4,distractor_avocado_green,distractor,2,3,tomato_red,distractor,3,2
5381-c,1479922238091,2,pepper,informative-cc,pepper_orange,target,2,2,pepper_black,distractor,4,4,distractor_pepper_orange,distractor,3,3
5381-c,1479922251868,3,pepper,overinformative-cc,pepper_black,target,2,2,avocado_green,distractor,4,3,distractor_pepper_black,distractor,3,4
5381-c,1479922266670,4,apple,overinformative-cc,apple_green,target,3,4,distractor_apple_green,distractor,4,2,carrot_pink,distractor,2,3
5381-c,1479922279326,5,pepper,overinformative,pepper_orange,target,2,4,tomato_pink,distractor,3,2,apple_blue,distractor,4,3
5381-c,1479922288259,6,banana,overinformative-cc,banana_blue,target,3,4,avocado_red,distractor,2,2,distractor_banana_blue,distractor,4,3
5381-c,1479922306404,7,avocado,informative-cc,avocado_black,distractor,4,4,distractor_avocado_green,distractor,2,3,avocado_green,target,3,2
5381-c,1479922315535,8,carrot,informative,carrot_orange,target,3,3,carrot_pink,distractor,2,2,banana_yellow,distractor,4,4
5381-c,1479922324073,9,carrot,overinformative,carrot_pink,target,3,3,pepper_black,distractor,4,2,pepper_orange,distractor,2,4
5381-c,1479922339986,10,carrot,overinformative,carrot_orange,target,3,4,pepper_red,distractor,2,2,apple_green,distractor,4,3
5381-c,1479922350240,11,tomato,informative,tomato_red,target,4,3,carrot_brown,distractor,2,4,tomato_pink,distractor,3,2
5381-c,1479922357700,12,pear,overinformative,pear_yellow,target,3,3,avocado_red,distractor,4,4,pepper_red,distractor,2,2
5381-c,1479922365506,13,banana,overinformative-cc,banana_yellow,target,2,4,avocado_black,distractor,4,2,distractor_banana_yellow,distractor,3,3
5381-c,1479922374654,14,pear,informative,pear_orange,target,2,4,banana_brown,distractor,4,2,pear_yellow,distractor,3,3
5381-c,1479922387062,15,pepper,informative-cc,pepper_red,target,3,2,pepper_black,distractor,2,3,distractor_pepper_red,distractor,4,4
5381-c,1479922396179,16,apple,overinformative-cc,apple_blue,target,4,3,pepper_red,distractor,2,4,distractor_apple_blue,distractor,3,2
5381-c,1479922408516,17,banana,informative-cc,banana_brown,target,4,3,distractor_banana_brown,distractor,3,2,banana_blue,distractor,2,4
5381-c,1479922418034,18,carrot,overinformative,carrot_brown,target,2,2,avocado_red,distractor,4,4,pear_green,distractor,3,3
5381-c,1479922426753,19,banana,overinformative-cc,banana_brown,target,3,4,carrot_orange,distractor,2,3,distractor_banana_brown,distractor,4,2
5381-c,1479922434400,20,pear,overinformative,pear_green,target,4,4,carrot_brown,distractor,2,2,banana_brown,distractor,3,3
5381-c,1479922444079,21,tomato,informative,tomato_pink,target,4,2,banana_brown,distractor,2,3,tomato_red,distractor,3,4
5381-c,1479922454645,22,carrot,informative-cc,carrot_brown,target,3,4,distractor_carrot_brown,distractor,2,2,carrot_pink,distractor,4,3
5381-c,1479922463454,23,banana,overinformative,banana_yellow,target,3,2,apple_blue,distractor,2,4,pear_green,distractor,4,3
5381-c,1479922475130,24,avocado,informative,avocado_red,target,2,3,avocado_black,distractor,4,4,pear_green,distractor,3,2
5381-c,1479922490397,25,pepper,informative,pepper_black,target,4,4,pepper_orange,distractor,2,3,tomato_green,distractor,3,2
5381-c,1479922498321,26,apple,overinformative-cc,apple_red,target,3,2,distractor_apple_red,distractor,2,3,pear_orange,distractor,4,4
5381-c,1479922508627,27,carrot,informative-cc,carrot_pink,target,4,3,carrot_brown,distractor,2,2,distractor_carrot_pink,distractor,3,4
5381-c,1479922519939,28,pear,informative-cc,pear_orange,target,4,4,distractor_pear_orange,distractor,2,3,pear_green,distractor,3,2
5381-c,1479922528739,29,pear,informative,pear_green,target,3,2,pear_orange,distractor,2,3,carrot_pink,distractor,4,4
5381-c,1479922538855,30,tomato,overinformative,tomato_pink,target,2,2,apple_green,distractor,4,4,pear_orange,distractor,3,3
5381-c,1479922548478,31,apple,informative-cc,apple_blue,target,2,4,distractor_apple_blue,distractor,3,3,apple_green,distractor,4,2
5381-c,1479922556971,32,apple,informative,apple_blue,distractor,3,4,apple_green,target,2,2,carrot_brown,distractor,4,3
5381-c,1479922584184,33,avocado,overinformative-cc,avocado_red,target,2,2,distractor_avocado_red,distractor,4,3,carrot_pink,distractor,3,4
5381-c,1479922596478,34,pear,informative,pear_yellow,target,4,3,pepper_red,distractor,3,4,pear_green,distractor,2,2
5381-c,1479922610005,35,tomato,overinformative,tomato_green,target,4,3,apple_red,distractor,2,2,pear_yellow,distractor,3,4
5381-c,1479922618979,36,tomato,overinformative-cc,tomato_red,target,4,4,banana_yellow,distractor,3,3,distractor_tomato_red,distractor,2,2
5381-c,1479922629418,37,pepper,overinformative,pepper_red,target,4,3,avocado_green,distractor,2,4,pear_green,distractor,3,2
5381-c,1479922638844,38,banana,informative-cc,banana_blue,target,3,4,distractor_banana_blue,distractor,4,3,banana_yellow,distractor,2,2
5381-c,1479922657145,39,avocado,informative-cc,avocado_black,target,4,4,avocado_green,distractor,3,3,distractor_avocado_black,distractor,2,2
5381-c,1479922692810,40,apple,informative-cc,apple_red,target,3,2,apple_green,distractor,4,4,distractor_apple_red,distractor,2,3
5381-c,1479922710127,41,tomato,overinformative-cc,tomato_green,target,2,4,pear_orange,distractor,4,3,distractor_tomato_green,distractor,3,2
5381-c,1479922726595,42,avocado,informative,avocado_black,target,3,4,avocado_red,distractor,4,3,tomato_pink,distractor,2,2
