gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
7646-a,1479922210427,1,pepper,informative-cc,pepper_red,target,4,4,distractor_pepper_red,distractor,2,3,pepper_black,distractor,3,2
7646-a,1479922217028,2,pear,informative-cc,pear_yellow,target,4,4,distractor_pear_yellow,distractor,2,3,pear_green,distractor,3,2
7646-a,1479922221587,3,tomato,overinformative,tomato_red,target,4,3,pear_yellow,distractor,3,4,banana_brown,distractor,2,2
7646-a,1479922237833,4,avocado,overinformative-cc,avocado_red,target,2,3,distractor_avocado_red,distractor,4,4,pepper_black,distractor,3,2
7646-a,1479922250797,5,avocado,informative-cc,avocado_black,distractor,3,4,avocado_red,target,2,3,distractor_avocado_red,distractor,4,2
7646-a,1479922257040,6,pepper,overinformative-cc,pepper_black,target,3,3,distractor_pepper_black,distractor,2,2,carrot_brown,distractor,4,4
7646-a,1479922266519,7,carrot,informative,carrot_brown,target,2,4,avocado_black,distractor,3,2,carrot_orange,distractor,4,3
7646-a,1479922272596,8,pear,informative-cc,pear_green,target,4,2,distractor_pear_green,distractor,2,4,pear_orange,distractor,3,3
7646-a,1479922284101,9,avocado,overinformative-cc,avocado_green,target,3,2,distractor_avocado_green,distractor,2,4,pear_orange,distractor,4,3
7646-a,1479922288479,10,apple,informative,apple_blue,target,3,2,pepper_black,distractor,4,3,apple_green,distractor,2,4
7646-a,1479922292623,11,pear,informative,pear_orange,target,4,4,avocado_black,distractor,2,2,pear_green,distractor,3,3
7646-a,1479922298461,12,pear,informative,pear_green,target,3,3,pear_yellow,distractor,4,2,tomato_red,distractor,2,4
7646-a,1479922303608,13,apple,informative,apple_red,target,2,4,apple_green,distractor,4,2,pear_yellow,distractor,3,3
7646-a,1479922309197,14,avocado,overinformative-cc,avocado_black,target,2,2,pepper_orange,distractor,3,4,distractor_avocado_black,distractor,4,3
7646-a,1479922313094,15,banana,overinformative,banana_blue,target,3,2,pepper_orange,distractor,4,3,avocado_red,distractor,2,4
7646-a,1479922317221,16,avocado,informative,avocado_black,target,4,2,carrot_orange,distractor,3,3,avocado_green,distractor,2,4
7646-a,1479922320790,17,pepper,informative,pepper_red,target,4,3,pepper_orange,distractor,3,4,banana_blue,distractor,2,2
7646-a,1479922325042,18,apple,overinformative-cc,apple_red,target,4,3,carrot_brown,distractor,2,4,distractor_apple_red,distractor,3,2
7646-a,1479922330020,19,pepper,overinformative,pepper_black,target,2,3,tomato_green,distractor,3,4,apple_red,distractor,4,2
7646-a,1479922335125,20,apple,overinformative-cc,apple_blue,target,4,4,pear_orange,distractor,2,2,distractor_apple_blue,distractor,3,3
7646-a,1479922340701,21,banana,informative,banana_brown,target,2,3,banana_yellow,distractor,3,2,pepper_black,distractor,4,4
7646-a,1479922345479,22,tomato,informative,tomato_red,target,4,2,tomato_green,distractor,3,3,pepper_black,distractor,2,4
