gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
3829-3,1479925876011,1,banana,informative,banana_brown,target,3,4,tomato_red,distractor,4,3,banana_yellow,distractor,2,2
3829-3,1479925883509,2,pepper,overinformative,pepper_black,target,2,3,tomato_green,distractor,4,4,tomato_red,distractor,3,2
3829-3,1479925891828,3,avocado,overinformative-cc,avocado_red,target,3,3,distractor_avocado_red,distractor,4,4,pepper_black,distractor,2,2
3829-3,1479925898802,4,tomato,informative,tomato_red,target,3,2,pepper_orange,distractor,2,3,tomato_pink,distractor,4,4
3829-3,1479925905584,5,tomato,overinformative,tomato_red,target,4,4,pear_green,distractor,3,3,banana_brown,distractor,2,2
3829-3,1479925912466,6,tomato,informative-cc,tomato_green,target,3,4,tomato_red,distractor,2,2,distractor_tomato_green,distractor,4,3
3829-3,1479925918361,7,pear,informative,pear_green,target,4,3,pear_yellow,distractor,2,2,pepper_red,distractor,3,4
3829-3,1479925926722,8,carrot,informative-cc,carrot_orange,target,3,2,distractor_carrot_orange,distractor,2,4,carrot_pink,distractor,4,3
3829-3,1479925932508,9,banana,overinformative-cc,banana_brown,target,3,2,distractor_banana_brown,distractor,4,3,apple_green,distractor,2,4
3829-3,1479925938759,10,apple,overinformative,apple_red,target,2,4,pepper_orange,distractor,3,3,banana_blue,distractor,4,2
3829-3,1479925944994,11,avocado,overinformative-cc,avocado_black,target,3,3,distractor_avocado_black,distractor,2,2,tomato_pink,distractor,4,4
3829-3,1479925950339,12,tomato,overinformative-cc,tomato_green,target,4,3,pepper_orange,distractor,3,2,distractor_tomato_green,distractor,2,4
3829-3,1479925957607,13,pepper,informative-cc,pepper_black,target,3,2,distractor_pepper_black,distractor,2,3,pepper_red,distractor,4,4
3829-3,1479925963154,14,carrot,informative-cc,distractor_carrot_pink,distractor,2,2,carrot_pink,target,4,3,carrot_brown,distractor,3,4
3829-3,1479925971915,15,apple,informative,apple_red,target,4,3,tomato_green,distractor,3,2,apple_green,distractor,2,4
3829-3,1479925978197,16,tomato,informative-cc,tomato_pink,target,4,2,tomato_green,distractor,2,3,distractor_tomato_pink,distractor,3,4
