gameid	 time	 roundNum	 trialType	 context	nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	 refExp	colorMentioned	typeMentioned	clickedType	clickedColor
5106-7	1479925333597	19	carrot	informative-cc	carrot_pink	target	4	3	distractor_carrot_pink	distractor	3	4	carrot_brown	distractor	2	2	1	1	0	purple carrot		1479925332338	purple carrot	False	True	carrot	pink
5106-7	1479925340164	20	banana	informative	banana_yellow	target	4	3	apple_red	distractor	3	4	banana_blue	distractor	2	2	1	1	0	yellow banana		1479925338906	yellow banana	True	True	banana	yellow
5106-7	1479925347396	21	avocado	informative-cc	avocado_red	target	3	4	avocado_black	distractor	2	2	distractor_avocado_red	distractor	4	3	1	1	0	red avocado		1479925346184	red avocado	True	True	avocado	red
5106-7	1479925353883	22	banana	overinformative	banana_blue	target	2	4	pear_yellow	distractor	3	2	pear_orange	distractor	4	3	1	1	0	blue banana		1479925352577	blue banana	True	True	banana	blue
5106-7	1479925358644	23	banana	overinformative-cc	banana_brown	target	3	3	tomato_green	distractor	2	2	distractor_banana_brown	distractor	4	4	1	1	0	banana		1479925357393	banana	False	True	banana	brown
5106-7	1479925363164	24	apple	overinformative-cc	apple_green	target	3	3	distractor_apple_green	distractor	4	4	carrot_orange	distractor	2	2	1	1	0	apple		1479925361938	apple	False	True	apple	green
5106-7	1479925372338	25	avocado	informative	avocado_black	target	2	4	avocado_green	distractor	3	3	apple_blue	distractor	4	2	1	1	0	dark avocado		1479925371104	dark avocado	False	True	avocado	black
5106-7	1479925378202	26	apple	overinformative-cc	apple_blue	target	2	3	distractor_apple_blue	distractor	3	4	pepper_black	distractor	4	2	1	1	0	apple		1479925376313	apple	False	True	apple	blue
5106-7	1479925383218	27	pear	overinformative-cc	pear_yellow	target	4	2	distractor_pear_yellow	distractor	3	4	pepper_black	distractor	2	3	1	1	0	pear		1479925381885	pear	False	True	pear	yellow
5106-7	1479925388874	28	tomato	overinformative-cc	tomato_green	target	2	3	distractor_tomato_green	distractor	3	4	pear_orange	distractor	4	2	1	1	0	tomato		1479925387448	tomato	False	True	tomato	green
5106-7	1479925395874	29	avocado	informative	avocado_green	target	3	2	carrot_pink	distractor	2	3	avocado_black	distractor	4	4	1	1	0	green avocado		1479925394452	green avocado	True	True	avocado	green
5106-7	1479925400858	30	pepper	overinformative	pepper_orange	target	3	4	carrot_pink	distractor	4	3	apple_blue	distractor	2	2	1	1	0	pepper		1479925399301	pepper	False	True	pepper	orange
5106-7	1479925406980	31	banana	informative	banana_brown	target	4	3	banana_blue	distractor	3	2	pear_orange	distractor	2	4	1	1	0	brown banana		1479925406008	brown banana	True	True	banana	brown
5106-7	1479925412377	32	banana	informative	banana_blue	target	2	3	banana_yellow	distractor	3	2	avocado_green	distractor	4	4	1	1	0	blue banana		1479925411386	blue banana	True	True	banana	blue
5106-7	1479925417944	33	avocado	informative	avocado_red	target	2	2	avocado_green	distractor	3	3	apple_green	distractor	4	4	1	1	0	red avocado		1479925416835	red avocado	True	True	avocado	red
5106-7	1479925423834	34	avocado	overinformative-cc	avocado_black	target	3	2	distractor_avocado_black	distractor	4	4	carrot_brown	distractor	2	3	1	1	0	avocado		1479925422576	avocado	False	True	avocado	black
5106-7	1479925430152	35	tomato	informative-cc	tomato_green	target	3	4	tomato_pink	distractor	2	3	distractor_tomato_green	distractor	4	2	1	1	0	green tomato		1479925428643	green tomato	True	True	tomato	green
5106-7	1479925436569	36	tomato	informative-cc	tomato_red	target	2	4	distractor_tomato_red	distractor	4	3	tomato_green	distractor	3	2	1	1	0	red tomato		1479925435106	red tomato	True	True	tomato	red
5106-7	1479925442346	37	tomato	informative-cc	tomato_pink	target	4	2	tomato_red	distractor	2	3	distractor_tomato_pink	distractor	3	4	1	1	0	purple tomato		1479925441233	purple tomato	False	True	tomato	pink
5106-7	1479925448104	38	pepper	overinformative-cc	pepper_black	target	3	2	tomato_pink	distractor	4	4	distractor_pepper_black	distractor	2	3	1	1	0	pepper		1479925446918	pepper	False	True	pepper	black
5106-7	1479925452585	39	tomato	overinformative	tomato_red	target	3	2	carrot_brown	distractor	4	3	pear_orange	distractor	2	4	1	1	0	tomato		1479925451262	tomato	False	True	tomato	red
5106-7	1479925460392	40	banana	informative-cc	banana_yellow	target	2	2	banana_brown	distractor	3	3	distractor_banana_yellow	distractor	4	4	1	1	0	yellow banana		1479925459233	yellow banana	True	True	banana	yellow
5106-7	1479925467033	41	carrot	informative	carrot_pink	target	4	2	pear_green	distractor	3	4	carrot_brown	distractor	2	3	1	1	0	purple carrot		1479925465720	purple carrot	False	True	carrot	pink
5106-7	1479925471864	42	pear	overinformative	pear_orange	target	2	4	avocado_black	distractor	3	2	banana_brown	distractor	4	3	1	1	0	pear		1479925470741	pear	False	True	pear	orange
1000-2	1479922621389	1	avocado	informative-cc	avocado_black	distractor	3	3	avocado_red	target	2	4	distractor_avocado_red	distractor	4	2	1	1	0	purple avocado		1479922618828	purple avocado	False	True	avocado	black
1000-2	1479922627118	2	apple	informative	apple_red	distractor	2	4	carrot_brown	distractor	3	3	apple_green	target	4	2	1	1	0	apple		1479922625409	apple	False	True	apple	red
1000-2	1479922635742	3	tomato	overinformative-cc	tomato_pink	target	4	3	apple_green	distractor	3	4	distractor_tomato_pink	distractor	2	2	1	1	0	tomatoe		1479922633444	tomatoe	False	False	tomato	pink
1000-2	1479922643427	4	banana	informative-cc	banana_blue	target	3	3	banana_yellow	distractor	4	2	distractor_banana_blue	distractor	2	4	1	1	0	blue banana		1479922642272	blue banana	True	True	banana	blue
1000-2	1479922652665	5	banana	overinformative-cc	banana_brown	target	3	3	pear_yellow	distractor	2	4	distractor_banana_brown	distractor	4	2	1	1	0	banana		1479922651056	banana	False	True	banana	brown
1000-2	1479922659523	6	apple	informative-cc	apple_red	target	2	2	distractor_apple_red	distractor	3	4	apple_blue	distractor	4	3	1	1	0	red apple		1479922658025	red apple	True	True	apple	red
1000-2	1479922668352	7	pepper	informative	pepper_orange	target	2	4	pepper_red	distractor	4	3	apple_green	distractor	3	2	1	1	0	yellow pepper		1479922666761	yellow pepper	False	True	pepper	orange
1000-2	1479922676105	8	tomato	overinformative	tomato_green	target	4	4	banana_brown	distractor	2	3	pepper_red	distractor	3	2	1	1	0	green tomatoe		1479922674198	green tomatoe	True	False	tomato	green
1000-2	1479922684252	9	banana	informative-cc	banana_yellow	target	4	3	banana_blue	distractor	2	4	distractor_banana_yellow	distractor	3	2	1	1	0	yellow banana		1479922683045	yellow banana	True	True	banana	yellow
1000-2	1479922694860	10	avocado	overinformative-cc	avocado_black	target	3	3	apple_blue	distractor	2	4	distractor_avocado_black	distractor	4	2	1	1	0	avocado		1479922693367	avocado	False	True	avocado	black
1000-2	1479922701689	11	banana	informative-cc	banana_brown	target	4	3	distractor_banana_brown	distractor	3	4	banana_blue	distractor	2	2	1	1	0	brown banana		1479922700429	brown banana	True	True	banana	brown
1000-2	1479922707191	12	carrot	informative	carrot_pink	target	2	3	carrot_brown	distractor	3	2	avocado_red	distractor	4	4	1	1	0	purple carrot		1479922705940	purple carrot	False	True	carrot	pink
1000-2	1479922714125	13	carrot	informative-cc	carrot_orange	target	3	4	carrot_brown	distractor	2	2	distractor_carrot_orange	distractor	4	3	1	1	0	orange carrot		1479922712505	orange carrot	True	True	carrot	orange
1000-2	1479922723091	14	pear	informative-cc	pear_orange	target	2	4	pear_green	distractor	3	3	distractor_pear_orange	distractor	4	2	1	1	0	orange pear		1479922721601	orange pear	True	True	pear	orange
1000-2	1479922733394	15	carrot	informative	carrot_orange	target	4	2	pear_yellow	distractor	2	4	carrot_pink	distractor	3	3	1	1	0	orange carrot		1479922731858	orange carrot	True	True	carrot	orange
1000-2	1479922741189	16	pear	informative	pear_yellow	target	4	4	pear_orange	distractor	2	3	tomato_red	distractor	3	2	1	1	0	green pear		1479922738800	green pear	False	True	pear	yellow
1000-2	1479922749557	17	tomato	informative-cc	tomato_pink	target	2	3	tomato_red	distractor	4	2	distractor_tomato_pink	distractor	3	4	1	1	0	purple tomatoe		1479922747957	purple tomatoe	False	False	tomato	pink
1000-2	1479922758750	18	tomato	informative-cc	tomato_green	target	4	3	tomato_pink	distractor	2	2	distractor_tomato_green	distractor	3	4	1	1	0	green tomatoe		1479922757332	green tomatoe	True	False	tomato	green
1000-2	1479922766110	19	pear	informative-cc	pear_green	target	2	3	pear_yellow	distractor	4	4	distractor_pear_green	distractor	3	2	1	1	0	green pear		1479922764645	green pear	True	True	pear	green
1000-2	1479922771773	20	banana	overinformative-cc	banana_blue	target	3	2	avocado_green	distractor	2	3	distractor_banana_blue	distractor	4	4	1	1	0	banana		1479922770323	banana	False	True	banana	blue
1000-2	1479922778435	21	banana	informative	banana_yellow	target	3	3	banana_blue	distractor	4	4	apple_blue	distractor	2	2	1	1	0	yellow banana		1479922776428	yellow banana	True	True	banana	yellow
1000-2	1479922784934	22	carrot	informative-cc	carrot_pink	target	2	2	carrot_brown	distractor	4	4	distractor_carrot_pink	distractor	3	3	1	1	0	purple carrot		1479922783381	purple carrot	False	True	carrot	pink
1000-2	1479922790054	23	apple	overinformative-cc	apple_red	target	3	2	distractor_apple_red	distractor	2	4	banana_blue	distractor	4	3	1	1	0	apple		1479922788410	apple	False	True	apple	red
1000-2	1479922795874	24	avocado	informative	avocado_green	target	2	3	carrot_pink	distractor	3	2	avocado_red	distractor	4	4	1	1	0	green 		1479922794446	green 	True	False	avocado	green
1000-2	1479922802150	25	apple	informative-cc	apple_green	target	2	3	distractor_apple_green	distractor	3	4	apple_blue	distractor	4	2	1	1	0	green apple		1479922800981	green apple	True	True	apple	green
1000-2	1479922807343	26	tomato	overinformative	tomato_red	target	2	3	pepper_black	distractor	3	4	carrot_orange	distractor	4	2	1	1	0	tomatoe		1479922806234	tomatoe	False	False	tomato	red
1000-2	1479922814961	27	avocado	informative-cc	avocado_black	target	4	3	avocado_green	distractor	3	4	distractor_avocado_black	distractor	2	2	1	1	0	dark avocado		1479922813578	dark avocado	False	True	avocado	black
1000-2	1479922822122	28	pepper	informative-cc	pepper_red	target	4	3	pepper_orange	distractor	2	4	distractor_pepper_red	distractor	3	2	1	1	0	red pepper		1479922820309	red pepper	True	True	pepper	red
1000-2	1479922829543	29	pepper	overinformative	pepper_black	target	4	2	avocado_red	distractor	3	3	banana_brown	distractor	2	4	1	1	0	pepper		1479922828316	pepper	False	True	pepper	black
1000-2	1479922835789	30	avocado	overinformative-cc	avocado_red	target	2	2	banana_yellow	distractor	4	3	distractor_avocado_red	distractor	3	4	1	1	0	avocado		1479922834211	avocado	False	True	avocado	red
1000-2	1479922841635	31	avocado	overinformative	avocado_green	target	3	2	carrot_pink	distractor	4	3	pear_orange	distractor	2	4	1	1	0	same		1479922839846	same	False	False	avocado	green
1000-2	1479922847622	32	pepper	informative-cc	pepper_black	target	2	4	pepper_red	distractor	3	2	distractor_pepper_black	distractor	4	3	1	1	0	dark pepper		1479922845781	dark pepper	False	True	pepper	black
1000-2	1479922855574	33	carrot	informative-cc	carrot_brown	target	4	4	distractor_carrot_brown	distractor	3	2	carrot_pink	distractor	2	3	1	1	0	dark carrot		1479922853982	dark carrot	False	True	carrot	brown
1000-2	1479922861822	34	pear	informative-cc	pear_yellow	target	2	2	distractor_pear_yellow	distractor	4	3	pear_green	distractor	3	4	1	1	0	yellow pear		1479922859937	yellow pear	True	True	pear	yellow
1000-2	1479922866387	35	pear	overinformative-cc	pear_green	target	3	2	distractor_pear_green	distractor	2	3	avocado_red	distractor	4	4	1	1	0	pear		1479922864972	pear	False	True	pear	green
1000-2	1479922872356	36	apple	informative-cc	apple_blue	target	4	3	apple_green	distractor	3	4	distractor_apple_blue	distractor	2	2	1	1	0	blue apple		1479922870851	blue apple	True	True	apple	blue
1000-2	1479922879763	37	pepper	informative-cc	pepper_orange	target	2	3	pepper_black	distractor	3	2	distractor_pepper_orange	distractor	4	4	1	1	0	orange pepper		1479922878286	orange pepper	True	True	pepper	orange
1000-2	1479922884908	38	apple	informative	apple_blue	target	3	3	pepper_red	distractor	2	2	apple_red	distractor	4	4	1	1	0	blue apple		1479922883681	blue apple	True	True	apple	blue
1000-2	1479922889901	39	carrot	overinformative-cc	carrot_brown	target	3	4	distractor_carrot_brown	distractor	2	2	pepper_red	distractor	4	3	1	1	0	carrott		1479922888593	carrott	False	False	carrot	brown
1000-2	1479922895128	40	pear	informative	pear_orange	target	3	2	pear_green	distractor	2	4	avocado_red	distractor	4	3	1	1	0	orange		1479922893405	orange	True	False	pear	orange
1000-2	1479922900917	41	tomato	overinformative-cc	tomato_red	target	3	4	distractor_tomato_red	distractor	2	3	carrot_brown	distractor	4	2	1	1	0	tomatoe		1479922899460	tomatoe	False	False	tomato	red
1000-2	1479922906096	42	pepper	informative	pepper_red	target	3	3	pear_green	distractor	2	2	pepper_orange	distractor	4	4	1	1	0	red pepper		1479922904757	red pepper	True	True	pepper	red
5381-c	1479922214019	1	avocado	overinformative-cc	avocado_green	target	4	4	distractor_avocado_green	distractor	2	3	tomato_red	distractor	3	2	1	1	0	It is dark green, not light green		1479922210196	It is dark green, not light green	True	False	avocado	green
5381-c	1479922238091	2	pepper	informative-cc	pepper_orange	target	2	2	pepper_black	distractor	4	4	distractor_pepper_orange	distractor	3	3	1	1	0	it is orange with a green stem		1479922234189	it is orange with a green stem	True	False	pepper	orange
5381-c	1479922251868	3	pepper	overinformative-cc	pepper_black	target	2	2	avocado_green	distractor	4	3	distractor_pepper_black	distractor	3	4	1	1	0	has green stem		1479922250114	has green stem	False	False	pepper	black
5381-c	1479922266670	4	apple	overinformative-cc	apple_green	target	3	4	distractor_apple_green	distractor	4	2	carrot_pink	distractor	2	3	1	1	0	apple		1479922264557	apple	False	True	apple	green
5381-c	1479922279326	5	pepper	overinformative	pepper_orange	target	2	4	tomato_pink	distractor	3	2	apple_blue	distractor	4	3	1	1	0	orange		1479922276514	orange	True	False	pepper	orange
5381-c	1479922288259	6	banana	overinformative-cc	banana_blue	target	3	4	avocado_red	distractor	2	2	distractor_banana_blue	distractor	4	3	1	1	0	banana		1479922287038	banana	False	True	banana	blue
5381-c	1479922306404	7	avocado	informative-cc	avocado_black	distractor	4	4	distractor_avocado_green	distractor	2	3	avocado_green	target	3	2	1	1	0	dark green no stem		1479922301907	dark green no stem	False	False	avocado	black
5381-c	1479922315535	8	carrot	informative	carrot_orange	target	3	3	carrot_pink	distractor	2	2	banana_yellow	distractor	4	4	1	1	0	orange		1479922313086	orange	True	False	carrot	orange
5381-c	1479922324073	9	carrot	overinformative	carrot_pink	target	3	3	pepper_black	distractor	4	2	pepper_orange	distractor	2	4	1	1	0	purple		1479922322173	purple	False	False	carrot	pink
5381-c	1479922339986	10	carrot	overinformative	carrot_orange	target	3	4	pepper_red	distractor	2	2	apple_green	distractor	4	3	1	1	0	orange		1479922337533	orange	True	False	carrot	orange
5381-c	1479922350240	11	tomato	informative	tomato_red	target	4	3	carrot_brown	distractor	2	4	tomato_pink	distractor	3	2	1	1	0	red		1479922348097	red	True	False	tomato	red
5381-c	1479922357700	12	pear	overinformative	pear_yellow	target	3	3	avocado_red	distractor	4	4	pepper_red	distractor	2	2	1	1	0	yellow		1479922356077	yellow	True	False	pear	yellow
5381-c	1479922365506	13	banana	overinformative-cc	banana_yellow	target	2	4	avocado_black	distractor	4	2	distractor_banana_yellow	distractor	3	3	1	1	0	banana		1479922364118	banana	False	True	banana	yellow
5381-c	1479922374654	14	pear	informative	pear_orange	target	2	4	banana_brown	distractor	4	2	pear_yellow	distractor	3	3	1	1	0	orange		1479922373192	orange	True	False	pear	orange
5381-c	1479922387062	15	pepper	informative-cc	pepper_red	target	3	2	pepper_black	distractor	2	3	distractor_pepper_red	distractor	4	4	1	1	0	red pepper		1479922385052	red pepper	True	True	pepper	red
5381-c	1479922396179	16	apple	overinformative-cc	apple_blue	target	4	3	pepper_red	distractor	2	4	distractor_apple_blue	distractor	3	2	1	1	0	apple		1479922394909	apple	False	True	apple	blue
5381-c	1479922408516	17	banana	informative-cc	banana_brown	target	4	3	distractor_banana_brown	distractor	3	2	banana_blue	distractor	2	4	1	1	0	brown banana		1479922405032	brown banana	True	True	banana	brown
5381-c	1479922418034	18	carrot	overinformative	carrot_brown	target	2	2	avocado_red	distractor	4	4	pear_green	distractor	3	3	1	1	0	carrot		1479922415776	carrot	False	True	carrot	brown
5381-c	1479922426753	19	banana	overinformative-cc	banana_brown	target	3	4	carrot_orange	distractor	2	3	distractor_banana_brown	distractor	4	2	1	1	0	banana		1479922425144	banana	False	True	banana	brown
5381-c	1479922434400	20	pear	overinformative	pear_green	target	4	4	carrot_brown	distractor	2	2	banana_brown	distractor	3	3	1	1	0	pear		1479922432871	pear	False	True	pear	green
5381-c	1479922444079	21	tomato	informative	tomato_pink	target	4	2	banana_brown	distractor	2	3	tomato_red	distractor	3	4	1	1	0	purple		1479922441948	purple	False	False	tomato	pink
5381-c	1479922454645	22	carrot	informative-cc	carrot_brown	target	3	4	distractor_carrot_brown	distractor	2	2	carrot_pink	distractor	4	3	1	1	0	brown carrot		1479922452025	brown carrot	True	True	carrot	brown
5381-c	1479922463454	23	banana	overinformative	banana_yellow	target	3	2	apple_blue	distractor	2	4	pear_green	distractor	4	3	1	1	0	banana		1479922461228	banana	False	True	banana	yellow
5381-c	1479922475130	24	avocado	informative	avocado_red	target	2	3	avocado_black	distractor	4	4	pear_green	distractor	3	2	1	1	0	red		1479922471819	red	True	False	avocado	red
5381-c	1479922490397	25	pepper	informative	pepper_black	target	4	4	pepper_orange	distractor	2	3	tomato_green	distractor	3	2	2	1	1	black	excellent communication	1479922486369___1479922488491	black	True	False	pepper	black
5381-c	1479922498321	26	apple	overinformative-cc	apple_red	target	3	2	distractor_apple_red	distractor	2	3	pear_orange	distractor	4	4	1	1	0	apple		1479922496723	apple	False	True	apple	red
5381-c	1479922508627	27	carrot	informative-cc	carrot_pink	target	4	3	carrot_brown	distractor	2	2	distractor_carrot_pink	distractor	3	4	1	1	0	purple carrot		1479922506432	purple carrot	False	True	carrot	pink
5381-c	1479922519939	28	pear	informative-cc	pear_orange	target	4	4	distractor_pear_orange	distractor	2	3	pear_green	distractor	3	2	1	1	0	orange pear		1479922517932	orange pear	True	True	pear	orange
5381-c	1479922528739	29	pear	informative	pear_green	target	3	2	pear_orange	distractor	2	3	carrot_pink	distractor	4	4	1	1	0	green pear		1479922526689	green pear	True	True	pear	green
5381-c	1479922538855	30	tomato	overinformative	tomato_pink	target	2	2	apple_green	distractor	4	4	pear_orange	distractor	3	3	1	1	0	tomato		1479922537119	tomato	False	True	tomato	pink
5381-c	1479922548478	31	apple	informative-cc	apple_blue	target	2	4	distractor_apple_blue	distractor	3	3	apple_green	distractor	4	2	1	1	0	blue apple		1479922546520	blue apple	True	True	apple	blue
5381-c	1479922556971	32	apple	informative	apple_blue	distractor	3	4	apple_green	target	2	2	carrot_brown	distractor	4	3	1	1	0	green apple		1479922556623	green apple	False	True	apple	blue
5381-c	1479922584184	33	avocado	overinformative-cc	avocado_red	target	2	2	distractor_avocado_red	distractor	4	3	carrot_pink	distractor	3	4	1	1	0	berry?		1479922568955	berry?	False	False	avocado	red
5381-c	1479922596478	34	pear	informative	pear_yellow	target	4	3	pepper_red	distractor	3	4	pear_green	distractor	2	2	1	1	0	yellow pear		1479922593207	yellow pear	True	True	pear	yellow
5381-c	1479922610005	35	tomato	overinformative	tomato_green	target	4	3	apple_red	distractor	2	2	pear_yellow	distractor	3	4	1	1	0	tomato		1479922606006	tomato	False	True	tomato	green
5381-c	1479922618979	36	tomato	overinformative-cc	tomato_red	target	4	4	banana_yellow	distractor	3	3	distractor_tomato_red	distractor	2	2	1	1	0	tomato		1479922617120	tomato	False	True	tomato	red
5381-c	1479922629418	37	pepper	overinformative	pepper_red	target	4	3	avocado_green	distractor	2	4	pear_green	distractor	3	2	1	1	0	pepper		1479922627509	pepper	False	True	pepper	red
5381-c	1479922638844	38	banana	informative-cc	banana_blue	target	3	4	distractor_banana_blue	distractor	4	3	banana_yellow	distractor	2	2	1	1	0	blue banana		1479922636918	blue banana	True	True	banana	blue
5381-c	1479922657145	39	avocado	informative-cc	avocado_black	target	4	4	avocado_green	distractor	3	3	distractor_avocado_black	distractor	2	2	1	1	0	black no stem		1479922653155	black no stem	True	False	avocado	black
5381-c	1479922692810	40	apple	informative-cc	apple_red	target	3	2	apple_green	distractor	4	4	distractor_apple_red	distractor	2	3	2	1	1	red apple	fyi, that thing you thought was a berry is an avacado	1479922682045___1479922689816	red apple	True	True	apple	red
5381-c	1479922710127	41	tomato	overinformative-cc	tomato_green	target	2	4	pear_orange	distractor	4	3	distractor_tomato_green	distractor	3	2	1	1	0	thank you! tomato		1479922706726	thank you! tomato	False	True	tomato	green
5381-c	1479922726595	42	avocado	informative	avocado_black	target	3	4	avocado_red	distractor	4	3	tomato_pink	distractor	2	2	1	1	0	black avacado		1479922724366	black avacado	True	False	avocado	black
4573-2	1479928612527	1	carrot	informative	carrot_brown	target	4	3	avocado_green	distractor	2	4	carrot_pink	distractor	3	2	1	1	0	Brown carrot		1479928610139	Brown carrot	True	True	carrot	brown
4573-2	1479928619132	2	banana	overinformative-cc	banana_yellow	target	3	2	tomato_red	distractor	4	4	distractor_banana_yellow	distractor	2	3	1	1	0	Banana		1479928617075	Banana	False	True	banana	yellow
4573-2	1479928626955	3	tomato	overinformative-cc	tomato_pink	target	3	2	distractor_tomato_pink	distractor	2	4	banana_brown	distractor	4	3	1	1	0	Tomatoe		1479928624914	Tomatoe	False	False	tomato	pink
4573-2	1479928638159	4	apple	overinformative	apple_red	target	2	3	avocado_black	distractor	4	2	carrot_orange	distractor	3	4	1	1	0	Apple		1479928630541	Apple	False	True	apple	red
4573-2	1479928646103	5	pear	overinformative-cc	pear_yellow	target	2	3	tomato_green	distractor	3	2	distractor_pear_yellow	distractor	4	4	1	1	0	Pear		1479928643987	Pear	False	True	pear	yellow
4573-2	1479928655149	6	pepper	overinformative	pepper_red	target	2	2	apple_blue	distractor	4	3	tomato_pink	distractor	3	4	1	1	0	Red Pepper		1479928652961	Red Pepper	True	True	pepper	red
4573-2	1479928664065	7	pepper	overinformative-cc	pepper_orange	target	4	3	distractor_pepper_orange	distractor	3	4	apple_green	distractor	2	2	1	1	0	Yellow Pepper		1479928662000	Yellow Pepper	False	True	pepper	orange
4573-2	1479928678686	8	tomato	overinformative-cc	tomato_green	target	2	2	distractor_tomato_green	distractor	3	4	banana_brown	distractor	4	3	1	1	0	Tomatoe		1479928672570	Tomatoe	False	False	tomato	green
4573-2	1479928685918	9	carrot	overinformative-cc	carrot_orange	target	3	4	banana_blue	distractor	4	2	distractor_carrot_orange	distractor	2	3	1	1	0	Carrot		1479928682403	Carrot	False	True	carrot	orange
4573-2	1479928698659	10	tomato	informative-cc	tomato_pink	target	3	3	distractor_tomato_pink	distractor	4	4	tomato_red	distractor	2	2	1	1	0	Purple Tomatoe		1479928692901	Purple Tomatoe	False	False	tomato	pink
4573-2	1479928707567	11	apple	overinformative	apple_green	target	2	3	banana_yellow	distractor	4	2	banana_blue	distractor	3	4	1	1	0	Apple		1479928702638	Apple	False	True	apple	green
4573-2	1479928714742	12	tomato	overinformative-cc	tomato_red	target	2	4	distractor_tomato_red	distractor	4	3	pear_orange	distractor	3	2	1	1	0	Tomatoe		1479928711839	Tomatoe	False	False	tomato	red
4573-2	1479928723001	13	tomato	informative	tomato_red	target	2	3	apple_blue	distractor	4	4	tomato_green	distractor	3	2	1	1	0	Red Tomatoe		1479928721223	Red Tomatoe	True	False	tomato	red
4573-2	1479928729795	14	apple	overinformative	apple_blue	target	4	2	pepper_red	distractor	3	3	pepper_black	distractor	2	4	1	1	0	Blue		1479928727003	Blue	True	False	apple	blue
4573-2	1479928735411	15	pepper	informative	pepper_black	target	4	2	tomato_pink	distractor	2	3	pepper_orange	distractor	3	4	1	1	0	Black		1479928733642	Black	True	False	pepper	black
4573-2	1479928740896	16	banana	informative	banana_blue	target	4	2	carrot_pink	distractor	3	4	banana_yellow	distractor	2	3	1	1	0	Blue		1479928739448	Blue	True	False	banana	blue
4573-2	1479928747605	17	avocado	informative	avocado_red	target	4	3	avocado_green	distractor	2	4	carrot_orange	distractor	3	2	1	1	0	Red		1479928746124	Red	True	False	avocado	red
4573-2	1479928756212	18	apple	informative-cc	apple_blue	target	4	4	apple_green	distractor	2	2	distractor_apple_blue	distractor	3	3	2	2	0	Blue___Apple		1479928751804___1479928754624	Blue	True	False	apple	blue
4573-2	1479928762279	19	pepper	informative-cc	pepper_red	target	3	2	pepper_black	distractor	2	3	distractor_pepper_red	distractor	4	4	1	1	0	Red Pepper		1479928760477	Red Pepper	True	True	pepper	red
4573-2	1479928767562	20	pear	overinformative	pear_green	target	4	3	banana_yellow	distractor	3	2	pepper_black	distractor	2	4	1	1	0	Pear		1479928765665	Pear	False	True	pear	green
4573-2	1479928776179	21	carrot	informative-cc	carrot_orange	target	3	2	carrot_brown	distractor	4	3	distractor_carrot_orange	distractor	2	4	1	1	0	Orange Carrot		1479928774089	Orange Carrot	True	True	carrot	orange
4573-2	1479928781840	22	pear	overinformative-cc	pear_orange	target	3	4	distractor_pear_orange	distractor	4	3	tomato_pink	distractor	2	2	1	1	0	Pear		1479928779507	Pear	False	True	pear	orange
4573-2	1479928789623	23	pear	informative-cc	pear_yellow	target	2	4	pear_green	distractor	4	2	distractor_pear_yellow	distractor	3	3	1	1	0	Yellow Pear		1479928787414	Yellow Pear	True	True	pear	yellow
4573-2	1479928796013	24	apple	informative	apple_red	target	4	3	banana_yellow	distractor	3	2	apple_green	distractor	2	4	1	1	0	Red Apple		1479928794128	Red Apple	True	True	apple	red
4573-2	1479928802768	25	banana	informative-cc	banana_brown	target	3	4	distractor_banana_brown	distractor	2	2	banana_yellow	distractor	4	3	1	1	0	Brown Banana		1479928800658	Brown Banana	True	True	banana	brown
4573-2	1479928810176	26	pear	informative-cc	pear_orange	target	2	4	distractor_pear_orange	distractor	4	3	pear_green	distractor	3	2	1	1	0	Orange Pear		1479928808276	Orange Pear	True	True	pear	orange
4573-2	1479928820273	27	avocado	informative	avocado_green	target	2	4	banana_yellow	distractor	3	3	avocado_black	distractor	4	2	1	1	0	Green Avacado		1479928815884	Green Avacado	True	False	avocado	green
4573-2	1479928832188	28	banana	informative-cc	banana_blue	target	3	2	banana_yellow	distractor	4	4	distractor_banana_blue	distractor	2	3	1	1	0	Blue Banana		1479928826599	Blue Banana	True	True	banana	blue
4573-2	1479928840048	29	pepper	overinformative	pepper_orange	target	3	2	avocado_black	distractor	2	3	banana_brown	distractor	4	4	1	1	0	Yellow		1479928836489	Yellow	False	False	pepper	orange
4573-2	1479928847589	30	banana	overinformative-cc	banana_brown	target	4	3	distractor_banana_brown	distractor	2	4	pepper_red	distractor	3	2	1	1	0	Brown Banana		1479928845014	Brown Banana	True	True	banana	brown
4573-2	1479928853188	31	carrot	overinformative	carrot_pink	target	3	2	banana_brown	distractor	2	4	pepper_orange	distractor	4	3	1	1	0	Carrot		1479928851088	Carrot	False	True	carrot	pink
4573-2	1479928859991	32	apple	informative	apple_green	target	3	4	pear_yellow	distractor	2	3	apple_red	distractor	4	2	1	1	0	Green Apple		1479928857711	Green Apple	True	True	apple	green
4573-2	1479928866885	33	pear	informative-cc	pear_green	target	3	4	pear_orange	distractor	4	3	distractor_pear_green	distractor	2	2	1	1	0	Green Pear		1479928864832	Green Pear	True	True	pear	green
