gameid,time,roundNum,sender,contents
5388-a,1479923954555,1,speaker,"green"
5388-a,1479923962778,2,speaker,"red"
5388-a,1479923971461,3,speaker,"purple"
5388-a,1479923980262,4,speaker,"pepper"
5388-a,1479923990776,5,speaker,"orange"
5388-a,1479923999155,6,speaker,"apple"
5388-a,1479924008087,7,speaker,"pear"
5388-a,1479924017894,8,speaker,"orange"
5388-a,1479924031519,9,speaker,"bugs bunny"
5388-a,1479924039117,10,speaker,"black"
5388-a,1479924060196,11,speaker,"natural carrot"
5388-a,1479924070083,12,speaker,"banana"
5388-a,1479924075848,13,speaker,"red"
5388-a,1479924081156,14,speaker,"blue"
5388-a,1479924094157,15,speaker,"avacado"
5388-a,1479924101778,16,speaker,"apple"
5388-a,1479924115046,16,listener,"which one? red or green?"
5388-a,1479924124696,16,speaker,"green"
5388-a,1479924138736,17,speaker,"brown banana"
5388-a,1479924148116,18,speaker,"green apple"
5388-a,1479924157764,19,speaker,"orange pepper"
5388-a,1479924165687,20,speaker,"black avacado"
5388-a,1479924173574,21,speaker,"avacado"
5388-a,1479924180681,22,speaker,"yellow pear"
5388-a,1479924186534,23,speaker,"carrot"
5388-a,1479924192724,24,speaker,"red apple"
5388-a,1479924199056,25,speaker,"banana"
5388-a,1479924206643,26,speaker,"green pear"
5388-a,1479924217692,27,speaker,"green tomato"
5388-a,1479924225147,28,speaker,"tomato"
5388-a,1479924233506,29,speaker,"banana"
5388-a,1479924240496,30,speaker,"red pepper"
5388-a,1479924248347,31,speaker,"purple tomato"
5388-a,1479924257213,32,speaker,"green avacado"
5388-a,1479924265014,33,speaker,"blue banana"
5388-a,1479924270213,34,speaker,"apple"
5388-a,1479924277959,35,speaker,"pepper"
5388-a,1479924284059,36,speaker,"pear"
5388-a,1479924293357,37,speaker,"green tomato"
5388-a,1479924305737,38,speaker,"brown carrot"
5388-a,1479924314357,39,speaker,"purple tomato"
5388-a,1479924321516,40,speaker,"red apple"
5388-a,1479924330876,41,speaker,"black pepper"
5388-a,1479924336048,42,speaker,"red"
