gameid,time,roundNum,sender,contents
5738-a,1479924814512,1,listener,"Okay, ready!"
5738-a,1479924823559,1,speaker,"yes!!!!"
5738-a,1479924836707,1,speaker,"It's used in mexican dishes"
5738-a,1479924875165,2,listener,"I'm ready when you are."
5738-a,1479924877773,2,speaker,"its usually green"
5738-a,1479924894382,2,listener,"Could I have another clue? "
5738-a,1479924955761,3,listener,"ready"
5738-a,1479924971115,3,speaker,"weird light colored veggie"
5738-a,1479924991738,4,listener,"ready"
5738-a,1479924994609,4,speaker,"high in fat.~~~~~~guacamole"
5738-a,1479925012236,5,speaker,"normal looking fruit"
5738-a,1479925035321,6,speaker,"normal, not overipe fruit"
5738-a,1479925078412,7,speaker,"strange colored spaghetti sauce ingredient"
5738-a,1479925102228,8,speaker,"good for the eyes"
5738-a,1479925106220,8,listener,"(This is definitely making me the opposite of hungry)"
5738-a,1479925113540,9,speaker,"right"
5738-a,1479925122492,9,speaker,"overripe fruit"
5738-a,1479925150662,10,speaker,"beautiful monkey treats"
5738-a,1479925161269,10,listener,"XD.  You're good at this~~~"
5738-a,1479925167285,11,speaker,"thanx"
5738-a,1479925179127,11,speaker,"spaghetti sauce"
5738-a,1479925203169,12,speaker,"reddish"
5738-a,1479925218387,13,speaker,"keep the dr away"
5738-a,1479925239205,14,speaker,"reddish color guacamole"
5738-a,1479925251763,15,speaker,"fried green"
5738-a,1479925269811,16,speaker,"dark and good for eyes"
5738-a,1479925283345,17,speaker,"spaghetti sauce"
5738-a,1479925308778,18,speaker,"Bell.~~~~~~darker color"
5738-a,1479925316462,19,speaker,"bell\"
5738-a,1479925329904,20,speaker,"darker fruit"
5738-a,1479925341019,21,speaker,"good eyes"
5738-a,1479925348903,22,speaker,"eyes"
5738-a,1479925364333,23,speaker,"weird monkey treat"
5738-a,1479925383323,24,speaker,"normal, lighter fruit"
5738-a,1479925402019,25,speaker,"darker.~~~~~~keeps the dr away"
5738-a,1479925417709,26,speaker,"guacamole"
5738-a,1479925430618,27,speaker,"fried green"
5738-a,1479925444607,28,speaker,"dark bell"
5738-a,1479925454598,29,speaker,"normal"
5738-a,1479925462611,30,speaker,"monkey"
5738-a,1479925473420,31,speaker,"dark monkey"
5738-a,1479925486333,32,speaker,"keeps dr away"
5738-a,1479925500195,33,speaker,"lighter guacamole"
5738-a,1479925516797,34,speaker,"normal keeps the dr away"
5738-a,1479925541015,35,speaker,"prince.~~~~~~good for eyes"
5738-a,1479925552379,35,listener,"lol. I like you~~~"
5738-a,1479925561717,36,speaker,"Touche"
5738-a,1479925573387,36,speaker,"weird spaghetti sauce"
5738-a,1479925589409,37,speaker,"normal fruit, not monkey treat"
5738-a,1479925600146,38,speaker,"good for eyes"
5738-a,1479925608129,39,speaker,"bell"
5738-a,1479925620936,40,speaker,"dark bell"
5738-a,1479925643934,41,speaker,"dark and sweet, not monkey treat"
5738-a,1479925655909,42,speaker,"normal fruit"
5738-a,1479925674983,42,listener,"Thanks, this was almost fun. Happy Turking~~~"
